 7.4131E-03  3.5930E-01  3.1362E-01  3.1362E-01  3.5930E-01  3.1462E-01  3.1462E-01  5.2651E+00
 7.9433E-03  3.5082E-01  3.0313E-01  3.0313E-01  3.5082E-01  3.0413E-01  3.0413E-01  5.0949E+00
 8.5114E-03  3.4266E-01  2.9287E-01  2.9287E-01  3.4266E-01  2.9386E-01  2.9386E-01  4.9288E+00
 9.1201E-03  3.3481E-01  2.8282E-01  2.8282E-01  3.3481E-01  2.8381E-01  2.8381E-01  4.7669E+00
 9.7724E-03  3.2727E-01  2.7300E-01  2.7300E-01  3.2727E-01  2.7398E-01  2.7398E-01  4.6089E+00
 1.0471E-02  3.2005E-01  2.6338E-01  2.6338E-01  3.2005E-01  2.6436E-01  2.6436E-01  4.4549E+00
 1.1220E-02  3.1314E-01  2.5398E-01  2.5398E-01  3.1314E-01  2.5494E-01  2.5494E-01  4.3047E+00
 1.2023E-02  3.0655E-01  2.4477E-01  2.4477E-01  3.0655E-01  2.4573E-01  2.4573E-01  4.1582E+00
 1.2882E-02  3.0028E-01  2.3577E-01  2.3577E-01  3.0028E-01  2.3671E-01  2.3671E-01  4.0154E+00
 1.3804E-02  2.9432E-01  2.2697E-01  2.2697E-01  2.9432E-01  2.2790E-01  2.2790E-01  3.8762E+00
 1.4791E-02  2.8869E-01  2.1836E-01  2.1836E-01  2.8869E-01  2.1927E-01  2.1927E-01  3.7405E+00
 1.5849E-02  2.8338E-01  2.0995E-01  2.0995E-01  2.8338E-01  2.1084E-01  2.1084E-01  3.6082E+00
 1.6982E-02  2.7839E-01  2.0172E-01  2.0172E-01  2.7839E-01  2.0259E-01  2.0259E-01  3.4793E+00
 1.8197E-02  2.7373E-01  1.9368E-01  1.9368E-01  2.7373E-01  1.9453E-01  1.9453E-01  3.3537E+00
 1.9498E-02  2.6940E-01  1.8582E-01  1.8582E-01  2.6940E-01  1.8665E-01  1.8665E-01  3.2312E+00
 2.0893E-02  2.6541E-01  1.7814E-01  1.7814E-01  2.6541E-01  1.7895E-01  1.7895E-01  3.1119E+00
 2.2387E-02  2.6175E-01  1.7063E-01  1.7063E-01  2.6175E-01  1.7142E-01  1.7142E-01  2.9957E+00
 2.3988E-02  2.5843E-01  1.6330E-01  1.6330E-01  2.5843E-01  1.6407E-01  1.6407E-01  2.8824E+00
 2.5704E-02  2.5546E-01  1.5615E-01  1.5615E-01  2.5546E-01  1.5689E-01  1.5689E-01  2.7720E+00
 2.7542E-02  2.5283E-01  1.4916E-01  1.4916E-01  2.5283E-01  1.4988E-01  1.4988E-01  2.6645E+00
 2.9512E-02  2.5055E-01  1.4234E-01  1.4234E-01  2.5055E-01  1.4303E-01  1.4303E-01  2.5598E+00
 3.1623E-02  2.4863E-01  1.3569E-01  1.3569E-01  2.4863E-01  1.3635E-01  1.3635E-01  2.4578E+00
 3.3884E-02  2.4708E-01  1.2920E-01  1.2920E-01  2.4708E-01  1.2983E-01  1.2983E-01  2.3585E+00
 3.6308E-02  2.4589E-01  1.2288E-01  1.2288E-01  2.4589E-01  1.2348E-01  1.2348E-01  2.2617E+00
 3.8905E-02  2.4505E-01  1.1671E-01  1.1671E-01  2.4505E-01  1.1729E-01  1.1729E-01  2.1675E+00
 4.1687E-02  2.4460E-01  1.1071E-01  1.1071E-01  2.4460E-01  1.1125E-01  1.1125E-01  2.0758E+00
 4.4668E-02  2.4452E-01  1.0487E-01  1.0487E-01  2.4452E-01  1.0538E-01  1.0538E-01  1.9864E+00
 4.7863E-02  2.4483E-01  9.9183E-02  9.9183E-02  2.4483E-01  9.9670E-02  9.9670E-02  1.8994E+00
 5.1286E-02  2.4551E-01  9.3655E-02  9.3655E-02  2.4551E-01  9.4111E-02  9.4111E-02  1.8147E+00
 5.4954E-02  2.4657E-01  8.8281E-02  8.8281E-02  2.4657E-01  8.8708E-02  8.8708E-02  1.7323E+00
 5.8884E-02  2.4804E-01  8.3068E-02  8.3068E-02  2.4804E-01  8.3465E-02  8.3465E-02  1.6520E+00
 6.3096E-02  2.4990E-01  7.8014E-02  7.8014E-02  2.4990E-01  7.8382E-02  7.8382E-02  1.5739E+00
 6.7608E-02  2.5214E-01  7.3114E-02  7.3114E-02  2.5214E-01  7.3454E-02  7.3454E-02  1.4978E+00
 7.2444E-02  2.5475E-01  6.8365E-02  6.8365E-02  2.5475E-01  6.8677E-02  6.8677E-02  1.4239E+00
 7.7625E-02  2.5777E-01  6.3775E-02  6.3775E-02  2.5777E-01  6.4061E-02  6.4061E-02  1.3519E+00
 8.3176E-02  2.6118E-01  5.9347E-02  5.9347E-02  2.6118E-01  5.9607E-02  5.9607E-02  1.2819E+00
 8.9125E-02  2.6498E-01  5.5078E-02  5.5078E-02  2.6498E-01  5.5313E-02  5.5313E-02  1.2137E+00
 9.5499E-02  2.6913E-01  5.0961E-02  5.0961E-02  2.6913E-01  5.1172E-02  5.1172E-02  1.1475E+00
 1.0233E-01  2.7364E-01  4.7001E-02  4.7001E-02  2.7364E-01  4.7190E-02  4.7190E-02  1.0831E+00
 1.0965E-01  2.7852E-01  4.3207E-02  4.3207E-02  2.7852E-01  4.3374E-02  4.3374E-02  1.0205E+00
 1.1749E-01  2.8375E-01  3.9579E-02  3.9579E-02  2.8375E-01  3.9726E-02  3.9726E-02  9.5971E-01
 1.2589E-01  2.8929E-01  3.6111E-02  3.6111E-02  2.8929E-01  3.6240E-02  3.6240E-02  9.0063E-01
 1.3490E-01  2.9509E-01  3.2798E-02  3.2798E-02  2.9509E-01  3.2910E-02  3.2910E-02  8.4326E-01
 1.4454E-01  3.0113E-01  2.9645E-02  2.9645E-02  3.0113E-01  2.9741E-02  2.9741E-02  7.8759E-01
 1.5488E-01  3.0738E-01  2.6657E-02  2.6657E-02  3.0738E-01  2.6739E-02  2.6739E-02  7.3362E-01
 1.6596E-01  3.1379E-01  2.3836E-02  2.3836E-02  3.1379E-01  2.3904E-02  2.3904E-02  6.8134E-01
 1.7783E-01  3.2031E-01  2.1182E-02  2.1182E-02  3.2031E-01  2.1239E-02  2.1239E-02  6.3075E-01
 1.9055E-01  3.2686E-01  1.8696E-02  1.8696E-02  3.2686E-01  1.8743E-02  1.8743E-02  5.8186E-01
 2.0417E-01  3.3336E-01  1.6378E-02  1.6378E-02  3.3336E-01  1.6416E-02  1.6416E-02  5.3465E-01
 2.1878E-01  3.3970E-01  1.4228E-02  1.4228E-02  3.3970E-01  1.4259E-02  1.4259E-02  4.8916E-01
 2.3442E-01  3.4576E-01  1.2246E-02  1.2246E-02  3.4576E-01  1.2270E-02  1.2270E-02  4.4538E-01
 2.5119E-01  3.5140E-01  1.0430E-02  1.0430E-02  3.5140E-01  1.0448E-02  1.0448E-02  4.0336E-01
 2.6915E-01  3.5643E-01  8.7787E-03  8.7787E-03  3.5643E-01  8.7928E-03  8.7928E-03  3.6311E-01
 2.8840E-01  3.6066E-01  7.2902E-03  7.2902E-03  3.6066E-01  7.3006E-03  7.3006E-03  3.2468E-01
 3.0903E-01  3.6385E-01  5.9610E-03  5.9610E-03  3.6385E-01  5.9686E-03  5.9686E-03  2.8810E-01
 3.3113E-01  3.6573E-01  4.7875E-03  4.7875E-03  3.6573E-01  4.7928E-03  4.7928E-03  2.5344E-01
 3.5481E-01  3.6599E-01  3.7646E-03  3.7646E-03  3.6599E-01  3.7683E-03  3.7683E-03  2.2075E-01
 3.8019E-01  3.6428E-01  2.8865E-03  2.8865E-03  3.6428E-01  2.8889E-03  2.8889E-03  1.9010E-01
 4.0738E-01  3.6023E-01  2.1462E-03  2.1462E-03  3.6023E-01  2.1477E-03  2.1477E-03  1.6156E-01
 4.3652E-01  3.5343E-01  1.5355E-03  1.5355E-03  3.5343E-01  1.5364E-03  1.5364E-03  1.3519E-01
 4.6774E-01  3.4345E-01  1.0449E-03  1.0449E-03  3.4345E-01  1.0454E-03  1.0454E-03  1.1107E-01
 5.0119E-01  3.2985E-01  6.6393E-04  6.6393E-04  3.2985E-01  6.6422E-04  6.6422E-04  8.9277E-02
 5.3703E-01  3.1224E-01  3.8088E-04  3.8088E-04  3.1224E-01  3.8102E-04  3.8102E-04  6.9866E-02
 5.7544E-01  2.9024E-01  1.8287E-04  1.8287E-04  2.9024E-01  1.8294E-04  1.8294E-04  5.2892E-02
 6.1660E-01  2.6357E-01  5.6351E-05  5.6351E-05  2.6357E-01  5.6378E-05  5.6378E-05  3.8385E-02
 6.6069E-01  2.3203E-01 -1.3245E-05 -1.3245E-05  2.3203E-01 -1.3236E-05 -1.3236E-05  2.6352E-02
 7.0795E-01  1.9569E-01 -4.0685E-05 -4.0685E-05  1.9569E-01 -4.0682E-05 -4.0682E-05  1.6766E-02
 7.5858E-01  1.5491E-01 -4.0616E-05 -4.0616E-05  1.5491E-01 -4.0615E-05 -4.0615E-05  9.5479E-03
 8.1283E-01  1.1061E-01 -2.6815E-05 -2.6815E-05  1.1061E-01 -2.6815E-05 -2.6815E-05  4.5582E-03
 8.7096E-01  6.4898E-02 -1.1129E-05 -1.1129E-05  6.4898E-02 -1.1129E-05 -1.1129E-05  1.5728E-03
 9.3325E-01  2.2974E-02 -1.7358E-06 -1.7358E-06  2.2974E-02 -1.7358E-06 -1.7358E-06  2.4316E-04
