CT14nnlo	1.057 GeV
x	q(x)	delta_q	xq(x)	delta_xq(x)
3.274349E-01	9.759536E-01	5.210534E-02	3.195612E-01	1.706110E-02
3.294188E-01	9.674188E-01	5.155977E-02	3.186860E-01	1.698476E-02
3.314028E-01	9.589228E-01	5.102493E-02	3.177897E-01	1.690981E-02
3.333868E-01	9.504651E-01	5.050165E-02	3.168725E-01	1.683658E-02
3.353707E-01	9.420457E-01	4.998915E-02	3.159346E-01	1.676490E-02
3.373547E-01	9.336646E-01	4.948696E-02	3.149762E-01	1.669466E-02
3.393387E-01	9.253216E-01	4.899512E-02	3.139974E-01	1.662594E-02
3.413226E-01	9.170165E-01	4.851353E-02	3.129985E-01	1.655877E-02
3.433066E-01	9.087491E-01	4.804191E-02	3.119796E-01	1.649311E-02
3.452906E-01	9.005200E-01	4.757989E-02	3.109411E-01	1.642889E-02
3.472745E-01	8.923332E-01	4.712723E-02	3.098846E-01	1.636609E-02
3.492585E-01	8.841882E-01	4.668451E-02	3.088103E-01	1.630496E-02
3.512425E-01	8.760844E-01	4.625231E-02	3.077181E-01	1.624578E-02
3.532265E-01	8.680210E-01	4.583111E-02	3.066080E-01	1.618876E-02
3.552104E-01	8.599972E-01	4.542122E-02	3.054800E-01	1.613409E-02
3.571944E-01	8.520128E-01	4.502243E-02	3.043342E-01	1.608176E-02
3.591784E-01	8.440688E-01	4.463343E-02	3.031713E-01	1.603136E-02
3.611623E-01	8.361642E-01	4.425479E-02	3.019910E-01	1.598316E-02
3.631463E-01	8.282977E-01	4.388709E-02	3.007932E-01	1.593743E-02
3.651303E-01	8.204683E-01	4.353075E-02	2.995778E-01	1.589439E-02
3.671142E-01	8.126749E-01	4.318608E-02	2.983445E-01	1.585423E-02
3.690982E-01	8.049168E-01	4.285344E-02	2.970933E-01	1.581713E-02
3.710822E-01	7.971961E-01	4.253292E-02	2.958253E-01	1.578321E-02
3.730661E-01	7.895145E-01	4.222399E-02	2.945411E-01	1.575234E-02
3.750501E-01	7.818733E-01	4.192600E-02	2.932416E-01	1.572435E-02
3.770341E-01	7.742738E-01	4.163815E-02	2.919276E-01	1.569900E-02
3.790180E-01	7.667174E-01	4.135948E-02	2.905997E-01	1.567599E-02
3.810020E-01	7.592050E-01	4.108898E-02	2.892586E-01	1.565498E-02
3.829860E-01	7.517327E-01	4.082830E-02	2.879031E-01	1.563667E-02
3.849699E-01	7.442997E-01	4.057748E-02	2.865330E-01	1.562111E-02
3.869539E-01	7.369077E-01	4.033512E-02	2.851493E-01	1.560783E-02
3.889379E-01	7.295583E-01	4.009961E-02	2.837528E-01	1.559626E-02
3.909218E-01	7.222529E-01	3.986918E-02	2.823444E-01	1.558573E-02
3.929058E-01	7.149929E-01	3.964199E-02	2.809249E-01	1.557557E-02
3.948898E-01	7.077791E-01	3.941680E-02	2.794947E-01	1.556529E-02
3.968737E-01	7.006107E-01	3.919444E-02	2.780540E-01	1.555524E-02
3.988577E-01	6.934875E-01	3.897584E-02	2.766028E-01	1.554581E-02
4.008417E-01	6.864089E-01	3.876191E-02	2.751413E-01	1.553739E-02
4.028257E-01	6.793746E-01	3.855348E-02	2.736695E-01	1.553033E-02
4.048096E-01	6.723841E-01	3.835128E-02	2.721876E-01	1.552497E-02
4.067936E-01	6.654372E-01	3.815594E-02	2.706956E-01	1.552159E-02
4.087776E-01	6.585330E-01	3.796588E-02	2.691935E-01	1.551960E-02
4.107615E-01	6.516708E-01	3.777980E-02	2.676813E-01	1.551849E-02
4.127455E-01	6.448504E-01	3.759857E-02	2.661591E-01	1.551864E-02
4.147295E-01	6.380716E-01	3.742293E-02	2.646271E-01	1.552039E-02
4.167134E-01	6.313343E-01	3.725344E-02	2.630855E-01	1.552401E-02
4.186974E-01	6.246382E-01	3.709059E-02	2.615344E-01	1.552974E-02
4.206814E-01	6.179831E-01	3.693478E-02	2.599740E-01	1.553777E-02
4.226653E-01	6.113677E-01	3.678624E-02	2.584039E-01	1.554827E-02
4.246493E-01	6.047925E-01	3.664417E-02	2.568247E-01	1.556092E-02
4.266333E-01	5.982587E-01	3.650755E-02	2.552370E-01	1.557534E-02
4.286172E-01	5.917674E-01	3.637539E-02	2.536417E-01	1.559112E-02
4.306012E-01	5.853199E-01	3.624674E-02	2.520394E-01	1.560789E-02
4.325852E-01	5.789171E-01	3.612063E-02	2.504309E-01	1.562525E-02
4.345691E-01	5.725600E-01	3.599613E-02	2.488169E-01	1.564281E-02
4.365531E-01	5.662466E-01	3.587373E-02	2.471967E-01	1.566079E-02
4.385371E-01	5.599729E-01	3.575486E-02	2.455689E-01	1.567983E-02
4.405210E-01	5.537404E-01	3.563858E-02	2.439343E-01	1.569955E-02
4.425050E-01	5.475503E-01	3.552398E-02	2.422937E-01	1.571954E-02
4.444890E-01	5.414039E-01	3.541012E-02	2.406480E-01	1.573941E-02
4.464729E-01	5.353024E-01	3.529612E-02	2.389980E-01	1.575876E-02
4.484569E-01	5.292469E-01	3.518112E-02	2.373445E-01	1.577722E-02
4.504409E-01	5.232379E-01	3.506461E-02	2.356877E-01	1.579454E-02
4.524248E-01	5.172724E-01	3.494769E-02	2.340269E-01	1.581120E-02
4.544088E-01	5.113503E-01	3.483074E-02	2.323621E-01	1.582739E-02
4.563928E-01	5.054720E-01	3.471393E-02	2.306938E-01	1.584319E-02
4.583768E-01	4.996375E-01	3.459739E-02	2.290222E-01	1.585864E-02
4.603607E-01	4.938473E-01	3.448121E-02	2.273479E-01	1.587379E-02
4.623447E-01	4.881013E-01	3.436537E-02	2.256710E-01	1.588865E-02
4.643287E-01	4.823999E-01	3.424983E-02	2.239921E-01	1.590318E-02
4.663126E-01	4.767418E-01	3.413454E-02	2.223107E-01	1.591737E-02
4.682966E-01	4.711241E-01	3.401947E-02	2.206258E-01	1.593120E-02
4.702806E-01	4.655475E-01	3.390448E-02	2.189379E-01	1.594462E-02
4.722645E-01	4.600123E-01	3.378934E-02	2.172475E-01	1.595751E-02
4.742485E-01	4.545193E-01	3.367378E-02	2.155551E-01	1.596974E-02
4.762325E-01	4.490688E-01	3.355747E-02	2.138612E-01	1.598116E-02
4.782164E-01	4.436615E-01	3.344004E-02	2.121662E-01	1.599158E-02
4.802004E-01	4.382976E-01	3.332110E-02	2.104707E-01	1.600080E-02
4.821844E-01	4.329756E-01	3.320065E-02	2.087741E-01	1.600884E-02
4.841683E-01	4.276934E-01	3.307905E-02	2.070756E-01	1.601583E-02
4.861523E-01	4.224517E-01	3.295620E-02	2.053759E-01	1.602173E-02
4.881363E-01	4.172512E-01	3.283204E-02	2.036754E-01	1.602651E-02
4.901202E-01	4.120924E-01	3.270649E-02	2.019748E-01	1.603012E-02
4.921042E-01	4.069761E-01	3.257953E-02	2.002747E-01	1.603252E-02
4.940882E-01	4.019028E-01	3.245110E-02	1.985754E-01	1.603371E-02
4.960721E-01	3.968729E-01	3.232118E-02	1.968776E-01	1.603364E-02
4.980561E-01	3.918858E-01	3.218974E-02	1.951811E-01	1.603230E-02
5.000401E-01	3.869370E-01	3.205669E-02	1.934840E-01	1.602963E-02
5.020240E-01	3.820271E-01	3.192198E-02	1.917868E-01	1.602560E-02
5.040080E-01	3.771568E-01	3.178555E-02	1.900900E-01	1.602017E-02
5.059920E-01	3.723270E-01	3.164733E-02	1.883945E-01	1.601329E-02
5.079760E-01	3.675385E-01	3.150727E-02	1.867007E-01	1.600493E-02
5.099599E-01	3.627921E-01	3.136530E-02	1.850094E-01	1.599504E-02
5.119439E-01	3.580884E-01	3.122135E-02	1.833212E-01	1.598358E-02
5.139279E-01	3.534281E-01	3.107540E-02	1.816365E-01	1.597051E-02
5.159118E-01	3.488076E-01	3.092777E-02	1.799540E-01	1.595600E-02
5.178958E-01	3.442259E-01	3.077855E-02	1.782732E-01	1.594008E-02
5.198798E-01	3.396835E-01	3.062767E-02	1.765946E-01	1.592271E-02
5.218637E-01	3.351807E-01	3.047504E-02	1.749187E-01	1.590382E-02
5.238477E-01	3.307179E-01	3.032059E-02	1.732458E-01	1.588337E-02
5.258317E-01	3.262955E-01	3.016423E-02	1.715765E-01	1.586131E-02
5.278156E-01	3.219137E-01	3.000589E-02	1.699111E-01	1.583758E-02
5.297996E-01	3.175730E-01	2.984549E-02	1.682500E-01	1.581213E-02
5.317836E-01	3.132731E-01	2.968288E-02	1.665935E-01	1.578487E-02
5.337675E-01	3.090102E-01	2.951705E-02	1.649396E-01	1.575524E-02
5.357515E-01	3.047838E-01	2.934826E-02	1.632884E-01	1.572337E-02
5.377355E-01	3.005945E-01	2.917710E-02	1.616403E-01	1.568956E-02
5.397194E-01	2.964431E-01	2.900418E-02	1.599961E-01	1.565412E-02
5.417034E-01	2.923303E-01	2.883008E-02	1.583563E-01	1.561735E-02
5.436874E-01	2.882567E-01	2.865536E-02	1.567215E-01	1.557956E-02
5.456713E-01	2.842229E-01	2.848057E-02	1.550923E-01	1.554103E-02
5.476553E-01	2.802296E-01	2.830626E-02	1.534692E-01	1.550208E-02
5.496393E-01	2.762765E-01	2.813187E-02	1.518524E-01	1.546238E-02
5.516232E-01	2.723588E-01	2.795021E-02	1.502394E-01	1.541799E-02
5.536072E-01	2.684774E-01	2.776383E-02	1.486310E-01	1.537026E-02
5.555912E-01	2.646344E-01	2.757720E-02	1.470285E-01	1.532165E-02
5.575752E-01	2.608285E-01	2.738968E-02	1.454315E-01	1.527181E-02
5.595591E-01	2.570597E-01	2.720062E-02	1.438401E-01	1.522036E-02
5.615431E-01	2.533288E-01	2.701032E-02	1.422550E-01	1.516746E-02
5.635271E-01	2.496350E-01	2.681880E-02	1.406761E-01	1.511312E-02
5.655110E-01	2.459779E-01	2.662604E-02	1.391032E-01	1.505732E-02
5.674950E-01	2.423580E-01	2.643212E-02	1.375369E-01	1.500009E-02
5.694790E-01	2.387745E-01	2.623692E-02	1.359771E-01	1.494137E-02
5.714629E-01	2.352272E-01	2.604053E-02	1.344236E-01	1.488119E-02
5.734469E-01	2.317165E-01	2.584323E-02	1.328771E-01	1.481972E-02
5.754309E-01	2.282423E-01	2.564527E-02	1.313376E-01	1.475708E-02
5.774148E-01	2.248037E-01	2.544658E-02	1.298050E-01	1.469323E-02
5.793988E-01	2.214011E-01	2.524689E-02	1.282795E-01	1.462802E-02
5.813828E-01	2.180342E-01	2.504601E-02	1.267614E-01	1.456132E-02
5.833667E-01	2.147023E-01	2.484413E-02	1.252502E-01	1.449324E-02
5.853507E-01	2.114056E-01	2.464098E-02	1.237464E-01	1.442362E-02
5.873347E-01	2.081447E-01	2.443622E-02	1.222506E-01	1.435224E-02
5.893186E-01	2.049188E-01	2.422986E-02	1.207625E-01	1.427911E-02
5.913026E-01	2.017274E-01	2.402220E-02	1.192819E-01	1.420439E-02
5.932866E-01	1.985702E-01	2.381353E-02	1.178090E-01	1.412825E-02
5.952705E-01	1.954470E-01	2.360382E-02	1.163438E-01	1.405066E-02
5.972545E-01	1.923573E-01	2.339302E-02	1.148862E-01	1.397159E-02
5.992385E-01	1.893003E-01	2.318135E-02	1.134360E-01	1.389116E-02
6.012224E-01	1.862750E-01	2.296894E-02	1.119927E-01	1.380944E-02
6.032064E-01	1.832808E-01	2.275577E-02	1.105561E-01	1.372643E-02
6.051904E-01	1.803192E-01	2.254176E-02	1.091275E-01	1.364205E-02
6.071743E-01	1.773919E-01	2.232683E-02	1.077078E-01	1.355628E-02
6.091583E-01	1.744968E-01	2.211114E-02	1.062962E-01	1.346918E-02
6.111423E-01	1.716348E-01	2.189451E-02	1.048933E-01	1.338066E-02
6.131263E-01	1.688080E-01	2.167664E-02	1.035006E-01	1.329052E-02
6.151102E-01	1.660170E-01	2.145718E-02	1.021188E-01	1.319853E-02
6.170942E-01	1.632602E-01	2.123649E-02	1.007469E-01	1.310491E-02
6.190782E-01	1.605364E-01	2.101533E-02	9.938455E-02	1.301013E-02
6.210621E-01	1.578444E-01	2.079428E-02	9.803117E-02	1.291454E-02
6.230461E-01	1.551844E-01	2.057283E-02	9.668702E-02	1.281782E-02
6.250301E-01	1.525557E-01	2.035146E-02	9.535189E-02	1.272027E-02
6.270140E-01	1.499575E-01	2.013086E-02	9.402544E-02	1.262233E-02
6.289980E-01	1.473887E-01	1.991131E-02	9.270723E-02	1.252417E-02
6.309820E-01	1.448494E-01	1.969248E-02	9.139739E-02	1.242560E-02
6.329659E-01	1.423403E-01	1.947418E-02	9.009656E-02	1.232649E-02
6.349499E-01	1.398618E-01	1.925618E-02	8.880525E-02	1.222671E-02
6.369339E-01	1.374130E-01	1.903858E-02	8.752299E-02	1.212632E-02
6.389178E-01	1.349938E-01	1.882133E-02	8.624997E-02	1.202528E-02
6.409018E-01	1.326047E-01	1.860430E-02	8.498662E-02	1.192353E-02
6.428858E-01	1.302454E-01	1.838733E-02	8.373289E-02	1.182095E-02
6.448697E-01	1.279149E-01	1.817044E-02	8.248844E-02	1.171757E-02
6.468537E-01	1.256136E-01	1.795379E-02	8.125362E-02	1.161347E-02
6.488377E-01	1.233417E-01	1.773750E-02	8.002875E-02	1.150876E-02
6.508216E-01	1.210983E-01	1.752150E-02	7.881341E-02	1.140337E-02
6.528056E-01	1.188834E-01	1.730577E-02	7.760778E-02	1.129730E-02
6.547896E-01	1.166977E-01	1.709046E-02	7.641245E-02	1.119065E-02
6.567735E-01	1.145415E-01	1.687568E-02	7.522782E-02	1.108350E-02
6.587575E-01	1.124139E-01	1.666143E-02	7.405349E-02	1.097584E-02
6.607415E-01	1.103143E-01	1.644775E-02	7.288921E-02	1.086771E-02
6.627255E-01	1.082421E-01	1.623464E-02	7.173478E-02	1.075911E-02
6.647094E-01	1.061971E-01	1.602214E-02	7.059022E-02	1.065007E-02
6.666934E-01	1.041791E-01	1.581024E-02	6.945554E-02	1.054058E-02
6.686774E-01	1.021874E-01	1.559871E-02	6.833039E-02	1.043050E-02
6.706613E-01	1.002211E-01	1.538726E-02	6.721438E-02	1.031964E-02
6.726453E-01	9.827895E-02	1.517553E-02	6.610687E-02	1.020775E-02
6.746293E-01	9.636158E-02	1.496396E-02	6.500834E-02	1.009513E-02
6.766132E-01	9.447013E-02	1.475325E-02	6.391974E-02	9.982241E-03
6.785972E-01	9.260547E-02	1.454387E-02	6.284181E-02	9.869431E-03
6.805812E-01	9.076592E-02	1.433519E-02	6.177358E-02	9.756262E-03
6.825651E-01	8.895210E-02	1.412766E-02	6.071560E-02	9.643047E-03
6.845491E-01	8.716532E-02	1.392199E-02	5.966894E-02	9.530286E-03
6.865331E-01	8.540657E-02	1.371878E-02	5.863444E-02	9.418398E-03
6.885170E-01	8.367483E-02	1.351788E-02	5.761154E-02	9.307288E-03
6.905010E-01	8.196896E-02	1.331874E-02	5.659965E-02	9.196605E-03
6.924850E-01	8.028794E-02	1.312083E-02	5.559820E-02	9.085977E-03
6.944689E-01	7.863122E-02	1.292394E-02	5.460694E-02	8.975276E-03
6.964529E-01	7.699906E-02	1.272862E-02	5.362622E-02	8.864883E-03
6.984369E-01	7.539068E-02	1.253418E-02	5.265563E-02	8.754331E-03
7.004208E-01	7.380523E-02	1.233979E-02	5.169472E-02	8.643049E-03
7.024048E-01	7.224177E-02	1.214469E-02	5.074297E-02	8.530487E-03
7.043888E-01	7.070011E-02	1.194918E-02	4.980036E-02	8.416869E-03
7.063727E-01	6.918093E-02	1.175432E-02	4.886752E-02	8.302934E-03
7.083567E-01	6.768492E-02	1.156113E-02	4.794507E-02	8.189404E-03
7.103407E-01	6.621188E-02	1.136961E-02	4.703299E-02	8.076299E-03
7.123246E-01	6.476094E-02	1.117910E-02	4.613081E-02	7.963147E-03
7.143086E-01	6.333270E-02	1.099051E-02	4.523909E-02	7.850614E-03
7.162926E-01	6.192776E-02	1.080473E-02	4.435840E-02	7.739347E-03
7.182766E-01	6.054619E-02	1.062221E-02	4.348891E-02	7.629683E-03
7.202605E-01	5.918710E-02	1.044238E-02	4.263013E-02	7.521233E-03
7.222445E-01	5.784998E-02	1.026476E-02	4.178183E-02	7.413670E-03
7.242285E-01	5.653434E-02	1.008890E-02	4.094378E-02	7.306668E-03
7.262124E-01	5.523988E-02	9.914658E-03	4.011589E-02	7.200148E-03
7.281964E-01	5.396653E-02	9.742171E-03	3.929823E-02	7.094214E-03
7.301804E-01	5.271394E-02	9.571463E-03	3.849069E-02	6.988894E-03
7.321643E-01	5.148181E-02	9.402072E-03	3.769314E-02	6.883861E-03
7.341483E-01	5.026967E-02	9.233723E-03	3.690539E-02	6.778922E-03
7.361323E-01	4.907714E-02	9.066495E-03	3.612726E-02	6.674140E-03
7.381162E-01	4.790428E-02	8.900682E-03	3.535893E-02	6.569738E-03
7.401002E-01	4.675119E-02	8.736568E-03	3.460057E-02	6.465936E-03
7.420842E-01	4.561780E-02	8.574290E-03	3.385225E-02	6.362845E-03
7.440681E-01	4.450359E-02	8.413646E-03	3.311370E-02	6.260326E-03
7.460521E-01	4.340856E-02	8.254032E-03	3.238505E-02	6.157938E-03
7.480361E-01	4.233277E-02	8.096807E-03	3.166644E-02	6.056704E-03
7.500200E-01	4.127617E-02	7.941471E-03	3.095795E-02	5.956263E-03
7.520040E-01	4.023823E-02	7.787906E-03	3.025931E-02	5.856537E-03
7.539880E-01	3.921870E-02	7.636365E-03	2.957043E-02	5.757728E-03
7.559719E-01	3.821742E-02	7.486369E-03	2.889129E-02	5.659485E-03
7.579559E-01	3.723420E-02	7.338267E-03	2.822188E-02	5.562083E-03
7.599399E-01	3.626879E-02	7.191891E-03	2.756210E-02	5.465405E-03
7.619238E-01	3.532104E-02	7.047258E-03	2.691194E-02	5.369474E-03
7.639078E-01	3.439083E-02	6.904497E-03	2.627142E-02	5.274400E-03
7.658918E-01	3.347804E-02	6.763736E-03	2.564056E-02	5.180290E-03
7.678758E-01	3.258237E-02	6.624946E-03	2.501921E-02	5.087135E-03
7.698597E-01	3.170346E-02	6.488101E-03	2.440722E-02	4.994928E-03
7.718437E-01	3.084120E-02	6.352993E-03	2.380459E-02	4.903518E-03
7.738277E-01	2.999548E-02	6.219728E-03	2.321133E-02	4.812997E-03
7.758116E-01	2.916613E-02	6.088272E-03	2.262743E-02	4.723352E-03
7.777956E-01	2.835291E-02	5.958563E-03	2.205277E-02	4.634544E-03
7.797796E-01	2.755571E-02	5.830592E-03	2.148738E-02	4.546576E-03
7.817635E-01	2.677444E-02	5.705353E-03	2.093128E-02	4.460237E-03
7.837475E-01	2.600899E-02	5.580542E-03	2.038448E-02	4.373736E-03
7.857315E-01	2.525902E-02	5.456991E-03	1.984680E-02	4.287729E-03
7.877154E-01	2.452428E-02	5.336372E-03	1.931815E-02	4.203542E-03
7.896994E-01	2.380459E-02	5.215902E-03	1.879847E-02	4.118995E-03
7.916834E-01	2.309978E-02	5.098295E-03	1.828771E-02	4.036236E-03
7.936673E-01	2.240968E-02	4.981884E-03	1.778583E-02	3.953959E-03
7.956513E-01	2.173731E-02	4.869380E-03	1.729532E-02	3.874329E-03
7.976353E-01	2.107445E-02	4.754715E-03	1.680973E-02	3.792528E-03
7.996192E-01	2.042751E-02	4.642792E-03	1.633423E-02	3.712466E-03
8.016032E-01	1.979467E-02	4.534135E-03	1.586747E-02	3.634577E-03
8.035872E-01	1.917562E-02	4.427534E-03	1.540928E-02	3.557909E-03
8.055711E-01	1.857018E-02	4.320775E-03	1.495960E-02	3.480692E-03
8.075551E-01	1.797821E-02	4.217112E-03	1.451839E-02	3.405550E-03
8.095391E-01	1.739955E-02	4.114812E-03	1.408561E-02	3.331101E-03
8.115230E-01	1.683510E-02	4.014145E-03	1.366207E-02	3.257571E-03
8.135070E-01	1.628493E-02	3.915211E-03	1.324791E-02	3.185052E-03
8.154910E-01	1.574684E-02	3.818127E-03	1.284141E-02	3.113649E-03
8.174749E-01	1.521862E-02	3.722435E-03	1.244084E-02	3.042998E-03
8.194589E-01	1.469957E-02	3.628408E-03	1.204570E-02	2.973332E-03
8.214429E-01	1.419846E-02	3.536477E-03	1.166322E-02	2.905014E-03
8.234269E-01	1.370835E-02	3.445926E-03	1.128782E-02	2.837468E-03
8.254108E-01	1.323004E-02	3.356573E-03	1.092022E-02	2.770552E-03
8.273948E-01	1.276337E-02	3.268175E-03	1.056035E-02	2.704071E-03
8.293788E-01	1.230827E-02	3.181263E-03	1.020822E-02	2.638472E-03
8.313627E-01	1.186462E-02	3.096159E-03	9.863802E-03	2.574031E-03
8.333467E-01	1.143225E-02	3.013384E-03	9.527030E-03	2.511193E-03
8.353307E-01	1.101095E-02	2.932083E-03	9.197787E-03	2.449259E-03
8.373146E-01	1.060061E-02	2.851872E-03	8.876046E-03	2.387914E-03
8.392986E-01	1.020112E-02	2.771981E-03	8.561784E-03	2.326519E-03
8.412826E-01	9.812119E-03	2.693252E-03	8.254764E-03	2.265786E-03
8.432665E-01	9.433372E-03	2.615915E-03	7.954847E-03	2.205914E-03
8.452505E-01	9.064305E-03	2.540502E-03	7.661609E-03	2.147361E-03
8.472345E-01	8.705196E-03	2.466716E-03	7.375342E-03	2.089887E-03
8.492184E-01	8.356113E-03	2.394447E-03	7.096166E-03	2.033408E-03
8.512024E-01	8.017452E-03	2.323709E-03	6.824474E-03	1.977947E-03
8.531864E-01	7.688728E-03	2.254369E-03	6.559918E-03	1.923397E-03
8.551703E-01	7.369579E-03	2.186330E-03	6.302245E-03	1.869684E-03
8.571543E-01	7.059586E-03	2.119393E-03	6.051155E-03	1.816647E-03
8.591383E-01	6.758612E-03	2.053549E-03	5.806583E-03	1.764283E-03
8.611222E-01	6.466611E-03	1.988868E-03	5.568543E-03	1.712659E-03
8.631062E-01	6.183411E-03	1.925284E-03	5.336941E-03	1.661724E-03
8.650902E-01	5.908858E-03	1.862771E-03	5.111695E-03	1.611465E-03
8.670741E-01	5.642817E-03	1.801452E-03	4.892740E-03	1.561992E-03
8.690581E-01	5.385186E-03	1.741386E-03	4.680040E-03	1.513366E-03
8.710421E-01	5.135845E-03	1.682657E-03	4.473538E-03	1.465665E-03
8.730261E-01	4.894578E-03	1.625121E-03	4.273094E-03	1.418773E-03
8.750100E-01	4.661267E-03	1.568726E-03	4.078656E-03	1.372651E-03
8.769940E-01	4.435734E-03	1.513389E-03	3.890112E-03	1.327233E-03
8.789780E-01	4.217818E-03	1.459151E-03	3.707369E-03	1.282562E-03
8.809619E-01	4.007401E-03	1.406016E-03	3.530368E-03	1.238647E-03
8.829459E-01	3.804301E-03	1.354023E-03	3.358992E-03	1.195529E-03
8.849299E-01	3.608384E-03	1.303137E-03	3.193167E-03	1.153185E-03
8.869138E-01	3.419518E-03	1.253329E-03	3.032818E-03	1.111594E-03
8.888978E-01	3.237591E-03	1.204572E-03	2.877887E-03	1.070741E-03
8.908818E-01	3.062482E-03	1.156838E-03	2.728309E-03	1.030606E-03
8.928657E-01	2.893969E-03	1.110162E-03	2.583926E-03	9.912256E-04
8.948497E-01	2.731929E-03	1.064542E-03	2.444666E-03	9.526049E-04
8.968337E-01	2.576144E-03	1.020010E-03	2.310373E-03	9.147796E-04
8.988176E-01	2.426526E-03	9.765143E-04	2.181005E-03	8.777082E-04
9.008016E-01	2.282998E-03	9.340229E-04	2.056528E-03	8.413694E-04
9.027856E-01	2.145489E-03	8.925064E-04	1.936916E-03	8.057419E-04
9.047695E-01	2.013838E-03	8.519533E-04	1.822060E-03	7.708214E-04
9.067535E-01	1.887832E-03	8.123791E-04	1.711798E-03	7.366276E-04
9.087375E-01	1.767274E-03	7.737610E-04	1.605988E-03	7.031456E-04
9.107214E-01	1.651995E-03	7.360686E-04	1.504507E-03	6.703535E-04
9.127054E-01	1.541920E-03	6.993677E-04	1.407319E-03	6.383167E-04
9.146894E-01	1.436991E-03	6.636639E-04	1.314400E-03	6.070463E-04
9.166733E-01	1.337145E-03	6.290483E-04	1.225726E-03	5.766318E-04
9.186573E-01	1.242173E-03	5.956461E-04	1.141132E-03	5.471947E-04
9.206413E-01	1.151926E-03	5.630241E-04	1.060510E-03	5.183432E-04
9.226253E-01	1.066161E-03	5.313386E-04	9.836666E-04	4.902264E-04
9.246092E-01	9.847669E-04	5.005632E-04	9.105246E-04	4.628254E-04
9.265932E-01	9.076672E-04	4.706416E-04	8.410383E-04	4.360933E-04
9.285772E-01	8.347974E-04	4.418059E-04	7.751738E-04	4.102508E-04
9.305611E-01	7.660841E-04	4.139829E-04	7.128881E-04	3.852364E-04
9.325451E-01	7.013290E-04	3.871281E-04	6.540209E-04	3.610144E-04
9.345291E-01	6.404268E-04	3.612193E-04	5.984975E-04	3.375699E-04
9.365130E-01	5.831851E-04	3.362247E-04	5.461605E-04	3.148788E-04
9.384970E-01	5.295189E-04	3.121274E-04	4.969519E-04	2.929306E-04
9.404810E-01	4.792783E-04	2.889736E-04	4.507522E-04	2.717742E-04
9.424649E-01	4.323826E-04	2.667673E-04	4.075054E-04	2.514189E-04
9.444489E-01	3.887034E-04	2.455429E-04	3.671105E-04	2.319027E-04
9.464329E-01	3.480957E-04	2.252714E-04	3.294492E-04	2.132042E-04
9.484168E-01	3.104788E-04	2.059362E-04	2.944633E-04	1.953134E-04
9.504008E-01	2.756859E-04	1.875447E-04	2.620121E-04	1.782426E-04
9.523848E-01	2.436470E-04	1.700816E-04	2.320457E-04	1.619831E-04
9.543687E-01	2.141919E-04	1.535461E-04	2.044180E-04	1.465396E-04
9.563527E-01	1.872561E-04	1.379310E-04	1.790829E-04	1.319107E-04
9.583367E-01	1.626935E-04	1.232450E-04	1.559151E-04	1.181102E-04
9.603206E-01	1.403921E-04	1.094595E-04	1.348215E-04	1.051163E-04
9.623046E-01	1.202591E-04	9.657206E-05	1.157258E-04	9.293174E-05
9.642886E-01	1.021510E-04	8.458953E-05	9.850302E-05	8.156872E-05
9.662725E-01	8.600513E-05	7.368516E-05	8.310440E-05	7.119994E-05
9.682565E-01	7.163938E-05	6.285114E-05	6.936529E-05	6.085603E-05
9.702405E-01	5.900952E-05	5.160339E-05	5.725342E-05	5.006770E-05
9.722244E-01	4.926105E-05	4.589750E-05	4.789280E-05	4.462267E-05
9.742084E-01	3.942904E-05	3.830230E-05	3.841210E-05	3.731442E-05
9.761924E-01	3.099226E-05	3.136472E-05	3.025441E-05	3.061800E-05
9.781764E-01	2.386227E-05	2.517508E-05	2.334151E-05	2.462567E-05
9.801603E-01	1.794725E-05	1.980422E-05	1.759118E-05	1.941131E-05
9.821443E-01	1.308919E-05	1.517075E-05	1.285547E-05	1.489987E-05
9.841283E-01	9.228061E-06	1.495060E-05	9.081596E-06	1.471331E-05
9.861122E-01	3.363363E-06	1.006737E-05	3.316654E-06	9.927552E-06
9.880962E-01	2.110658E-06	2.951678E-06	2.085533E-06	2.916542E-06
9.900802E-01	1.201449E-06	1.820113E-06	1.189531E-06	1.802057E-06
9.920641E-01	6.176308E-07	9.998905E-07	6.127294E-07	9.919555E-07
9.940481E-01	2.535830E-07	4.346711E-07	2.520737E-07	4.320840E-07
9.960321E-01	8.185896E-08	1.078612E-07	8.153415E-08	1.074332E-07
9.980160E-01	9.967059E-09	6.724719E-09	9.947285E-09	6.711378E-09
1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
