# MMHT2014 NNLO Q=1.100
# x  w(x)  delta_w(x)
1.513561E-04  3.094288E-05  2.458376E-05
1.527566E-04  3.131346E-05  2.518915E-05
1.541700E-04  3.168902E-05  2.530988E-05
1.555966E-04  3.206960E-05  2.539767E-05
1.570363E-04  3.252840E-05  2.591196E-05
1.584893E-04  3.311190E-05  2.630510E-05
1.599558E-04  3.371188E-05  2.704629E-05
1.614359E-04  3.310065E-05  2.698271E-05
1.629296E-04  3.372265E-05  2.665548E-05
1.644372E-04  3.485126E-05  2.730359E-05
1.659587E-04  3.428718E-05  2.716054E-05
1.674943E-04  3.576994E-05  2.768612E-05
1.690441E-04  3.600176E-05  2.776558E-05
1.706082E-04  3.623462E-05  2.811749E-05
1.721869E-04  3.776160E-05  2.995685E-05
1.737801E-04  3.800031E-05  2.988156E-05
1.753881E-04  3.823944E-05  2.966067E-05
1.770109E-04  3.743580E-05  2.907545E-05
1.786488E-04  3.816588E-05  2.918773E-05
1.803018E-04  3.892193E-05  3.003849E-05
1.819701E-04  3.986272E-05  3.057684E-05
1.836538E-04  3.944578E-05  3.051675E-05
1.853532E-04  3.970003E-05  3.097301E-05
1.870682E-04  4.131592E-05  3.197446E-05
1.887991E-04  4.158692E-05  3.220599E-05
1.905461E-04  4.186368E-05  3.236271E-05
1.923092E-04  4.214596E-05  3.303283E-05
1.940886E-04  4.243359E-05  3.296618E-05
1.958845E-04  4.292805E-05  3.319789E-05
1.976970E-04  4.355624E-05  3.371075E-05
1.995262E-04  4.418723E-05  3.403779E-05
2.013724E-04  4.482077E-05  3.490446E-05
2.032357E-04  4.545667E-05  3.504049E-05
2.051162E-04  4.609475E-05  3.567752E-05
2.070141E-04  4.673482E-05  3.604783E-05
2.089296E-04  4.737675E-05  3.637184E-05
2.108628E-04  4.801455E-05  3.679278E-05
2.128139E-04  4.860204E-05  3.715436E-05
2.147830E-04  4.919528E-05  3.749353E-05
2.167704E-04  5.003723E-05  3.838195E-05
2.187762E-04  5.063324E-05  3.892243E-05
2.208005E-04  5.125896E-05  3.877618E-05
2.228435E-04  5.190977E-05  3.904083E-05
2.249055E-04  5.256133E-05  3.887212E-05
2.269865E-04  5.321354E-05  3.985438E-05
2.290868E-04  5.386633E-05  4.007850E-05
2.312065E-04  5.451964E-05  4.006043E-05
2.333458E-04  5.517339E-05  4.041066E-05
2.355049E-04  5.582756E-05  4.107857E-05
2.376840E-04  5.651925E-05  4.215867E-05
2.398833E-04  5.751551E-05  4.342312E-05
2.421029E-04  5.684509E-05  4.296914E-05
2.443431E-04  5.778912E-05  4.267078E-05
2.466039E-04  5.872850E-05  4.325269E-05
2.488857E-04  5.966277E-05  4.399085E-05
2.511886E-04  6.059153E-05  4.534018E-05
2.535129E-04  6.151432E-05  4.566894E-05
2.558586E-04  6.243068E-05  4.674387E-05
2.582260E-04  6.334025E-05  4.751796E-05
2.606154E-04  6.424270E-05  4.740109E-05
2.630268E-04  6.513767E-05  4.793234E-05
2.654606E-04  6.419838E-05  4.714675E-05
2.679168E-04  6.506351E-05  4.826195E-05
2.703958E-04  6.582568E-05  4.869277E-05
2.728978E-04  6.652456E-05  4.960058E-05
2.754229E-04  6.722662E-05  5.024582E-05
2.779713E-04  6.793149E-05  5.033559E-05
2.805434E-04  7.108718E-05  5.208170E-05
2.831392E-04  7.083303E-05  5.183304E-05
2.857591E-04  7.149430E-05  5.294986E-05
2.884032E-04  7.209066E-05  5.331133E-05
2.910717E-04  7.268428E-05  5.291401E-05
2.937650E-04  7.327516E-05  5.332099E-05
2.964831E-04  7.663705E-05  5.575497E-05
2.992265E-04  7.738899E-05  5.583097E-05
3.019952E-04  7.815216E-05  5.588478E-05
3.047895E-04  7.751315E-05  5.581255E-05
3.076097E-04  7.884160E-05  5.711598E-05
3.104560E-04  8.018261E-05  5.789198E-05
3.133286E-04  8.129847E-05  5.748603E-05
3.162278E-04  8.263765E-05  5.952910E-05
3.191538E-04  8.347592E-05  5.995083E-05
3.221069E-04  8.448518E-05  6.035813E-05
3.250873E-04  8.418836E-05  6.007406E-05
3.280953E-04  8.571371E-05  6.094375E-05
3.311311E-04  8.715875E-05  6.166702E-05
3.341950E-04  8.840886E-05  6.253333E-05
3.372873E-04  8.955827E-05  6.357379E-05
3.404082E-04  9.062272E-05  6.343880E-05
3.435579E-04  9.161064E-05  6.365177E-05
3.467369E-04  9.253298E-05  6.472322E-05
3.499452E-04  9.339777E-05  6.661007E-05
3.531832E-04  9.421175E-05  6.652340E-05
3.564511E-04  9.498063E-05  6.794249E-05
3.597493E-04  9.570924E-05  6.843512E-05
3.630781E-04  9.981826E-05  7.032505E-05
3.664376E-04  9.981826E-05  6.969130E-05
3.698282E-04  9.981826E-05  6.947411E-05
3.732502E-04  1.020304E-04  7.073514E-05
3.767038E-04  1.042668E-04  7.269270E-05
3.801894E-04  1.042668E-04  7.376177E-05
3.837072E-04  1.042668E-04  7.330774E-05
3.872576E-04  1.084978E-04  7.511765E-05
3.908409E-04  1.093136E-04  7.502191E-05
3.944573E-04  1.101941E-04  7.455635E-05
3.981072E-04  1.111492E-04  7.710398E-05
4.017908E-04  1.121909E-04  7.827389E-05
4.055085E-04  1.133343E-04  7.825720E-05
4.092607E-04  1.145985E-04  7.912815E-05
4.130475E-04  1.160079E-04  7.930931E-05
4.168694E-04  1.175943E-04  7.894310E-05
4.207266E-04  1.193997E-04  8.110974E-05
4.246196E-04  1.214808E-04  8.345734E-05
4.285485E-04  1.214547E-04  8.329980E-05
4.325138E-04  1.228014E-04  8.400711E-05
4.365158E-04  1.246213E-04  8.328650E-05
4.405549E-04  1.261057E-04  8.546849E-05
4.446313E-04  1.281721E-04  8.693765E-05
4.487454E-04  1.301129E-04  8.780781E-05
4.528976E-04  1.297137E-04  8.846860E-05
4.570882E-04  1.309875E-04  8.883199E-05
4.613176E-04  1.357440E-04  9.180544E-05
4.655861E-04  1.368218E-04  9.261402E-05
4.698941E-04  1.379318E-04  9.233803E-05
4.742420E-04  1.376097E-04  9.291765E-05
4.786301E-04  1.392163E-04  9.300837E-05
4.830588E-04  1.440541E-04  9.630999E-05
4.875285E-04  1.455291E-04  9.631056E-05
4.920395E-04  1.471796E-04  9.800394E-05
4.965923E-04  1.491164E-04  9.812740E-05
5.011872E-04  1.484469E-04  9.784965E-05
5.058247E-04  1.505154E-04  1.000578E-04
5.105050E-04  1.526778E-04  9.946638E-05
5.152286E-04  1.549387E-04  1.022032E-04
5.199960E-04  1.573025E-04  1.035448E-04
5.248075E-04  1.597739E-04  1.054080E-04
5.296634E-04  1.595607E-04  1.059552E-04
5.345644E-04  1.619888E-04  1.052532E-04
5.395106E-04  1.638723E-04  1.073563E-04
5.445027E-04  1.658146E-04  1.095060E-04
5.495409E-04  1.678183E-04  1.096204E-04
5.546257E-04  1.698858E-04  1.113900E-04
5.597576E-04  1.719077E-04  1.131736E-04
5.649370E-04  1.744210E-04  1.133240E-04
5.701643E-04  1.764973E-04  1.151162E-04
5.754399E-04  1.787701E-04  1.152873E-04
5.807644E-04  1.811900E-04  1.185515E-04
5.861382E-04  1.836865E-04  1.202706E-04
5.915616E-04  1.862598E-04  1.187128E-04
5.970353E-04  1.877597E-04  1.215583E-04
6.025596E-04  1.889789E-04  1.221493E-04
6.081350E-04  1.933337E-04  1.253787E-04
6.137620E-04  1.935590E-04  1.244400E-04
6.194411E-04  1.950286E-04  1.231088E-04
6.251727E-04  1.969279E-04  1.270606E-04
6.309573E-04  2.014491E-04  1.279307E-04
6.367955E-04  2.040787E-04  1.297090E-04
6.426877E-04  2.042936E-04  1.310004E-04
6.486344E-04  2.110011E-04  1.335036E-04
6.546362E-04  2.108434E-04  1.343721E-04
6.606934E-04  2.141492E-04  1.365314E-04
6.668068E-04  2.150997E-04  1.341404E-04
6.729767E-04  2.185739E-04  1.380800E-04
6.792036E-04  2.214119E-04  1.381868E-04
6.854882E-04  2.250596E-04  1.403489E-04
6.918310E-04  2.254711E-04  1.428667E-04
6.982324E-04  2.296073E-04  1.431389E-04
7.046931E-04  2.303685E-04  1.442243E-04
7.112135E-04  2.331728E-04  1.460397E-04
7.177943E-04  2.387480E-04  1.496980E-04
7.244360E-04  2.408396E-04  1.497133E-04
7.311391E-04  2.429812E-04  1.494308E-04
7.379042E-04  2.451684E-04  1.515162E-04
7.447320E-04  2.491949E-04  1.531509E-04
7.516229E-04  2.510244E-04  1.537787E-04
7.585776E-04  2.534203E-04  1.573497E-04
7.655966E-04  2.565261E-04  1.568095E-04
7.726806E-04  2.604412E-04  1.588501E-04
7.798301E-04  2.660085E-04  1.646011E-04
7.870458E-04  2.683963E-04  1.647225E-04
7.943282E-04  2.696012E-04  1.650485E-04
8.016781E-04  2.746514E-04  1.675265E-04
8.090959E-04  2.766204E-04  1.698385E-04
8.165824E-04  2.785343E-04  1.680432E-04
8.241381E-04  2.834800E-04  1.711184E-04
8.317638E-04  2.856182E-04  1.730293E-04
8.394600E-04  2.890026E-04  1.742907E-04
8.472274E-04  2.907249E-04  1.755143E-04
8.550667E-04  2.966018E-04  1.783957E-04
8.629785E-04  3.006025E-04  1.801900E-04
8.709636E-04  3.031205E-04  1.812388E-04
8.790225E-04  3.070831E-04  1.850625E-04
8.871560E-04  3.115796E-04  1.847671E-04
8.953648E-04  3.132786E-04  1.873163E-04
9.036495E-04  3.174631E-04  1.905537E-04
9.120108E-04  3.231011E-04  1.914652E-04
9.204496E-04  3.261055E-04  1.925542E-04
9.289664E-04  3.292099E-04  1.950019E-04
9.375620E-04  3.342557E-04  1.981433E-04
9.462372E-04  3.350221E-04  1.975376E-04
9.549926E-04  3.412730E-04  1.999531E-04
9.638290E-04  3.455731E-04  2.019945E-04
9.727472E-04  3.511360E-04  2.065482E-04
9.817479E-04  3.554790E-04  2.069722E-04
9.908319E-04  3.539486E-04  2.075498E-04
1.000000E-03  3.626702E-04  2.114761E-04
1.009253E-03  3.671448E-04  2.129680E-04
1.018591E-03  3.713470E-04  2.148308E-04
1.028016E-03  3.722865E-04  2.168506E-04
1.037528E-03  3.774965E-04  2.201472E-04
1.047129E-03  3.830167E-04  2.201088E-04
1.056818E-03  3.888126E-04  2.244404E-04
1.066596E-03  3.938580E-04  2.268282E-04
1.076465E-03  3.967576E-04  2.285691E-04
1.086426E-03  3.995580E-04  2.289872E-04
1.096478E-03  4.074782E-04  2.343399E-04
1.106624E-03  4.094700E-04  2.324628E-04
1.116863E-03  4.170801E-04  2.361911E-04
1.127197E-03  4.200411E-04  2.396568E-04
1.137627E-03  4.231573E-04  2.405765E-04
1.148154E-03  4.291694E-04  2.417600E-04
1.158777E-03  4.356079E-04  2.469988E-04
1.169499E-03  4.418774E-04  2.502356E-04
1.180321E-03  4.475651E-04  2.531633E-04
1.191242E-03  4.488692E-04  2.517734E-04
1.202264E-03  4.543020E-04  2.554682E-04
1.213389E-03  4.649541E-04  2.608631E-04
1.224616E-03  4.635298E-04  2.595410E-04
1.235947E-03  4.695570E-04  2.618875E-04
1.247384E-03  4.769354E-04  2.654154E-04
1.258925E-03  4.821307E-04  2.691803E-04
1.270574E-03  4.889558E-04  2.734302E-04
1.282331E-03  4.954708E-04  2.746615E-04
1.294196E-03  4.992738E-04  2.758677E-04
1.306171E-03  5.038534E-04  2.769171E-04
1.318257E-03  5.101520E-04  2.817096E-04
1.330454E-03  5.161306E-04  2.847930E-04
1.342765E-03  5.236064E-04  2.859337E-04
1.355189E-03  5.300573E-04  2.928157E-04
1.367729E-03  5.349229E-04  2.923252E-04
1.380384E-03  5.448210E-04  2.985368E-04
1.393157E-03  5.487952E-04  2.996861E-04
1.406048E-03  5.546522E-04  3.022750E-04
1.419058E-03  5.624499E-04  3.067305E-04
1.432188E-03  5.660705E-04  3.067621E-04
1.445440E-03  5.758141E-04  3.134873E-04
1.458814E-03  5.798493E-04  3.139548E-04
1.472313E-03  5.841043E-04  3.150833E-04
1.485936E-03  5.946424E-04  3.198578E-04
1.499685E-03  6.014387E-04  3.230967E-04
1.513561E-03  6.067816E-04  3.234508E-04
1.527566E-03  6.123747E-04  3.272520E-04
1.541700E-03  6.244572E-04  3.359079E-04
1.555966E-03  6.306092E-04  3.356130E-04
1.570363E-03  6.386716E-04  3.414843E-04
1.584893E-03  6.451252E-04  3.411362E-04
1.599558E-03  6.518248E-04  3.434990E-04
1.614359E-03  6.587593E-04  3.485817E-04
1.629296E-03  6.659116E-04  3.508305E-04
1.644372E-03  6.757855E-04  3.555657E-04
1.659587E-03  6.830434E-04  3.584884E-04
1.674943E-03  6.937970E-04  3.644479E-04
1.690441E-03  6.947217E-04  3.624670E-04
1.706082E-03  7.019118E-04  3.645880E-04
1.721869E-03  7.129469E-04  3.689846E-04
1.737801E-03  7.187406E-04  3.725154E-04
1.753881E-03  7.282261E-04  3.769528E-04
1.770109E-03  7.372445E-04  3.813870E-04
1.786488E-03  7.466401E-04  3.846331E-04
1.803018E-03  7.552267E-04  3.875815E-04
1.819701E-03  7.637260E-04  3.933373E-04
1.836538E-03  7.678455E-04  3.925870E-04
1.853532E-03  7.794256E-04  3.994561E-04
1.870682E-03  7.904018E-04  4.022565E-04
1.887991E-03  8.007788E-04  4.076403E-04
1.905461E-03  8.032710E-04  4.043614E-04
1.923092E-03  8.197944E-04  4.136413E-04
1.940886E-03  8.233298E-04  4.172961E-04
1.958845E-03  8.385232E-04  4.240212E-04
1.976970E-03  8.429067E-04  4.215341E-04
1.995262E-03  8.543464E-04  4.278804E-04
2.013724E-03  8.665919E-04  4.339647E-04
2.032357E-03  8.730874E-04  4.369229E-04
2.051162E-03  8.835961E-04  4.410467E-04
2.070141E-03  8.918906E-04  4.398091E-04
2.089296E-03  8.987116E-04  4.443378E-04
2.108628E-03  9.103935E-04  4.505132E-04
2.128139E-03  9.261878E-04  4.562414E-04
2.147830E-03  9.379556E-04  4.609722E-04
2.167704E-03  9.450690E-04  4.652635E-04
2.187762E-03  9.539251E-04  4.669576E-04
2.208005E-03  9.657799E-04  4.709412E-04
2.228435E-03  9.739418E-04  4.757715E-04
2.249055E-03  9.865415E-04  4.788263E-04
2.269865E-03  9.987230E-04  4.866574E-04
2.290868E-03  1.014315E-03  4.929165E-04
2.312065E-03  1.021996E-03  4.937689E-04
2.333458E-03  1.037075E-03  5.018055E-04
2.355049E-03  1.040748E-03  5.010894E-04
2.376840E-03  1.054119E-03  5.073069E-04
2.398833E-03  1.068744E-03  5.096771E-04
2.421029E-03  1.075975E-03  5.140481E-04
2.443431E-03  1.090821E-03  5.190284E-04
2.466039E-03  1.103169E-03  5.252725E-04
2.488857E-03  1.116834E-03  5.334843E-04
2.511886E-03  1.130101E-03  5.364381E-04
2.535129E-03  1.144623E-03  5.461198E-04
2.558586E-03  1.160768E-03  5.473266E-04
2.582260E-03  1.168920E-03  5.521578E-04
2.606154E-03  1.183606E-03  5.578817E-04
2.630268E-03  1.191379E-03  5.651538E-04
2.654606E-03  1.200139E-03  5.648438E-04
2.679168E-03  1.220244E-03  5.728841E-04
2.703958E-03  1.238347E-03  5.793998E-04
2.728978E-03  1.249399E-03  5.819459E-04
2.754229E-03  1.267050E-03  5.899631E-04
2.779713E-03  1.277462E-03  5.959110E-04
2.805434E-03  1.290324E-03  5.953880E-04
2.831392E-03  1.307459E-03  6.058391E-04
2.857591E-03  1.318151E-03  6.039266E-04
2.884032E-03  1.335881E-03  6.170009E-04
2.910717E-03  1.353709E-03  6.208995E-04
2.937650E-03  1.362196E-03  6.215853E-04
2.964831E-03  1.375361E-03  6.254947E-04
2.992265E-03  1.390394E-03  6.320679E-04
3.019952E-03  1.409136E-03  6.381473E-04
3.047895E-03  1.425756E-03  6.414616E-04
3.076097E-03  1.445484E-03  6.529807E-04
3.104560E-03  1.459465E-03  6.577913E-04
3.133286E-03  1.469379E-03  6.558168E-04
3.162278E-03  1.493895E-03  6.677813E-04
3.191538E-03  1.507962E-03  6.721808E-04
3.221069E-03  1.528619E-03  6.784133E-04
3.250873E-03  1.543806E-03  6.846439E-04
3.280953E-03  1.560818E-03  6.925330E-04
3.311311E-03  1.571657E-03  6.899150E-04
3.341950E-03  1.593764E-03  7.040156E-04
3.372873E-03  1.607603E-03  7.088335E-04
3.404082E-03  1.629341E-03  7.114817E-04
3.435579E-03  1.638934E-03  7.156854E-04
3.467369E-03  1.661438E-03  7.218874E-04
3.499452E-03  1.679973E-03  7.304017E-04
3.531832E-03  1.702925E-03  7.391373E-04
3.564511E-03  1.712969E-03  7.377457E-04
3.597493E-03  1.744119E-03  7.436812E-04
3.630781E-03  1.749571E-03  7.509029E-04
3.664376E-03  1.774703E-03  7.624563E-04
3.698282E-03  1.791436E-03  7.654141E-04
3.732502E-03  1.812383E-03  7.683818E-04
3.767038E-03  1.830861E-03  7.750817E-04
3.801894E-03  1.853851E-03  7.896558E-04
3.837072E-03  1.873777E-03  7.951904E-04
3.872576E-03  1.887653E-03  7.929220E-04
3.908409E-03  1.917697E-03  8.092533E-04
3.944573E-03  1.933293E-03  8.174324E-04
3.981072E-03  1.958552E-03  8.199193E-04
4.017908E-03  1.972232E-03  8.266234E-04
4.055085E-03  2.012823E-03  8.472808E-04
4.092607E-03  2.017115E-03  8.358002E-04
4.130475E-03  2.048772E-03  8.488166E-04
4.168694E-03  2.071936E-03  8.635273E-04
4.207266E-03  2.092178E-03  8.639820E-04
4.246196E-03  2.115765E-03  8.720133E-04
4.285485E-03  2.130704E-03  8.745306E-04
4.325138E-03  2.167076E-03  8.910337E-04
4.365158E-03  2.188132E-03  8.948252E-04
4.405549E-03  2.205588E-03  8.942171E-04
4.446313E-03  2.229086E-03  9.061036E-04
4.487454E-03  2.256283E-03  9.101716E-04
4.528976E-03  2.280676E-03  9.248900E-04
4.570882E-03  2.297920E-03  9.244693E-04
4.613176E-03  2.330031E-03  9.355355E-04
4.655861E-03  2.359100E-03  9.446056E-04
4.698941E-03  2.385303E-03  9.479869E-04
4.742420E-03  2.397858E-03  9.480951E-04
4.786301E-03  2.429737E-03  9.577832E-04
4.830588E-03  2.463204E-03  9.628991E-04
4.875285E-03  2.484677E-03  9.774761E-04
4.920395E-03  2.508117E-03  9.733975E-04
4.965923E-03  2.535580E-03  9.904431E-04
5.011872E-03  2.565985E-03  9.995032E-04
5.058247E-03  2.594009E-03  1.012019E-03
5.105050E-03  2.618479E-03  1.012393E-03
5.152286E-03  2.642088E-03  1.014031E-03
5.199960E-03  2.677245E-03  1.028383E-03
5.248075E-03  2.711446E-03  1.040726E-03
5.296634E-03  2.727465E-03  1.040158E-03
5.345644E-03  2.758448E-03  1.048706E-03
5.395106E-03  2.793818E-03  1.059613E-03
5.445027E-03  2.817779E-03  1.066909E-03
5.495409E-03  2.851874E-03  1.081762E-03
5.546257E-03  2.884809E-03  1.088307E-03
5.597576E-03  2.917648E-03  1.097937E-03
5.649370E-03  2.939779E-03  1.104141E-03
5.701643E-03  2.984744E-03  1.119477E-03
5.754399E-03  3.003003E-03  1.118660E-03
5.807644E-03  3.043221E-03  1.130885E-03
5.861382E-03  3.069681E-03  1.136295E-03
5.915616E-03  3.113843E-03  1.150731E-03
5.970353E-03  3.140236E-03  1.156312E-03
6.025596E-03  3.182571E-03  1.167977E-03
6.081350E-03  3.216858E-03  1.183384E-03
6.137620E-03  3.234468E-03  1.179670E-03
6.194411E-03  3.273462E-03  1.183594E-03
6.251727E-03  3.309012E-03  1.193229E-03
6.309573E-03  3.348551E-03  1.210502E-03
6.367955E-03  3.389747E-03  1.223127E-03
6.426877E-03  3.421623E-03  1.232226E-03
6.486344E-03  3.466010E-03  1.254619E-03
6.546362E-03  3.503045E-03  1.253059E-03
6.606934E-03  3.520763E-03  1.244168E-03
6.668068E-03  3.563250E-03  1.262622E-03
6.729767E-03  3.609123E-03  1.278166E-03
6.792036E-03  3.637951E-03  1.274668E-03
6.854882E-03  3.678735E-03  1.303399E-03
6.918310E-03  3.722103E-03  1.305835E-03
6.982324E-03  3.765783E-03  1.310250E-03
7.046931E-03  3.812843E-03  1.327908E-03
7.112135E-03  3.834759E-03  1.327034E-03
7.177943E-03  3.883481E-03  1.349517E-03
7.244360E-03  3.932074E-03  1.354054E-03
7.311391E-03  3.967814E-03  1.364946E-03
7.379042E-03  4.009291E-03  1.374639E-03
7.447320E-03  4.055051E-03  1.386141E-03
7.516229E-03  4.099007E-03  1.385922E-03
7.585776E-03  4.144631E-03  1.405076E-03
7.655966E-03  4.171966E-03  1.403842E-03
7.726806E-03  4.239811E-03  1.431024E-03
7.798301E-03  4.276444E-03  1.422960E-03
7.870458E-03  4.321857E-03  1.447716E-03
7.943282E-03  4.368431E-03  1.451049E-03
8.016781E-03  4.401407E-03  1.455416E-03
8.090959E-03  4.444413E-03  1.468240E-03
8.165824E-03  4.485296E-03  1.464237E-03
8.241381E-03  4.546937E-03  1.493216E-03
8.317638E-03  4.598711E-03  1.499769E-03
8.394600E-03  4.634448E-03  1.500417E-03
8.472274E-03  4.697427E-03  1.525876E-03
8.550667E-03  4.751982E-03  1.522711E-03
8.629785E-03  4.783751E-03  1.537479E-03
8.709636E-03  4.844804E-03  1.537467E-03
8.790225E-03  4.894502E-03  1.557663E-03
8.871560E-03  4.941856E-03  1.574396E-03
8.953648E-03  4.999490E-03  1.580420E-03
9.036495E-03  5.054622E-03  1.603997E-03
9.120108E-03  5.101128E-03  1.589346E-03
9.204496E-03  5.154853E-03  1.611899E-03
9.289664E-03  5.220193E-03  1.628104E-03
9.375620E-03  5.254871E-03  1.627366E-03
9.462372E-03  5.316005E-03  1.643447E-03
9.549926E-03  5.388648E-03  1.665025E-03
9.638290E-03  5.428808E-03  1.682353E-03
9.727472E-03  5.492190E-03  1.675074E-03
9.817479E-03  5.535024E-03  1.688129E-03
9.908319E-03  5.610736E-03  1.708224E-03
1.000000E-02  5.649640E-03  1.704499E-03
1.198397E-02  6.951524E-03  1.944629E-03
1.396794E-02  8.264463E-03  2.143753E-03
1.595190E-02  9.598814E-03  2.337836E-03
1.793587E-02  1.095803E-02  2.502868E-03
1.991984E-02  1.229881E-02  2.618506E-03
2.190381E-02  1.370783E-02  2.787426E-03
2.388778E-02  1.509153E-02  2.862967E-03
2.587174E-02  1.654059E-02  3.009352E-03
2.785571E-02  1.794817E-02  3.086863E-03
2.983968E-02  1.945711E-02  3.188501E-03
3.182365E-02  2.091129E-02  3.253207E-03
3.380762E-02  2.245708E-02  3.377691E-03
3.579158E-02  2.396524E-02  3.417372E-03
3.777555E-02  2.550663E-02  3.469253E-03
3.975952E-02  2.704514E-02  3.514560E-03
4.174349E-02  2.866236E-02  3.601782E-03
4.372745E-02  3.027248E-02  3.675521E-03
4.571142E-02  3.190555E-02  3.683198E-03
4.769539E-02  3.355449E-02  3.696802E-03
4.967936E-02  3.517701E-02  3.774559E-03
5.166333E-02  3.694511E-02  3.857883E-03
5.364729E-02  3.864396E-02  3.881270E-03
5.563126E-02  4.041769E-02  3.954287E-03
5.761523E-02  4.210804E-02  3.923516E-03
5.959920E-02  4.385332E-02  3.974411E-03
6.158317E-02  4.569389E-02  4.055435E-03
6.356713E-02  4.749237E-02  4.057188E-03
6.555110E-02  4.935724E-02  4.134779E-03
6.753507E-02  5.114525E-02  4.072143E-03
6.951904E-02  5.304906E-02  4.180174E-03
7.150301E-02  5.487322E-02  4.146699E-03
7.348697E-02  5.678884E-02  4.166396E-03
7.547094E-02  5.866864E-02  4.224331E-03
7.745491E-02  6.066581E-02  4.266272E-03
7.943888E-02  6.259053E-02  4.354306E-03
8.142285E-02  6.456629E-02  4.347254E-03
8.340681E-02  6.667275E-02  4.405755E-03
8.539078E-02  6.855015E-02  4.312948E-03
8.737475E-02  7.060439E-02  4.245398E-03
8.935872E-02  7.269610E-02  4.488417E-03
9.134269E-02  7.458361E-02  4.401508E-03
9.332665E-02  7.688058E-02  4.428108E-03
9.531062E-02  7.890870E-02  4.547664E-03
9.729459E-02  8.106658E-02  4.541257E-03
9.927856E-02  8.297097E-02  4.354706E-03
1.012625E-01  8.510427E-02  4.623565E-03
1.032465E-01  8.747575E-02  4.548708E-03
1.052305E-01  8.955848E-02  4.431034E-03
1.072144E-01  9.169493E-02  4.570667E-03
1.091984E-01  9.406506E-02  4.608595E-03
1.111824E-01  9.620752E-02  4.614558E-03
1.131663E-01  9.831012E-02  4.844726E-03
1.151503E-01  1.005836E-01  4.795540E-03
1.171343E-01  1.029433E-01  4.695671E-03
1.191182E-01  1.052022E-01  4.706023E-03
1.211022E-01  1.076261E-01  4.735588E-03
1.230862E-01  1.098268E-01  4.803955E-03
1.250701E-01  1.121525E-01  4.836798E-03
1.270541E-01  1.145074E-01  4.829170E-03
1.290381E-01  1.168987E-01  4.997184E-03
1.310220E-01  1.190052E-01  4.790471E-03
1.330060E-01  1.213048E-01  4.598768E-03
1.349900E-01  1.238611E-01  4.951485E-03
1.369739E-01  1.262166E-01  4.891782E-03
1.389579E-01  1.288082E-01  4.866899E-03
1.409419E-01  1.311427E-01  4.940438E-03
1.429259E-01  1.336166E-01  5.018005E-03
1.449098E-01  1.357581E-01  4.868404E-03
1.468938E-01  1.384248E-01  5.128257E-03
1.488778E-01  1.409030E-01  5.044560E-03
1.508617E-01  1.434677E-01  5.022775E-03
1.528457E-01  1.458746E-01  5.099144E-03
1.548297E-01  1.482871E-01  5.003194E-03
1.568136E-01  1.506868E-01  4.933604E-03
1.587976E-01  1.532229E-01  5.414458E-03
1.607816E-01  1.561319E-01  5.498436E-03
1.627655E-01  1.582480E-01  5.113546E-03
1.647495E-01  1.613274E-01  5.497484E-03
1.667335E-01  1.634182E-01  5.247047E-03
