# CT14 NNLO Q=1.057
# x  w(x)  delta_w(x)
1.548297E-01  1.820106E-01  9.407037E-03
1.568136E-01  1.844094E-01  9.706943E-03
1.587976E-01  1.872092E-01  9.621729E-03
1.607816E-01  1.898996E-01  9.687292E-03
1.627655E-01  1.922076E-01  9.642405E-03
1.647495E-01  1.945698E-01  9.519376E-03
1.667335E-01  1.975679E-01  9.354959E-03
1.687174E-01  2.005420E-01  9.710103E-03
1.707014E-01  2.026186E-01  9.400087E-03
1.726854E-01  2.053067E-01  9.578398E-03
1.746693E-01  2.080807E-01  9.494987E-03
1.766533E-01  2.104596E-01  9.251375E-03
1.786373E-01  2.136861E-01  9.733028E-03
1.806212E-01  2.161426E-01  9.252513E-03
1.826052E-01  2.190561E-01  9.571624E-03
1.845892E-01  2.211695E-01  9.437535E-03
1.865731E-01  2.239637E-01  9.875814E-03
1.885571E-01  2.268201E-01  9.855605E-03
1.905411E-01  2.292645E-01  9.247401E-03
1.925251E-01  2.317882E-01  9.759905E-03
1.945090E-01  2.350947E-01  9.614446E-03
1.964930E-01  2.373960E-01  9.435385E-03
1.984770E-01  2.400389E-01  9.167880E-03
2.004609E-01  2.431106E-01  9.864946E-03
2.024449E-01  2.455643E-01  9.887276E-03
2.044289E-01  2.483152E-01  9.327198E-03
2.064128E-01  2.513559E-01  9.527868E-03
2.083968E-01  2.544540E-01  1.008696E-02
2.103808E-01  2.568383E-01  9.641648E-03
2.123647E-01  2.594325E-01  9.261359E-03
2.143487E-01  2.619756E-01  9.890041E-03
2.163327E-01  2.653811E-01  9.785205E-03
2.183166E-01  2.686024E-01  1.000990E-02
2.203006E-01  2.705154E-01  9.141314E-03
2.222846E-01  2.733909E-01  9.959599E-03
2.242685E-01  2.762118E-01  9.670470E-03
2.262525E-01  2.795748E-01  9.684725E-03
2.282365E-01  2.818910E-01  9.750458E-03
2.302204E-01  2.848798E-01  9.997047E-03
2.322044E-01  2.879991E-01  1.007151E-02
2.341884E-01  2.904495E-01  9.197345E-03
2.361723E-01  2.934712E-01  9.813327E-03
2.381563E-01  2.967973E-01  1.071195E-02
2.401403E-01  2.993651E-01  1.023700E-02
2.421242E-01  3.019308E-01  9.181166E-03
2.441082E-01  3.045732E-01  9.817647E-03
2.460922E-01  3.079140E-01  1.046606E-02
2.480762E-01  3.106864E-01  1.010791E-02
2.500601E-01  3.132686E-01  9.910589E-03
2.520441E-01  3.160621E-01  1.011426E-02
2.540281E-01  3.195451E-01  9.822187E-03
2.560120E-01  3.226707E-01  1.050064E-02
2.579960E-01  3.248577E-01  9.991900E-03
2.599800E-01  3.275722E-01  1.010709E-02
2.619639E-01  3.307191E-01  1.076074E-02
2.639479E-01  3.338357E-01  1.011085E-02
2.659319E-01  3.363935E-01  9.898802E-03
2.679158E-01  3.392232E-01  1.088267E-02
2.698998E-01  3.427914E-01  1.026404E-02
2.718838E-01  3.460300E-01  1.112818E-02
2.738677E-01  3.481795E-01  1.043901E-02
2.758517E-01  3.509693E-01  1.004012E-02
2.778357E-01  3.543388E-01  1.083128E-02
2.798196E-01  3.572787E-01  1.032234E-02
2.818036E-01  3.603843E-01  1.018293E-02
2.837876E-01  3.628736E-01  1.056635E-02
2.857715E-01  3.665137E-01  1.134965E-02
2.877555E-01  3.693439E-01  1.154512E-02
2.897395E-01  3.719063E-01  9.924456E-03
2.917234E-01  3.746687E-01  1.052584E-02
2.937074E-01  3.775721E-01  1.114833E-02
2.956914E-01  3.805382E-01  1.121423E-02
2.976754E-01  3.839658E-01  1.078867E-02
2.996593E-01  3.862870E-01  1.080153E-02
3.016433E-01  3.892239E-01  1.088722E-02
3.036273E-01  3.927368E-01  1.129111E-02
3.056112E-01  3.951972E-01  1.111340E-02
3.075952E-01  3.980152E-01  1.028850E-02
3.095792E-01  4.007516E-01  1.111032E-02
3.115631E-01  4.040220E-01  1.136401E-02
3.135471E-01  4.073714E-01  1.132787E-02
3.155311E-01  4.104119E-01  1.108389E-02
3.175150E-01  4.129254E-01  1.141086E-02
3.194990E-01  4.157983E-01  1.179697E-02
3.214830E-01  4.185836E-01  1.107371E-02
3.234669E-01  4.224049E-01  1.161276E-02
3.254509E-01  4.245546E-01  1.061396E-02
3.274349E-01  4.270613E-01  1.169663E-02
3.294188E-01  4.310785E-01  1.189088E-02
3.314028E-01  4.329294E-01  1.149917E-02
3.333868E-01  4.363483E-01  1.101742E-02
3.353707E-01  4.395392E-01  1.258013E-02
3.373547E-01  4.422867E-01  1.189348E-02
3.393387E-01  4.451260E-01  1.176353E-02
3.413226E-01  4.490221E-01  1.173756E-02
3.433066E-01  4.510769E-01  1.174343E-02
3.452906E-01  4.537014E-01  1.160398E-02
3.472745E-01  4.569637E-01  1.217384E-02
3.492585E-01  4.605453E-01  1.207856E-02
3.512425E-01  4.631664E-01  1.197675E-02
3.532265E-01  4.663869E-01  1.203159E-02
3.552104E-01  4.685186E-01  1.205032E-02
3.571944E-01  4.723113E-01  1.187776E-02
3.591784E-01  4.750700E-01  1.186730E-02
3.611623E-01  4.776555E-01  1.141301E-02
3.631463E-01  4.811653E-01  1.225777E-02
3.651303E-01  4.834473E-01  1.280348E-02
3.671142E-01  4.868783E-01  1.203273E-02
3.690982E-01  4.902760E-01  1.295729E-02
3.710822E-01  4.920359E-01  1.197940E-02
3.730661E-01  4.950388E-01  1.278775E-02
3.750501E-01  4.977174E-01  1.275713E-02
3.770341E-01  5.007118E-01  1.271982E-02
3.790180E-01  5.047529E-01  1.303104E-02
3.810020E-01  5.066641E-01  1.177254E-02
3.829860E-01  5.094425E-01  1.293173E-02
3.849699E-01  5.131638E-01  1.294456E-02
3.869539E-01  5.155080E-01  1.184302E-02
3.889379E-01  5.191790E-01  1.323491E-02
3.909218E-01  5.210067E-01  1.219396E-02
3.929058E-01  5.239402E-01  1.322396E-02
3.948898E-01  5.266595E-01  1.261661E-02
3.968737E-01  5.296559E-01  1.291622E-02
3.988577E-01  5.323997E-01  1.290890E-02
4.008417E-01  5.355300E-01  1.229906E-02
4.028257E-01  5.392869E-01  1.426648E-02
4.048096E-01  5.412291E-01  1.271131E-02
4.067936E-01  5.449556E-01  1.269691E-02
4.087776E-01  5.463641E-01  1.332111E-02
4.107615E-01  5.497387E-01  1.238333E-02
4.127455E-01  5.538845E-01  1.492702E-02
4.147295E-01  5.551594E-01  1.256618E-02
4.167134E-01  5.584277E-01  1.277507E-02
4.186974E-01  5.622889E-01  1.443665E-02
4.206814E-01  5.644077E-01  1.290804E-02
4.226653E-01  5.667439E-01  1.276375E-02
4.246493E-01  5.691258E-01  1.392297E-02
4.266333E-01  5.726224E-01  1.250499E-02
4.286172E-01  5.752211E-01  1.227244E-02
4.306012E-01  5.789683E-01  1.375994E-02
4.325852E-01  5.806275E-01  1.300415E-02
4.345691E-01  5.837355E-01  1.301125E-02
4.365531E-01  5.875034E-01  1.404969E-02
4.385371E-01  5.895433E-01  1.359307E-02
4.405210E-01  5.929944E-01  1.459970E-02
4.425050E-01  5.951291E-01  1.279310E-02
4.444890E-01  5.973310E-01  1.265923E-02
4.464729E-01  5.998138E-01  1.392014E-02
4.484569E-01  6.035736E-01  1.346727E-02
4.504409E-01  6.063045E-01  1.262904E-02
4.524248E-01  6.077207E-01  1.364375E-02
4.544088E-01  6.118988E-01  1.347895E-02
4.563928E-01  6.141739E-01  1.353761E-02
4.583768E-01  6.170012E-01  1.370793E-02
4.603607E-01  6.199972E-01  1.358250E-02
4.623447E-01  6.216115E-01  1.312445E-02
4.643287E-01  6.245161E-01  1.300012E-02
4.663126E-01  6.274161E-01  1.247242E-02
4.682966E-01  6.301408E-01  1.349632E-02
4.702806E-01  6.319674E-01  1.432480E-02
4.722645E-01  6.353394E-01  1.294856E-02
4.742485E-01  6.382057E-01  1.243182E-02
4.762325E-01  6.400058E-01  1.379913E-02
4.782164E-01  6.429081E-01  1.361870E-02
4.802004E-01  6.463226E-01  1.347979E-02
4.821844E-01  6.491465E-01  1.360069E-02
4.841683E-01  6.521095E-01  1.320253E-02
4.861523E-01  6.536676E-01  1.309852E-02
4.881363E-01  6.568541E-01  1.334698E-02
4.901202E-01  6.593494E-01  1.225064E-02
4.921042E-01  6.615222E-01  1.221162E-02
4.940882E-01  6.639047E-01  1.383937E-02
4.960721E-01  6.679199E-01  1.395752E-02
4.980561E-01  6.694215E-01  1.171952E-02
5.000401E-01  6.713112E-01  1.238225E-02
5.020240E-01  6.741135E-01  1.290338E-02
5.040080E-01  6.767859E-01  1.294828E-02
5.059920E-01  6.805795E-01  1.403265E-02
5.079760E-01  6.821080E-01  1.305166E-02
5.099599E-01  6.853422E-01  1.305694E-02
5.119439E-01  6.868657E-01  1.262905E-02
5.139279E-01  6.900083E-01  1.286502E-02
5.159118E-01  6.925192E-01  1.153636E-02
5.178958E-01  6.945234E-01  1.196700E-02
5.198798E-01  6.966550E-01  1.406776E-02
5.218637E-01  7.010574E-01  1.438411E-02
5.238477E-01  7.028875E-01  1.204885E-02
5.258317E-01  7.044618E-01  1.118460E-02
5.278156E-01  7.063030E-01  1.337712E-02
5.297996E-01  7.100793E-01  1.360806E-02
5.317836E-01  7.117253E-01  1.304282E-02
5.337675E-01  7.141265E-01  1.322828E-02
5.357515E-01  7.178862E-01  1.419481E-02
5.377355E-01  7.186642E-01  1.348598E-02
5.397194E-01  7.223615E-01  1.313169E-02
5.417034E-01  7.239787E-01  1.268736E-02
5.436874E-01  7.266223E-01  1.154379E-02
5.456713E-01  7.285272E-01  1.187458E-02
5.476553E-01  7.319764E-01  1.330479E-02
5.496393E-01  7.323312E-01  1.391501E-02
5.516232E-01  7.355245E-01  1.246313E-02
5.536072E-01  7.388167E-01  1.163655E-02
5.555912E-01  7.396835E-01  1.243308E-02
5.575752E-01  7.424277E-01  1.229213E-02
5.595591E-01  7.447675E-01  1.319750E-02
5.615431E-01  7.479368E-01  1.262120E-02
5.635271E-01  7.504798E-01  1.222904E-02
5.655110E-01  7.521549E-01  1.244453E-02
5.674950E-01  7.539871E-01  1.151016E-02
5.694790E-01  7.570746E-01  1.267142E-02
5.714629E-01  7.587654E-01  1.187005E-02
5.734469E-01  7.613568E-01  1.109639E-02
5.754309E-01  7.630382E-01  1.187378E-02
5.774148E-01  7.658672E-01  1.195212E-02
5.793988E-01  7.668835E-01  1.272712E-02
5.813828E-01  7.705488E-01  1.249108E-02
5.833667E-01  7.722681E-01  1.041133E-02
5.853507E-01  7.739894E-01  9.981335E-03
5.873347E-01  7.756554E-01  1.181532E-02
5.893186E-01  7.786371E-01  1.178017E-02
5.913026E-01  7.803778E-01  1.235744E-02
5.932866E-01  7.836849E-01  1.272092E-02
5.952705E-01  7.858900E-01  1.148870E-02
5.972545E-01  7.881161E-01  1.234063E-02
5.992385E-01  7.896888E-01  1.098329E-02
6.012224E-01  7.908400E-01  1.177960E-02
6.032064E-01  7.943683E-01  1.168014E-02
6.051904E-01  7.964526E-01  1.162017E-02
6.071743E-01  7.977178E-01  9.846716E-03
6.091583E-01  7.995768E-01  1.068051E-02
6.111423E-01  8.027351E-01  1.158095E-02
6.131263E-01  8.028923E-01  1.202721E-02
6.151102E-01  8.063877E-01  1.165105E-02
6.170942E-01  8.081828E-01  9.794525E-03
6.190782E-01  8.099800E-01  9.169669E-03
6.210621E-01  8.111668E-01  1.057258E-02
6.230461E-01  8.135449E-01  1.109282E-02
6.250301E-01  8.155251E-01  1.124558E-02
6.270140E-01  8.176309E-01  1.133902E-02
6.289980E-01  8.199681E-01  1.080698E-02
6.309820E-01  8.221165E-01  1.065596E-02
6.329659E-01  8.239431E-01  1.034199E-02
6.349499E-01  8.263608E-01  9.859876E-03
6.369339E-01  8.271057E-01  1.105863E-02
6.389178E-01  8.287283E-01  1.188134E-02
6.409018E-01  8.307875E-01  1.147075E-02
6.428858E-01  8.336957E-01  9.745445E-03
6.448697E-01  8.351059E-01  1.026464E-02
6.468537E-01  8.371510E-01  9.744653E-03
6.488377E-01  8.384609E-01  1.038845E-02
6.508216E-01  8.397163E-01  1.203199E-02
6.528056E-01  8.430412E-01  1.057097E-02
6.547896E-01  8.449138E-01  9.485137E-03
6.567735E-01  8.467885E-01  9.025539E-03
6.587575E-01  8.474581E-01  8.660128E-03
6.607415E-01  8.492958E-01  9.945018E-03
6.627255E-01  8.519384E-01  9.830234E-03
6.647094E-01  8.531429E-01  1.046555E-02
6.666934E-01  8.551741E-01  1.015028E-02
6.686774E-01  8.571016E-01  9.027102E-03
6.706613E-01  8.591592E-01  9.622323E-03
6.726453E-01  8.610639E-01  9.596231E-03
6.746293E-01  8.624676E-01  8.988437E-03
6.766132E-01  8.648881E-01  9.236780E-03
6.785972E-01  8.661016E-01  9.508762E-03
6.805812E-01  8.680229E-01  1.031860E-02
6.825651E-01  8.701534E-01  1.054940E-02
6.845491E-01  8.710936E-01  8.455215E-03
6.865331E-01  8.723190E-01  7.928060E-03
6.885170E-01  8.739813E-01  7.656361E-03
6.905010E-01  8.766551E-01  9.191023E-03
6.924850E-01  8.766138E-01  1.024954E-02
6.944689E-01  8.774877E-01  1.238906E-02
6.964529E-01  8.805093E-01  8.516309E-03
6.984369E-01  8.824610E-01  8.414903E-03
7.004208E-01  8.844149E-01  8.247899E-03
7.024048E-01  8.847719E-01  7.464785E-03
7.043888E-01  8.861959E-01  8.571704E-03
7.063727E-01  8.880702E-01  8.773074E-03
7.083567E-01  8.906501E-01  8.941005E-03
7.103407E-01  8.910763E-01  8.412223E-03
7.123246E-01  8.928097E-01  8.677819E-03
7.143086E-01  8.950358E-01  8.514478E-03
7.162926E-01  8.970182E-01  9.871550E-03
7.182766E-01  8.970182E-01  8.480339E-03
7.202605E-01  8.990027E-01  7.995285E-03
7.222445E-01  9.009914E-01  8.214700E-03
7.242285E-01  9.027971E-01  8.694267E-03
7.262124E-01  9.040731E-01  9.302570E-03
7.281964E-01  9.039465E-01  8.877506E-03
7.301804E-01  9.060745E-01  8.914382E-03
7.321643E-01  9.086065E-01  9.382727E-03
7.341483E-01  9.094404E-01  6.598064E-03
7.361323E-01  9.104693E-01  6.524947E-03
7.381162E-01  9.117697E-01  6.351335E-03
7.401002E-01  9.134876E-01  6.140256E-03
7.420842E-01  9.141168E-01  6.706253E-03
7.440681E-01  9.151058E-01  7.990243E-03
7.460521E-01  9.157748E-01  1.148438E-02
7.480361E-01  9.187920E-01  7.575433E-03
7.500200E-01  9.208244E-01  8.799421E-03
7.520040E-01  9.208244E-01  6.818351E-03
7.539880E-01  9.228591E-01  6.562613E-03
7.559719E-01  9.234075E-01  5.982302E-03
7.579559E-01  9.245283E-01  6.398252E-03
7.599399E-01  9.258915E-01  7.136079E-03
7.619238E-01  9.275845E-01  6.742332E-03
7.639078E-01  9.276932E-01  7.684646E-03
7.658918E-01  9.295930E-01  6.314694E-03
7.678758E-01  9.310223E-01  6.912686E-03
7.698597E-01  9.326047E-01  6.722695E-03
7.718437E-01  9.336297E-01  6.622827E-03
7.738277E-01  9.356934E-01  8.418156E-03
7.758116E-01  9.356934E-01  6.407821E-03
7.777956E-01  9.377594E-01  7.506278E-03
7.797796E-01  9.377594E-01  7.108926E-03
7.817635E-01  9.398297E-01  5.271451E-03
7.837475E-01  9.412111E-01  6.695050E-03
7.857315E-01  9.407805E-01  7.006121E-03
7.877154E-01  9.424135E-01  6.560059E-03
7.896994E-01  9.428593E-01  8.053324E-03
7.916834E-01  9.449424E-01  6.211036E-03
7.936673E-01  9.449424E-01  9.483971E-03
7.956513E-01  9.481197E-01  7.585799E-03
7.976353E-01  9.487923E-01  5.143610E-03
7.996192E-01  9.495645E-01  4.203642E-03
8.016032E-01  9.504599E-01  4.694241E-03
8.035872E-01  9.515110E-01  4.325527E-03
8.055711E-01  9.530977E-01  6.188610E-03
8.075551E-01  9.532465E-01  4.178561E-03
8.095391E-01  9.539553E-01  4.419767E-03
8.115230E-01  9.545548E-01  5.221402E-03
8.135070E-01  9.549301E-01  8.220993E-03
8.154910E-01  9.578893E-01  7.016985E-03
8.174749E-01  9.578893E-01  4.937038E-03
8.194589E-01  9.578893E-01  7.662824E-03
8.214429E-01  9.600041E-01  5.254677E-03
8.234269E-01  9.600041E-01  7.355487E-03
8.254108E-01  9.624420E-01  6.000141E-03
8.273948E-01  9.631033E-01  4.391153E-03
8.293788E-01  9.638297E-01  3.709140E-03
8.313627E-01  9.646303E-01  4.098092E-03
8.333467E-01  9.655167E-01  4.066194E-03
8.353307E-01  9.665019E-01  4.064626E-03
8.373146E-01  9.676022E-01  4.425103E-03
8.392986E-01  9.667038E-01  5.097762E-03
8.412826E-01  9.680955E-01  5.002278E-03
8.432665E-01  9.692423E-01  3.993864E-03
8.452505E-01  9.698195E-01  3.960769E-03
8.472345E-01  9.711439E-01  4.571848E-03
8.492184E-01  9.717176E-01  3.939816E-03
8.512024E-01  9.730381E-01  5.366014E-03
8.531864E-01  9.730381E-01  3.380185E-03
8.551703E-01  9.730381E-01  5.781604E-03
8.571543E-01  9.751848E-01  5.271916E-03
8.591383E-01  9.751848E-01  3.627563E-03
8.611222E-01  9.751848E-01  6.469541E-03
8.631062E-01  9.774750E-01  5.614980E-03
8.650902E-01  9.779434E-01  3.321160E-03
8.670741E-01  9.784770E-01  3.424091E-03
8.690581E-01  9.791434E-01  2.717611E-03
8.710421E-01  9.792680E-01  4.078364E-03
8.730261E-01  9.802981E-01  3.908648E-03
8.750100E-01  9.814172E-01  4.233305E-03
8.769940E-01  9.819120E-01  3.567359E-03
8.789780E-01  9.823114E-01  3.212815E-03
8.809619E-01  9.824601E-01  6.565400E-03
8.829459E-01  9.846266E-01  7.658263E-03
8.849299E-01  9.846266E-01  2.166516E-03
8.869138E-01  9.846266E-01  2.553928E-03
8.888978E-01  9.846266E-01  2.168903E-03
8.908818E-01  9.846266E-01  3.756650E-03
8.928657E-01  9.867955E-01  6.134584E-03
8.948497E-01  9.867955E-01  3.318601E-03
8.968337E-01  9.867955E-01  3.067728E-03
8.988176E-01  9.867955E-01  7.510315E-03
9.008016E-01  9.868440E-01  7.466828E-03
9.027856E-01  9.894223E-01  6.374321E-03
9.047695E-01  9.898281E-01  2.704239E-03
9.067535E-01  9.891355E-01  3.277325E-03
9.087375E-01  9.891355E-01  1.467805E-03
9.107214E-01  9.891355E-01  4.075698E-03
9.127054E-01  9.904846E-01  3.747365E-03
9.146894E-01  9.904846E-01  2.899230E-03
9.166733E-01  9.904846E-01  3.752458E-03
9.186573E-01  9.904846E-01  7.258345E-03
9.206413E-01  9.941138E-01  8.889626E-03
9.226253E-01  9.941138E-01  3.629174E-03
9.246092E-01  9.941138E-01  2.566214E-03
9.265932E-01  9.941138E-01  0.000000E+00
9.285772E-01  9.941138E-01  0.000000E+00
9.305611E-01  9.941138E-01  0.000000E+00
9.325451E-01  9.941138E-01  1.547745E-03
9.345291E-01  9.941138E-01  2.680773E-03
9.365130E-01  9.941138E-01  7.422726E-03
9.384970E-01  9.963027E-01  3.071188E-03
9.404810E-01  9.963027E-01  2.624276E-03
9.424649E-01  9.978012E-01  3.670685E-03
9.444489E-01  9.978012E-01  1.498551E-03
9.464329E-01  9.978012E-01  0.000000E+00
9.484168E-01  9.978012E-01  0.000000E+00
9.504008E-01  9.978012E-01  0.000000E+00
9.523848E-01  9.978012E-01  0.000000E+00
9.543687E-01  9.978012E-01  0.000000E+00
9.563527E-01  9.978012E-01  0.000000E+00
9.583367E-01  9.978012E-01  0.000000E+00
9.603206E-01  9.978012E-01  0.000000E+00
9.623046E-01  9.978012E-01  2.198790E-03
9.642886E-01  9.978012E-01  8.372745E-03
9.662725E-01  1.000000E+00  2.198790E-03
9.682565E-01  1.000000E+00  0.000000E+00
9.702405E-01  1.000000E+00  0.000000E+00
9.722244E-01  1.000000E+00  0.000000E+00
9.742084E-01  1.000000E+00  0.000000E+00
9.761924E-01  1.000000E+00  0.000000E+00
9.781764E-01  1.000000E+00  0.000000E+00
9.801603E-01  1.000000E+00  0.000000E+00
9.821443E-01  1.000000E+00  0.000000E+00
9.841283E-01  1.000000E+00  0.000000E+00
9.861122E-01  1.000000E+00  0.000000E+00
9.880962E-01  1.000000E+00  0.000000E+00
9.900802E-01  1.000000E+00  0.000000E+00
9.920641E-01  1.000000E+00  0.000000E+00
9.940481E-01  1.000000E+00  0.000000E+00
9.960321E-01  1.000000E+00  0.000000E+00
9.980160E-01  1.000000E+00  0.000000E+00
1.000000E+00  1.000000E+00  0.000000E+00
