NNPDF30_nnlo_as_0118	1.00 GeV^2
x  xuv  xdv  xu  xd  xs  xc  xb  xg  xub  xdb  xsb  xcb  xbb  xdb-ub  Exuv  Exdv  Exu  Exd  Exs  Exc  Exb  Exg  Exub  Exdb  Exsb  Excb  Exbb  Exdb-ub
1.224616E-04  1.489817E-02  1.059101E-02  3.012031E-01  3.202207E-01  2.609962E-01  2.227514E-10  -3.852191E-10  -1.760631E+00  2.863050E-01  3.096297E-01  2.619118E-01  2.084370E-10  -4.022250E-10  2.332469E-02  4.998881E-03  6.332555E-03  6.270808E-02  1.009068E-01  1.598856E-01  5.413810E-09  6.409647E-09  1.577865E+00  6.415935E-02  1.015401E-01  1.593033E-01  5.412820E-09  6.379890E-09  1.230705E-01
1.235947E-04  1.495890E-02  1.062954E-02  3.011985E-01  3.197956E-01  2.604156E-01  2.521350E-10  -3.855464E-10  -1.770012E+00  2.862396E-01  3.091660E-01  2.613341E-01  2.383661E-10  -4.015234E-10  2.292642E-02  5.000118E-03  6.341659E-03  6.241914E-02  1.002815E-01  1.593814E-01  5.419143E-09  6.407448E-09  1.555404E+00  6.387338E-02  1.009220E-01  1.588025E-01  5.416729E-09  6.378826E-09  1.222333E-01
1.247384E-04  1.501989E-02  1.066821E-02  3.011939E-01  3.193724E-01  2.598349E-01  2.813230E-10  -3.853313E-10  -1.778959E+00  2.861740E-01  3.087042E-01  2.607565E-01  2.680962E-10  -4.002579E-10  2.253020E-02  5.001342E-03  6.350774E-03  6.213298E-02  9.966089E-02  1.588786E-01  5.440687E-09  6.422730E-09  1.533666E+00  6.359016E-02  1.003086E-01  1.583031E-01  5.436915E-09  6.395407E-09  1.214039E-01
1.258925E-04  1.508116E-02  1.070702E-02  3.011891E-01  3.189511E-01  2.592542E-01  3.101959E-10  -3.845294E-10  -1.787498E+00  2.861079E-01  3.082441E-01  2.601789E-01  2.975047E-10  -3.983880E-10  2.213621E-02  5.002552E-03  6.359899E-03  6.184961E-02  9.904507E-02  1.583774E-01  5.478048E-09  6.455164E-09  1.512652E+00  6.330971E-02  9.970023E-02  1.578054E-01  5.473008E-09  6.429282E-09  1.205825E-01
1.270574E-04  1.514270E-02  1.074596E-02  3.011840E-01  3.185319E-01  2.586735E-01  3.386341E-10  -3.830962E-10  -1.795654E+00  2.860413E-01  3.077860E-01  2.596013E-01  3.264688E-10  -3.958730E-10  2.174461E-02  5.003749E-03  6.369032E-03  6.156904E-02  9.843411E-02  1.578777E-01  5.530378E-09  6.503945E-09  1.492364E+00  6.303203E-02  9.909680E-02  1.573092E-01  5.524180E-09  6.479621E-09  1.197691E-01
1.282331E-04  1.520451E-02  1.078506E-02  3.011786E-01  3.181148E-01  2.580929E-01  3.665180E-10  -3.809874E-10  -1.803454E+00  2.859741E-01  3.073297E-01  2.590237E-01  3.548660E-10  -3.926726E-10  2.135557E-02  5.004931E-03  6.378173E-03  6.129126E-02  9.782807E-02  1.573795E-01  5.596420E-09  6.567833E-09  1.472807E+00  6.275710E-02  9.849841E-02  1.568145E-01  5.589190E-09  6.545152E-09  1.189639E-01
1.294196E-04  1.526660E-02  1.082429E-02  3.011727E-01  3.176997E-01  2.575123E-01  3.937280E-10  -3.781584E-10  -1.810923E+00  2.859061E-01  3.068754E-01  2.584463E-01  3.825737E-10  -3.887462E-10  2.096927E-02  5.006100E-03  6.387319E-03  6.101624E-02  9.722702E-02  1.568828E-01  5.674562E-09  6.645202E-09  1.453986E+00  6.248492E-02  9.790515E-02  1.563214E-01  5.666439E-09  6.624219E-09  1.181671E-01
1.306171E-04  1.532898E-02  1.086367E-02  3.011662E-01  3.172868E-01  2.569318E-01  4.201446E-10  -3.745649E-10  -1.818087E+00  2.858373E-01  3.064231E-01  2.578690E-01  4.094693E-10  -3.840532E-10  2.058588E-02  5.007255E-03  6.396470E-03  6.074397E-02  9.663104E-02  1.563877E-01  5.762909E-09  6.734113E-09  1.435905E+00  6.221545E-02  9.731708E-02  1.558300E-01  5.754038E-09  6.714852E-09  1.173789E-01
1.318257E-04  1.539164E-02  1.090320E-02  3.011590E-01  3.168761E-01  2.563515E-01  4.456481E-10  -3.701624E-10  -1.824971E+00  2.857674E-01  3.059729E-01  2.572918E-01  4.354302E-10  -3.785533E-10  2.020555E-02  5.008396E-03  6.405624E-03  6.047442E-02  9.604017E-02  1.558942E-01  5.859354E-09  6.832380E-09  1.418572E+00  6.194866E-02  9.673425E-02  1.553401E-01  5.849885E-09  6.814837E-09  1.165993E-01
1.330454E-04  1.545458E-02  1.094288E-02  3.011509E-01  3.164677E-01  2.557714E-01  4.701191E-10  -3.649065E-10  -1.831603E+00  2.856964E-01  3.055248E-01  2.567148E-01  4.603337E-10  -3.722057E-10  1.982847E-02  5.009522E-03  6.414780E-03  6.020753E-02  9.545447E-02  1.554021E-01  5.961643E-09  6.937644E-09  1.401991E+00  6.168452E-02  9.615673E-02  1.548517E-01  5.951727E-09  6.921786E-09  1.158285E-01
1.342765E-04  1.551782E-02  1.098270E-02  3.011419E-01  3.160616E-01  2.551914E-01  4.934379E-10  -3.587528E-10  -1.838006E+00  2.856241E-01  3.050789E-01  2.561380E-01  4.840573E-10  -3.649701E-10  1.945480E-02  5.010634E-03  6.423936E-03  5.994326E-02  9.487399E-02  1.549116E-01  6.067438E-09  7.047430E-09  1.386169E+00  6.142296E-02  9.558457E-02  1.543650E-01  6.057220E-09  7.033205E-09  1.150665E-01
1.355189E-04  1.558136E-02  1.102268E-02  3.011319E-01  3.156579E-01  2.546116E-01  5.154849E-10  -3.516568E-10  -1.844208E+00  2.855505E-01  3.046352E-01  2.555614E-01  5.064784E-10  -3.568060E-10  1.908471E-02  5.011730E-03  6.433092E-03  5.968154E-02  9.429879E-02  1.544227E-01  6.174363E-09  7.159208E-09  1.371113E+00  6.116394E-02  9.501782E-02  1.538798E-01  6.163987E-09  7.146543E-09  1.143135E-01
1.367729E-04  1.564519E-02  1.106280E-02  3.011206E-01  3.152566E-01  2.540321E-01  5.361407E-10  -3.435742E-10  -1.850234E+00  2.854754E-01  3.041938E-01  2.549851E-01  5.274742E-10  -3.476727E-10  1.871837E-02  5.012811E-03  6.442246E-03  5.942232E-02  9.372891E-02  1.539352E-01  6.280048E-09  7.270440E-09  1.356829E+00  6.090738E-02  9.445653E-02  1.533962E-01  6.269651E-09  7.259245E-09  1.135696E-01
1.380384E-04  1.570932E-02  1.110309E-02  3.011080E-01  3.148577E-01  2.534528E-01  5.552856E-10  -3.344604E-10  -1.856110E+00  2.853987E-01  3.037546E-01  2.544090E-01  5.469224E-10  -3.375298E-10  1.835595E-02  5.013876E-03  6.451396E-03  5.916551E-02  9.316438E-02  1.534493E-01  6.382159E-09  7.378612E-09  1.343325E+00  6.065321E-02  9.390074E-02  1.529142E-01  6.371871E-09  7.368785E-09  1.128348E-01
1.393157E-04  1.577375E-02  1.114352E-02  3.010940E-01  3.144614E-01  2.528738E-01  5.728000E-10  -3.242710E-10  -1.861861E+00  2.853203E-01  3.033179E-01  2.538333E-01  5.647001E-10  -3.263368E-10  1.799762E-02  5.014926E-03  6.460541E-03  5.891102E-02  9.260526E-02  1.529649E-01  6.478419E-09  7.481268E-09  1.330605E+00  6.040135E-02  9.335049E-02  1.524337E-01  6.468364E-09  7.472696E-09  1.121091E-01
1.406048E-04  1.583850E-02  1.118411E-02  3.010785E-01  3.140677E-01  2.522952E-01  5.885644E-10  -3.129617E-10  -1.867514E+00  2.852400E-01  3.028836E-01  2.532578E-01  5.806848E-10  -3.140531E-10  1.764354E-02  5.015959E-03  6.469679E-03  5.865878E-02  9.205157E-02  1.524820E-01  6.566630E-09  7.576029E-09  1.318677E+00  6.015171E-02  9.280582E-02  1.519548E-01  6.556924E-09  7.568592E-09  1.113926E-01
1.419058E-04  1.590355E-02  1.122486E-02  3.010613E-01  3.136765E-01  2.517168E-01  6.024592E-10  -3.004880E-10  -1.873094E+00  2.851578E-01  3.024517E-01  2.526827E-01  5.947540E-10  -3.006383E-10  1.729389E-02  5.016976E-03  6.478810E-03  5.840868E-02  9.150335E-02  1.520005E-01  6.644676E-09  7.660610E-09  1.307547E+00  5.990420E-02  9.226677E-02  1.514773E-01  6.635428E-09  7.654182E-09  1.106854E-01
