# CT14 NNLO Q=1.100
# x  w(x)  delta_w(x)
2.488857E-04  3.809865E-03  4.748723E-04
2.511886E-04  3.813248E-03  4.765455E-04
2.535129E-04  3.796616E-03  4.871654E-04
2.558586E-04  3.820446E-03  4.975480E-04
2.582260E-04  3.824360E-03  4.972818E-04
2.606154E-04  3.828259E-03  4.940769E-04
2.630268E-04  3.832144E-03  4.974559E-04
2.654606E-04  3.836014E-03  5.071838E-04
2.679168E-04  3.839869E-03  5.050868E-04
2.703958E-04  3.843708E-03  5.039758E-04
2.728978E-04  3.847057E-03  5.077953E-04
2.754229E-04  3.830993E-03  5.096242E-04
2.779713E-04  3.837422E-03  5.114597E-04
2.805434E-04  3.843454E-03  5.124185E-04
2.831392E-04  3.849118E-03  5.138120E-04
2.857591E-04  3.866163E-03  5.257555E-04
2.884032E-04  3.852945E-03  5.234992E-04
2.910717E-04  3.859251E-03  5.338442E-04
2.937650E-04  3.865164E-03  5.313960E-04
2.964831E-04  3.870715E-03  5.302461E-04
2.992265E-04  3.875821E-03  5.411401E-04
3.019952E-04  3.880663E-03  5.432658E-04
3.047895E-04  3.883645E-03  5.488243E-04
3.076097E-04  3.884513E-03  5.517915E-04
3.104560E-04  3.885380E-03  5.524517E-04
3.133286E-04  3.906531E-03  5.427159E-04
3.162278E-04  3.907396E-03  5.547820E-04
3.191538E-04  3.908259E-03  5.621807E-04
3.221069E-04  3.909120E-03  5.674380E-04
3.250873E-04  3.910056E-03  5.710697E-04
3.280953E-04  3.910908E-03  5.704530E-04
3.311311E-04  3.932116E-03  5.600945E-04
3.341950E-04  3.932965E-03  5.627351E-04
3.372873E-04  3.933812E-03  5.694487E-04
3.404082E-04  3.936877E-03  5.745847E-04
3.435579E-04  3.940649E-03  5.771287E-04
3.467369E-04  3.944356E-03  5.924616E-04
3.499452E-04  3.947307E-03  5.963044E-04
3.531832E-04  3.947307E-03  6.040237E-04
3.564511E-04  3.967814E-03  6.024958E-04
3.597493E-04  3.967814E-03  6.154754E-04
3.630781E-04  3.967814E-03  6.156392E-04
3.664376E-04  3.967814E-03  6.215396E-04
3.698282E-04  3.988374E-03  6.163891E-04
3.732502E-04  3.988374E-03  6.139587E-04
3.767038E-04  3.988374E-03  6.156373E-04
3.801894E-04  3.994643E-03  6.249765E-04
3.837072E-04  4.000968E-03  6.322715E-04
3.872576E-04  4.007168E-03  6.339897E-04
3.908409E-04  4.011953E-03  6.398059E-04
3.944573E-04  4.019115E-03  6.448844E-04
3.981072E-04  4.023580E-03  6.467656E-04
4.017908E-04  4.027645E-03  6.561352E-04
4.055085E-04  4.031337E-03  6.599155E-04
4.092607E-04  4.035877E-03  6.580400E-04
4.130475E-04  4.043520E-03  6.603529E-04
4.168694E-04  4.051782E-03  6.760425E-04
4.207266E-04  4.061640E-03  6.750608E-04
4.246196E-04  4.049289E-03  6.857679E-04
4.285485E-04  4.053801E-03  6.882333E-04
4.325138E-04  4.057095E-03  6.872521E-04
4.365158E-04  4.067516E-03  6.840610E-04
4.405549E-04  4.092073E-03  6.855113E-04
4.446313E-04  4.095650E-03  6.870647E-04
4.487454E-04  4.099178E-03  6.880103E-04
4.528976E-04  4.081701E-03  6.982789E-04
4.570882E-04  4.085236E-03  7.131936E-04
4.613176E-04  4.130070E-03  7.084927E-04
4.655861E-04  4.133405E-03  7.208480E-04
4.698941E-04  4.136811E-03  7.364659E-04
4.742420E-04  4.140290E-03  7.305304E-04
4.786301E-04  4.143845E-03  7.317926E-04
4.830588E-04  4.147477E-03  7.277833E-04
4.875285E-04  4.151190E-03  7.376920E-04
4.920395E-04  4.154986E-03  7.434584E-04
4.965923E-04  4.158804E-03  7.455027E-04
5.011872E-04  4.162776E-03  7.471453E-04
5.058247E-04  4.166842E-03  7.480164E-04
5.105050E-04  4.171003E-03  7.495664E-04
5.152286E-04  4.175263E-03  7.614310E-04
5.199960E-04  4.179627E-03  7.669605E-04
5.248075E-04  4.184097E-03  7.776987E-04
5.296634E-04  4.188677E-03  7.728444E-04
5.345644E-04  4.229792E-03  7.715928E-04
5.395106E-04  4.234943E-03  7.754614E-04
5.445027E-04  4.240202E-03  7.809492E-04
5.495409E-04  4.245572E-03  7.862844E-04
5.546257E-04  4.251056E-03  8.020040E-04
5.597576E-04  4.256655E-03  8.068760E-04
5.649370E-04  4.262372E-03  8.128836E-04
5.701643E-04  4.268210E-03  8.109376E-04
5.754399E-04  4.274171E-03  8.087753E-04
5.807644E-04  4.280256E-03  8.162233E-04
5.861382E-04  4.286468E-03  8.246209E-04
5.915616E-04  4.292808E-03  8.212614E-04
5.970353E-04  4.299277E-03  8.110847E-04
6.025596E-04  4.311667E-03  8.182512E-04
6.081350E-04  4.318085E-03  8.351928E-04
6.137620E-04  4.324625E-03  8.414436E-04
6.194411E-04  4.331843E-03  8.419662E-04
6.251727E-04  4.339420E-03  8.363419E-04
6.309573E-04  4.347238E-03  8.481060E-04
6.367955E-04  4.355307E-03  8.584043E-04
6.426877E-04  4.363639E-03  8.589657E-04
6.486344E-04  4.372248E-03  8.635916E-04
6.546362E-04  4.381145E-03  8.702186E-04
6.606934E-04  4.390187E-03  8.696699E-04
6.668068E-04  4.377681E-03  8.755509E-04
6.729767E-04  4.387495E-03  8.830477E-04
6.792036E-04  4.397663E-03  8.922705E-04
6.854882E-04  4.408206E-03  8.944505E-04
6.918310E-04  4.419408E-03  9.061672E-04
6.982324E-04  4.447943E-03  9.112803E-04
7.046931E-04  4.452348E-03  9.160363E-04
7.112135E-04  4.456747E-03  9.146059E-04
7.177943E-04  4.445170E-03  9.207916E-04
7.244360E-04  4.458361E-03  9.242267E-04
7.311391E-04  4.472868E-03  9.326307E-04
7.379042E-04  4.489763E-03  9.270255E-04
7.447320E-04  4.478794E-03  9.390597E-04
7.516229E-04  4.483506E-03  9.465925E-04
7.585776E-04  4.510745E-03  9.466816E-04
7.655966E-04  4.515707E-03  9.548324E-04
7.726806E-04  4.520768E-03  9.568548E-04
7.798301E-04  4.529800E-03  9.627132E-04
7.870458E-04  4.540290E-03  9.649059E-04
7.943282E-04  4.550686E-03  9.726211E-04
8.016781E-04  4.560288E-03  9.803031E-04
8.090959E-04  4.569618E-03  9.975092E-04
8.165824E-04  4.582642E-03  1.007753E-03
8.241381E-04  4.591792E-03  1.010059E-03
8.317638E-04  4.601171E-03  1.010714E-03
8.394600E-04  4.610957E-03  1.017083E-03
8.472274E-04  4.620638E-03  1.021383E-03
8.550667E-04  4.633200E-03  1.024001E-03
8.629785E-04  4.647349E-03  1.018551E-03
8.709636E-04  4.638282E-03  1.031843E-03
8.790225E-04  4.651800E-03  1.044153E-03
8.871560E-04  4.665020E-03  1.046843E-03
8.953648E-04  4.677940E-03  1.055125E-03
9.036495E-04  4.690557E-03  1.065210E-03
9.120108E-04  4.702871E-03  1.065772E-03
9.204496E-04  4.714883E-03  1.070381E-03
9.289664E-04  4.726595E-03  1.072827E-03
9.375620E-04  4.738008E-03  1.094726E-03
9.462372E-04  4.749125E-03  1.091282E-03
9.549926E-04  4.759952E-03  1.093331E-03
9.638290E-04  4.770490E-03  1.099408E-03
9.727472E-04  4.770111E-03  1.113536E-03
9.817479E-04  4.777543E-03  1.123479E-03
9.908319E-04  4.784865E-03  1.122596E-03
1.000000E-03  4.815540E-03  1.125329E-03
1.009253E-03  4.822679E-03  1.134044E-03
1.018591E-03  4.829715E-03  1.140819E-03
1.028016E-03  4.841524E-03  1.149080E-03
1.037528E-03  4.843488E-03  1.166478E-03
1.047129E-03  4.873888E-03  1.166478E-03
1.056818E-03  4.867026E-03  1.184645E-03
1.066596E-03  4.884348E-03  1.170484E-03
1.076465E-03  4.899140E-03  1.183466E-03
1.086426E-03  4.912531E-03  1.183929E-03
1.096478E-03  4.923784E-03  1.193036E-03
1.106624E-03  4.933832E-03  1.202521E-03
1.116863E-03  4.942900E-03  1.208914E-03
1.127197E-03  4.950175E-03  1.212974E-03
1.137627E-03  4.975379E-03  1.227552E-03
1.148154E-03  4.975379E-03  1.229187E-03
1.158777E-03  4.999490E-03  1.240519E-03
1.169499E-03  4.999490E-03  1.243850E-03
1.180321E-03  5.023659E-03  1.255180E-03
1.191242E-03  5.023659E-03  1.269013E-03
1.202264E-03  5.053629E-03  1.267829E-03
1.213389E-03  5.062999E-03  1.275063E-03
1.224616E-03  5.073572E-03  1.275703E-03
1.235947E-03  5.085661E-03  1.286326E-03
1.247384E-03  5.099708E-03  1.293749E-03
1.258925E-03  5.116349E-03  1.300789E-03
1.270574E-03  5.136546E-03  1.308894E-03
1.282331E-03  5.153501E-03  1.315769E-03
1.294196E-03  5.154953E-03  1.327366E-03
1.306171E-03  5.170067E-03  1.331040E-03
1.318257E-03  5.178773E-03  1.354358E-03
1.330454E-03  5.187780E-03  1.364834E-03
1.342765E-03  5.221969E-03  1.365500E-03
1.355189E-03  5.231656E-03  1.364614E-03
1.367729E-03  5.232313E-03  1.375992E-03
1.380384E-03  5.246559E-03  1.380237E-03
1.393157E-03  5.261573E-03  1.402416E-03
1.406048E-03  5.277402E-03  1.401150E-03
1.419058E-03  5.294089E-03  1.416672E-03
1.432188E-03  5.311684E-03  1.413659E-03
1.445440E-03  5.330230E-03  1.426509E-03
1.458814E-03  5.349773E-03  1.429540E-03
1.472313E-03  5.370351E-03  1.442782E-03
1.485936E-03  5.366562E-03  1.454746E-03
1.499685E-03  5.389238E-03  1.463317E-03
1.513561E-03  5.406619E-03  1.474400E-03
1.527566E-03  5.422681E-03  1.476045E-03
1.541700E-03  5.438249E-03  1.489945E-03
1.555966E-03  5.458624E-03  1.485628E-03
1.570363E-03  5.475660E-03  1.505622E-03
1.584893E-03  5.494446E-03  1.496716E-03
1.599558E-03  5.506410E-03  1.523332E-03
1.614359E-03  5.541620E-03  1.534945E-03
1.629296E-03  5.551028E-03  1.545386E-03
1.644372E-03  5.558022E-03  1.554774E-03
1.659587E-03  5.566931E-03  1.556507E-03
1.674943E-03  5.603829E-03  1.563527E-03
1.690441E-03  5.614015E-03  1.579949E-03
1.706082E-03  5.624983E-03  1.596885E-03
1.721869E-03  5.636823E-03  1.609209E-03
1.737801E-03  5.649646E-03  1.610549E-03
1.753881E-03  5.663578E-03  1.618040E-03
1.770109E-03  5.711858E-03  1.630293E-03
1.786488E-03  5.711380E-03  1.639641E-03
1.803018E-03  5.739705E-03  1.642193E-03
1.819701E-03  5.742293E-03  1.657626E-03
1.836538E-03  5.782235E-03  1.657877E-03
1.853532E-03  5.796281E-03  1.678152E-03
1.870682E-03  5.810694E-03  1.684597E-03
1.887991E-03  5.841254E-03  1.692407E-03
1.905461E-03  5.850547E-03  1.695364E-03
1.923092E-03  5.892247E-03  1.710259E-03
1.940886E-03  5.907039E-03  1.725712E-03
1.958845E-03  5.902493E-03  1.732924E-03
1.976970E-03  5.924339E-03  1.742772E-03
1.995262E-03  5.938876E-03  1.735793E-03
2.013724E-03  5.950462E-03  1.756408E-03
2.032357E-03  6.011660E-03  1.775847E-03
2.051162E-03  6.024382E-03  1.779274E-03
2.070141E-03  6.046224E-03  1.797316E-03
2.089296E-03  6.051637E-03  1.794962E-03
2.108628E-03  6.065182E-03  1.815516E-03
2.128139E-03  6.095835E-03  1.817257E-03
2.147830E-03  6.120218E-03  1.832319E-03
2.167704E-03  6.150254E-03  1.848411E-03
2.187762E-03  6.150254E-03  1.844063E-03
2.208005E-03  6.185621E-03  1.863426E-03
2.228435E-03  6.192564E-03  1.873514E-03
2.249055E-03  6.225072E-03  1.881111E-03
2.269865E-03  6.257866E-03  1.898334E-03
2.290868E-03  6.276126E-03  1.904763E-03
2.312065E-03  6.298778E-03  1.908902E-03
2.333458E-03  6.305120E-03  1.925741E-03
2.355049E-03  6.328579E-03  1.947677E-03
2.376840E-03  6.351723E-03  1.940686E-03
2.398833E-03  6.382762E-03  1.956530E-03
2.421029E-03  6.409264E-03  1.977187E-03
2.443431E-03  6.439664E-03  1.984719E-03
2.466039E-03  6.460542E-03  1.986056E-03
2.488857E-03  6.476023E-03  2.014499E-03
2.511886E-03  6.519821E-03  2.037537E-03
2.535129E-03  6.545346E-03  2.040360E-03
2.558586E-03  6.547119E-03  2.058156E-03
2.582260E-03  6.592081E-03  2.049598E-03
2.606154E-03  6.608558E-03  2.071972E-03
2.630268E-03  6.639071E-03  2.096833E-03
2.654606E-03  6.670475E-03  2.096432E-03
2.679168E-03  6.704595E-03  2.096052E-03
2.703958E-03  6.729947E-03  2.115779E-03
2.728978E-03  6.756841E-03  2.145921E-03
2.754229E-03  6.766156E-03  2.135235E-03
2.779713E-03  6.793711E-03  2.154013E-03
2.805434E-03  6.808764E-03  2.172492E-03
2.831392E-03  6.844380E-03  2.178306E-03
2.857591E-03  6.877153E-03  2.204617E-03
2.884032E-03  6.921010E-03  2.202745E-03
2.910717E-03  6.921010E-03  2.222193E-03
2.937650E-03  6.962071E-03  2.221098E-03
2.964831E-03  6.993858E-03  2.244223E-03
2.992265E-03  7.020544E-03  2.267382E-03
3.019952E-03  7.033855E-03  2.280533E-03
3.047895E-03  7.062190E-03  2.283133E-03
3.076097E-03  7.133765E-03  2.293746E-03
3.104560E-03  7.150777E-03  2.299164E-03
3.133286E-03  7.168889E-03  2.318903E-03
3.162278E-03  7.188212E-03  2.340877E-03
3.191538E-03  7.208870E-03  2.349084E-03
3.221069E-03  7.278888E-03  2.357896E-03
3.250873E-03  7.303967E-03  2.376848E-03
3.280953E-03  7.330431E-03  2.383038E-03
3.311311E-03  7.339796E-03  2.409056E-03
3.341950E-03  7.401992E-03  2.418022E-03
3.372873E-03  7.434764E-03  2.436102E-03
3.404082E-03  7.438351E-03  2.452490E-03
3.435579E-03  7.477371E-03  2.469078E-03
3.467369E-03  7.487966E-03  2.490228E-03
3.499452E-03  7.535232E-03  2.486134E-03
3.531832E-03  7.589727E-03  2.493234E-03
3.564511E-03  7.598718E-03  2.514803E-03
3.597493E-03  7.650400E-03  2.529206E-03
3.630781E-03  7.685579E-03  2.541779E-03
3.664376E-03  7.725621E-03  2.544856E-03
3.698282E-03  7.759756E-03  2.582841E-03
3.732502E-03  7.805119E-03  2.589231E-03
3.767038E-03  7.820802E-03  2.610615E-03
3.801894E-03  7.866179E-03  2.614025E-03
3.837072E-03  7.908132E-03  2.627447E-03
3.872576E-03  7.946818E-03  2.640022E-03
3.908409E-03  7.968826E-03  2.662497E-03
3.944573E-03  7.993469E-03  2.686152E-03
3.981072E-03  8.050899E-03  2.693737E-03
4.017908E-03  8.073313E-03  2.713220E-03
4.055085E-03  8.129145E-03  2.722911E-03
4.092607E-03  8.162013E-03  2.732091E-03
4.130475E-03  8.192708E-03  2.742345E-03
4.168694E-03  8.229789E-03  2.768824E-03
4.207266E-03  8.264463E-03  2.799740E-03
4.246196E-03  8.299210E-03  2.803132E-03
4.285485E-03  8.355456E-03  2.812026E-03
4.325138E-03  8.394086E-03  2.835995E-03
4.365158E-03  8.451377E-03  2.843655E-03
4.405549E-03  8.475706E-03  2.853544E-03
4.446313E-03  8.501909E-03  2.895214E-03
4.487454E-03  8.565071E-03  2.915420E-03
4.528976E-03  8.589959E-03  2.911096E-03
4.570882E-03  8.635021E-03  2.933552E-03
4.613176E-03  8.685315E-03  2.952401E-03
4.655861E-03  8.741220E-03  2.968509E-03
4.698941E-03  8.766748E-03  2.967331E-03
4.742420E-03  8.813749E-03  3.011549E-03
4.786301E-03  8.863496E-03  3.027905E-03
4.830588E-03  8.904850E-03  3.029255E-03
4.875285E-03  8.966366E-03  3.065214E-03
4.920395E-03  9.016432E-03  3.083903E-03
4.965923E-03  9.052447E-03  3.088808E-03
5.011872E-03  9.082159E-03  3.124804E-03
5.058247E-03  9.116881E-03  3.135973E-03
5.105050E-03  9.175109E-03  3.156894E-03
5.152286E-03  9.247178E-03  3.166389E-03
5.199960E-03  9.281907E-03  3.173157E-03
5.248075E-03  9.344088E-03  3.197760E-03
5.296634E-03  9.348206E-03  3.221851E-03
5.345644E-03  9.414980E-03  3.238371E-03
5.395106E-03  9.460118E-03  3.254637E-03
5.445027E-03  9.550055E-03  3.273030E-03
5.495409E-03  9.593855E-03  3.291656E-03
5.546257E-03  9.626922E-03  3.318294E-03
5.597576E-03  9.676740E-03  3.331613E-03
5.649370E-03  9.727004E-03  3.346024E-03
5.701643E-03  9.781276E-03  3.376261E-03
5.754399E-03  9.822691E-03  3.401997E-03
5.807644E-03  9.891836E-03  3.406993E-03
5.861382E-03  9.957678E-03  3.417116E-03
5.915616E-03  9.974011E-03  3.440528E-03
5.970353E-03  1.003870E-02  3.455093E-03
6.025596E-03  1.010136E-02  3.470777E-03
6.081350E-03  1.013632E-02  3.519253E-03
6.137620E-03  1.022615E-02  3.507259E-03
6.194411E-03  1.028144E-02  3.539347E-03
6.251727E-03  1.032328E-02  3.587296E-03
6.309573E-03  1.039009E-02  3.572381E-03
6.367955E-03  1.045733E-02  3.595155E-03
6.426877E-03  1.049323E-02  3.630117E-03
6.486344E-03  1.054409E-02  3.633122E-03
6.546362E-03  1.059750E-02  3.659857E-03
6.606934E-03  1.069045E-02  3.673421E-03
6.668068E-03  1.073255E-02  3.708914E-03
6.729767E-03  1.078789E-02  3.715555E-03
6.792036E-03  1.087701E-02  3.743536E-03
6.854882E-03  1.095237E-02  3.765269E-03
6.918310E-03  1.098837E-02  3.809229E-03
6.982324E-03  1.102822E-02  3.818336E-03
7.046931E-03  1.113076E-02  3.817083E-03
7.112135E-03  1.118302E-02  3.872218E-03
7.177943E-03  1.122194E-02  3.853037E-03
7.244360E-03  1.128559E-02  3.901497E-03
7.311391E-03  1.135889E-02  3.922775E-03
7.379042E-03  1.139960E-02  3.948210E-03
7.447320E-03  1.149883E-02  3.952955E-03
7.516229E-03  1.153754E-02  3.984866E-03
7.585776E-03  1.163487E-02  4.006937E-03
7.655966E-03  1.170992E-02  4.012986E-03
7.726806E-03  1.175372E-02  4.059241E-03
7.798301E-03  1.184616E-02  4.070903E-03
7.870458E-03  1.192747E-02  4.091844E-03
7.943282E-03  1.198252E-02  4.110341E-03
8.016781E-03  1.207559E-02  4.134524E-03
8.090959E-03  1.211909E-02  4.164553E-03
8.165824E-03  1.222106E-02  4.186240E-03
8.241381E-03  1.225208E-02  4.213067E-03
8.317638E-03  1.234568E-02  4.221037E-03
8.394600E-03  1.243973E-02  4.250115E-03
8.472274E-03  1.247772E-02  4.267421E-03
8.550667E-03  1.258127E-02  4.311992E-03
8.629785E-03  1.267591E-02  4.335345E-03
8.709636E-03  1.271398E-02  4.345511E-03
8.790225E-03  1.279469E-02  4.345284E-03
8.871560E-03  1.288928E-02  4.401772E-03
8.953648E-03  1.295061E-02  4.405318E-03
9.036495E-03  1.304729E-02  4.414345E-03
9.120108E-03  1.312018E-02  4.467472E-03
9.204496E-03  1.320094E-02  4.472962E-03
9.289664E-03  1.330774E-02  4.506326E-03
9.375620E-03  1.336278E-02  4.531870E-03
9.462372E-03  1.344568E-02  4.553247E-03
9.549926E-03  1.355651E-02  4.597623E-03
9.638290E-03  1.364828E-02  4.607399E-03
9.727472E-03  1.372532E-02  4.629282E-03
9.817479E-03  1.379056E-02  4.639061E-03
9.908319E-03  1.391449E-02  4.700173E-03
1.000000E-02  1.397683E-02  4.700266E-03
1.198397E-02  1.589016E-02  5.192994E-03
1.396794E-02  1.775928E-02  5.619317E-03
1.595190E-02  1.963783E-02  6.027856E-03
1.793587E-02  2.153613E-02  6.409402E-03
1.991984E-02  2.343910E-02  6.726670E-03
2.190381E-02  2.527223E-02  7.021022E-03
2.388778E-02  2.716152E-02  7.279523E-03
2.587174E-02  2.910321E-02  7.529648E-03
2.785571E-02  3.089086E-02  7.759938E-03
2.983968E-02  3.281589E-02  7.987238E-03
3.182365E-02  3.475214E-02  8.108959E-03
3.380762E-02  3.660610E-02  8.332667E-03
3.579158E-02  3.855151E-02  8.491589E-03
3.777555E-02  4.044696E-02  8.603899E-03
3.975952E-02  4.235670E-02  8.739981E-03
4.174349E-02  4.428269E-02  8.897708E-03
4.372745E-02  4.624426E-02  8.942016E-03
4.571142E-02  4.805528E-02  9.013094E-03
4.769539E-02  5.000839E-02  9.125856E-03
4.967936E-02  5.192546E-02  9.193640E-03
5.166333E-02  5.397408E-02  9.302916E-03
5.364729E-02  5.586861E-02  9.352916E-03
5.563126E-02  5.785763E-02  9.362829E-03
5.761523E-02  5.993133E-02  9.371958E-03
5.959920E-02  6.197139E-02  9.441608E-03
6.158317E-02  6.394717E-02  9.584557E-03
6.356713E-02  6.584461E-02  9.560543E-03
6.555110E-02  6.797027E-02  9.590560E-03
6.753507E-02  6.998575E-02  9.560798E-03
6.951904E-02  7.195341E-02  9.666489E-03
7.150301E-02  7.417700E-02  9.644434E-03
7.348697E-02  7.633325E-02  9.701526E-03
7.547094E-02  7.828803E-02  9.697453E-03
7.745491E-02  8.044512E-02  9.727534E-03
7.943888E-02  8.239039E-02  9.682809E-03
8.142285E-02  8.462881E-02  9.856178E-03
8.340681E-02  8.675589E-02  9.719190E-03
8.539078E-02  8.894056E-02  9.751589E-03
8.737475E-02  9.111352E-02  9.692256E-03
8.935872E-02  9.327822E-02  9.659298E-03
9.134269E-02  9.525404E-02  9.735658E-03
9.332665E-02  9.735352E-02  9.932078E-03
9.531062E-02  9.981847E-02  9.749348E-03
9.729459E-02  1.019800E-01  9.651803E-03
9.927856E-02  1.043181E-01  9.681607E-03
1.012625E-01  1.064172E-01  9.627301E-03
1.032465E-01  1.088243E-01  9.787397E-03
1.052305E-01  1.108224E-01  9.897345E-03
1.072144E-01  1.134410E-01  9.786810E-03
1.091984E-01  1.154378E-01  9.647800E-03
1.111824E-01  1.179315E-01  9.667755E-03
1.131663E-01  1.200361E-01  9.513054E-03
1.151503E-01  1.222867E-01  9.738975E-03
1.171343E-01  1.246668E-01  9.734301E-03
1.191182E-01  1.273935E-01  9.750607E-03
1.211022E-01  1.295681E-01  9.596599E-03
1.230862E-01  1.320001E-01  9.475012E-03
1.250701E-01  1.339713E-01  9.478519E-03
1.270541E-01  1.365259E-01  9.680143E-03
1.290381E-01  1.388063E-01  9.831966E-03
1.310220E-01  1.413077E-01  9.614503E-03
1.330060E-01  1.437231E-01  9.546373E-03
1.349900E-01  1.462430E-01  9.461909E-03
1.369739E-01  1.487928E-01  9.387111E-03
1.389579E-01  1.509993E-01  9.643819E-03
1.409419E-01  1.538077E-01  9.735722E-03
1.429259E-01  1.562911E-01  9.798994E-03
1.449098E-01  1.584811E-01  9.403318E-03
1.468938E-01  1.613274E-01  9.430436E-03
1.488778E-01  1.635025E-01  9.404492E-03
1.508617E-01  1.662772E-01  9.296616E-03
1.528457E-01  1.685501E-01  9.510643E-03
1.548297E-01  1.710875E-01  9.764430E-03
1.568136E-01  1.737940E-01  9.538503E-03
1.587976E-01  1.764501E-01  9.398093E-03
1.607816E-01  1.789395E-01  9.560975E-03
1.627655E-01  1.815615E-01  9.577450E-03
1.647495E-01  1.839346E-01  9.220828E-03
1.667335E-01  1.868861E-01  9.721552E-03
