# NNPDF30 NNLO Q=1.000
# x  w(x)  delta_w(x)
1.607816E-01  1.438999E-01  4.404446E-03
1.627655E-01  1.461646E-01  4.437136E-03
1.647495E-01  1.485076E-01  4.444060E-03
1.667335E-01  1.507820E-01  4.457467E-03
1.687174E-01  1.535417E-01  4.499148E-03
1.707014E-01  1.561152E-01  4.489370E-03
1.726854E-01  1.583916E-01  4.513942E-03
1.746693E-01  1.609070E-01  4.492505E-03
1.766533E-01  1.633325E-01  4.486527E-03
1.786373E-01  1.656456E-01  4.506341E-03
1.806212E-01  1.682930E-01  4.524911E-03
1.826052E-01  1.710875E-01  4.543023E-03
1.845892E-01  1.732670E-01  4.587464E-03
1.865731E-01  1.761236E-01  4.559215E-03
1.885571E-01  1.784047E-01  4.560158E-03
1.905411E-01  1.810618E-01  4.556199E-03
1.925251E-01  1.835476E-01  4.600887E-03
1.945090E-01  1.863176E-01  4.602758E-03
1.964930E-01  1.891187E-01  4.628181E-03
1.984770E-01  1.917466E-01  4.645138E-03
2.004609E-01  1.942350E-01  4.601002E-03
2.024449E-01  1.970766E-01  4.629579E-03
2.044289E-01  1.996561E-01  4.654958E-03
2.064128E-01  2.018789E-01  4.647436E-03
2.083968E-01  2.049042E-01  4.682297E-03
2.103808E-01  2.077405E-01  4.681009E-03
2.123647E-01  2.102461E-01  4.710580E-03
2.143487E-01  2.126545E-01  4.679407E-03
2.163327E-01  2.157316E-01  4.703997E-03
2.183166E-01  2.181179E-01  4.709518E-03
2.203006E-01  2.208348E-01  4.763592E-03
2.222846E-01  2.238201E-01  4.780939E-03
2.242685E-01  2.267220E-01  4.786765E-03
2.262525E-01  2.290786E-01  4.830043E-03
2.282365E-01  2.317715E-01  4.829632E-03
2.302204E-01  2.345902E-01  4.869495E-03
2.322044E-01  2.373960E-01  4.897351E-03
2.341884E-01  2.402078E-01  4.895649E-03
2.361723E-01  2.432891E-01  4.950371E-03
2.381563E-01  2.462859E-01  4.932847E-03
2.401403E-01  2.489714E-01  4.956865E-03
2.421242E-01  2.515008E-01  4.962007E-03
2.441082E-01  2.547544E-01  5.003917E-03
2.460922E-01  2.574903E-01  5.015433E-03
2.480762E-01  2.599561E-01  5.070457E-03
2.500601E-01  2.631567E-01  5.098355E-03
2.520441E-01  2.660153E-01  5.143657E-03
2.540281E-01  2.690735E-01  5.154718E-03
2.560120E-01  2.714565E-01  5.106601E-03
2.579960E-01  2.740427E-01  5.213153E-03
2.599800E-01  2.776473E-01  5.229168E-03
2.619639E-01  2.802430E-01  5.254060E-03
2.639479E-01  2.829277E-01  5.287020E-03
2.659319E-01  2.859235E-01  5.291192E-03
2.679158E-01  2.890991E-01  5.263507E-03
2.698998E-01  2.923427E-01  5.307095E-03
2.718838E-01  2.949250E-01  5.365821E-03
2.738677E-01  2.976755E-01  5.331224E-03
2.758517E-01  3.012654E-01  5.369031E-03
2.778357E-01  3.035893E-01  5.418121E-03
2.798196E-01  3.067249E-01  5.481907E-03
2.818036E-01  3.093708E-01  5.451847E-03
2.837876E-01  3.124601E-01  5.524489E-03
2.857715E-01  3.157303E-01  5.436196E-03
2.877555E-01  3.191991E-01  5.563403E-03
2.897395E-01  3.219122E-01  5.538521E-03
2.917234E-01  3.245343E-01  5.509706E-03
2.937074E-01  3.272792E-01  5.587661E-03
2.956914E-01  3.307191E-01  5.704372E-03
2.976754E-01  3.336967E-01  5.691209E-03
2.996593E-01  3.363544E-01  5.690551E-03
3.016433E-01  3.392467E-01  5.679260E-03
3.036273E-01  3.428917E-01  5.731491E-03
3.056112E-01  3.460300E-01  5.801439E-03
3.075952E-01  3.484669E-01  5.783539E-03
3.095792E-01  3.512507E-01  5.834034E-03
3.115631E-01  3.551678E-01  5.923348E-03
3.135471E-01  3.570849E-01  5.971491E-03
3.155311E-01  3.605177E-01  5.960152E-03
3.175150E-01  3.644248E-01  6.000430E-03
3.194990E-01  3.665938E-01  6.017873E-03
3.214830E-01  3.702055E-01  6.029171E-03
3.234669E-01  3.728475E-01  6.095351E-03
3.254509E-01  3.756489E-01  6.206432E-03
3.274349E-01  3.796551E-01  6.270934E-03
3.294188E-01  3.815755E-01  6.299601E-03
3.314028E-01  3.850723E-01  6.280378E-03
3.333868E-01  3.880217E-01  6.313803E-03
3.353707E-01  3.918496E-01  6.306881E-03
3.373547E-01  3.951972E-01  6.379240E-03
3.393387E-01  3.975856E-01  6.404221E-03
3.413226E-01  4.005296E-01  6.507385E-03
3.433066E-01  4.040220E-01  6.611616E-03
3.452906E-01  4.073035E-01  6.627439E-03
3.472745E-01  4.105691E-01  6.686733E-03
3.492585E-01  4.131848E-01  6.671204E-03
3.512425E-01  4.157983E-01  6.798634E-03
3.532265E-01  4.200340E-01  6.800296E-03
3.552104E-01  4.227814E-01  6.808203E-03
3.571944E-01  4.256332E-01  6.932720E-03
3.591784E-01  4.287237E-01  6.911827E-03
3.611623E-01  4.320725E-01  7.057892E-03
3.631463E-01  4.355892E-01  6.985603E-03
3.651303E-01  4.379043E-01  7.125050E-03
3.671142E-01  4.412708E-01  7.154807E-03
3.690982E-01  4.445449E-01  7.244913E-03
3.710822E-01  4.476295E-01  7.198562E-03
3.730661E-01  4.504482E-01  7.314171E-03
3.750501E-01  4.534091E-01  7.281960E-03
3.770341E-01  4.569637E-01  7.384946E-03
3.790180E-01  4.604448E-01  7.400077E-03
3.810020E-01  4.632992E-01  7.460681E-03
3.829860E-01  4.670870E-01  7.471265E-03
3.849699E-01  4.702371E-01  7.605148E-03
3.869539E-01  4.723319E-01  7.593292E-03
3.889379E-01  4.764412E-01  7.692285E-03
3.909218E-01  4.785912E-01  7.711538E-03
3.929058E-01  4.813690E-01  7.751193E-03
3.948898E-01  4.857668E-01  7.762191E-03
3.968737E-01  4.875392E-01  7.840449E-03
3.988577E-01  4.919221E-01  7.917266E-03
4.008417E-01  4.943181E-01  7.983364E-03
4.028257E-01  4.984103E-01  7.979562E-03
4.048096E-01  5.005394E-01  8.090126E-03
4.067936E-01  5.047187E-01  8.027018E-03
4.087776E-01  5.068065E-01  8.143407E-03
4.107615E-01  5.096624E-01  8.198787E-03
4.127455E-01  5.131638E-01  8.282780E-03
4.147295E-01  5.157689E-01  8.364910E-03
4.167134E-01  5.194727E-01  8.360439E-03
4.186974E-01  5.228168E-01  8.510361E-03
4.206814E-01  5.254629E-01  8.535590E-03
4.226653E-01  5.290459E-01  8.719067E-03
4.246493E-01  5.323997E-01  8.696772E-03
4.266333E-01  5.350099E-01  8.714458E-03
4.286172E-01  5.385145E-01  8.823860E-03
4.306012E-01  5.422972E-01  9.076544E-03
4.325852E-01  5.449556E-01  9.089792E-03
4.345691E-01  5.466380E-01  9.188075E-03
4.365531E-01  5.501723E-01  9.243002E-03
4.385371E-01  5.534151E-01  9.259600E-03
4.405210E-01  5.564195E-01  9.320996E-03
4.425050E-01  5.593869E-01  9.516511E-03
4.444890E-01  5.622889E-01  9.645666E-03
4.464729E-01  5.655716E-01  9.676019E-03
4.484569E-01  5.683633E-01  9.714123E-03
4.504409E-01  5.726224E-01  9.907407E-03
4.524248E-01  5.752211E-01  1.001099E-02
4.544088E-01  5.788329E-01  1.015078E-02
4.563928E-01  5.806220E-01  1.027715E-02
4.583768E-01  5.838587E-01  1.022040E-02
4.603607E-01  5.869974E-01  1.040806E-02
4.623447E-01  5.896852E-01  1.050106E-02
4.643287E-01  5.929944E-01  1.049600E-02
4.663126E-01  5.958765E-01  1.061728E-02
4.682966E-01  5.992251E-01  1.072976E-02
4.702806E-01  6.031175E-01  1.090912E-02
4.722645E-01  6.049383E-01  1.099123E-02
4.742485E-01  6.070557E-01  1.109963E-02
4.762325E-01  6.109421E-01  1.118130E-02
4.782164E-01  6.137374E-01  1.132190E-02
4.802004E-01  6.170012E-01  1.145847E-02
4.821844E-01  6.201421E-01  1.154274E-02
4.841683E-01  6.231098E-01  1.162462E-02
4.861523E-01  6.262234E-01  1.174335E-02
4.881363E-01  6.281548E-01  1.183936E-02
4.901202E-01  6.307003E-01  1.210667E-02
4.921042E-01  6.353394E-01  1.207811E-02
4.940882E-01  6.367718E-01  1.222753E-02
4.960721E-01  6.391730E-01  1.237448E-02
4.980561E-01  6.431182E-01  1.239936E-02
5.000401E-01  6.457058E-01  1.253210E-02
5.020240E-01  6.491465E-01  1.268409E-02
5.040080E-01  6.521793E-01  1.279084E-02
5.059920E-01  6.538686E-01  1.287597E-02
5.079760E-01  6.568541E-01  1.294972E-02
5.099599E-01  6.599732E-01  1.308653E-02
5.119439E-01  6.630449E-01  1.320543E-02
5.139279E-01  6.647078E-01  1.340418E-02
5.159118E-01  6.694215E-01  1.348558E-02
5.178958E-01  6.709248E-01  1.353483E-02
5.198798E-01  6.735783E-01  1.377439E-02
5.218637E-01  6.766857E-01  1.380233E-02
5.238477E-01  6.805795E-01  1.393427E-02
5.258317E-01  6.821080E-01  1.423448E-02
5.278156E-01  6.849483E-01  1.417481E-02
5.297996E-01  6.884630E-01  1.432194E-02
5.317836E-01  6.918145E-01  1.441439E-02
5.337675E-01  6.935894E-01  1.468368E-02
5.357515E-01  6.969801E-01  1.474404E-02
5.377355E-01  6.981540E-01  1.485302E-02
5.397194E-01  7.028875E-01  1.500599E-02
5.417034E-01  7.044618E-01  1.510775E-02
5.436874E-01  7.084435E-01  1.537840E-02
5.456713E-01  7.099856E-01  1.546775E-02
5.476553E-01  7.135309E-01  1.566148E-02
5.496393E-01  7.158858E-01  1.569321E-02
5.516232E-01  7.190929E-01  1.580005E-02
5.536072E-01  7.206893E-01  1.587798E-02
5.555912E-01  7.239787E-01  1.612315E-02
5.575752E-01  7.266051E-01  1.624388E-02
5.595591E-01  7.287958E-01  1.632504E-02
5.615431E-01  7.311702E-01  1.651471E-02
5.635271E-01  7.355245E-01  1.667970E-02
5.655110E-01  7.371697E-01  1.682881E-02
5.674950E-01  7.388721E-01  1.690675E-02
5.694790E-01  7.414498E-01  1.711777E-02
5.714629E-01  7.444507E-01  1.724068E-02
5.734469E-01  7.475936E-01  1.741591E-02
5.754309E-01  7.504798E-01  1.745151E-02
5.774148E-01  7.521549E-01  1.755366E-02
5.793988E-01  7.556393E-01  1.768054E-02
5.813828E-01  7.566972E-01  1.799686E-02
5.833667E-01  7.607357E-01  1.800080E-02
5.853507E-01  7.622827E-01  1.826527E-02
5.873347E-01  7.648106E-01  1.819654E-02
5.893186E-01  7.666344E-01  1.851630E-02
5.913026E-01  7.705488E-01  1.847117E-02
5.932866E-01  7.722681E-01  1.862255E-02
5.952705E-01  7.739894E-01  1.865252E-02
5.972545E-01  7.760783E-01  1.884444E-02
5.992385E-01  7.797159E-01  1.887827E-02
6.012224E-01  7.812710E-01  1.900724E-02
6.032064E-01  7.838317E-01  1.910918E-02
6.051904E-01  7.858900E-01  1.914712E-02
6.071743E-01  7.893938E-01  1.919624E-02
6.091583E-01  7.900428E-01  1.932840E-02
6.111423E-01  7.922560E-01  1.944626E-02
6.131263E-01  7.943683E-01  1.958085E-02
6.151102E-01  7.975260E-01  1.949559E-02
6.170942E-01  7.994327E-01  1.959868E-02
6.190782E-01  8.027390E-01  1.954359E-02
6.210621E-01  8.029651E-01  1.984915E-02
6.230461E-01  8.063877E-01  1.980690E-02
6.250301E-01  8.081828E-01  1.985276E-02
6.270140E-01  8.099800E-01  1.987420E-02
6.289980E-01  8.117681E-01  1.997638E-02
6.309820E-01  8.146455E-01  1.993656E-02
6.329659E-01  8.163352E-01  1.995953E-02
6.349499E-01  8.191307E-01  1.990997E-02
6.369339E-01  8.202919E-01  2.003672E-02
6.389178E-01  8.221165E-01  1.996575E-02
6.409018E-01  8.257735E-01  2.002777E-02
6.428858E-01  8.261407E-01  2.008394E-02
6.448697E-01  8.284620E-01  2.006818E-02
6.468537E-01  8.307875E-01  1.988265E-02
6.488377E-01  8.334206E-01  2.012745E-02
6.508216E-01  8.347884E-01  1.992262E-02
6.528056E-01  8.367732E-01  2.002877E-02
6.547896E-01  8.381331E-01  2.019391E-02
6.567735E-01  8.396387E-01  2.019046E-02
6.587575E-01  8.430412E-01  2.001772E-02
6.607415E-01  8.449138E-01  2.000976E-02
6.627255E-01  8.467885E-01  2.011002E-02
6.647094E-01  8.475877E-01  2.013060E-02
6.666934E-01  8.495655E-01  2.010512E-02
6.686774E-01  8.524772E-01  1.992773E-02
6.706613E-01  8.534535E-01  2.007956E-02
6.726453E-01  8.559321E-01  2.010722E-02
6.746293E-01  8.572565E-01  2.012865E-02
6.766132E-01  8.591592E-01  2.019323E-02
6.785972E-01  8.610639E-01  2.027968E-02
6.805812E-01  8.638565E-01  2.008772E-02
6.825651E-01  8.641843E-01  2.029844E-02
6.845491E-01  8.658254E-01  2.040681E-02
6.865331E-01  8.680229E-01  2.036476E-02
6.885170E-01  8.706792E-01  2.021571E-02
6.905010E-01  8.718346E-01  2.042134E-02
6.924850E-01  8.734011E-01  2.047225E-02
6.944689E-01  8.758187E-01  2.048976E-02
6.964529E-01  8.764078E-01  2.059193E-02
6.984369E-01  8.773886E-01  2.075894E-02
7.004208E-01  8.805093E-01  2.079673E-02
7.024048E-01  8.824610E-01  2.089120E-02
7.043888E-01  8.844149E-01  2.079985E-02
7.063727E-01  8.848578E-01  2.106406E-02
7.083567E-01  8.864077E-01  2.112909E-02
7.103407E-01  8.884989E-01  2.139556E-02
7.123246E-01  8.895033E-01  2.152062E-02
7.143086E-01  8.914000E-01  2.168099E-02
7.162926E-01  8.938264E-01  2.172568E-02
7.182766E-01  8.950358E-01  2.180578E-02
7.202605E-01  8.970182E-01  2.218434E-02
7.222445E-01  8.990027E-01  2.241904E-02
7.242285E-01  9.002424E-01  2.273729E-02
7.262124E-01  9.019670E-01  2.332469E-02
7.281964E-01  9.040731E-01  2.349068E-02
7.301804E-01  9.039148E-01  2.387074E-02
7.321643E-01  9.060745E-01  2.402994E-02
7.341483E-01  9.086990E-01  2.398574E-02
7.361323E-01  9.096399E-01  2.409943E-02
7.381162E-01  9.108311E-01  2.415637E-02
7.401002E-01  9.123872E-01  2.436467E-02
7.420842E-01  9.129112E-01  2.479292E-02
7.440681E-01  9.147670E-01  2.506218E-02
7.460521E-01  9.156199E-01  2.539780E-02
7.480361E-01  9.187920E-01  2.523110E-02
7.500200E-01  9.187920E-01  2.539760E-02
7.520040E-01  9.208244E-01  2.565689E-02
7.539880E-01  9.228591E-01  2.561681E-02
7.559719E-01  9.236020E-01  2.541920E-02
7.579559E-01  9.248947E-01  2.526990E-02
7.599399E-01  9.265102E-01  2.507510E-02
7.619238E-01  9.285851E-01  2.476333E-02
7.639078E-01  9.292099E-01  2.468243E-02
7.658918E-01  9.301438E-01  2.458258E-02
7.678758E-01  9.321810E-01  2.444684E-02
7.698597E-01  9.336297E-01  2.426588E-02
7.718437E-01  9.356934E-01  2.438190E-02
7.738277E-01  9.356934E-01  2.460651E-02
7.758116E-01  9.377594E-01  2.458532E-02
7.777956E-01  9.385869E-01  2.432819E-02
7.797796E-01  9.389563E-01  2.426913E-02
7.817635E-01  9.405249E-01  2.404778E-02
7.837475E-01  9.428593E-01  2.389381E-02
7.857315E-01  9.427700E-01  2.396579E-02
7.877154E-01  9.449424E-01  2.365024E-02
7.896994E-01  9.449424E-01  2.361291E-02
7.916834E-01  9.481253E-01  2.307679E-02
7.936673E-01  9.488711E-01  2.298189E-02
7.956513E-01  9.497407E-01  2.269983E-02
7.976353E-01  9.507669E-01  2.246533E-02
7.996192E-01  9.519942E-01  2.213152E-02
8.016032E-01  9.522435E-01  2.199832E-02
8.035872E-01  9.536856E-01  2.183194E-02
8.055711E-01  9.544156E-01  2.188338E-02
8.075551E-01  9.548600E-01  2.170627E-02
8.095391E-01  9.578893E-01  2.114833E-02
8.115230E-01  9.578893E-01  2.108229E-02
8.135070E-01  9.578893E-01  2.098614E-02
8.154910E-01  9.600041E-01  2.049173E-02
8.174749E-01  9.600041E-01  2.026559E-02
8.194589E-01  9.626391E-01  1.993761E-02
8.214429E-01  9.633707E-01  1.962050E-02
8.234269E-01  9.641767E-01  1.941177E-02
8.254108E-01  9.650672E-01  1.921278E-02
8.273948E-01  9.660552E-01  1.893744E-02
8.293788E-01  9.671550E-01  1.872710E-02
8.313627E-01  9.662509E-01  1.876020E-02
8.333467E-01  9.676262E-01  1.849475E-02
8.353307E-01  9.690507E-01  1.839218E-02
8.373146E-01  9.697196E-01  1.823265E-02
8.392986E-01  9.700452E-01  1.800021E-02
8.412826E-01  9.714146E-01  1.758558E-02
8.432665E-01  9.715091E-01  1.739605E-02
8.452505E-01  9.730381E-01  1.713318E-02
8.472345E-01  9.730381E-01  1.693907E-02
8.492184E-01  9.751848E-01  1.652589E-02
8.512024E-01  9.751848E-01  1.627671E-02
8.531864E-01  9.751848E-01  1.599337E-02
8.551703E-01  9.751848E-01  1.576654E-02
8.571543E-01  9.775537E-01  1.553545E-02
8.591383E-01  9.779755E-01  1.524908E-02
8.611222E-01  9.784469E-01  1.492694E-02
8.631062E-01  9.787859E-01  1.478238E-02
8.650902E-01  9.797265E-01  1.450306E-02
8.670741E-01  9.794763E-01  1.432229E-02
8.690581E-01  9.802981E-01  1.410657E-02
8.710421E-01  9.815950E-01  1.394660E-02
8.730261E-01  9.819919E-01  1.368443E-02
8.750100E-01  9.823379E-01  1.350124E-02
8.769940E-01  9.824601E-01  1.331159E-02
8.789780E-01  9.846266E-01  1.317499E-02
8.809619E-01  9.846266E-01  1.291483E-02
8.829459E-01  9.846266E-01  1.275011E-02
8.849299E-01  9.846266E-01  1.248676E-02
8.869138E-01  9.846266E-01  1.238631E-02
8.888978E-01  9.846266E-01  1.216672E-02
8.908818E-01  9.846266E-01  1.194918E-02
8.928657E-01  9.867955E-01  1.182831E-02
8.948497E-01  9.867955E-01  1.158662E-02
8.968337E-01  9.867955E-01  1.132657E-02
8.988176E-01  9.867955E-01  1.094755E-02
9.008016E-01  9.888391E-01  1.088042E-02
9.027856E-01  9.869687E-01  1.067188E-02
9.047695E-01  9.894502E-01  1.051872E-02
9.067535E-01  9.897554E-01  1.031128E-02
9.087375E-01  9.900591E-01  1.004448E-02
9.107214E-01  9.891355E-01  9.781981E-03
9.127054E-01  9.891355E-01  9.559534E-03
9.146894E-01  9.891355E-01  9.383740E-03
9.166733E-01  9.891355E-01  9.210279E-03
9.186573E-01  9.904846E-01  8.907686E-03
9.206413E-01  9.904846E-01  8.712767E-03
9.226253E-01  9.904846E-01  8.597034E-03
9.246092E-01  9.904846E-01  8.346636E-03
9.265932E-01  9.904846E-01  8.277977E-03
9.285772E-01  9.941138E-01  8.114455E-03
9.305611E-01  9.941138E-01  7.710982E-03
9.325451E-01  9.941138E-01  7.565769E-03
9.345291E-01  9.941138E-01  7.152813E-03
9.365130E-01  9.941138E-01  7.014305E-03
9.384970E-01  9.941138E-01  6.724333E-03
9.404810E-01  9.941138E-01  6.416421E-03
9.424649E-01  9.941138E-01  6.354240E-03
9.444489E-01  9.941138E-01  6.082065E-03
9.464329E-01  9.941138E-01  5.809456E-03
9.484168E-01  9.941138E-01  5.604189E-03
9.504008E-01  9.963027E-01  5.363355E-03
9.523848E-01  9.963027E-01  4.994745E-03
9.543687E-01  9.963027E-01  4.575979E-03
9.563527E-01  9.978012E-01  4.664742E-03
9.583367E-01  9.978012E-01  4.363064E-03
9.603206E-01  9.978012E-01  3.928422E-03
9.623046E-01  9.978012E-01  3.749849E-03
9.642886E-01  9.978012E-01  3.470873E-03
9.662725E-01  9.978012E-01  3.286812E-03
9.682565E-01  9.978012E-01  3.051673E-03
9.702405E-01  9.978012E-01  2.852345E-03
9.722244E-01  9.978012E-01  2.743123E-03
9.742084E-01  9.978012E-01  2.424839E-03
9.761924E-01  9.978012E-01  2.209073E-03
9.781764E-01  9.978012E-01  2.114924E-03
9.801603E-01  1.000000E+00  2.112727E-03
9.821443E-01  1.000000E+00  1.854587E-03
9.841283E-01  1.000000E+00  1.430129E-03
9.861122E-01  1.000000E+00  1.135204E-03
9.880962E-01  1.000000E+00  1.007612E-03
9.900802E-01  1.000000E+00  8.795160E-04
9.920641E-01  1.000000E+00  7.616832E-04
9.940481E-01  1.000000E+00  5.385914E-04
9.960321E-01  1.000000E+00  0.000000E+00
9.980160E-01  1.000000E+00  0.000000E+00
1.000000E+00  1.000000E+00  0.000000E+00
