# NNPDF30 NNLO Q=1.057
# x  w(x)  delta_w(x)
3.250873E-04  2.307418E-04  2.204384E-04
3.280953E-04  2.330315E-04  2.219962E-04
3.311311E-04  2.380324E-04  2.223354E-04
3.341950E-04  2.395262E-04  2.233763E-04
3.372873E-04  2.410476E-04  2.253758E-04
3.404082E-04  2.425954E-04  2.269393E-04
3.435579E-04  2.441773E-04  2.278096E-04
3.467369E-04  2.457723E-04  2.290184E-04
3.499452E-04  2.491542E-04  2.303162E-04
3.531832E-04  2.494065E-04  2.320813E-04
3.564511E-04  2.536214E-04  2.327436E-04
3.597493E-04  2.547452E-04  2.345595E-04
3.630781E-04  2.560343E-04  2.356031E-04
3.664376E-04  2.598733E-04  2.368722E-04
3.698282E-04  2.610951E-04  2.384943E-04
3.732502E-04  2.661335E-04  2.385882E-04
3.767038E-04  2.667975E-04  2.407447E-04
3.801894E-04  2.671038E-04  2.429674E-04
3.837072E-04  2.693966E-04  2.439141E-04
3.872576E-04  2.746018E-04  2.445809E-04
3.908409E-04  2.759515E-04  2.464699E-04
3.944573E-04  2.774335E-04  2.479691E-04
3.981072E-04  2.816109E-04  2.490293E-04
4.017908E-04  2.831970E-04  2.504816E-04
4.055085E-04  2.847945E-04  2.521755E-04
4.092607E-04  2.863003E-04  2.534017E-04
4.130475E-04  2.891085E-04  2.552471E-04
4.168694E-04  2.952081E-04  2.554155E-04
4.207266E-04  2.939840E-04  2.579095E-04
4.246196E-04  2.975236E-04  2.588397E-04
4.285485E-04  3.002625E-04  2.602272E-04
4.325138E-04  3.021312E-04  2.620417E-04
4.365158E-04  3.049170E-04  2.630029E-04
4.405549E-04  3.077608E-04  2.647284E-04
4.446313E-04  3.110516E-04  2.659714E-04
4.487454E-04  3.132786E-04  2.683563E-04
4.528976E-04  3.174631E-04  2.691038E-04
4.570882E-04  3.174631E-04  2.712686E-04
4.613176E-04  3.225723E-04  2.721441E-04
4.655861E-04  3.247157E-04  2.735990E-04
4.698941E-04  3.269912E-04  2.753176E-04
4.742420E-04  3.292188E-04  2.769136E-04
4.786301E-04  3.340644E-04  2.781469E-04
4.830588E-04  3.346185E-04  2.803083E-04
4.875285E-04  3.395330E-04  2.810073E-04
4.920395E-04  3.411172E-04  2.826722E-04
4.965923E-04  3.440466E-04  2.845825E-04
5.011872E-04  3.476383E-04  2.862769E-04
5.058247E-04  3.520737E-04  2.874421E-04
5.105050E-04  3.546801E-04  2.891434E-04
5.152286E-04  3.523770E-04  2.919976E-04
5.199960E-04  3.553630E-04  2.929552E-04
5.248075E-04  3.630097E-04  2.942659E-04
5.296634E-04  3.662838E-04  2.959060E-04
5.345644E-04  3.694908E-04  2.970738E-04
5.395106E-04  3.692322E-04  2.994770E-04
5.445027E-04  3.723473E-04  3.014648E-04
5.495409E-04  3.761524E-04  3.030312E-04
5.546257E-04  3.801281E-04  3.042772E-04
5.597576E-04  3.842779E-04  3.056211E-04
5.649370E-04  3.885552E-04  3.071253E-04
5.701643E-04  3.929536E-04  3.087169E-04
5.754399E-04  3.951043E-04  3.104943E-04
5.807644E-04  3.965573E-04  3.127288E-04
5.861382E-04  3.992805E-04  3.145954E-04
5.915616E-04  4.060763E-04  3.156941E-04
5.970353E-04  4.070529E-04  3.177302E-04
6.025596E-04  4.097380E-04  3.194395E-04
6.081350E-04  4.166274E-04  3.206997E-04
6.137620E-04  4.191049E-04  3.225336E-04
6.194411E-04  4.210188E-04  3.239560E-04
6.251727E-04  4.233353E-04  3.264864E-04
6.309573E-04  4.278263E-04  3.287424E-04
6.367955E-04  4.325978E-04  3.297251E-04
6.426877E-04  4.373070E-04  3.312654E-04
6.486344E-04  4.419219E-04  3.335258E-04
6.546362E-04  4.462790E-04  3.344885E-04
6.606934E-04  4.463571E-04  3.373455E-04
6.668068E-04  4.499978E-04  3.396537E-04
6.729767E-04  4.541375E-04  3.408790E-04
6.792036E-04  4.581779E-04  3.426007E-04
6.854882E-04  4.673559E-04  3.437240E-04
6.918310E-04  4.652038E-04  3.465333E-04
6.982324E-04  4.689898E-04  3.484895E-04
7.046931E-04  4.748028E-04  3.499763E-04
7.112135E-04  4.796004E-04  3.523747E-04
7.177943E-04  4.826347E-04  3.537048E-04
7.244360E-04  4.888466E-04  3.547328E-04
7.311391E-04  4.896631E-04  3.578384E-04
7.379042E-04  4.967205E-04  3.591836E-04
7.447320E-04  4.998926E-04  3.613983E-04
7.516229E-04  5.032975E-04  3.636674E-04
7.585776E-04  5.101520E-04  3.650760E-04
7.655966E-04  5.157047E-04  3.669903E-04
7.726806E-04  5.171661E-04  3.688304E-04
7.798301E-04  5.225033E-04  3.709253E-04
7.870458E-04  5.279990E-04  3.723962E-04
7.943282E-04  5.316048E-04  3.754939E-04
8.016781E-04  5.360850E-04  3.772626E-04
8.090959E-04  5.428212E-04  3.784349E-04
8.165824E-04  5.470403E-04  3.800652E-04
8.241381E-04  5.520145E-04  3.820705E-04
8.317638E-04  5.549376E-04  3.852735E-04
8.394600E-04  5.581521E-04  3.874527E-04
8.472274E-04  5.645074E-04  3.891845E-04
8.550667E-04  5.672798E-04  3.911436E-04
8.629785E-04  5.760986E-04  3.927250E-04
8.709636E-04  5.790994E-04  3.951402E-04
8.790225E-04  5.822458E-04  3.976881E-04
8.871560E-04  5.915430E-04  3.991830E-04
8.953648E-04  5.949751E-04  4.018244E-04
9.036495E-04  5.985749E-04  4.031730E-04
9.120108E-04  6.045003E-04  4.059472E-04
9.204496E-04  6.086054E-04  4.083799E-04
9.289664E-04  6.128563E-04  4.101946E-04
9.375620E-04  6.234821E-04  4.121195E-04
9.462372E-04  6.280624E-04  4.137186E-04
9.549926E-04  6.327746E-04  4.162374E-04
9.638290E-04  6.392856E-04  4.179934E-04
9.727472E-04  6.441557E-04  4.207670E-04
9.817479E-04  6.492050E-04  4.224163E-04
9.908319E-04  6.543614E-04  4.243324E-04
1.000000E-03  6.596530E-04  4.277593E-04
1.009253E-03  6.650717E-04  4.299049E-04
1.018591E-03  6.718213E-04  4.323130E-04
1.028016E-03  6.737779E-04  4.347200E-04
1.037528E-03  6.836926E-04  4.367654E-04
1.047129E-03  6.934525E-04  4.386532E-04
1.056818E-03  6.907564E-04  4.415996E-04
1.066596E-03  7.004553E-04  4.434412E-04
1.076465E-03  7.027363E-04  4.463300E-04
1.086426E-03  7.127605E-04  4.483135E-04
1.096478E-03  7.161849E-04  4.509471E-04
1.106624E-03  7.233414E-04  4.536921E-04
1.116863E-03  7.305135E-04  4.547746E-04
1.127197E-03  7.372930E-04  4.576093E-04
1.137627E-03  7.447600E-04  4.601539E-04
1.148154E-03  7.511852E-04  4.623684E-04
1.158777E-03  7.577999E-04  4.648709E-04
1.169499E-03  7.642741E-04  4.673231E-04
1.180321E-03  7.729211E-04  4.693600E-04
1.191242E-03  7.748494E-04  4.713166E-04
1.202264E-03  7.835511E-04  4.745388E-04
1.213389E-03  7.918610E-04  4.768402E-04
1.224616E-03  7.998234E-04  4.794551E-04
1.235947E-03  8.001623E-04  4.830374E-04
1.247384E-03  8.071517E-04  4.849411E-04
1.258925E-03  8.216914E-04  4.865881E-04
1.270574E-03  8.232271E-04  4.892575E-04
1.282331E-03  8.279992E-04  4.933505E-04
1.294196E-03  8.425720E-04  4.940507E-04
1.306171E-03  8.464418E-04  4.972753E-04
1.318257E-03  8.549245E-04  4.996677E-04
1.330454E-03  8.638670E-04  5.019895E-04
1.342765E-03  8.681929E-04  5.046397E-04
1.355189E-03  8.775003E-04  5.074256E-04
1.367729E-03  8.850709E-04  5.094505E-04
1.380384E-03  8.914195E-04  5.124174E-04
1.393157E-03  8.968719E-04  5.159181E-04
1.406048E-03  9.103935E-04  5.173407E-04
1.419058E-03  9.182736E-04  5.204614E-04
1.432188E-03  9.261878E-04  5.227937E-04
1.445440E-03  9.371046E-04  5.246925E-04
1.458814E-03  9.420248E-04  5.282521E-04
1.472313E-03  9.481426E-04  5.311756E-04
1.485936E-03  9.554907E-04  5.331477E-04
1.499685E-03  9.646021E-04  5.367988E-04
1.513561E-03  9.769002E-04  5.393983E-04
1.527566E-03  9.798054E-04  5.429304E-04
1.541700E-03  9.898822E-04  5.451555E-04
1.555966E-03  9.989240E-04  5.471779E-04
1.570363E-03  1.003284E-03  5.511046E-04
1.584893E-03  1.018799E-03  5.525810E-04
1.599558E-03  1.021407E-03  5.573459E-04
1.614359E-03  1.038854E-03  5.592173E-04
1.629296E-03  1.039967E-03  5.622409E-04
1.644372E-03  1.050288E-03  5.650492E-04
1.659587E-03  1.061371E-03  5.670436E-04
1.674943E-03  1.073264E-03  5.698475E-04
1.690441E-03  1.077267E-03  5.737854E-04
1.706082E-03  1.089193E-03  5.764850E-04
1.721869E-03  1.098772E-03  5.791666E-04
1.737801E-03  1.108530E-03  5.824317E-04
1.753881E-03  1.119641E-03  5.847828E-04
1.770109E-03  1.130305E-03  5.872131E-04
1.786488E-03  1.141791E-03  5.902511E-04
1.803018E-03  1.148825E-03  5.941909E-04
1.819701E-03  1.163397E-03  5.957424E-04
1.836538E-03  1.173551E-03  5.994689E-04
1.853532E-03  1.183348E-03  6.027716E-04
1.870682E-03  1.189429E-03  6.057097E-04
1.887991E-03  1.196081E-03  6.090452E-04
1.905461E-03  1.203433E-03  6.133309E-04
1.923092E-03  1.222705E-03  6.144526E-04
1.940886E-03  1.237153E-03  6.177381E-04
1.958845E-03  1.243633E-03  6.208668E-04
1.976970E-03  1.260001E-03  6.236456E-04
1.995262E-03  1.270390E-03  6.269996E-04
2.013724E-03  1.278770E-03  6.297333E-04
2.032357E-03  1.288417E-03  6.330347E-04
2.051162E-03  1.299319E-03  6.352524E-04
2.070141E-03  1.311465E-03  6.396074E-04
2.089296E-03  1.330682E-03  6.420227E-04
2.108628E-03  1.340220E-03  6.460110E-04
2.128139E-03  1.342975E-03  6.496745E-04
2.147830E-03  1.359877E-03  6.527384E-04
2.167704E-03  1.370928E-03  6.560415E-04
2.187762E-03  1.392057E-03  6.579758E-04
2.208005E-03  1.394024E-03  6.628759E-04
2.228435E-03  1.403887E-03  6.667711E-04
2.249055E-03  1.420779E-03  6.688072E-04
2.269865E-03  1.435008E-03  6.719726E-04
2.290868E-03  1.445484E-03  6.763353E-04
2.312065E-03  1.461407E-03  6.790861E-04
2.333458E-03  1.469250E-03  6.819004E-04
2.355049E-03  1.482439E-03  6.861257E-04
2.376840E-03  1.499401E-03  6.885410E-04
2.398833E-03  1.517305E-03  6.910623E-04
2.421029E-03  1.519129E-03  6.968856E-04
2.443431E-03  1.543766E-03  6.995453E-04
2.466039E-03  1.557677E-03  7.022812E-04
2.488857E-03  1.563686E-03  7.054280E-04
2.511886E-03  1.580927E-03  7.098958E-04
2.535129E-03  1.599100E-03  7.132809E-04
2.558586E-03  1.608190E-03  7.175346E-04
2.582260E-03  1.628034E-03  7.208293E-04
2.606154E-03  1.635717E-03  7.250847E-04
2.630268E-03  1.655700E-03  7.279901E-04
2.654606E-03  1.665098E-03  7.323093E-04
2.679168E-03  1.683019E-03  7.351170E-04
2.703958E-03  1.701736E-03  7.380763E-04
2.728978E-03  1.708810E-03  7.414927E-04
2.754229E-03  1.736054E-03  7.445993E-04
2.779713E-03  1.751117E-03  7.484055E-04
2.805434E-03  1.756339E-03  7.538493E-04
2.831392E-03  1.775287E-03  7.562414E-04
2.857591E-03  1.790918E-03  7.604098E-04
2.884032E-03  1.806070E-03  7.645945E-04
2.910717E-03  1.818662E-03  7.683842E-04
2.937650E-03  1.843101E-03  7.710998E-04
2.964831E-03  1.857632E-03  7.762693E-04
2.992265E-03  1.871885E-03  7.790669E-04
3.019952E-03  1.896591E-03  7.822268E-04
3.047895E-03  1.912676E-03  7.868581E-04
3.076097E-03  1.923457E-03  7.903410E-04
3.104560E-03  1.936416E-03  7.957168E-04
3.133286E-03  1.959641E-03  7.971964E-04
3.162278E-03  1.970935E-03  8.038605E-04
3.191538E-03  1.983091E-03  8.074965E-04
3.221069E-03  2.009402E-03  8.117868E-04
3.250873E-03  2.037262E-03  8.137744E-04
3.280953E-03  2.052986E-03  8.185168E-04
3.311311E-03  2.072837E-03  8.218035E-04
3.341950E-03  2.089581E-03  8.263618E-04
3.372873E-03  2.107992E-03  8.298860E-04
3.404082E-03  2.130518E-03  8.342498E-04
3.435579E-03  2.145652E-03  8.393661E-04
3.467369E-03  2.169730E-03  8.422174E-04
3.499452E-03  2.189336E-03  8.455653E-04
3.531832E-03  2.203712E-03  8.519896E-04
3.564511E-03  2.220595E-03  8.560344E-04
3.597493E-03  2.242550E-03  8.605330E-04
3.630781E-03  2.264693E-03  8.635908E-04
3.664376E-03  2.285294E-03  8.679489E-04
3.698282E-03  2.298747E-03  8.723391E-04
3.732502E-03  2.325699E-03  8.759588E-04
3.767038E-03  2.350529E-03  8.814036E-04
3.801894E-03  2.373328E-03  8.854898E-04
3.837072E-03  2.386968E-03  8.899608E-04
3.872576E-03  2.416262E-03  8.932290E-04
3.908409E-03  2.431413E-03  8.978632E-04
3.944573E-03  2.457446E-03  9.041654E-04
3.981072E-03  2.476260E-03  9.076439E-04
4.017908E-03  2.498789E-03  9.117823E-04
4.055085E-03  2.516016E-03  9.172311E-04
4.092607E-03  2.550760E-03  9.193921E-04
4.130475E-03  2.565985E-03  9.254780E-04
4.168694E-03  2.592304E-03  9.301957E-04
4.207266E-03  2.611545E-03  9.353695E-04
4.246196E-03  2.639147E-03  9.382506E-04
4.285485E-03  2.659756E-03  9.434001E-04
4.325138E-03  2.682276E-03  9.494667E-04
4.365158E-03  2.713882E-03  9.535912E-04
4.405549E-03  2.726603E-03  9.592508E-04
4.446313E-03  2.752422E-03  9.624069E-04
4.487454E-03  2.781341E-03  9.666439E-04
4.528976E-03  2.813672E-03  9.717752E-04
4.570882E-03  2.832239E-03  9.785520E-04
4.613176E-03  2.858069E-03  9.831552E-04
4.655861E-03  2.886458E-03  9.860502E-04
4.698941E-03  2.915876E-03  9.923576E-04
4.742420E-03  2.947173E-03  9.958589E-04
4.786301E-03  2.960990E-03  1.002363E-03
4.830588E-03  2.993120E-03  1.007846E-03
4.875285E-03  3.010887E-03  1.012093E-03
4.920395E-03  3.051264E-03  1.017234E-03
4.965923E-03  3.073179E-03  1.021565E-03
5.011872E-03  3.112088E-03  1.026761E-03
5.058247E-03  3.133256E-03  1.032766E-03
5.105050E-03  3.154351E-03  1.037285E-03
5.152286E-03  3.198622E-03  1.042969E-03
5.199960E-03  3.224125E-03  1.048021E-03
5.248075E-03  3.237428E-03  1.054068E-03
5.296634E-03  3.273616E-03  1.061209E-03
5.345644E-03  3.299867E-03  1.065107E-03
5.395106E-03  3.334274E-03  1.068533E-03
5.445027E-03  3.371348E-03  1.075865E-03
5.495409E-03  3.408196E-03  1.081104E-03
5.546257E-03  3.423812E-03  1.087564E-03
5.597576E-03  3.467283E-03  1.092397E-03
5.649370E-03  3.485581E-03  1.099131E-03
5.701643E-03  3.516845E-03  1.103232E-03
5.754399E-03  3.554449E-03  1.108893E-03
5.807644E-03  3.591004E-03  1.113997E-03
5.861382E-03  3.625783E-03  1.120561E-03
5.915616E-03  3.665555E-03  1.125841E-03
5.970353E-03  3.683813E-03  1.132561E-03
6.025596E-03  3.724585E-03  1.136532E-03
6.081350E-03  3.764184E-03  1.143108E-03
6.137620E-03  3.806697E-03  1.148529E-03
6.194411E-03  3.841982E-03  1.153918E-03
6.251727E-03  3.862005E-03  1.161939E-03
6.309573E-03  3.907328E-03  1.167913E-03
6.367955E-03  3.936570E-03  1.174125E-03
6.426877E-03  3.967814E-03  1.179994E-03
6.486344E-03  4.011771E-03  1.186528E-03
6.546362E-03  4.050938E-03  1.191830E-03
6.606934E-03  4.094223E-03  1.198367E-03
6.668068E-03  4.136919E-03  1.202758E-03
6.729767E-03  4.159871E-03  1.212282E-03
6.792036E-03  4.185342E-03  1.218506E-03
6.854882E-03  4.251462E-03  1.223575E-03
6.918310E-03  4.284461E-03  1.228825E-03
6.982324E-03  4.325307E-03  1.238041E-03
7.046931E-03  4.366749E-03  1.243241E-03
7.112135E-03  4.392403E-03  1.249896E-03
7.177943E-03  4.454254E-03  1.257873E-03
7.244360E-03  4.471927E-03  1.263338E-03
7.311391E-03  4.520672E-03  1.272305E-03
7.379042E-03  4.565586E-03  1.278200E-03
7.447320E-03  4.610507E-03  1.283513E-03
7.516229E-03  4.642846E-03  1.293108E-03
7.585776E-03  4.698918E-03  1.298199E-03
7.655966E-03  4.747419E-03  1.304903E-03
7.726806E-03  4.776961E-03  1.312702E-03
7.798301E-03  4.829073E-03  1.318875E-03
7.870458E-03  4.863339E-03  1.327314E-03
7.943282E-03  4.919222E-03  1.334057E-03
8.016781E-03  4.951350E-03  1.341829E-03
8.090959E-03  4.999490E-03  1.349429E-03
8.165824E-03  5.059249E-03  1.355274E-03
8.241381E-03  5.102102E-03  1.363773E-03
8.317638E-03  5.158644E-03  1.370877E-03
8.394600E-03  5.188286E-03  1.379454E-03
8.472274E-03  5.238183E-03  1.387107E-03
8.550667E-03  5.289458E-03  1.394498E-03
8.629785E-03  5.349473E-03  1.400865E-03
8.709636E-03  5.393737E-03  1.411481E-03
8.790225E-03  5.448090E-03  1.418948E-03
8.871560E-03  5.501422E-03  1.425773E-03
8.953648E-03  5.542515E-03  1.433364E-03
9.036495E-03  5.609553E-03  1.441967E-03
9.120108E-03  5.643797E-03  1.450703E-03
9.204496E-03  5.698026E-03  1.458349E-03
9.289664E-03  5.774059E-03  1.465292E-03
9.375620E-03  5.817623E-03  1.474874E-03
9.462372E-03  5.850865E-03  1.483931E-03
9.549926E-03  5.919284E-03  1.492142E-03
9.638290E-03  6.007520E-03  1.497024E-03
9.727472E-03  6.028434E-03  1.509877E-03
9.817479E-03  6.097435E-03  1.515512E-03
9.908319E-03  6.150254E-03  1.527086E-03
1.000000E-02  6.222460E-03  1.533488E-03
1.198397E-02  7.486903E-03  1.714521E-03
1.396794E-02  8.791695E-03  1.878977E-03
1.595190E-02  1.011718E-02  2.032545E-03
1.793587E-02  1.146454E-02  2.164629E-03
1.991984E-02  1.284792E-02  2.286515E-03
2.190381E-02  1.423616E-02  2.396478E-03
2.388778E-02  1.566006E-02  2.499350E-03
2.587174E-02  1.710876E-02  2.592703E-03
2.785571E-02  1.855366E-02  2.677215E-03
2.983968E-02  2.001974E-02  2.759503E-03
3.182365E-02  2.151877E-02  2.830647E-03
3.380762E-02  2.303312E-02  2.903296E-03
3.579158E-02  2.458262E-02  2.963259E-03
3.777555E-02  2.605383E-02  3.017898E-03
3.975952E-02  2.765864E-02  3.074062E-03
4.174349E-02  2.919074E-02  3.132601E-03
4.372745E-02  3.076467E-02  3.178086E-03
4.571142E-02  3.237161E-02  3.228101E-03
4.769539E-02  3.403542E-02  3.267484E-03
4.967936E-02  3.562595E-02  3.309803E-03
5.166333E-02  3.724178E-02  3.358021E-03
5.364729E-02  3.896516E-02  3.395056E-03
5.563126E-02  4.057596E-02  3.439685E-03
5.761523E-02  4.234590E-02  3.475139E-03
5.959920E-02  4.401557E-02  3.509021E-03
6.158317E-02  4.570401E-02  3.549762E-03
6.356713E-02  4.745083E-02  3.579201E-03
6.555110E-02  4.928408E-02  3.611865E-03
6.753507E-02  5.103374E-02  3.635262E-03
6.951904E-02  5.268886E-02  3.675440E-03
7.150301E-02  5.461633E-02  3.707928E-03
7.348697E-02  5.634498E-02  3.730381E-03
7.547094E-02  5.818817E-02  3.742529E-03
7.745491E-02  5.993133E-02  3.783200E-03
7.943888E-02  6.181143E-02  3.802317E-03
8.142285E-02  6.359108E-02  3.825678E-03
8.340681E-02  6.562839E-02  3.854312E-03
8.539078E-02  6.739597E-02  3.875884E-03
8.737475E-02  6.936856E-02  3.902525E-03
8.935872E-02  7.114685E-02  3.910541E-03
9.134269E-02  7.308746E-02  3.948459E-03
9.332665E-02  7.514494E-02  3.956961E-03
9.531062E-02  7.703864E-02  3.982096E-03
9.729459E-02  7.892051E-02  3.996532E-03
9.927856E-02  8.102784E-02  3.997510E-03
1.012625E-01  8.298307E-02  4.037316E-03
1.032465E-01  8.489558E-02  4.045501E-03
1.052305E-01  8.689455E-02  4.079661E-03
1.072144E-01  8.904304E-02  4.086634E-03
1.091984E-01  9.110929E-02  4.094410E-03
1.111824E-01  9.300812E-02  4.103130E-03
1.131663E-01  9.499751E-02  4.123923E-03
1.151503E-01  9.717397E-02  4.153563E-03
1.171343E-01  9.932800E-02  4.154453E-03
1.191182E-01  1.016068E-01  4.164673E-03
1.211022E-01  1.037095E-01  4.178054E-03
1.230862E-01  1.057337E-01  4.178950E-03
1.250701E-01  1.077852E-01  4.219021E-03
1.270541E-01  1.101075E-01  4.229419E-03
1.290381E-01  1.123049E-01  4.242110E-03
1.310220E-01  1.146926E-01  4.266508E-03
1.330060E-01  1.169132E-01  4.260902E-03
1.349900E-01  1.189805E-01  4.254475E-03
1.369739E-01  1.214622E-01  4.305133E-03
1.389579E-01  1.237567E-01  4.301406E-03
1.409419E-01  1.260064E-01  4.325976E-03
1.429259E-01  1.283571E-01  4.326542E-03
1.449098E-01  1.305029E-01  4.322630E-03
1.468938E-01  1.329800E-01  4.324333E-03
1.488778E-01  1.351830E-01  4.357018E-03
1.508617E-01  1.376148E-01  4.369923E-03
1.528457E-01  1.400340E-01  4.404930E-03
1.548297E-01  1.422545E-01  4.397677E-03
1.568136E-01  1.446360E-01  4.398362E-03
1.587976E-01  1.471193E-01  4.391578E-03
1.607816E-01  1.495988E-01  4.428475E-03
1.627655E-01  1.521425E-01  4.431066E-03
1.647495E-01  1.547993E-01  4.476240E-03
1.667335E-01  1.572114E-01  4.496701E-03
