CT14nnlo	1.000 GeV
x	q(x)	delta_q	xq(x)	delta_xq(x)
2.355049E-04	1.650991E+01	1.683632E+01	3.888166E-03	3.965037E-03
2.376840E-04	1.648694E+01	1.673702E+01	3.918682E-03	3.978123E-03
2.398833E-04	1.646468E+01	1.663740E+01	3.949603E-03	3.991033E-03
2.421029E-04	1.644292E+01	1.653808E+01	3.980878E-03	4.003916E-03
2.443431E-04	1.642142E+01	1.643961E+01	4.012460E-03	4.016904E-03
2.466039E-04	1.639998E+01	1.634245E+01	4.044300E-03	4.030111E-03
2.488857E-04	1.637839E+01	1.624697E+01	4.076348E-03	4.043638E-03
2.511886E-04	1.635645E+01	1.615345E+01	4.108555E-03	4.057564E-03
2.535129E-04	1.633397E+01	1.606211E+01	4.140872E-03	4.071951E-03
2.558586E-04	1.631077E+01	1.597307E+01	4.173251E-03	4.086846E-03
2.582260E-04	1.628667E+01	1.588639E+01	4.205642E-03	4.102280E-03
2.606154E-04	1.626150E+01	1.580210E+01	4.237996E-03	4.118270E-03
2.630268E-04	1.623509E+01	1.572016E+01	4.270264E-03	4.134823E-03
2.654606E-04	1.620729E+01	1.564051E+01	4.302397E-03	4.151940E-03
2.679168E-04	1.617795E+01	1.556311E+01	4.334346E-03	4.169618E-03
2.703958E-04	1.614693E+01	1.548789E+01	4.366062E-03	4.187860E-03
2.728978E-04	1.611407E+01	1.541482E+01	4.397495E-03	4.206670E-03
2.754229E-04	1.607925E+01	1.534394E+01	4.428593E-03	4.226073E-03
2.779713E-04	1.604226E+01	1.527535E+01	4.459287E-03	4.246110E-03
2.805434E-04	1.600327E+01	1.520895E+01	4.489612E-03	4.266771E-03
2.831392E-04	1.596256E+01	1.514464E+01	4.519628E-03	4.288041E-03
2.857591E-04	1.592039E+01	1.508234E+01	4.549394E-03	4.309917E-03
2.884032E-04	1.587699E+01	1.502201E+01	4.578973E-03	4.332395E-03
2.910717E-04	1.583260E+01	1.496356E+01	4.608423E-03	4.355468E-03
2.937650E-04	1.578747E+01	1.490689E+01	4.637806E-03	4.379121E-03
2.964831E-04	1.574181E+01	1.485185E+01	4.667181E-03	4.403323E-03
2.992265E-04	1.569584E+01	1.479826E+01	4.696610E-03	4.428031E-03
3.019952E-04	1.564976E+01	1.474587E+01	4.726152E-03	4.453182E-03
3.047895E-04	1.560378E+01	1.469439E+01	4.755869E-03	4.478696E-03
3.076097E-04	1.555809E+01	1.464347E+01	4.785820E-03	4.504473E-03
3.104560E-04	1.551288E+01	1.459272E+01	4.816067E-03	4.530396E-03
3.133286E-04	1.546833E+01	1.454171E+01	4.846669E-03	4.556333E-03
3.162278E-04	1.542460E+01	1.448998E+01	4.877687E-03	4.582134E-03
3.191538E-04	1.538187E+01	1.443706E+01	4.909182E-03	4.607642E-03
3.221069E-04	1.534029E+01	1.438246E+01	4.941214E-03	4.632688E-03
3.250873E-04	1.530003E+01	1.432570E+01	4.973844E-03	4.657103E-03
3.280953E-04	1.526122E+01	1.426633E+01	5.007133E-03	4.680717E-03
3.311311E-04	1.522400E+01	1.420394E+01	5.041140E-03	4.703365E-03
3.341950E-04	1.518852E+01	1.413814E+01	5.075928E-03	4.724898E-03
3.372873E-04	1.515485E+01	1.406867E+01	5.111537E-03	4.745184E-03
3.404082E-04	1.512276E+01	1.399567E+01	5.147911E-03	4.764240E-03
3.435579E-04	1.509204E+01	1.391972E+01	5.184992E-03	4.782229E-03
3.467369E-04	1.506252E+01	1.384143E+01	5.222731E-03	4.799334E-03
3.499452E-04	1.503401E+01	1.376142E+01	5.261079E-03	4.815743E-03
3.531832E-04	1.500634E+01	1.368027E+01	5.299987E-03	4.831643E-03
3.564511E-04	1.497934E+01	1.359854E+01	5.339403E-03	4.847216E-03
3.597493E-04	1.495285E+01	1.351673E+01	5.379279E-03	4.862634E-03
3.630781E-04	1.492672E+01	1.343528E+01	5.419565E-03	4.878056E-03
3.664376E-04	1.490080E+01	1.335459E+01	5.460211E-03	4.893623E-03
3.698282E-04	1.487493E+01	1.327497E+01	5.501168E-03	4.909457E-03
3.732502E-04	1.484898E+01	1.319668E+01	5.542385E-03	4.925663E-03
3.767038E-04	1.482282E+01	1.311992E+01	5.583813E-03	4.942323E-03
3.801894E-04	1.479631E+01	1.304481E+01	5.625401E-03	4.959500E-03
3.837072E-04	1.476934E+01	1.297145E+01	5.667102E-03	4.977238E-03
3.872576E-04	1.474177E+01	1.289984E+01	5.708863E-03	4.995563E-03
3.908409E-04	1.471350E+01	1.283000E+01	5.750637E-03	5.014489E-03
3.944573E-04	1.468441E+01	1.276188E+01	5.792372E-03	5.034015E-03
3.981072E-04	1.465439E+01	1.269542E+01	5.834019E-03	5.054137E-03
4.017908E-04	1.462335E+01	1.263056E+01	5.875529E-03	5.074845E-03
4.055085E-04	1.459119E+01	1.256727E+01	5.916851E-03	5.096134E-03
4.092607E-04	1.455780E+01	1.250550E+01	5.957935E-03	5.118007E-03
4.130475E-04	1.452317E+01	1.244515E+01	5.998761E-03	5.140437E-03
4.168694E-04	1.448746E+01	1.238600E+01	6.039379E-03	5.163342E-03
4.207266E-04	1.445079E+01	1.232795E+01	6.079831E-03	5.186696E-03
4.246196E-04	1.441328E+01	1.227094E+01	6.120163E-03	5.210481E-03
4.285485E-04	1.437507E+01	1.221492E+01	6.160415E-03	5.234687E-03
4.325138E-04	1.433626E+01	1.215985E+01	6.200632E-03	5.259305E-03
4.365158E-04	1.429698E+01	1.210569E+01	6.240856E-03	5.284325E-03
4.405549E-04	1.425732E+01	1.205238E+01	6.281131E-03	5.309735E-03
4.446313E-04	1.421740E+01	1.199988E+01	6.321499E-03	5.335520E-03
4.487454E-04	1.417732E+01	1.194810E+01	6.362005E-03	5.361656E-03
4.528976E-04	1.413717E+01	1.189698E+01	6.402690E-03	5.388114E-03
4.570882E-04	1.409706E+01	1.184642E+01	6.443599E-03	5.414856E-03
4.613176E-04	1.405707E+01	1.179629E+01	6.484773E-03	5.441836E-03
4.655861E-04	1.401730E+01	1.174648E+01	6.526258E-03	5.468999E-03
4.698941E-04	1.397782E+01	1.169685E+01	6.568095E-03	5.496281E-03
4.742420E-04	1.393872E+01	1.164724E+01	6.610328E-03	5.523610E-03
4.786301E-04	1.390009E+01	1.159749E+01	6.653000E-03	5.550908E-03
4.830588E-04	1.386198E+01	1.154744E+01	6.696154E-03	5.578091E-03
4.875285E-04	1.382449E+01	1.149690E+01	6.739834E-03	5.605067E-03
4.920395E-04	1.378768E+01	1.144572E+01	6.784082E-03	5.631746E-03
4.965923E-04	1.375161E+01	1.139371E+01	6.828943E-03	5.658031E-03
5.011872E-04	1.371634E+01	1.134074E+01	6.874456E-03	5.683836E-03
5.058247E-04	1.368154E+01	1.128720E+01	6.920460E-03	5.709343E-03
5.105050E-04	1.364698E+01	1.123337E+01	6.966852E-03	5.734691E-03
5.152286E-04	1.361266E+01	1.117929E+01	7.013631E-03	5.759888E-03
5.199960E-04	1.357856E+01	1.112498E+01	7.060795E-03	5.784945E-03
5.248075E-04	1.354467E+01	1.107048E+01	7.108343E-03	5.809872E-03
5.296634E-04	1.351098E+01	1.101583E+01	7.156273E-03	5.834682E-03
5.345644E-04	1.347749E+01	1.096105E+01	7.204584E-03	5.859389E-03
5.395106E-04	1.344417E+01	1.090619E+01	7.253274E-03	5.884006E-03
5.445027E-04	1.341103E+01	1.085127E+01	7.302342E-03	5.908547E-03
5.495409E-04	1.337805E+01	1.079633E+01	7.351787E-03	5.933027E-03
5.546257E-04	1.334523E+01	1.074141E+01	7.401606E-03	5.957460E-03
5.597576E-04	1.331255E+01	1.068652E+01	7.451799E-03	5.981859E-03
5.649370E-04	1.328000E+01	1.063170E+01	7.502364E-03	6.006238E-03
5.701643E-04	1.324758E+01	1.057697E+01	7.553299E-03	6.030613E-03
5.754399E-04	1.321529E+01	1.052238E+01	7.604604E-03	6.054995E-03
5.807644E-04	1.318310E+01	1.046793E+01	7.656275E-03	6.079399E-03
5.861382E-04	1.315102E+01	1.041365E+01	7.708313E-03	6.103837E-03
5.915616E-04	1.311903E+01	1.035957E+01	7.760716E-03	6.128324E-03
5.970353E-04	1.308713E+01	1.030571E+01	7.813481E-03	6.152871E-03
6.025596E-04	1.305532E+01	1.025209E+01	7.866608E-03	6.177493E-03
6.081350E-04	1.302358E+01	1.019873E+01	7.920095E-03	6.202203E-03
6.137620E-04	1.299191E+01	1.014563E+01	7.973942E-03	6.227001E-03
6.194411E-04	1.296032E+01	1.009264E+01	8.028154E-03	6.251799E-03
6.251727E-04	1.292880E+01	1.003976E+01	8.082735E-03	6.276583E-03
6.309573E-04	1.289736E+01	9.986981E+00	8.137684E-03	6.301359E-03
6.367955E-04	1.286598E+01	9.934326E+00	8.193001E-03	6.326134E-03
6.426877E-04	1.283467E+01	9.881804E+00	8.248686E-03	6.350914E-03
6.486344E-04	1.280342E+01	9.829428E+00	8.304740E-03	6.375705E-03
6.546362E-04	1.277223E+01	9.777207E+00	8.361163E-03	6.400514E-03
6.606934E-04	1.274109E+01	9.725152E+00	8.417954E-03	6.425344E-03
6.668068E-04	1.271000E+01	9.673270E+00	8.475114E-03	6.450202E-03
6.729767E-04	1.267896E+01	9.621571E+00	8.532643E-03	6.475092E-03
6.792036E-04	1.264796E+01	9.570059E+00	8.590542E-03	6.500019E-03
6.854882E-04	1.261701E+01	9.518741E+00	8.648809E-03	6.524985E-03
6.918310E-04	1.258609E+01	9.467621E+00	8.707446E-03	6.549994E-03
6.982324E-04	1.255521E+01	9.416704E+00	8.766452E-03	6.575048E-03
7.046931E-04	1.252436E+01	9.365993E+00	8.825829E-03	6.600150E-03
7.112135E-04	1.249354E+01	9.315490E+00	8.885574E-03	6.625302E-03
7.177943E-04	1.246275E+01	9.265197E+00	8.945690E-03	6.650506E-03
7.244360E-04	1.243198E+01	9.215116E+00	9.006175E-03	6.675762E-03
7.311391E-04	1.240124E+01	9.165249E+00	9.067031E-03	6.701072E-03
7.379042E-04	1.237052E+01	9.115597E+00	9.128257E-03	6.726437E-03
7.447320E-04	1.233981E+01	9.066161E+00	9.189853E-03	6.751860E-03
7.516229E-04	1.230908E+01	9.016936E+00	9.251790E-03	6.777336E-03
7.585776E-04	1.227824E+01	8.967904E+00	9.314000E-03	6.802851E-03
7.655966E-04	1.224730E+01	8.919066E+00	9.376495E-03	6.828406E-03
7.726806E-04	1.221629E+01	8.870422E+00	9.439289E-03	6.854003E-03
7.798301E-04	1.218522E+01	8.821975E+00	9.502399E-03	6.879642E-03
7.870458E-04	1.215411E+01	8.773728E+00	9.565839E-03	6.905325E-03
7.943282E-04	1.212298E+01	8.725681E+00	9.629626E-03	6.931055E-03
8.016781E-04	1.209185E+01	8.677836E+00	9.693774E-03	6.956831E-03
8.090959E-04	1.206074E+01	8.630195E+00	9.758299E-03	6.982655E-03
8.165824E-04	1.202967E+01	8.582757E+00	9.823216E-03	7.008528E-03
8.241381E-04	1.199865E+01	8.535523E+00	9.888542E-03	7.034450E-03
8.317638E-04	1.196769E+01	8.488492E+00	9.954291E-03	7.060420E-03
8.394600E-04	1.193682E+01	8.441663E+00	1.002048E-02	7.086438E-03
8.472274E-04	1.190604E+01	8.395034E+00	1.008712E-02	7.112503E-03
8.550667E-04	1.187537E+01	8.348604E+00	1.015423E-02	7.138613E-03
8.629785E-04	1.184483E+01	8.302370E+00	1.022183E-02	7.164768E-03
8.709636E-04	1.181442E+01	8.256331E+00	1.028993E-02	7.190964E-03
8.790225E-04	1.178416E+01	8.210484E+00	1.035854E-02	7.217201E-03
8.871560E-04	1.175407E+01	8.164827E+00	1.042769E-02	7.243475E-03
8.953648E-04	1.172414E+01	8.119358E+00	1.049738E-02	7.269787E-03
9.036495E-04	1.169440E+01	8.074075E+00	1.056764E-02	7.296134E-03
9.120108E-04	1.166486E+01	8.028979E+00	1.063847E-02	7.322516E-03
9.204496E-04	1.163545E+01	7.984146E+00	1.070985E-02	7.349004E-03
9.289664E-04	1.160614E+01	7.939635E+00	1.078172E-02	7.375654E-03
9.375620E-04	1.157691E+01	7.895426E+00	1.085407E-02	7.402451E-03
9.462372E-04	1.154776E+01	7.851498E+00	1.092692E-02	7.429379E-03
9.549926E-04	1.151868E+01	7.807831E+00	1.100025E-02	7.456420E-03
9.638290E-04	1.148966E+01	7.764406E+00	1.107407E-02	7.483560E-03
9.727472E-04	1.146071E+01	7.721205E+00	1.114838E-02	7.510781E-03
9.817479E-04	1.143181E+01	7.678209E+00	1.122316E-02	7.538066E-03
9.908319E-04	1.140297E+01	7.635398E+00	1.129843E-02	7.565397E-03
1.000000E-03	1.137417E+01	7.592755E+00	1.137417E-02	7.592755E-03
1.009253E-03	1.134541E+01	7.550260E+00	1.145039E-02	7.620121E-03
1.018591E-03	1.131669E+01	7.507894E+00	1.152709E-02	7.647476E-03
1.028016E-03	1.128801E+01	7.465638E+00	1.160426E-02	7.674798E-03
1.037528E-03	1.125935E+01	7.423474E+00	1.168190E-02	7.702065E-03
1.047129E-03	1.123072E+01	7.381383E+00	1.176001E-02	7.729257E-03
1.056818E-03	1.120211E+01	7.339346E+00	1.183859E-02	7.756349E-03
1.066596E-03	1.117352E+01	7.297345E+00	1.191763E-02	7.783320E-03
1.076465E-03	1.114494E+01	7.255362E+00	1.199714E-02	7.810145E-03
1.086426E-03	1.111637E+01	7.213379E+00	1.207711E-02	7.836800E-03
1.096478E-03	1.108781E+01	7.171381E+00	1.215754E-02	7.863263E-03
1.106624E-03	1.105926E+01	7.129351E+00	1.223844E-02	7.889509E-03
1.116863E-03	1.103070E+01	7.087272E+00	1.231979E-02	7.915514E-03
1.127197E-03	1.100213E+01	7.045118E+00	1.240158E-02	7.941239E-03
1.137627E-03	1.097354E+01	7.002909E+00	1.248380E-02	7.966700E-03
1.148154E-03	1.094494E+01	6.960678E+00	1.256648E-02	7.991927E-03
1.158777E-03	1.091633E+01	6.918457E+00	1.264960E-02	8.016952E-03
1.169499E-03	1.088771E+01	6.876279E+00	1.273318E-02	8.041804E-03
1.180321E-03	1.085909E+01	6.834173E+00	1.281721E-02	8.066516E-03
1.191242E-03	1.083047E+01	6.792168E+00	1.290171E-02	8.091116E-03
1.202264E-03	1.080185E+01	6.750292E+00	1.298668E-02	8.115636E-03
1.213389E-03	1.077324E+01	6.708571E+00	1.307212E-02	8.140105E-03
1.224616E-03	1.074463E+01	6.667028E+00	1.315805E-02	8.164550E-03
1.235947E-03	1.071603E+01	6.625687E+00	1.324445E-02	8.189001E-03
1.247384E-03	1.068745E+01	6.584571E+00	1.333135E-02	8.213485E-03
1.258925E-03	1.065888E+01	6.543698E+00	1.341874E-02	8.238028E-03
1.270574E-03	1.063034E+01	6.503088E+00	1.350663E-02	8.262656E-03
1.282331E-03	1.060181E+01	6.462760E+00	1.359502E-02	8.287395E-03
1.294196E-03	1.057330E+01	6.422729E+00	1.368392E-02	8.312269E-03
1.306171E-03	1.054482E+01	6.383013E+00	1.377334E-02	8.337305E-03
1.318257E-03	1.051637E+01	6.343625E+00	1.386327E-02	8.362527E-03
1.330454E-03	1.048794E+01	6.304582E+00	1.395373E-02	8.387960E-03
1.342765E-03	1.045955E+01	6.265898E+00	1.404472E-02	8.413628E-03
1.355189E-03	1.043119E+01	6.227587E+00	1.413624E-02	8.439559E-03
1.367729E-03	1.040284E+01	6.189676E+00	1.422826E-02	8.465798E-03
1.380384E-03	1.037440E+01	6.152218E+00	1.432066E-02	8.492424E-03
1.393157E-03	1.034588E+01	6.115184E+00	1.441343E-02	8.519411E-03
1.406048E-03	1.031729E+01	6.078543E+00	1.450661E-02	8.546720E-03
1.419058E-03	1.028866E+01	6.042261E+00	1.460020E-02	8.574316E-03
1.432188E-03	1.026000E+01	6.006306E+00	1.469424E-02	8.602158E-03
1.445440E-03	1.023131E+01	5.970647E+00	1.478875E-02	8.630211E-03
1.458814E-03	1.020263E+01	5.935254E+00	1.488374E-02	8.658433E-03
1.472313E-03	1.017396E+01	5.900095E+00	1.497925E-02	8.686784E-03
1.485936E-03	1.014532E+01	5.865142E+00	1.507530E-02	8.715224E-03
1.499685E-03	1.011672E+01	5.830364E+00	1.517190E-02	8.743708E-03
1.513561E-03	1.008818E+01	5.795730E+00	1.526908E-02	8.772193E-03
1.527566E-03	1.005971E+01	5.761213E+00	1.536687E-02	8.800633E-03
1.541700E-03	1.003131E+01	5.726781E+00	1.546528E-02	8.828981E-03
1.555966E-03	1.000301E+01	5.692407E+00	1.556433E-02	8.857189E-03
1.570363E-03	9.974806E+00	5.658061E+00	1.566406E-02	8.885208E-03
1.584893E-03	9.946720E+00	5.623715E+00	1.576449E-02	8.912987E-03
1.599558E-03	9.918758E+00	5.589342E+00	1.586563E-02	8.940477E-03
1.614359E-03	9.890930E+00	5.554915E+00	1.596751E-02	8.967624E-03
1.629296E-03	9.863246E+00	5.520408E+00	1.607015E-02	8.994378E-03
1.644372E-03	9.835716E+00	5.485796E+00	1.617357E-02	9.020687E-03
1.659587E-03	9.808348E+00	5.451055E+00	1.627781E-02	9.046500E-03
1.674943E-03	9.781111E+00	5.416238E+00	1.638280E-02	9.071890E-03
1.690441E-03	9.753944E+00	5.381460E+00	1.648847E-02	9.097040E-03
1.706082E-03	9.726844E+00	5.346730E+00	1.659480E-02	9.121963E-03
1.721869E-03	9.699809E+00	5.312058E+00	1.670180E-02	9.146666E-03
1.737801E-03	9.672836E+00	5.277452E+00	1.680946E-02	9.171160E-03
1.753881E-03	9.645924E+00	5.242920E+00	1.691780E-02	9.195455E-03
1.770109E-03	9.619069E+00	5.208470E+00	1.702680E-02	9.219559E-03
1.786488E-03	9.592271E+00	5.174109E+00	1.713647E-02	9.243481E-03
1.803018E-03	9.565526E+00	5.139843E+00	1.724681E-02	9.267227E-03
1.819701E-03	9.538833E+00	5.105677E+00	1.735782E-02	9.290804E-03
1.836538E-03	9.512190E+00	5.071616E+00	1.746950E-02	9.314217E-03
1.853532E-03	9.485595E+00	5.037663E+00	1.758185E-02	9.337468E-03
1.870682E-03	9.459047E+00	5.003821E+00	1.769487E-02	9.360559E-03
1.887991E-03	9.432543E+00	4.970092E+00	1.780856E-02	9.383491E-03
1.905461E-03	9.406082E+00	4.936477E+00	1.792292E-02	9.406263E-03
1.923092E-03	9.379662E+00	4.902977E+00	1.803795E-02	9.428874E-03
1.940886E-03	9.353281E+00	4.869592E+00	1.815365E-02	9.451322E-03
1.958845E-03	9.326939E+00	4.836322E+00	1.827002E-02	9.473604E-03
1.976970E-03	9.300633E+00	4.803167E+00	1.838707E-02	9.495716E-03
1.995262E-03	9.274362E+00	4.770128E+00	1.850479E-02	9.517657E-03
2.013724E-03	9.248125E+00	4.737206E+00	1.862317E-02	9.539426E-03
2.032357E-03	9.221919E+00	4.704400E+00	1.874223E-02	9.561020E-03
2.051162E-03	9.195706E+00	4.671680E+00	1.886188E-02	9.582373E-03
2.070141E-03	9.169468E+00	4.639036E+00	1.898210E-02	9.603461E-03
2.089296E-03	9.143216E+00	4.606482E+00	1.910289E-02	9.624305E-03
2.108628E-03	9.116958E+00	4.574029E+00	1.922427E-02	9.644926E-03
2.128139E-03	9.090701E+00	4.541689E+00	1.934628E-02	9.665346E-03
2.147830E-03	9.064454E+00	4.509474E+00	1.946891E-02	9.685586E-03
2.167704E-03	9.038224E+00	4.477394E+00	1.959220E-02	9.705666E-03
2.187762E-03	9.012019E+00	4.445460E+00	1.971615E-02	9.725607E-03
2.208005E-03	8.985846E+00	4.413680E+00	1.984079E-02	9.745426E-03
2.228435E-03	8.959711E+00	4.382062E+00	1.996613E-02	9.765142E-03
2.249055E-03	8.933621E+00	4.350614E+00	2.009220E-02	9.784769E-03
2.269865E-03	8.907583E+00	4.319341E+00	2.021901E-02	9.804321E-03
2.290868E-03	8.881602E+00	4.288249E+00	2.034657E-02	9.823811E-03
2.312065E-03	8.855685E+00	4.257342E+00	2.047492E-02	9.843250E-03
2.333458E-03	8.829836E+00	4.226623E+00	2.060405E-02	9.862647E-03
2.355049E-03	8.804063E+00	4.196095E+00	2.073400E-02	9.882010E-03
2.376840E-03	8.778369E+00	4.165760E+00	2.086478E-02	9.901347E-03
2.398833E-03	8.752760E+00	4.135621E+00	2.099641E-02	9.920663E-03
2.421029E-03	8.727240E+00	4.105678E+00	2.112890E-02	9.939966E-03
