# NNPDF30 NNLO Q=1.100
# x  w(x)  delta_w(x)
8.394600E-04  5.834298E-04  3.962699E-04
8.472274E-04  5.927831E-04  3.971276E-04
8.550667E-04  5.962724E-04  4.001188E-04
8.629785E-04  6.019553E-04  4.012843E-04
8.709636E-04  6.059671E-04  4.046627E-04
8.790225E-04  6.101217E-04  4.061629E-04
8.871560E-04  6.144230E-04  4.084105E-04
8.953648E-04  6.251297E-04  4.095660E-04
9.036495E-04  6.297618E-04  4.125605E-04
9.120108E-04  6.362759E-04  4.143200E-04
9.204496E-04  6.410476E-04  4.156461E-04
9.289664E-04  6.459421E-04  4.184363E-04
9.375620E-04  6.510010E-04  4.212450E-04
9.462372E-04  6.561984E-04  4.241019E-04
9.549926E-04  6.615277E-04  4.253976E-04
9.638290E-04  6.669801E-04  4.281402E-04
9.727472E-04  6.747193E-04  4.302377E-04
9.817479E-04  6.749824E-04  4.334945E-04
9.908319E-04  6.847662E-04  4.351823E-04
1.000000E-03  6.945193E-04  4.363289E-04
1.009253E-03  6.939104E-04  4.397627E-04
1.018591E-03  7.044963E-04  4.411383E-04
1.028016E-03  7.038280E-04  4.457625E-04
1.037528E-03  7.138990E-04  4.463862E-04
1.047129E-03  7.184985E-04  4.490237E-04
1.056818E-03  7.257473E-04  4.515879E-04
1.066596E-03  7.328664E-04  4.537401E-04
1.076465E-03  7.394448E-04  4.559626E-04
1.086426E-03  7.468662E-04  4.582884E-04
1.096478E-03  7.534231E-04  4.606086E-04
1.106624E-03  7.599816E-04  4.633454E-04
1.116863E-03  7.666455E-04  4.655818E-04
1.127197E-03  7.688416E-04  4.687025E-04
1.137627E-03  7.777269E-04  4.700607E-04
1.148154E-03  7.862633E-04  4.723144E-04
1.158777E-03  7.944514E-04  4.752734E-04
1.169499E-03  8.022944E-04  4.775808E-04
1.180321E-03  8.025040E-04  4.815856E-04
1.191242E-03  8.090451E-04  4.843430E-04
1.202264E-03  8.198866E-04  4.856061E-04
1.213389E-03  8.247433E-04  4.888235E-04
1.224616E-03  8.385240E-04  4.899371E-04
1.235947E-03  8.415508E-04  4.930585E-04
1.247384E-03  8.496592E-04  4.957627E-04
1.258925E-03  8.587616E-04  4.975135E-04
1.270574E-03  8.603619E-04  5.010623E-04
1.282331E-03  8.713168E-04  5.036266E-04
1.294196E-03  8.800000E-04  5.052187E-04
1.306171E-03  8.871385E-04  5.086049E-04
1.318257E-03  8.931743E-04  5.120073E-04
1.330454E-03  8.983923E-04  5.146896E-04
1.342765E-03  9.103935E-04  5.166903E-04
1.355189E-03  9.182736E-04  5.190482E-04
1.367729E-03  9.261878E-04  5.215567E-04
1.380384E-03  9.382893E-04  5.240110E-04
1.393157E-03  9.437437E-04  5.271179E-04
1.406048E-03  9.501777E-04  5.300403E-04
1.419058E-03  9.579703E-04  5.328176E-04
1.432188E-03  9.677396E-04  5.350881E-04
1.445440E-03  9.723591E-04  5.393384E-04
1.458814E-03  9.836377E-04  5.407877E-04
1.472313E-03  9.933781E-04  5.433930E-04
1.485936E-03  9.981985E-04  5.460187E-04
1.499685E-03  1.014571E-03  5.484828E-04
1.513561E-03  1.020538E-03  5.519232E-04
1.527566E-03  1.024223E-03  5.551385E-04
1.541700E-03  1.041518E-03  5.576213E-04
1.555966E-03  1.042797E-03  5.612845E-04
1.570363E-03  1.053311E-03  5.629729E-04
1.584893E-03  1.064597E-03  5.663341E-04
1.599558E-03  1.076704E-03  5.682295E-04
1.614359E-03  1.080910E-03  5.720817E-04
1.629296E-03  1.091769E-03  5.747904E-04
1.644372E-03  1.101454E-03  5.781318E-04
1.659587E-03  1.111088E-03  5.806079E-04
1.674943E-03  1.122285E-03  5.833545E-04
1.690441E-03  1.133321E-03  5.855684E-04
1.706082E-03  1.144713E-03  5.893349E-04
1.721869E-03  1.150273E-03  5.935346E-04
1.737801E-03  1.158436E-03  5.960675E-04
1.753881E-03  1.169863E-03  5.990412E-04
1.770109E-03  1.184862E-03  6.014814E-04
1.786488E-03  1.191053E-03  6.052528E-04
1.803018E-03  1.197862E-03  6.088659E-04
1.819701E-03  1.214757E-03  6.111165E-04
1.836538E-03  1.226298E-03  6.136415E-04
1.853532E-03  1.240953E-03  6.166443E-04
1.870682E-03  1.247810E-03  6.202523E-04
1.887991E-03  1.254637E-03  6.239430E-04
1.905461E-03  1.272366E-03  6.254562E-04
1.923092E-03  1.280784E-03  6.291317E-04
1.940886E-03  1.292937E-03  6.323093E-04
1.958845E-03  1.304589E-03  6.348663E-04
1.976970E-03  1.320204E-03  6.388157E-04
1.995262E-03  1.332213E-03  6.413909E-04
2.013724E-03  1.334961E-03  6.453132E-04
2.032357E-03  1.354514E-03  6.479660E-04
2.051162E-03  1.361300E-03  6.511866E-04
2.070141E-03  1.372467E-03  6.548253E-04
2.089296E-03  1.393562E-03  6.577742E-04
2.108628E-03  1.398130E-03  6.617549E-04
2.128139E-03  1.416238E-03  6.650435E-04
2.147830E-03  1.423763E-03  6.689931E-04
2.167704E-03  1.435008E-03  6.717712E-04
2.187762E-03  1.445484E-03  6.754895E-04
2.208005E-03  1.463433E-03  6.777738E-04
2.228435E-03  1.480361E-03  6.811813E-04
2.249055E-03  1.493622E-03  6.843827E-04
2.269865E-03  1.502287E-03  6.876649E-04
2.290868E-03  1.508591E-03  6.920056E-04
2.312065E-03  1.521633E-03  6.960831E-04
2.333458E-03  1.546444E-03  6.977631E-04
2.355049E-03  1.560094E-03  7.024725E-04
2.376840E-03  1.566709E-03  7.063162E-04
2.398833E-03  1.584125E-03  7.087907E-04
2.421029E-03  1.600717E-03  7.127099E-04
2.443431E-03  1.609723E-03  7.166192E-04
2.466039E-03  1.629398E-03  7.202982E-04
2.488857E-03  1.637073E-03  7.238667E-04
2.511886E-03  1.657207E-03  7.272496E-04
2.535129E-03  1.666660E-03  7.299396E-04
2.558586E-03  1.686050E-03  7.334260E-04
2.582260E-03  1.704557E-03  7.364200E-04
2.606154E-03  1.711021E-03  7.411761E-04
2.630268E-03  1.738460E-03  7.440284E-04
2.654606E-03  1.741004E-03  7.496088E-04
2.679168E-03  1.759669E-03  7.523743E-04
2.703958E-03  1.776172E-03  7.561257E-04
2.728978E-03  1.791357E-03  7.598328E-04
2.754229E-03  1.809110E-03  7.635004E-04
2.779713E-03  1.830861E-03  7.669801E-04
2.805434E-03  1.843101E-03  7.712498E-04
2.831392E-03  1.859896E-03  7.746340E-04
2.857591E-03  1.874949E-03  7.789854E-04
2.884032E-03  1.885668E-03  7.831501E-04
2.910717E-03  1.914001E-03  7.852264E-04
2.937650E-03  1.927788E-03  7.899321E-04
2.964831E-03  1.950337E-03  7.931500E-04
2.992265E-03  1.960921E-03  7.975264E-04
3.019952E-03  1.972288E-03  8.033363E-04
3.047895E-03  2.009979E-03  8.049046E-04
3.076097E-03  2.011007E-03  8.104349E-04
3.104560E-03  2.038947E-03  8.141413E-04
3.133286E-03  2.054742E-03  8.167943E-04
3.162278E-03  2.074585E-03  8.228371E-04
3.191538E-03  2.091381E-03  8.248213E-04
3.221069E-03  2.110209E-03  8.290956E-04
3.250873E-03  2.132925E-03  8.333509E-04
3.280953E-03  2.146668E-03  8.383061E-04
3.311311E-03  2.158970E-03  8.425469E-04
3.341950E-03  2.179197E-03  8.464853E-04
3.372873E-03  2.204737E-03  8.514678E-04
3.404082E-03  2.222693E-03  8.559394E-04
3.435579E-03  2.244347E-03  8.588968E-04
3.467369E-03  2.266529E-03  8.646599E-04
3.499452E-03  2.287006E-03  8.668517E-04
3.531832E-03  2.301070E-03  8.709819E-04
3.564511E-03  2.327791E-03  8.756142E-04
3.597493E-03  2.352402E-03  8.805983E-04
3.630781E-03  2.374997E-03  8.844048E-04
3.664376E-03  2.387985E-03  8.889106E-04
3.698282E-03  2.417433E-03  8.930498E-04
3.732502E-03  2.433341E-03  8.981918E-04
3.767038E-03  2.459909E-03  9.012687E-04
3.801894E-03  2.477839E-03  9.067947E-04
3.837072E-03  2.499868E-03  9.099920E-04
3.872576E-03  2.516152E-03  9.168958E-04
3.908409E-03  2.550760E-03  9.194868E-04
3.944573E-03  2.565985E-03  9.246427E-04
3.981072E-03  2.593095E-03  9.292742E-04
4.017908E-03  2.613581E-03  9.339765E-04
4.055085E-03  2.642149E-03  9.376626E-04
4.092607E-03  2.661476E-03  9.428756E-04
4.130475E-03  2.680928E-03  9.483344E-04
4.168694E-03  2.714375E-03  9.523320E-04
4.207266E-03  2.727223E-03  9.572259E-04
4.246196E-03  2.752997E-03  9.631258E-04
4.285485E-03  2.781858E-03  9.649300E-04
4.325138E-03  2.814187E-03  9.703866E-04
4.365158E-03  2.832536E-03  9.760894E-04
4.405549E-03  2.858278E-03  9.817942E-04
4.446313E-03  2.886584E-03  9.857666E-04
4.487454E-03  2.915892E-03  9.920107E-04
4.528976E-03  2.947134E-03  9.935988E-04
4.570882E-03  2.960640E-03  1.001634E-03
4.613176E-03  2.992944E-03  1.006644E-03
4.655861E-03  3.010607E-03  1.011880E-03
4.698941E-03  3.050598E-03  1.015141E-03
4.742420E-03  3.072238E-03  1.019912E-03
4.786301E-03  3.111557E-03  1.024821E-03
4.830588E-03  3.132488E-03  1.031629E-03
4.875285E-03  3.152288E-03  1.036440E-03
4.920395E-03  3.195672E-03  1.040304E-03
4.965923E-03  3.221421E-03  1.047542E-03
5.011872E-03  3.236738E-03  1.053757E-03
5.058247E-03  3.272817E-03  1.058998E-03
5.105050E-03  3.316596E-03  1.061368E-03
5.152286E-03  3.345360E-03  1.067120E-03
5.199960E-03  3.370643E-03  1.075780E-03
5.248075E-03  3.389747E-03  1.079459E-03
5.296634E-03  3.423441E-03  1.086021E-03
5.345644E-03  3.466842E-03  1.089669E-03
5.395106E-03  3.501329E-03  1.095613E-03
5.445027E-03  3.514405E-03  1.102424E-03
5.495409E-03  3.546626E-03  1.107444E-03
5.546257E-03  3.587717E-03  1.112328E-03
5.597576E-03  3.624009E-03  1.117496E-03
5.649370E-03  3.663897E-03  1.123199E-03
5.701643E-03  3.682047E-03  1.130074E-03
5.754399E-03  3.722512E-03  1.135293E-03
5.807644E-03  3.760002E-03  1.141822E-03
5.861382E-03  3.803350E-03  1.146942E-03
5.915616E-03  3.838289E-03  1.151907E-03
5.970353E-03  3.856268E-03  1.158441E-03
6.025596E-03  3.906498E-03  1.164863E-03
6.081350E-03  3.933800E-03  1.172308E-03
6.137620E-03  3.967814E-03  1.176468E-03
6.194411E-03  4.007758E-03  1.184411E-03
6.251727E-03  4.044199E-03  1.189001E-03
6.309573E-03  4.091318E-03  1.195004E-03
6.367955E-03  4.134178E-03  1.201884E-03
6.426877E-03  4.156754E-03  1.207675E-03
6.486344E-03  4.181655E-03  1.213626E-03
6.546362E-03  4.247051E-03  1.219211E-03
6.606934E-03  4.279554E-03  1.228829E-03
6.668068E-03  4.320150E-03  1.233974E-03
6.729767E-03  4.360135E-03  1.239536E-03
6.792036E-03  4.384652E-03  1.248432E-03
6.854882E-03  4.450874E-03  1.252018E-03
6.918310E-03  4.481588E-03  1.260365E-03
6.982324E-03  4.516858E-03  1.267221E-03
7.046931E-03  4.558632E-03  1.274283E-03
7.112135E-03  4.604134E-03  1.279464E-03
7.177943E-03  4.633819E-03  1.287647E-03
7.244360E-03  4.688544E-03  1.295060E-03
7.311391E-03  4.739354E-03  1.301042E-03
7.379042E-03  4.771613E-03  1.308204E-03
7.447320E-03  4.824046E-03  1.315529E-03
7.516229E-03  4.874545E-03  1.321015E-03
7.585776E-03  4.911013E-03  1.328516E-03
7.655966E-03  4.947907E-03  1.336793E-03
7.726806E-03  4.999490E-03  1.343884E-03
7.798301E-03  5.052876E-03  1.350150E-03
7.870458E-03  5.091806E-03  1.356559E-03
7.943282E-03  5.152995E-03  1.366526E-03
8.016781E-03  5.181948E-03  1.374143E-03
8.090959E-03  5.238833E-03  1.382132E-03
8.165824E-03  5.277831E-03  1.389973E-03
8.241381E-03  5.335632E-03  1.395105E-03
8.317638E-03  5.377458E-03  1.405523E-03
8.394600E-03  5.432677E-03  1.412012E-03
8.472274E-03  5.489783E-03  1.418899E-03
8.550667E-03  5.549102E-03  1.427616E-03
8.629785E-03  5.576251E-03  1.435507E-03
8.709636E-03  5.634739E-03  1.445092E-03
8.790225E-03  5.706168E-03  1.451719E-03
8.871560E-03  5.758007E-03  1.461004E-03
8.953648E-03  5.803922E-03  1.467115E-03
9.036495E-03  5.864838E-03  1.475112E-03
9.120108E-03  5.909575E-03  1.483052E-03
9.204496E-03  5.949467E-03  1.491738E-03
9.289664E-03  6.041805E-03  1.499531E-03
9.375620E-03  6.071656E-03  1.507715E-03
9.462372E-03  6.150254E-03  1.516630E-03
9.549926E-03  6.191082E-03  1.524153E-03
9.638290E-03  6.259034E-03  1.535219E-03
9.727472E-03  6.328496E-03  1.543172E-03
9.817479E-03  6.359719E-03  1.553710E-03
9.908319E-03  6.435932E-03  1.560957E-03
1.000000E-02  6.481699E-03  1.569545E-03
1.198397E-02  7.823743E-03  1.751230E-03
1.396794E-02  9.181294E-03  1.917643E-03
1.595190E-02  1.058871E-02  2.066919E-03
1.793587E-02  1.197665E-02  2.202317E-03
1.991984E-02  1.338538E-02  2.324722E-03
2.190381E-02  1.485657E-02  2.435839E-03
2.388778E-02  1.628785E-02  2.542366E-03
2.587174E-02  1.780501E-02  2.629438E-03
2.785571E-02  1.932923E-02  2.717117E-03
2.983968E-02  2.085649E-02  2.799583E-03
3.182365E-02  2.241846E-02  2.872837E-03
3.380762E-02  2.396086E-02  2.941942E-03
3.579158E-02  2.551074E-02  3.004968E-03
3.777555E-02  2.713101E-02  3.064654E-03
3.975952E-02  2.872848E-02  3.120620E-03
4.174349E-02  3.034883E-02  3.176551E-03
4.372745E-02  3.197036E-02  3.225612E-03
4.571142E-02  3.360114E-02  3.269588E-03
4.769539E-02  3.525561E-02  3.316081E-03
4.967936E-02  3.694511E-02  3.364242E-03
5.166333E-02  3.867037E-02  3.402972E-03
5.364729E-02  4.042635E-02  3.443312E-03
5.563126E-02  4.211153E-02  3.474655E-03
5.761523E-02  4.380331E-02  3.516320E-03
5.959920E-02  4.565069E-02  3.551019E-03
6.158317E-02  4.745414E-02  3.585575E-03
6.356713E-02  4.911745E-02  3.610342E-03
6.555110E-02  5.103502E-02  3.641459E-03
6.753507E-02  5.275628E-02  3.678721E-03
6.951904E-02  5.466574E-02  3.711970E-03
7.150301E-02  5.648522E-02  3.723954E-03
7.348697E-02  5.830838E-02  3.752099E-03
7.547094E-02  6.023562E-02  3.771873E-03
7.745491E-02  6.196156E-02  3.821663E-03
7.943888E-02  6.394717E-02  3.840257E-03
8.142285E-02  6.580574E-02  3.862277E-03
8.340681E-02  6.772576E-02  3.881521E-03
8.539078E-02  6.978820E-02  3.897270E-03
8.737475E-02  7.171203E-02  3.921661E-03
8.935872E-02  7.357331E-02  3.952019E-03
9.134269E-02  7.556705E-02  3.965911E-03
9.332665E-02  7.757288E-02  3.981337E-03
9.531062E-02  7.951442E-02  3.992923E-03
9.729459E-02  8.156623E-02  4.009306E-03
9.927856E-02  8.364158E-02  4.046709E-03
1.012625E-01  8.557752E-02  4.065989E-03
1.032465E-01  8.786748E-02  4.066515E-03
1.052305E-01  8.965519E-02  4.091521E-03
1.072144E-01  9.186519E-02  4.090766E-03
1.091984E-01  9.404525E-02  4.128297E-03
1.111824E-01  9.587532E-02  4.150105E-03
1.131663E-01  9.831012E-02  4.156602E-03
1.151503E-01  1.002049E-01  4.176640E-03
1.171343E-01  1.025440E-01  4.171431E-03
1.191182E-01  1.045874E-01  4.176356E-03
1.211022E-01  1.069161E-01  4.204960E-03
1.230862E-01  1.091248E-01  4.220978E-03
1.250701E-01  1.114002E-01  4.251616E-03
1.270541E-01  1.133846E-01  4.245432E-03
1.290381E-01  1.158773E-01  4.261496E-03
1.310220E-01  1.178963E-01  4.253335E-03
1.330060E-01  1.204552E-01  4.253899E-03
1.349900E-01  1.224712E-01  4.311266E-03
1.369739E-01  1.249872E-01  4.316676E-03
1.389579E-01  1.274817E-01  4.336288E-03
1.409419E-01  1.295520E-01  4.317044E-03
1.429259E-01  1.320830E-01  4.320900E-03
1.449098E-01  1.343385E-01  4.344041E-03
1.468938E-01  1.366992E-01  4.368983E-03
1.488778E-01  1.393257E-01  4.389806E-03
1.508617E-01  1.416473E-01  4.389346E-03
1.528457E-01  1.439350E-01  4.384322E-03
1.548297E-01  1.464199E-01  4.378564E-03
1.568136E-01  1.487928E-01  4.399810E-03
1.587976E-01  1.511478E-01  4.422289E-03
1.607816E-01  1.538634E-01  4.449096E-03
1.627655E-01  1.564113E-01  4.460754E-03
1.647495E-01  1.590327E-01  4.451867E-03
1.667335E-01  1.613274E-01  4.472673E-03
