MMHT2014nlo68cl	1.00 GeV^2
x  xuv  xdv  xu  xd  xs  xc  xb  xg  xub  xdb  xsb  xcb  xbb  Exuv  Exdv  Exu  Exd  Exs  Exc  Exb  Exg  Exub  Exdb  Exsb  Excb  Exbb
1.096478E-04  7.086219E-03  2.938434E-03  4.564224E-01  4.522794E-01  2.627484E-01  0.000000E+00  0.000000E+00  -3.281827E-01  4.493361E-01  4.493410E-01  2.648672E-01  0.000000E+00  0.000000E+00  2.202535E-03  1.540128E-03  6.152280E-02  6.086243E-02  2.478234E-01  0.000000E+00  0.000000E+00  1.941704E+00  6.096281E-02  6.096790E-02  2.482240E-01  0.000000E+00  0.000000E+00
1.106624E-04  7.135180E-03  2.962860E-03  4.556877E-01  4.515203E-01  2.623289E-01  0.000000E+00  0.000000E+00  -3.422787E-01  4.485525E-01  4.485574E-01  2.644521E-01  0.000000E+00  0.000000E+00  2.213172E-03  1.549393E-03  6.138419E-02  6.072017E-02  2.474330E-01  0.000000E+00  0.000000E+00  1.925393E+00  6.082205E-02  6.082721E-02  2.478345E-01  0.000000E+00  0.000000E+00
1.116863E-04  7.184237E-03  2.987334E-03  4.549534E-01  4.507613E-01  2.619096E-01  0.000000E+00  0.000000E+00  -3.563052E-01  4.477691E-01  4.477740E-01  2.640370E-01  0.000000E+00  0.000000E+00  2.223830E-03  1.558679E-03  6.124582E-02  6.057814E-02  2.470428E-01  0.000000E+00  0.000000E+00  1.909161E+00  6.068155E-02  6.068677E-02  2.474451E-01  0.000000E+00  0.000000E+00
1.127197E-04  7.233400E-03  3.011863E-03  4.542193E-01  4.500026E-01  2.614904E-01  0.000000E+00  0.000000E+00  -3.702616E-01  4.469859E-01  4.469907E-01  2.636221E-01  0.000000E+00  0.000000E+00  2.234508E-03  1.567988E-03  6.110771E-02  6.043634E-02  2.466526E-01  0.000000E+00  0.000000E+00  1.893008E+00  6.054130E-02  6.054657E-02  2.470558E-01  0.000000E+00  0.000000E+00
1.137627E-04  7.282679E-03  3.036455E-03  4.534855E-01  4.492441E-01  2.610713E-01  0.000000E+00  0.000000E+00  -3.841473E-01  4.462028E-01  4.462076E-01  2.632073E-01  0.000000E+00  0.000000E+00  2.245208E-03  1.577318E-03  6.096984E-02  6.029477E-02  2.462626E-01  0.000000E+00  0.000000E+00  1.876935E+00  6.040131E-02  6.040662E-02  2.466666E-01  0.000000E+00  0.000000E+00
1.148154E-04  7.332083E-03  3.061115E-03  4.527520E-01  4.484858E-01  2.606524E-01  0.000000E+00  0.000000E+00  -3.979616E-01  4.454199E-01  4.454247E-01  2.627927E-01  0.000000E+00  0.000000E+00  2.255930E-03  1.586672E-03  6.083224E-02  6.015344E-02  2.458726E-01  0.000000E+00  0.000000E+00  1.860942E+00  6.026157E-02  6.026691E-02  2.462774E-01  0.000000E+00  0.000000E+00
1.158777E-04  7.381622E-03  3.085849E-03  4.520188E-01  4.477278E-01  2.602336E-01  0.000000E+00  0.000000E+00  -4.117040E-01  4.446372E-01  4.446420E-01  2.623782E-01  0.000000E+00  0.000000E+00  2.266674E-03  1.596050E-03  6.069488E-02  6.001235E-02  2.454828E-01  0.000000E+00  0.000000E+00  1.845030E+00  6.012208E-02  6.012746E-02  2.458884E-01  0.000000E+00  0.000000E+00
1.169499E-04  7.431305E-03  3.110666E-03  4.512859E-01  4.469701E-01  2.598149E-01  0.000000E+00  0.000000E+00  -4.253739E-01  4.438546E-01  4.438594E-01  2.619639E-01  0.000000E+00  0.000000E+00  2.277440E-03  1.605452E-03  6.055779E-02  5.987150E-02  2.450930E-01  0.000000E+00  0.000000E+00  1.829199E+00  5.998286E-02  5.998827E-02  2.454995E-01  0.000000E+00  0.000000E+00
1.180321E-04  7.481143E-03  3.135571E-03  4.505534E-01  4.462126E-01  2.593964E-01  0.000000E+00  0.000000E+00  -4.389707E-01  4.430723E-01  4.430771E-01  2.615497E-01  0.000000E+00  0.000000E+00  2.288228E-03  1.614879E-03  6.042095E-02  5.973089E-02  2.447033E-01  0.000000E+00  0.000000E+00  1.813451E+00  5.984390E-02  5.984933E-02  2.451106E-01  0.000000E+00  0.000000E+00
1.191242E-04  7.531143E-03  3.160570E-03  4.498213E-01  4.454554E-01  2.589781E-01  0.000000E+00  0.000000E+00  -4.524937E-01  4.422901E-01  4.422949E-01  2.611357E-01  0.000000E+00  0.000000E+00  2.299040E-03  1.624332E-03  6.028438E-02  5.959052E-02  2.443137E-01  0.000000E+00  0.000000E+00  1.797785E+00  5.970520E-02  5.971064E-02  2.447219E-01  0.000000E+00  0.000000E+00
