model:2	Q0^2=1.117	Q^2=10.000 GeV^2
x  xuv  xdv  xu  xd  xs  xc  xb  xg  xub  xdb  xsb  xcb  xbb
1.180321E-04  1.914507E-02  1.202656E-02  7.928719E-01  7.878026E-01  7.744267E-01  5.257753E-01  0.000000E+00  1.656145E+01  7.737269E-01  7.757761E-01  7.740528E-01  5.255267E-01  0.000000E+00
1.191242E-04  1.923278E-02  1.208081E-02  7.909083E-01  7.858150E-01  7.723768E-01  5.243302E-01  0.000000E+00  1.652789E+01  7.716755E-01  7.737342E-01  7.720026E-01  5.240814E-01  0.000000E+00
1.202264E-04  1.932090E-02  1.213530E-02  7.889490E-01  7.838316E-01  7.703309E-01  5.228881E-01  0.000000E+00  1.649437E+01  7.696281E-01  7.716963E-01  7.699564E-01  5.226392E-01  0.000000E+00
1.213389E-04  1.940942E-02  1.219004E-02  7.869941E-01  7.818524E-01  7.682890E-01  5.214492E-01  0.000000E+00  1.646088E+01  7.675847E-01  7.696624E-01  7.679141E-01  5.212001E-01  0.000000E+00
1.224616E-04  1.949834E-02  1.224502E-02  7.850436E-01  7.798775E-01  7.662510E-01  5.200134E-01  0.000000E+00  1.642742E+01  7.655452E-01  7.676325E-01  7.658758E-01  5.197641E-01  0.000000E+00
1.235947E-04  1.958767E-02  1.230025E-02  7.830974E-01  7.779068E-01  7.642169E-01  5.185807E-01  0.000000E+00  1.639401E+01  7.635097E-01  7.656066E-01  7.638415E-01  5.183311E-01  0.000000E+00
1.247384E-04  1.967740E-02  1.235572E-02  7.811555E-01  7.759404E-01  7.621868E-01  5.171511E-01  0.000000E+00  1.636063E+01  7.614781E-01  7.635846E-01  7.618111E-01  5.169013E-01  0.000000E+00
1.258925E-04  1.976754E-02  1.241144E-02  7.792180E-01  7.739781E-01  7.601607E-01  5.157245E-01  0.000000E+00  1.632728E+01  7.594505E-01  7.615667E-01  7.597846E-01  5.154746E-01  0.000000E+00
1.270574E-04  1.985809E-02  1.246741E-02  7.772848E-01  7.720201E-01  7.581384E-01  5.143010E-01  0.000000E+00  1.629398E+01  7.574267E-01  7.595527E-01  7.577621E-01  5.140509E-01  0.000000E+00
1.282331E-04  1.994906E-02  1.252364E-02  7.753560E-01  7.700664E-01  7.561201E-01  5.128806E-01  0.000000E+00  1.626071E+01  7.554070E-01  7.575427E-01  7.557435E-01  5.126303E-01  0.000000E+00
1.294196E-04  2.004044E-02  1.258011E-02  7.734315E-01  7.681168E-01  7.541057E-01  5.114633E-01  0.000000E+00  1.622747E+01  7.533911E-01  7.555367E-01  7.537288E-01  5.112128E-01  0.000000E+00
1.306171E-04  2.013223E-02  1.263683E-02  7.715114E-01  7.661714E-01  7.520952E-01  5.100490E-01  0.000000E+00  1.619427E+01  7.513791E-01  7.535346E-01  7.517181E-01  5.097983E-01  0.000000E+00
1.318257E-04  2.022445E-02  1.269381E-02  7.695955E-01  7.642303E-01  7.500886E-01  5.086378E-01  0.000000E+00  1.616111E+01  7.493711E-01  7.515365E-01  7.497112E-01  5.083869E-01  0.000000E+00
1.330454E-04  2.031708E-02  1.275105E-02  7.676840E-01  7.622934E-01  7.480860E-01  5.072296E-01  0.000000E+00  1.612799E+01  7.473670E-01  7.495423E-01  7.477083E-01  5.069786E-01  0.000000E+00
1.342765E-04  2.041014E-02  1.280854E-02  7.657769E-01  7.603607E-01  7.460872E-01  5.058245E-01  0.000000E+00  1.609490E+01  7.453667E-01  7.475521E-01  7.457093E-01  5.055733E-01  0.000000E+00
1.355189E-04  2.050362E-02  1.286629E-02  7.638740E-01  7.584321E-01  7.440923E-01  5.044224E-01  0.000000E+00  1.606185E+01  7.433704E-01  7.455659E-01  7.437142E-01  5.041710E-01  0.000000E+00
1.367729E-04  2.059752E-02  1.292429E-02  7.619755E-01  7.565078E-01  7.421014E-01  5.030234E-01  0.000000E+00  1.602883E+01  7.413780E-01  7.435835E-01  7.417229E-01  5.027718E-01  0.000000E+00
1.380384E-04  2.069186E-02  1.298256E-02  7.600813E-01  7.545877E-01  7.401143E-01  5.016274E-01  0.000000E+00  1.599586E+01  7.393894E-01  7.416051E-01  7.397356E-01  5.013757E-01  0.000000E+00
1.393157E-04  2.078662E-02  1.304108E-02  7.581913E-01  7.526717E-01  7.381310E-01  5.002344E-01  0.000000E+00  1.596291E+01  7.374047E-01  7.396306E-01  7.377521E-01  4.999825E-01  0.000000E+00
1.406048E-04  2.088182E-02  1.309987E-02  7.563057E-01  7.507600E-01  7.361517E-01  4.988444E-01  0.000000E+00  1.593001E+01  7.354239E-01  7.376601E-01  7.357726E-01  4.985924E-01  0.000000E+00
1.419058E-04  2.097745E-02  1.315892E-02  7.544245E-01  7.488524E-01  7.341762E-01  4.974575E-01  0.000000E+00  1.589714E+01  7.334470E-01  7.356935E-01  7.337969E-01  4.972053E-01  0.000000E+00
1.432188E-04  2.107351E-02  1.321823E-02  7.525475E-01  7.469490E-01  7.322046E-01  4.960736E-01  0.000000E+00  1.586431E+01  7.314739E-01  7.337307E-01  7.318250E-01  4.958213E-01  0.000000E+00
1.445440E-04  2.117001E-02  1.327781E-02  7.506748E-01  7.450497E-01  7.302369E-01  4.946927E-01  0.000000E+00  1.583151E+01  7.295048E-01  7.317719E-01  7.298571E-01  4.944403E-01  0.000000E+00
1.458814E-04  2.126696E-02  1.333765E-02  7.488064E-01  7.431547E-01  7.282730E-01  4.933148E-01  0.000000E+00  1.579876E+01  7.275394E-01  7.298170E-01  7.278930E-01  4.930622E-01  0.000000E+00
1.472313E-04  2.136434E-02  1.339777E-02  7.469423E-01  7.412638E-01  7.263129E-01  4.919399E-01  0.000000E+00  1.576603E+01  7.255779E-01  7.278660E-01  7.259327E-01  4.916872E-01  0.000000E+00
1.485936E-04  2.146217E-02  1.345815E-02  7.450825E-01  7.393770E-01  7.243567E-01  4.905680E-01  0.000000E+00  1.573335E+01  7.236203E-01  7.259189E-01  7.239763E-01  4.903152E-01  0.000000E+00
1.499685E-04  2.156044E-02  1.351880E-02  7.432269E-01  7.374945E-01  7.224044E-01  4.891991E-01  0.000000E+00  1.570070E+01  7.216665E-01  7.239757E-01  7.220238E-01  4.889462E-01  0.000000E+00
1.513561E-04  2.165916E-02  1.357972E-02  7.413757E-01  7.356161E-01  7.204558E-01  4.878332E-01  0.000000E+00  1.566809E+01  7.197165E-01  7.220363E-01  7.200751E-01  4.875801E-01  0.000000E+00
1.527566E-04  2.175833E-02  1.364092E-02  7.395287E-01  7.337418E-01  7.185111E-01  4.864703E-01  0.000000E+00  1.563552E+01  7.177704E-01  7.201009E-01  7.181302E-01  4.862171E-01  0.000000E+00
1.541700E-04  2.185796E-02  1.370239E-02  7.376860E-01  7.318717E-01  7.165702E-01  4.851104E-01  0.000000E+00  1.560298E+01  7.158281E-01  7.181693E-01  7.161891E-01  4.848570E-01  0.000000E+00
1.555966E-04  2.195803E-02  1.376413E-02  7.358476E-01  7.300057E-01  7.146332E-01  4.837534E-01  0.000000E+00  1.557048E+01  7.138896E-01  7.162416E-01  7.142519E-01  4.835000E-01  0.000000E+00
1.570363E-04  2.205857E-02  1.382615E-02  7.340135E-01  7.281439E-01  7.126999E-01  4.823994E-01  0.000000E+00  1.553801E+01  7.119549E-01  7.143177E-01  7.123185E-01  4.821459E-01  0.000000E+00
1.584893E-04  2.215956E-02  1.388845E-02  7.321836E-01  7.262862E-01  7.107705E-01  4.810484E-01  0.000000E+00  1.550559E+01  7.100241E-01  7.123977E-01  7.103889E-01  4.807947E-01  0.000000E+00
1.599558E-04  2.226101E-02  1.395102E-02  7.303580E-01  7.244326E-01  7.088449E-01  4.797003E-01  0.000000E+00  1.547320E+01  7.080970E-01  7.104816E-01  7.084631E-01  4.794466E-01  0.000000E+00
1.614359E-04  2.236292E-02  1.401388E-02  7.285367E-01  7.225832E-01  7.069231E-01  4.783552E-01  0.000000E+00  1.544084E+01  7.061738E-01  7.085693E-01  7.065412E-01  4.781014E-01  0.000000E+00
1.629296E-04  2.246530E-02  1.407702E-02  7.267196E-01  7.207379E-01  7.050050E-01  4.770131E-01  0.000000E+00  1.540853E+01  7.042543E-01  7.066609E-01  7.046230E-01  4.767591E-01  0.000000E+00
1.644372E-04  2.256815E-02  1.414044E-02  7.249068E-01  7.188967E-01  7.030908E-01  4.756739E-01  0.000000E+00  1.537625E+01  7.023387E-01  7.047563E-01  7.027086E-01  4.754198E-01  0.000000E+00
1.659587E-04  2.267146E-02  1.420414E-02  7.230983E-01  7.170597E-01  7.011803E-01  4.743376E-01  0.000000E+00  1.534400E+01  7.004268E-01  7.028555E-01  7.007980E-01  4.740835E-01  0.000000E+00
1.674943E-04  2.277524E-02  1.426813E-02  7.212940E-01  7.152267E-01  6.992736E-01  4.730043E-01  0.000000E+00  1.531180E+01  6.985187E-01  7.009586E-01  6.988912E-01  4.727501E-01  0.000000E+00
1.690441E-04  2.287950E-02  1.433240E-02  7.194939E-01  7.133979E-01  6.973707E-01  4.716739E-01  0.000000E+00  1.527963E+01  6.966144E-01  6.990655E-01  6.969882E-01  4.714196E-01  0.000000E+00
1.706082E-04  2.298423E-02  1.439696E-02  7.176981E-01  7.115732E-01  6.954716E-01  4.703465E-01  0.000000E+00  1.524750E+01  6.947139E-01  6.971762E-01  6.950889E-01  4.700921E-01  0.000000E+00
1.721869E-04  2.308944E-02  1.446181E-02  7.159065E-01  7.097526E-01  6.935762E-01  4.690219E-01  0.000000E+00  1.521540E+01  6.928171E-01  6.952908E-01  6.931934E-01  4.687675E-01  0.000000E+00
1.737801E-04  2.319513E-02  1.452695E-02  7.141192E-01  7.079361E-01  6.916846E-01  4.677003E-01  0.000000E+00  1.518335E+01  6.909241E-01  6.934091E-01  6.913017E-01  4.674458E-01  0.000000E+00
1.753881E-04  2.330130E-02  1.459238E-02  7.123361E-01  7.061237E-01  6.897967E-01  4.663817E-01  0.000000E+00  1.515133E+01  6.890348E-01  6.915313E-01  6.894137E-01  4.661271E-01  0.000000E+00
1.770109E-04  2.340796E-02  1.465810E-02  7.105573E-01  7.043154E-01  6.879126E-01  4.650659E-01  0.000000E+00  1.511934E+01  6.871493E-01  6.896573E-01  6.875295E-01  4.648113E-01  0.000000E+00
1.786488E-04  2.351510E-02  1.472412E-02  7.087827E-01  7.025111E-01  6.860322E-01  4.637530E-01  0.000000E+00  1.508739E+01  6.852676E-01  6.877870E-01  6.856491E-01  4.634983E-01  0.000000E+00
1.803018E-04  2.362273E-02  1.479043E-02  7.070123E-01  7.007110E-01  6.841556E-01  4.624431E-01  0.000000E+00  1.505549E+01  6.833896E-01  6.859206E-01  6.837724E-01  4.621883E-01  0.000000E+00
1.819701E-04  2.373085E-02  1.485704E-02  7.052461E-01  6.989150E-01  6.822826E-01  4.611360E-01  0.000000E+00  1.502361E+01  6.815153E-01  6.840579E-01  6.818994E-01  4.608812E-01  0.000000E+00
1.836538E-04  2.383946E-02  1.492395E-02  7.034842E-01  6.971230E-01  6.804135E-01  4.598318E-01  0.000000E+00  1.499178E+01  6.796447E-01  6.821991E-01  6.800301E-01  4.595770E-01  0.000000E+00
1.853532E-04  2.394857E-02  1.499116E-02  7.017265E-01  6.953351E-01  6.785480E-01  4.585306E-01  0.000000E+00  1.495998E+01  6.777779E-01  6.803440E-01  6.781646E-01  4.582757E-01  0.000000E+00
1.870682E-04  2.405817E-02  1.505866E-02  6.999730E-01  6.935513E-01  6.766863E-01  4.572322E-01  0.000000E+00  1.492822E+01  6.759148E-01  6.784926E-01  6.763029E-01  4.569773E-01  0.000000E+00
1.887991E-04  2.416827E-02  1.512647E-02  6.982237E-01  6.917716E-01  6.748283E-01  4.559367E-01  0.000000E+00  1.489649E+01  6.740554E-01  6.766451E-01  6.744448E-01  4.556818E-01  0.000000E+00
1.905461E-04  2.427888E-02  1.519458E-02  6.964786E-01  6.899959E-01  6.729739E-01  4.546440E-01  0.000000E+00  1.486481E+01  6.721998E-01  6.748013E-01  6.725904E-01  4.543891E-01  0.000000E+00
1.923092E-04  2.438999E-02  1.526300E-02  6.947378E-01  6.882243E-01  6.711233E-01  4.533543E-01  0.000000E+00  1.483316E+01  6.703478E-01  6.729613E-01  6.707398E-01  4.530993E-01  0.000000E+00
1.940886E-04  2.450161E-02  1.533172E-02  6.930012E-01  6.864568E-01  6.692764E-01  4.520674E-01  0.000000E+00  1.480155E+01  6.684995E-01  6.711250E-01  6.688929E-01  4.518124E-01  0.000000E+00
1.958845E-04  2.461374E-02  1.540075E-02  6.912687E-01  6.846933E-01  6.674332E-01  4.507834E-01  0.000000E+00  1.476997E+01  6.666550E-01  6.692925E-01  6.670496E-01  4.505284E-01  0.000000E+00
1.976970E-04  2.472637E-02  1.547009E-02  6.895405E-01  6.829339E-01  6.655937E-01  4.495022E-01  0.000000E+00  1.473843E+01  6.648141E-01  6.674638E-01  6.652101E-01  4.492472E-01  0.000000E+00
1.995262E-04  2.483952E-02  1.553974E-02  6.878164E-01  6.811785E-01  6.637578E-01  4.482239E-01  0.000000E+00  1.470693E+01  6.629769E-01  6.656387E-01  6.633742E-01  4.479689E-01  0.000000E+00
2.013724E-04  2.495319E-02  1.560970E-02  6.860966E-01  6.794272E-01  6.619257E-01  4.469484E-01  0.000000E+00  1.467547E+01  6.611434E-01  6.638175E-01  6.615421E-01  4.466934E-01  0.000000E+00
2.032357E-04  2.506738E-02  1.567998E-02  6.843810E-01  6.776799E-01  6.600972E-01  4.456758E-01  0.000000E+00  1.464404E+01  6.593136E-01  6.619999E-01  6.597136E-01  4.454208E-01  0.000000E+00
2.051162E-04  2.518208E-02  1.575056E-02  6.826695E-01  6.759366E-01  6.582723E-01  4.444061E-01  0.000000E+00  1.461265E+01  6.574874E-01  6.601861E-01  6.578888E-01  4.441511E-01  0.000000E+00
2.070141E-04  2.529731E-02  1.582147E-02  6.809623E-01  6.741974E-01  6.564512E-01  4.431391E-01  0.000000E+00  1.458130E+01  6.556650E-01  6.583760E-01  6.560676E-01  4.428841E-01  0.000000E+00
2.089296E-04  2.541306E-02  1.589269E-02  6.792592E-01  6.724623E-01  6.546336E-01  4.418750E-01  0.000000E+00  1.454998E+01  6.538461E-01  6.565696E-01  6.542501E-01  4.416200E-01  0.000000E+00
2.108628E-04  2.552935E-02  1.596423E-02  6.775603E-01  6.707311E-01  6.528198E-01  4.406137E-01  0.000000E+00  1.451871E+01  6.520310E-01  6.547669E-01  6.524363E-01  4.403588E-01  0.000000E+00
2.128139E-04  2.564616E-02  1.603608E-02  6.758656E-01  6.690040E-01  6.510096E-01  4.393553E-01  0.000000E+00  1.448747E+01  6.502194E-01  6.529679E-01  6.506262E-01  4.391004E-01  0.000000E+00
2.147830E-04  2.576350E-02  1.610826E-02  6.741751E-01  6.672809E-01  6.492030E-01  4.380996E-01  0.000000E+00  1.445626E+01  6.484116E-01  6.511727E-01  6.488196E-01  4.378448E-01  0.000000E+00
2.167704E-04  2.588138E-02  1.618077E-02  6.724887E-01  6.655619E-01  6.474001E-01  4.368468E-01  0.000000E+00  1.442510E+01  6.466074E-01  6.493811E-01  6.470168E-01  4.365920E-01  0.000000E+00
2.187762E-04  2.599980E-02  1.625360E-02  6.708066E-01  6.638468E-01  6.456008E-01  4.355968E-01  0.000000E+00  1.439397E+01  6.448068E-01  6.475932E-01  6.452175E-01  4.353420E-01  0.000000E+00
2.208005E-04  2.611876E-02  1.632675E-02  6.691286E-01  6.621358E-01  6.438051E-01  4.343496E-01  0.000000E+00  1.436288E+01  6.430098E-01  6.458091E-01  6.434219E-01  4.340949E-01  0.000000E+00
2.228435E-04  2.623826E-02  1.640023E-02  6.674547E-01  6.604288E-01  6.420131E-01  4.331052E-01  0.000000E+00  1.433183E+01  6.412165E-01  6.440286E-01  6.416300E-01  4.328505E-01  0.000000E+00
2.249055E-04  2.635830E-02  1.647404E-02  6.657851E-01  6.587258E-01  6.402246E-01  4.318636E-01  0.000000E+00  1.430081E+01  6.394268E-01  6.422517E-01  6.398416E-01  4.316090E-01  0.000000E+00
2.269865E-04  2.647890E-02  1.654818E-02  6.641196E-01  6.570268E-01  6.384398E-01  4.306248E-01  0.000000E+00  1.426983E+01  6.376407E-01  6.404786E-01  6.380569E-01  4.303702E-01  0.000000E+00
2.290868E-04  2.660004E-02  1.662265E-02  6.624582E-01  6.553318E-01  6.366586E-01  4.293887E-01  0.000000E+00  1.423889E+01  6.358582E-01  6.387091E-01  6.362758E-01  4.291342E-01  0.000000E+00
2.312065E-04  2.672174E-02  1.669745E-02  6.608011E-01  6.536408E-01  6.348810E-01  4.281555E-01  0.000000E+00  1.420798E+01  6.340793E-01  6.369433E-01  6.344983E-01  4.279011E-01  0.000000E+00
2.333458E-04  2.684399E-02  1.677259E-02  6.591480E-01  6.519538E-01  6.331070E-01  4.269250E-01  0.000000E+00  1.417712E+01  6.323041E-01  6.351812E-01  6.327244E-01  4.266707E-01  0.000000E+00
2.355049E-04  2.696679E-02  1.684807E-02  6.574992E-01  6.502708E-01  6.313366E-01  4.256973E-01  0.000000E+00  1.414629E+01  6.305324E-01  6.334227E-01  6.309541E-01  4.254431E-01  0.000000E+00
2.376840E-04  2.709016E-02  1.692388E-02  6.558545E-01  6.485918E-01  6.295698E-01  4.244724E-01  0.000000E+00  1.411550E+01  6.287643E-01  6.316679E-01  6.291874E-01  4.242182E-01  0.000000E+00
2.398833E-04  2.721409E-02  1.700003E-02  6.542139E-01  6.469167E-01  6.278065E-01  4.232503E-01  0.000000E+00  1.408474E+01  6.269998E-01  6.299167E-01  6.274243E-01  4.229962E-01  0.000000E+00
2.421029E-04  2.733859E-02  1.707653E-02  6.525775E-01  6.452457E-01  6.260469E-01  4.220309E-01  0.000000E+00  1.405402E+01  6.252389E-01  6.281692E-01  6.256648E-01  4.217769E-01  0.000000E+00
2.443431E-04  2.746366E-02  1.715336E-02  6.509452E-01  6.435786E-01  6.242908E-01  4.208142E-01  0.000000E+00  1.402335E+01  6.234816E-01  6.264252E-01  6.239089E-01  4.205603E-01  0.000000E+00
2.466039E-04  2.758929E-02  1.723054E-02  6.493171E-01  6.419155E-01  6.225382E-01  4.196003E-01  0.000000E+00  1.399270E+01  6.217278E-01  6.246850E-01  6.221565E-01  4.193465E-01  0.000000E+00
2.488857E-04  2.771550E-02  1.730806E-02  6.476931E-01  6.402564E-01  6.207893E-01  4.183892E-01  0.000000E+00  1.396210E+01  6.199776E-01  6.229483E-01  6.204077E-01  4.181355E-01  0.000000E+00
2.511886E-04  2.784228E-02  1.738594E-02  6.460733E-01  6.386012E-01  6.190439E-01  4.171808E-01  0.000000E+00  1.393153E+01  6.182310E-01  6.212153E-01  6.186625E-01  4.169272E-01  0.000000E+00
2.535129E-04  2.796965E-02  1.746416E-02  6.444576E-01  6.369501E-01  6.173020E-01  4.159751E-01  0.000000E+00  1.390100E+01  6.164879E-01  6.194859E-01  6.169208E-01  4.157217E-01  0.000000E+00
2.558586E-04  2.809759E-02  1.754272E-02  6.428460E-01  6.353029E-01  6.155637E-01  4.147722E-01  0.000000E+00  1.387051E+01  6.147484E-01  6.177601E-01  6.151827E-01  4.145189E-01  0.000000E+00
2.582260E-04  2.822612E-02  1.762165E-02  6.412386E-01  6.336596E-01  6.138290E-01  4.135720E-01  0.000000E+00  1.384005E+01  6.130125E-01  6.160380E-01  6.134481E-01  4.133188E-01  0.000000E+00
2.606154E-04  2.835523E-02  1.770092E-02  6.396353E-01  6.320203E-01  6.120977E-01  4.123745E-01  0.000000E+00  1.380964E+01  6.112800E-01  6.143194E-01  6.117171E-01  4.121215E-01  0.000000E+00
2.630268E-04  2.848494E-02  1.778055E-02  6.380361E-01  6.303850E-01  6.103700E-01  4.111798E-01  0.000000E+00  1.377926E+01  6.095512E-01  6.126044E-01  6.099896E-01  4.109269E-01  0.000000E+00
2.654606E-04  2.861523E-02  1.786053E-02  6.364410E-01  6.287536E-01  6.086459E-01  4.099878E-01  0.000000E+00  1.374891E+01  6.078258E-01  6.108930E-01  6.082657E-01  4.097350E-01  0.000000E+00
2.679168E-04  2.874612E-02  1.794088E-02  6.348501E-01  6.271261E-01  6.069252E-01  4.087984E-01  0.000000E+00  1.371861E+01  6.061040E-01  6.091853E-01  6.065453E-01  4.085458E-01  0.000000E+00
2.703958E-04  2.887761E-02  1.802158E-02  6.332633E-01  6.255026E-01  6.052081E-01  4.076118E-01  0.000000E+00  1.368834E+01  6.043857E-01  6.074811E-01  6.048284E-01  4.073594E-01  0.000000E+00
2.728978E-04  2.900970E-02  1.810265E-02  6.316806E-01  6.238831E-01  6.034945E-01  4.064279E-01  0.000000E+00  1.365811E+01  6.026709E-01  6.057804E-01  6.031150E-01  4.061756E-01  0.000000E+00
2.754229E-04  2.914239E-02  1.818407E-02  6.301020E-01  6.222675E-01  6.017844E-01  4.052467E-01  0.000000E+00  1.362792E+01  6.009596E-01  6.040834E-01  6.014052E-01  4.049946E-01  0.000000E+00
2.779713E-04  2.927569E-02  1.826586E-02  6.285275E-01  6.206558E-01  6.000778E-01  4.040682E-01  0.000000E+00  1.359776E+01  5.992519E-01  6.023899E-01  5.996989E-01  4.038162E-01  0.000000E+00
2.805434E-04  2.940959E-02  1.834802E-02  6.269572E-01  6.190481E-01  5.983747E-01  4.028924E-01  0.000000E+00  1.356765E+01  5.975476E-01  6.007000E-01  5.979960E-01  4.026406E-01  0.000000E+00
2.831392E-04  2.954411E-02  1.843055E-02  6.253910E-01  6.174442E-01  5.966751E-01  4.017192E-01  0.000000E+00  1.353757E+01  5.958468E-01  5.990137E-01  5.962967E-01  4.014676E-01  0.000000E+00
2.857591E-04  2.967924E-02  1.851344E-02  6.238288E-01  6.158444E-01  5.949789E-01  4.005487E-01  0.000000E+00  1.350753E+01  5.941496E-01  5.973309E-01  5.946009E-01  4.002974E-01  0.000000E+00
2.884032E-04  2.981499E-02  1.859671E-02  6.222708E-01  6.142484E-01  5.932863E-01  3.993810E-01  0.000000E+00  1.347752E+01  5.924558E-01  5.956517E-01  5.929085E-01  3.991298E-01  0.000000E+00
2.910717E-04  2.995135E-02  1.868035E-02  6.207169E-01  6.126564E-01  5.915971E-01  3.982158E-01  0.000000E+00  1.344755E+01  5.907655E-01  5.939760E-01  5.912197E-01  3.979649E-01  0.000000E+00
2.937650E-04  3.008834E-02  1.876436E-02  6.191670E-01  6.110683E-01  5.899114E-01  3.970534E-01  0.000000E+00  1.341763E+01  5.890787E-01  5.923039E-01  5.895343E-01  3.968026E-01  0.000000E+00
2.964831E-04  3.022596E-02  1.884875E-02  6.176213E-01  6.094841E-01  5.882292E-01  3.958936E-01  0.000000E+00  1.338773E+01  5.873954E-01  5.906353E-01  5.878524E-01  3.956431E-01  0.000000E+00
2.992265E-04  3.036420E-02  1.893352E-02  6.160797E-01  6.079038E-01  5.865505E-01  3.947365E-01  0.000000E+00  1.335788E+01  5.857155E-01  5.889703E-01  5.861740E-01  3.944862E-01  0.000000E+00
3.019952E-04  3.050308E-02  1.901866E-02  6.145422E-01  6.063274E-01  5.848752E-01  3.935820E-01  0.000000E+00  1.332806E+01  5.840391E-01  5.873087E-01  5.844990E-01  3.933319E-01  0.000000E+00
3.047895E-04  3.064259E-02  1.910419E-02  6.130087E-01  6.047549E-01  5.832033E-01  3.924302E-01  0.000000E+00  1.329828E+01  5.823661E-01  5.856507E-01  5.828275E-01  3.921803E-01  0.000000E+00
3.076097E-04  3.078273E-02  1.919010E-02  6.114794E-01  6.031864E-01  5.815349E-01  3.912810E-01  0.000000E+00  1.326854E+01  5.806966E-01  5.839963E-01  5.811594E-01  3.910314E-01  0.000000E+00
