CT14nlo	1.12 GeV^2
x  xuv  xdv  xu  xd  xs  xc  xb  xg  xub  xdb  xsb  xcb  xbb  xdb-ub  Exuv  Exdv  Exu  Exd  Exs  Exc  Exb  Exg  Exub  Exdb  Exsb  Excb  Exbb  Exdb-ub
1.000000E-04  6.315412E-03  3.701846E-03  4.635879E-01  3.831250E-01  2.424840E-01  1.118323E-07  0.000000E+00  9.610888E-03  4.572725E-01  3.794231E-01  2.424840E-01  1.118323E-07  0.000000E+00  -7.784937E-02  3.960394E-03  2.281881E-03  1.317945E-01  1.632535E-01  5.270996E-01  5.911614E-08  0.000000E+00  5.877948E+00  1.325112E-01  1.633989E-01  5.270996E-01  5.911614E-08  0.000000E+00  1.028120E-01
1.009253E-04  6.355582E-03  3.726015E-03  4.627538E-01  3.821585E-01  2.420459E-01  1.117151E-07  0.000000E+00  9.821787E-03  4.563982E-01  3.784325E-01  2.420459E-01  1.117151E-07  0.000000E+00  -7.796577E-02  3.977739E-03  2.291824E-03  1.314005E-01  1.629533E-01  5.249491E-01  5.859887E-08  0.000000E+00  5.823818E+00  1.321229E-01  1.630989E-01  5.249491E-01  5.859887E-08  0.000000E+00  1.028993E-01
1.018591E-04  6.396037E-03  3.750350E-03  4.619213E-01  3.811938E-01  2.416087E-01  1.115979E-07  0.000000E+00  1.003641E-02  4.555253E-01  3.774434E-01  2.416087E-01  1.115979E-07  0.000000E+00  -7.808188E-02  3.995106E-03  2.301617E-03  1.310087E-01  1.626542E-01  5.228078E-01  5.808620E-08  0.000000E+00  5.770132E+00  1.317368E-01  1.628000E-01  5.228078E-01  5.808620E-08  0.000000E+00  1.029860E-01
1.028016E-04  6.436712E-03  3.774899E-03  4.610904E-01  3.802307E-01  2.411724E-01  1.114808E-07  0.000000E+00  1.025474E-02  4.546537E-01  3.764558E-01  2.411724E-01  1.114808E-07  0.000000E+00  -7.819784E-02  4.012478E-03  2.311332E-03  1.306191E-01  1.623562E-01  5.206763E-01  5.757902E-08  0.000000E+00  5.716985E+00  1.313528E-01  1.625021E-01  5.206763E-01  5.757902E-08  0.000000E+00  1.030724E-01
1.037528E-04  6.477612E-03  3.799654E-03  4.602610E-01  3.792694E-01  2.407372E-01  1.113637E-07  0.000000E+00  1.047683E-02  4.537834E-01  3.754697E-01  2.407372E-01  1.113637E-07  0.000000E+00  -7.831362E-02  4.029863E-03  2.320984E-03  1.302317E-01  1.620595E-01  5.185545E-01  5.707723E-08  0.000000E+00  5.664367E+00  1.309709E-01  1.622054E-01  5.185545E-01  5.707723E-08  0.000000E+00  1.031583E-01
1.047129E-04  6.518743E-03  3.824605E-03  4.594332E-01  3.783098E-01  2.403029E-01  1.112466E-07  0.000000E+00  1.070273E-02  4.529144E-01  3.744852E-01  2.403029E-01  1.112466E-07  0.000000E+00  -7.842919E-02  4.047272E-03  2.330587E-03  1.298464E-01  1.617638E-01  5.164423E-01  5.658073E-08  0.000000E+00  5.612267E+00  1.305910E-01  1.619096E-01  5.164423E-01  5.658073E-08  0.000000E+00  1.032438E-01
1.056818E-04  6.560110E-03  3.849743E-03  4.586069E-01  3.773520E-01  2.398696E-01  1.111296E-07  0.000000E+00  1.093249E-02  4.520468E-01  3.735023E-01  2.398696E-01  1.111296E-07  0.000000E+00  -7.854454E-02  4.064715E-03  2.340159E-03  1.294633E-01  1.614692E-01  5.143394E-01  5.608940E-08  0.000000E+00  5.560675E+00  1.302133E-01  1.616149E-01  5.143394E-01  5.608940E-08  0.000000E+00  1.033289E-01
1.066596E-04  6.601718E-03  3.875060E-03  4.577823E-01  3.763960E-01  2.394372E-01  1.110127E-07  0.000000E+00  1.116616E-02  4.511805E-01  3.725209E-01  2.394372E-01  1.110127E-07  0.000000E+00  -7.865964E-02  4.082203E-03  2.349711E-03  1.290823E-01  1.611757E-01  5.122456E-01  5.560314E-08  0.000000E+00  5.509579E+00  1.298376E-01  1.613212E-01  5.122456E-01  5.560314E-08  0.000000E+00  1.034136E-01
1.076465E-04  6.643574E-03  3.900546E-03  4.569592E-01  3.754417E-01  2.390056E-01  1.108957E-07  0.000000E+00  1.140379E-02  4.503156E-01  3.715412E-01  2.390056E-01  1.108957E-07  0.000000E+00  -7.877445E-02  4.099744E-03  2.359259E-03  1.287033E-01  1.608833E-01  5.101609E-01  5.512185E-08  0.000000E+00  5.458968E+00  1.294640E-01  1.610285E-01  5.101609E-01  5.512185E-08  0.000000E+00  1.034978E-01
1.086426E-04  6.685683E-03  3.926192E-03  4.561377E-01  3.744892E-01  2.385750E-01  1.107788E-07  0.000000E+00  1.164545E-02  4.494520E-01  3.705631E-01  2.385750E-01  1.107788E-07  0.000000E+00  -7.888896E-02  4.117347E-03  2.368811E-03  1.283264E-01  1.605919E-01  5.080849E-01  5.464541E-08  0.000000E+00  5.408831E+00  1.290925E-01  1.607368E-01  5.080849E-01  5.464541E-08  0.000000E+00  1.035816E-01
1.096478E-04  6.728050E-03  3.951988E-03  4.553178E-01  3.735386E-01  2.381451E-01  1.106619E-07  0.000000E+00  1.189117E-02  4.485898E-01  3.695866E-01  2.381451E-01  1.106619E-07  0.000000E+00  -7.900314E-02  4.135018E-03  2.378378E-03  1.279516E-01  1.603015E-01  5.060177E-01  5.417373E-08  0.000000E+00  5.359158E+00  1.287229E-01  1.604461E-01  5.060177E-01  5.417373E-08  0.000000E+00  1.036648E-01
1.106624E-04  6.770681E-03  3.977927E-03  4.544995E-01  3.725898E-01  2.377162E-01  1.105451E-07  0.000000E+00  1.214103E-02  4.477289E-01  3.686119E-01  2.377162E-01  1.105451E-07  0.000000E+00  -7.911697E-02  4.152765E-03  2.387966E-03  1.275788E-01  1.600120E-01  5.039589E-01  5.370670E-08  0.000000E+00  5.309937E+00  1.283554E-01  1.601563E-01  5.039589E-01  5.370670E-08  0.000000E+00  1.037476E-01
1.116863E-04  6.813583E-03  4.003999E-03  4.536829E-01  3.716429E-01  2.372880E-01  1.104283E-07  0.000000E+00  1.239506E-02  4.468693E-01  3.676389E-01  2.372880E-01  1.104283E-07  0.000000E+00  -7.923042E-02  4.170591E-03  2.397578E-03  1.272079E-01  1.597236E-01  5.019084E-01  5.324421E-08  0.000000E+00  5.261157E+00  1.279899E-01  1.598675E-01  5.019084E-01  5.324421E-08  0.000000E+00  1.038298E-01
1.127197E-04  6.856759E-03  4.030195E-03  4.528678E-01  3.706978E-01  2.368606E-01  1.103115E-07  0.000000E+00  1.265334E-02  4.460111E-01  3.666676E-01  2.368606E-01  1.103115E-07  0.000000E+00  -7.934346E-02  4.188500E-03  2.407215E-03  1.268390E-01  1.594361E-01  4.998660E-01  5.278616E-08  0.000000E+00  5.212808E+00  1.276264E-01  1.595797E-01  4.998660E-01  5.278616E-08  0.000000E+00  1.039115E-01
1.137627E-04  6.900217E-03  4.056505E-03  4.520544E-01  3.697546E-01  2.364340E-01  1.101947E-07  0.000000E+00  1.291591E-02  4.451542E-01  3.656981E-01  2.364340E-01  1.101947E-07  0.000000E+00  -7.945607E-02  4.206493E-03  2.416876E-03  1.264721E-01  1.591495E-01  4.978316E-01  5.233245E-08  0.000000E+00  5.164878E+00  1.272649E-01  1.592927E-01  4.978316E-01  5.233245E-08  0.000000E+00  1.039926E-01
1.148154E-04  6.943962E-03  4.082921E-03  4.512426E-01  3.688133E-01  2.360082E-01  1.100780E-07  0.000000E+00  1.318283E-02  4.442986E-01  3.647304E-01  2.360082E-01  1.100780E-07  0.000000E+00  -7.956823E-02  4.224572E-03  2.426558E-03  1.261071E-01  1.588638E-01  4.958050E-01  5.188297E-08  0.000000E+00  5.117357E+00  1.269053E-01  1.590067E-01  4.958050E-01  5.188297E-08  0.000000E+00  1.040732E-01
1.158777E-04  6.987998E-03  4.109435E-03  4.504324E-01  3.678740E-01  2.355831E-01  1.099612E-07  0.000000E+00  1.345416E-02  4.434444E-01  3.637645E-01  2.355831E-01  1.099612E-07  0.000000E+00  -7.967990E-02  4.242736E-03  2.436254E-03  1.257440E-01  1.585790E-01  4.937859E-01  5.143762E-08  0.000000E+00  5.070233E+00  1.265478E-01  1.587216E-01  4.937859E-01  5.143762E-08  0.000000E+00  1.041532E-01
1.169499E-04  7.032333E-03  4.136036E-03  4.496239E-01  3.669366E-01  2.351587E-01  1.098445E-07  0.000000E+00  1.372996E-02  4.425916E-01  3.628005E-01  2.351587E-01  1.098445E-07  0.000000E+00  -7.979107E-02  4.260984E-03  2.445958E-03  1.253827E-01  1.582950E-01  4.917744E-01  5.099630E-08  0.000000E+00  5.023496E+00  1.261921E-01  1.584374E-01  4.917744E-01  5.099630E-08  0.000000E+00  1.042326E-01
1.180321E-04  7.076971E-03  4.162715E-03  4.488170E-01  3.660011E-01  2.347350E-01  1.097278E-07  0.000000E+00  1.401028E-02  4.417401E-01  3.618384E-01  2.347350E-01  1.097278E-07  0.000000E+00  -7.990171E-02  4.279314E-03  2.455662E-03  1.250233E-01  1.580119E-01  4.897700E-01  5.055890E-08  0.000000E+00  4.977134E+00  1.258385E-01  1.581540E-01  4.897700E-01  5.055890E-08  0.000000E+00  1.043114E-01
1.191242E-04  7.121919E-03  4.189465E-03  4.480118E-01  3.650676E-01  2.343119E-01  1.096112E-07  0.000000E+00  1.429519E-02  4.408899E-01  3.608781E-01  2.343119E-01  1.096112E-07  0.000000E+00  -8.001179E-02  4.297724E-03  2.465355E-03  1.246658E-01  1.577296E-01  4.877728E-01  5.012532E-08  0.000000E+00  4.931137E+00  1.254868E-01  1.578715E-01  4.877728E-01  5.012532E-08  0.000000E+00  1.043896E-01
1.202264E-04  7.167181E-03  4.216276E-03  4.472083E-01  3.641360E-01  2.338895E-01  1.094945E-07  0.000000E+00  1.458475E-02  4.400411E-01  3.599198E-01  2.338895E-01  1.094945E-07  0.000000E+00  -8.012130E-02  4.316211E-03  2.475030E-03  1.243100E-01  1.574481E-01  4.857825E-01  4.969547E-08  0.000000E+00  4.885494E+00  1.251370E-01  1.575899E-01  4.857825E-01  4.969547E-08  0.000000E+00  1.044671E-01
1.213389E-04  7.212763E-03  4.243138E-03  4.464063E-01  3.632065E-01  2.334678E-01  1.093779E-07  0.000000E+00  1.487902E-02  4.391936E-01  3.589634E-01  2.334678E-01  1.093779E-07  0.000000E+00  -8.023019E-02  4.334775E-03  2.484679E-03  1.239560E-01  1.571674E-01  4.837990E-01  4.926923E-08  0.000000E+00  4.840194E+00  1.247891E-01  1.573091E-01  4.837990E-01  4.926923E-08  0.000000E+00  1.045439E-01
1.224616E-04  7.258672E-03  4.270043E-03  4.456061E-01  3.622790E-01  2.330467E-01  1.092613E-07  0.000000E+00  1.517805E-02  4.383474E-01  3.580090E-01  2.330467E-01  1.092613E-07  0.000000E+00  -8.033846E-02  4.353413E-03  2.494294E-03  1.236039E-01  1.568874E-01  4.818220E-01  4.884651E-08  0.000000E+00  4.795226E+00  1.244432E-01  1.570291E-01  4.818220E-01  4.884651E-08  0.000000E+00  1.046201E-01
1.235947E-04  7.304909E-03  4.296981E-03  4.448076E-01  3.613536E-01  2.326261E-01  1.091446E-07  0.000000E+00  1.548191E-02  4.375026E-01  3.570566E-01  2.326261E-01  1.091446E-07  0.000000E+00  -8.044607E-02  4.372124E-03  2.503870E-03  1.232534E-01  1.566081E-01  4.798515E-01  4.842722E-08  0.000000E+00  4.750580E+00  1.240991E-01  1.567499E-01  4.798515E-01  4.842722E-08  0.000000E+00  1.046955E-01
1.247384E-04  7.351365E-03  4.323866E-03  4.440107E-01  3.604300E-01  2.322062E-01  1.090281E-07  0.000000E+00  1.579057E-02  4.366593E-01  3.561061E-01  2.322062E-01  1.090281E-07  0.000000E+00  -8.055321E-02  4.390832E-03  2.513296E-03  1.229048E-01  1.563296E-01  4.778882E-01  4.801212E-08  0.000000E+00  4.706339E+00  1.237571E-01  1.564715E-01  4.778882E-01  4.801212E-08  0.000000E+00  1.047704E-01
