CT14nlo	10.00 GeV^2
x  xuv  xdv  xu  xd  xs  xc  xb  xg  xub  xdb  xsb  xcb  xbb  xdb-ub  Exuv  Exdv  Exu  Exd  Exs  Exc  Exb  Exg  Exub  Exdb  Exsb  Excb  Exbb  Exdb-ub
1.355189E-04  1.443728E-02  8.426538E-03  9.173028E-01  8.177408E-01  6.886058E-01  4.037481E-01  0.000000E+00  1.265983E+01  9.028655E-01  8.093143E-01  6.886058E-01  4.037481E-01  0.000000E+00  -9.355122E-02  6.021788E-03  3.437307E-03  1.152023E-01  1.530816E-01  4.763730E-01  8.319396E-02  0.000000E+00  4.562281E+00  1.162982E-01  1.531911E-01  4.763730E-01  8.319396E-02  0.000000E+00  1.193304E-01
1.367729E-04  1.452248E-02  8.476273E-03  9.156365E-01  8.159639E-01  6.873092E-01  4.029385E-01  0.000000E+00  1.263615E+01  9.011140E-01  8.074876E-01  6.873092E-01  4.029385E-01  0.000000E+00  -9.362639E-02  6.044332E-03  3.450037E-03  1.147460E-01  1.527220E-01  4.743780E-01  8.253093E-02  0.000000E+00  4.522539E+00  1.158502E-01  1.528318E-01  4.743780E-01  8.253093E-02  0.000000E+00  1.193732E-01
1.380384E-04  1.460816E-02  8.526294E-03  9.139732E-01  8.141906E-01  6.860145E-01  4.021300E-01  0.000000E+00  1.261252E+01  8.993650E-01  8.056643E-01  6.860145E-01  4.021300E-01  0.000000E+00  -9.370072E-02  6.066928E-03  3.462795E-03  1.142946E-01  1.523653E-01  4.723916E-01  8.187467E-02  0.000000E+00  4.483174E+00  1.154070E-01  1.524754E-01  4.723916E-01  8.187467E-02  0.000000E+00  1.194152E-01
1.393157E-04  1.469435E-02  8.576605E-03  9.123129E-01  8.124209E-01  6.847217E-01  4.013226E-01  0.000000E+00  1.258892E+01  8.976185E-01  8.038443E-01  6.847217E-01  4.013226E-01  0.000000E+00  -9.377419E-02  6.089575E-03  3.475581E-03  1.138478E-01  1.520115E-01  4.704138E-01  8.122504E-02  0.000000E+00  4.444174E+00  1.149685E-01  1.521219E-01  4.704138E-01  8.122504E-02  0.000000E+00  1.194563E-01
1.406048E-04  1.478105E-02  8.627211E-03  9.106556E-01  8.106550E-01  6.834309E-01  4.005164E-01  0.000000E+00  1.256537E+01  8.958746E-01  8.020278E-01  6.834309E-01  4.005164E-01  0.000000E+00  -9.384677E-02  6.112272E-03  3.488395E-03  1.134056E-01  1.516604E-01  4.684444E-01  8.058189E-02  0.000000E+00  4.405532E+00  1.145346E-01  1.517711E-01  4.684444E-01  8.058189E-02  0.000000E+00  1.194965E-01
1.419058E-04  1.486826E-02  8.678116E-03  9.090014E-01  8.088928E-01  6.821420E-01  3.997113E-01  0.000000E+00  1.254186E+01  8.941331E-01  8.002147E-01  6.821420E-01  3.997113E-01  0.000000E+00  -9.391844E-02  6.135018E-03  3.501235E-03  1.129678E-01  1.513119E-01  4.664834E-01  7.994506E-02  0.000000E+00  4.367238E+00  1.141051E-01  1.514229E-01  4.664834E-01  7.994506E-02  0.000000E+00  1.195359E-01
1.432188E-04  1.495600E-02  8.729323E-03  9.073501E-01  8.071343E-01  6.808550E-01  3.989073E-01  0.000000E+00  1.251839E+01  8.923941E-01  7.984050E-01  6.808550E-01  3.989073E-01  0.000000E+00  -9.398919E-02  6.157812E-03  3.514101E-03  1.125345E-01  1.509660E-01  4.645307E-01  7.931440E-02  0.000000E+00  4.329282E+00  1.136800E-01  1.510773E-01  4.645307E-01  7.931440E-02  0.000000E+00  1.195744E-01
1.445440E-04  1.504427E-02  8.780837E-03  9.057019E-01  8.053795E-01  6.795699E-01  3.981044E-01  0.000000E+00  1.249496E+01  8.906576E-01  7.965987E-01  6.795699E-01  3.981044E-01  0.000000E+00  -9.405898E-02  6.180654E-03  3.526993E-03  1.121053E-01  1.506227E-01  4.625861E-01  7.868977E-02  0.000000E+00  4.291656E+00  1.132592E-01  1.507342E-01  4.625861E-01  7.868977E-02  0.000000E+00  1.196119E-01
1.458814E-04  1.513308E-02  8.832662E-03  9.040567E-01  8.036285E-01  6.782867E-01  3.973027E-01  0.000000E+00  1.247156E+01  8.889236E-01  7.947958E-01  6.782867E-01  3.973027E-01  0.000000E+00  -9.412781E-02  6.203543E-03  3.539909E-03  1.116804E-01  1.502817E-01  4.606496E-01  7.807102E-02  0.000000E+00  4.254349E+00  1.128426E-01  1.503935E-01  4.606496E-01  7.807102E-02  0.000000E+00  1.196485E-01
1.472313E-04  1.522244E-02  8.884802E-03  9.024145E-01  8.018812E-01  6.770053E-01  3.965021E-01  0.000000E+00  1.244821E+01  8.871921E-01  7.929964E-01  6.770053E-01  3.965021E-01  0.000000E+00  -9.419564E-02  6.226477E-03  3.552849E-03  1.112595E-01  1.499431E-01  4.587210E-01  7.745800E-02  0.000000E+00  4.217353E+00  1.124301E-01  1.500551E-01  4.587210E-01  7.745800E-02  0.000000E+00  1.196841E-01
1.485936E-04  1.531235E-02  8.937260E-03  9.007753E-01  8.001378E-01  6.757259E-01  3.957026E-01  0.000000E+00  1.242490E+01  8.854630E-01  7.912005E-01  6.757259E-01  3.957026E-01  0.000000E+00  -9.426246E-02  6.249457E-03  3.565812E-03  1.108425E-01  1.496067E-01  4.568002E-01  7.685057E-02  0.000000E+00  4.180658E+00  1.120215E-01  1.497190E-01  4.568002E-01  7.685057E-02  0.000000E+00  1.197187E-01
1.499685E-04  1.540283E-02  8.990042E-03  8.991391E-01  7.983981E-01  6.744483E-01  3.949041E-01  0.000000E+00  1.240163E+01  8.837363E-01  7.894080E-01  6.744483E-01  3.949041E-01  0.000000E+00  -9.432825E-02  6.272481E-03  3.578798E-03  1.104295E-01  1.492726E-01  4.548872E-01  7.624859E-02  0.000000E+00  4.144255E+00  1.116168E-01  1.493851E-01  4.548872E-01  7.624859E-02  0.000000E+00  1.197523E-01
1.513561E-04  1.549388E-02  9.043143E-03  8.975059E-01  7.966622E-01  6.731726E-01  3.941068E-01  0.000000E+00  1.237841E+01  8.820121E-01  7.876190E-01  6.731726E-01  3.941068E-01  0.000000E+00  -9.439302E-02  6.295551E-03  3.591808E-03  1.100203E-01  1.489406E-01  4.529819E-01  7.565210E-02  0.000000E+00  4.108146E+00  1.112160E-01  1.490534E-01  4.529819E-01  7.565210E-02  0.000000E+00  1.197850E-01
1.527566E-04  1.558540E-02  9.096519E-03  8.958758E-01  7.949300E-01  6.718988E-01  3.933107E-01  0.000000E+00  1.235522E+01  8.802904E-01  7.858334E-01  6.718988E-01  3.933107E-01  0.000000E+00  -9.445696E-02  6.318680E-03  3.604852E-03  1.096153E-01  1.486109E-01  4.510853E-01  7.506227E-02  0.000000E+00  4.072406E+00  1.108195E-01  1.487240E-01  4.510853E-01  7.506227E-02  0.000000E+00  1.198168E-01
1.541700E-04  1.567740E-02  9.150163E-03  8.942487E-01  7.932014E-01  6.706271E-01  3.925157E-01  0.000000E+00  1.233207E+01  8.785713E-01  7.840512E-01  6.706271E-01  3.925157E-01  0.000000E+00  -9.452009E-02  6.341871E-03  3.617931E-03  1.092147E-01  1.482836E-01  4.491974E-01  7.447923E-02  0.000000E+00  4.037047E+00  1.104273E-01  1.483969E-01  4.491974E-01  7.447923E-02  0.000000E+00  1.198479E-01
1.555966E-04  1.576988E-02  9.204082E-03  8.926247E-01  7.914765E-01  6.693573E-01  3.917219E-01  0.000000E+00  1.230897E+01  8.768548E-01  7.822724E-01  6.693573E-01  3.917219E-01  0.000000E+00  -9.458241E-02  6.365121E-03  3.631043E-03  1.088184E-01  1.479585E-01  4.473181E-01  7.390287E-02  0.000000E+00  4.002061E+00  1.100393E-01  1.480720E-01  4.473181E-01  7.390287E-02  0.000000E+00  1.198781E-01
1.570363E-04  1.586285E-02  9.258280E-03  8.910036E-01  7.897552E-01  6.680895E-01  3.909292E-01  0.000000E+00  1.228591E+01  8.751408E-01  7.804969E-01  6.680895E-01  3.909292E-01  0.000000E+00  -9.464389E-02  6.388428E-03  3.644189E-03  1.084261E-01  1.476355E-01  4.454473E-01  7.333303E-02  0.000000E+00  3.967441E+00  1.096555E-01  1.477493E-01  4.454473E-01  7.333303E-02  0.000000E+00  1.199076E-01
