MMHT2014nnlo68cl	1.000 GeV
x	q(x)	delta_q	xq(x)	delta_xq(x)
4.048096E-01	8.086886E-01	2.767791E-02	3.273649E-01	1.120428E-02
4.067936E-01	8.012018E-01	2.751225E-02	3.259238E-01	1.119181E-02
4.087776E-01	7.937512E-01	2.734567E-02	3.244677E-01	1.117830E-02
4.107615E-01	7.863373E-01	2.717810E-02	3.229971E-01	1.116372E-02
4.127455E-01	7.789608E-01	2.700952E-02	3.215125E-01	1.114806E-02
4.147295E-01	7.716222E-01	2.683987E-02	3.200145E-01	1.113128E-02
4.167134E-01	7.643221E-01	2.666911E-02	3.185033E-01	1.111338E-02
4.186974E-01	7.570611E-01	2.649719E-02	3.169795E-01	1.109431E-02
4.206814E-01	7.498396E-01	2.632407E-02	3.154435E-01	1.107405E-02
4.226653E-01	7.426581E-01	2.614971E-02	3.138958E-01	1.105257E-02
4.246493E-01	7.355169E-01	2.597404E-02	3.123367E-01	1.102986E-02
4.266333E-01	7.284138E-01	2.579697E-02	3.107656E-01	1.100584E-02
4.286172E-01	7.213441E-01	2.561841E-02	3.091805E-01	1.098049E-02
4.306012E-01	7.143086E-01	2.543852E-02	3.075821E-01	1.095386E-02
4.325852E-01	7.073081E-01	2.525744E-02	3.059710E-01	1.092599E-02
4.345691E-01	7.003433E-01	2.507529E-02	3.043476E-01	1.089695E-02
4.365531E-01	6.934150E-01	2.489221E-02	3.027125E-01	1.086677E-02
4.385371E-01	6.865239E-01	2.470831E-02	3.010662E-01	1.083551E-02
4.405210E-01	6.796705E-01	2.452369E-02	2.994092E-01	1.080320E-02
4.425050E-01	6.728556E-01	2.433847E-02	2.977420E-01	1.076990E-02
4.444890E-01	6.660797E-01	2.415274E-02	2.960651E-01	1.073563E-02
4.464729E-01	6.593433E-01	2.396660E-02	2.943790E-01	1.070044E-02
4.484569E-01	6.526470E-01	2.378012E-02	2.926840E-01	1.066436E-02
4.504409E-01	6.459909E-01	2.359338E-02	2.909807E-01	1.062742E-02
4.524248E-01	6.393695E-01	2.340604E-02	2.892667E-01	1.058947E-02
4.544088E-01	6.327811E-01	2.321800E-02	2.875413E-01	1.055047E-02
4.563928E-01	6.262266E-01	2.302935E-02	2.858053E-01	1.051043E-02
4.583768E-01	6.197068E-01	2.284016E-02	2.840592E-01	1.046940E-02
4.603607E-01	6.132226E-01	2.265051E-02	2.823036E-01	1.042741E-02
4.623447E-01	6.067748E-01	2.246046E-02	2.805391E-01	1.038447E-02
4.643287E-01	6.003641E-01	2.227007E-02	2.787663E-01	1.034063E-02
4.663126E-01	5.939913E-01	2.207940E-02	2.769856E-01	1.029590E-02
4.682966E-01	5.876569E-01	2.188850E-02	2.751977E-01	1.025031E-02
4.702806E-01	5.813617E-01	2.169742E-02	2.734031E-01	1.020388E-02
4.722645E-01	5.751062E-01	2.150620E-02	2.716023E-01	1.015662E-02
4.742485E-01	5.688910E-01	2.131489E-02	2.697957E-01	1.010855E-02
4.762325E-01	5.627147E-01	2.112343E-02	2.679830E-01	1.005966E-02
4.782164E-01	5.565706E-01	2.093156E-02	2.661612E-01	1.000982E-02
4.802004E-01	5.504593E-01	2.073934E-02	2.643308E-01	9.959037E-03
4.821844E-01	5.443816E-01	2.054684E-02	2.624923E-01	9.907366E-03
4.841683E-01	5.383387E-01	2.035416E-02	2.606466E-01	9.854839E-03
4.861523E-01	5.323315E-01	2.016136E-02	2.587942E-01	9.801494E-03
4.881363E-01	5.263609E-01	1.996854E-02	2.569358E-01	9.747366E-03
4.901202E-01	5.204277E-01	1.977574E-02	2.550722E-01	9.692490E-03
4.921042E-01	5.145329E-01	1.958304E-02	2.532038E-01	9.636898E-03
4.940882E-01	5.086771E-01	1.939051E-02	2.513313E-01	9.580622E-03
4.960721E-01	5.028611E-01	1.919820E-02	2.494554E-01	9.523693E-03
4.980561E-01	4.970856E-01	1.900617E-02	2.475765E-01	9.466141E-03
5.000401E-01	4.913512E-01	1.881448E-02	2.456953E-01	9.407993E-03
5.020240E-01	4.856533E-01	1.862284E-02	2.438096E-01	9.349114E-03
5.040080E-01	4.799878E-01	1.843107E-02	2.419177E-01	9.289408E-03
5.059920E-01	4.743556E-01	1.823930E-02	2.400201E-01	9.228940E-03
5.079760E-01	4.687577E-01	1.804766E-02	2.381176E-01	9.167776E-03
5.099599E-01	4.631950E-01	1.785626E-02	2.362109E-01	9.105979E-03
5.119439E-01	4.576684E-01	1.766523E-02	2.343006E-01	9.043608E-03
5.139279E-01	4.521787E-01	1.747468E-02	2.323873E-01	8.980722E-03
5.159118E-01	4.467268E-01	1.728469E-02	2.304716E-01	8.917377E-03
5.178958E-01	4.413132E-01	1.709538E-02	2.285543E-01	8.853626E-03
5.198798E-01	4.359388E-01	1.690683E-02	2.266358E-01	8.789520E-03
5.218637E-01	4.306042E-01	1.671913E-02	2.247167E-01	8.725109E-03
5.238477E-01	4.253100E-01	1.653236E-02	2.227977E-01	8.660439E-03
5.258317E-01	4.200561E-01	1.634653E-02	2.208788E-01	8.595521E-03
5.278156E-01	4.148355E-01	1.616120E-02	2.189566E-01	8.530135E-03
5.297996E-01	4.096475E-01	1.597637E-02	2.170311E-01	8.464277E-03
5.317836E-01	4.044931E-01	1.579215E-02	2.151028E-01	8.398008E-03
5.337675E-01	3.993732E-01	1.560864E-02	2.131724E-01	8.331385E-03
5.357515E-01	3.942886E-01	1.542592E-02	2.112407E-01	8.264462E-03
5.377355E-01	3.892401E-01	1.524410E-02	2.093082E-01	8.197295E-03
5.397194E-01	3.842285E-01	1.506326E-02	2.073756E-01	8.129932E-03
5.417034E-01	3.792546E-01	1.488347E-02	2.054435E-01	8.062425E-03
5.436874E-01	3.743191E-01	1.470481E-02	2.035125E-01	7.994819E-03
5.456713E-01	3.694225E-01	1.452735E-02	2.015833E-01	7.927159E-03
5.476553E-01	3.645656E-01	1.435116E-02	1.996563E-01	7.859489E-03
5.496393E-01	3.597490E-01	1.417629E-02	1.977322E-01	7.791848E-03
5.516232E-01	3.549697E-01	1.400251E-02	1.958095E-01	7.724108E-03
5.536072E-01	3.502221E-01	1.382933E-02	1.938855E-01	7.656018E-03
5.555912E-01	3.455069E-01	1.365695E-02	1.919606E-01	7.587679E-03
5.575752E-01	3.408252E-01	1.348553E-02	1.900357E-01	7.519197E-03
5.595591E-01	3.361779E-01	1.331526E-02	1.881114E-01	7.450673E-03
5.615431E-01	3.315660E-01	1.314629E-02	1.861886E-01	7.382209E-03
5.635271E-01	3.269902E-01	1.297879E-02	1.842678E-01	7.313900E-03
5.655110E-01	3.224515E-01	1.281290E-02	1.823499E-01	7.245839E-03
5.674950E-01	3.179507E-01	1.264877E-02	1.804354E-01	7.178116E-03
5.694790E-01	3.134884E-01	1.248653E-02	1.785251E-01	7.110818E-03
5.714629E-01	3.090655E-01	1.232631E-02	1.766195E-01	7.044028E-03
5.734469E-01	3.046827E-01	1.216822E-02	1.747193E-01	6.977826E-03
5.754309E-01	3.003403E-01	1.201235E-02	1.728250E-01	6.912280E-03
5.774148E-01	2.960321E-01	1.185840E-02	1.709334E-01	6.847215E-03
5.793988E-01	2.917561E-01	1.170620E-02	1.690431E-01	6.782558E-03
5.813828E-01	2.875131E-01	1.155579E-02	1.671552E-01	6.718339E-03
5.833667E-01	2.833040E-01	1.140721E-02	1.652701E-01	6.654585E-03
5.853507E-01	2.791295E-01	1.126046E-02	1.633887E-01	6.591316E-03
5.873347E-01	2.749906E-01	1.111556E-02	1.615115E-01	6.528552E-03
5.893186E-01	2.708879E-01	1.097252E-02	1.596393E-01	6.466309E-03
5.913026E-01	2.668222E-01	1.083134E-02	1.577726E-01	6.404597E-03
5.932866E-01	2.627942E-01	1.069201E-02	1.559122E-01	6.343423E-03
5.952705E-01	2.588045E-01	1.055451E-02	1.540587E-01	6.282792E-03
5.972545E-01	2.548539E-01	1.041884E-02	1.522126E-01	6.222702E-03
5.992385E-01	2.509428E-01	1.028497E-02	1.503746E-01	6.163149E-03
6.012224E-01	2.470702E-01	1.015277E-02	1.485441E-01	6.104070E-03
6.032064E-01	2.432298E-01	1.002192E-02	1.467178E-01	6.045289E-03
6.051904E-01	2.394218E-01	9.892553E-03	1.448958E-01	5.986878E-03
6.071743E-01	2.356469E-01	9.764787E-03	1.430788E-01	5.928928E-03
6.091583E-01	2.319059E-01	9.638753E-03	1.412674E-01	5.871526E-03
6.111423E-01	2.281994E-01	9.514567E-03	1.394623E-01	5.814754E-03
6.131263E-01	2.245281E-01	9.392335E-03	1.376641E-01	5.758687E-03
6.151102E-01	2.208926E-01	9.272151E-03	1.358733E-01	5.703395E-03
6.170942E-01	2.172936E-01	9.154101E-03	1.340906E-01	5.648943E-03
6.190782E-01	2.137315E-01	9.038258E-03	1.323165E-01	5.595388E-03
6.210621E-01	2.102071E-01	8.924687E-03	1.305516E-01	5.542785E-03
6.230461E-01	2.067207E-01	8.813441E-03	1.287965E-01	5.491180E-03
6.250301E-01	2.032728E-01	8.704565E-03	1.270516E-01	5.440615E-03
6.270140E-01	1.998598E-01	8.597885E-03	1.253149E-01	5.390995E-03
6.289980E-01	1.964781E-01	8.493210E-03	1.235844E-01	5.342212E-03
6.309820E-01	1.931285E-01	8.390524E-03	1.218606E-01	5.294269E-03
6.329659E-01	1.898116E-01	8.289808E-03	1.201443E-01	5.247166E-03
6.349499E-01	1.865279E-01	8.191037E-03	1.184359E-01	5.200898E-03
6.369339E-01	1.832782E-01	8.094182E-03	1.167361E-01	5.155459E-03
6.389178E-01	1.800630E-01	7.999209E-03	1.150455E-01	5.110837E-03
6.409018E-01	1.768828E-01	7.906078E-03	1.133645E-01	5.067019E-03
6.428858E-01	1.737382E-01	7.814745E-03	1.116938E-01	5.023988E-03
6.448697E-01	1.706297E-01	7.725162E-03	1.100339E-01	4.981723E-03
6.468537E-01	1.675577E-01	7.637276E-03	1.083853E-01	4.940200E-03
6.488377E-01	1.645227E-01	7.551030E-03	1.067486E-01	4.899392E-03
6.508216E-01	1.615246E-01	7.466352E-03	1.051237E-01	4.859263E-03
6.528056E-01	1.585583E-01	7.383124E-03	1.035077E-01	4.819744E-03
6.547896E-01	1.556231E-01	7.301349E-03	1.019004E-01	4.780847E-03
6.567735E-01	1.527194E-01	7.221053E-03	1.003021E-01	4.742596E-03
6.587575E-01	1.498479E-01	7.142250E-03	9.871342E-02	4.705011E-03
6.607415E-01	1.470089E-01	7.064950E-03	9.713485E-02	4.668105E-03
6.627255E-01	1.442028E-01	6.989152E-03	9.556686E-02	4.631889E-03
6.647094E-01	1.414301E-01	6.914849E-03	9.400993E-02	4.596366E-03
6.666934E-01	1.386912E-01	6.842029E-03	9.246453E-02	4.561535E-03
6.686774E-01	1.359865E-01	6.770668E-03	9.093111E-02	4.527393E-03
6.706613E-01	1.333163E-01	6.700741E-03	8.941011E-02	4.493928E-03
6.726453E-01	1.306810E-01	6.632212E-03	8.790199E-02	4.461126E-03
6.746293E-01	1.280810E-01	6.565043E-03	8.640716E-02	4.428970E-03
6.766132E-01	1.255143E-01	6.499150E-03	8.492464E-02	4.397411E-03
6.785972E-01	1.229773E-01	6.434423E-03	8.345208E-02	4.366381E-03
6.805812E-01	1.204704E-01	6.370832E-03	8.198989E-02	4.335869E-03
6.825651E-01	1.179939E-01	6.308351E-03	8.053854E-02	4.305861E-03
6.845491E-01	1.155483E-01	6.246948E-03	7.909850E-02	4.276342E-03
6.865331E-01	1.131340E-01	6.186586E-03	7.767023E-02	4.247296E-03
6.885170E-01	1.107513E-01	6.127227E-03	7.625417E-02	4.218700E-03
6.905010E-01	1.084007E-01	6.068831E-03	7.485076E-02	4.190534E-03
6.924850E-01	1.060824E-01	6.011353E-03	7.346043E-02	4.162772E-03
6.944689E-01	1.037967E-01	5.954746E-03	7.208362E-02	4.135386E-03
6.964529E-01	1.015442E-01	5.898962E-03	7.072072E-02	4.108349E-03
6.984369E-01	9.932487E-02	5.843949E-03	6.937215E-02	4.081630E-03
7.004208E-01	9.713908E-02	5.789655E-03	6.803823E-02	4.055195E-03
7.024048E-01	9.498360E-02	5.736015E-03	6.671694E-02	4.029005E-03
7.043888E-01	9.285709E-02	5.683002E-03	6.540749E-02	4.003043E-03
7.063727E-01	9.075976E-02	5.630597E-03	6.411022E-02	3.977300E-03
7.083567E-01	8.869183E-02	5.578780E-03	6.282545E-02	3.951766E-03
7.103407E-01	8.665349E-02	5.527528E-03	6.155350E-02	3.926428E-03
7.123246E-01	8.464493E-02	5.476816E-03	6.029467E-02	3.901271E-03
7.143086E-01	8.266634E-02	5.426617E-03	5.904928E-02	3.876279E-03
7.162926E-01	8.071787E-02	5.376900E-03	5.781761E-02	3.851433E-03
7.182766E-01	7.879970E-02	5.327633E-03	5.659998E-02	3.826714E-03
7.202605E-01	7.691197E-02	5.278781E-03	5.539666E-02	3.802098E-03
7.222445E-01	7.505483E-02	5.230309E-03	5.420794E-02	3.777562E-03
7.242285E-01	7.322839E-02	5.182179E-03	5.303409E-02	3.753082E-03
7.262124E-01	7.143214E-02	5.134337E-03	5.187490E-02	3.728619E-03
7.281964E-01	6.966353E-02	5.086705E-03	5.072873E-02	3.704120E-03
7.301804E-01	6.792238E-02	5.039279E-03	4.959559E-02	3.679583E-03
7.321643E-01	6.620875E-02	4.992062E-03	4.847568E-02	3.655010E-03
7.341483E-01	6.452269E-02	4.945057E-03	4.736922E-02	3.630405E-03
7.361323E-01	6.286425E-02	4.898262E-03	4.627640E-02	3.605769E-03
7.381162E-01	6.123348E-02	4.851677E-03	4.519742E-02	3.581102E-03
7.401002E-01	5.963041E-02	4.805301E-03	4.413248E-02	3.556404E-03
7.420842E-01	5.805507E-02	4.759128E-03	4.308175E-02	3.531674E-03
7.440681E-01	5.650750E-02	4.713155E-03	4.204543E-02	3.506908E-03
7.460521E-01	5.498772E-02	4.667374E-03	4.102370E-02	3.482105E-03
7.480361E-01	5.349574E-02	4.621779E-03	4.001674E-02	3.457257E-03
7.500200E-01	5.203157E-02	4.576360E-03	3.902472E-02	3.432361E-03
7.520040E-01	5.059412E-02	4.531019E-03	3.804698E-02	3.407345E-03
7.539880E-01	4.918228E-02	4.485692E-03	3.708284E-02	3.382158E-03
7.559719E-01	4.779594E-02	4.440406E-03	3.613239E-02	3.356822E-03
7.579559E-01	4.643502E-02	4.395189E-03	3.519570E-02	3.331359E-03
7.599399E-01	4.509943E-02	4.350065E-03	3.427285E-02	3.305788E-03
7.619238E-01	4.378906E-02	4.305058E-03	3.336393E-02	3.280127E-03
7.639078E-01	4.250384E-02	4.260188E-03	3.246901E-02	3.254391E-03
7.658918E-01	4.124365E-02	4.215472E-03	3.158817E-02	3.228595E-03
7.678758E-01	4.000841E-02	4.170926E-03	3.072148E-02	3.202753E-03
7.698597E-01	3.879800E-02	4.126562E-03	2.986902E-02	3.176874E-03
7.718437E-01	3.761233E-02	4.082390E-03	2.903084E-02	3.150967E-03
7.738277E-01	3.645130E-02	4.038417E-03	2.820702E-02	3.125039E-03
7.758116E-01	3.531474E-02	3.994628E-03	2.739758E-02	3.099079E-03
7.777956E-01	3.420190E-02	3.950867E-03	2.660209E-02	3.072967E-03
7.797796E-01	3.311243E-02	3.907140E-03	2.582040E-02	3.046708E-03
7.817635E-01	3.204611E-02	3.863496E-03	2.505248E-02	3.020340E-03
7.837475E-01	3.100270E-02	3.819979E-03	2.429829E-02	2.993899E-03
7.857315E-01	2.998198E-02	3.776627E-03	2.355779E-02	2.967415E-03
7.877154E-01	2.898374E-02	3.733476E-03	2.283094E-02	2.940916E-03
7.896994E-01	2.800775E-02	3.690554E-03	2.211770E-02	2.914429E-03
7.916834E-01	2.705380E-02	3.647888E-03	2.141805E-02	2.887972E-03
7.936673E-01	2.612168E-02	3.605497E-03	2.073192E-02	2.861565E-03
7.956513E-01	2.521117E-02	3.563394E-03	2.005930E-02	2.835219E-03
7.976353E-01	2.432207E-02	3.521590E-03	1.940014E-02	2.808944E-03
7.996192E-01	2.345416E-02	3.480088E-03	1.875440E-02	2.782745E-03
8.016032E-01	2.260742E-02	3.438816E-03	1.812218E-02	2.756566E-03
8.035872E-01	2.178191E-02	3.397659E-03	1.750366E-02	2.730315E-03
8.055711E-01	2.097725E-02	3.356662E-03	1.689867E-02	2.704030E-03
8.075551E-01	2.019307E-02	3.315866E-03	1.630701E-02	2.677745E-03
8.095391E-01	1.942899E-02	3.275309E-03	1.572853E-02	2.651491E-03
8.115230E-01	1.868465E-02	3.235022E-03	1.516303E-02	2.625295E-03
8.135070E-01	1.795970E-02	3.195030E-03	1.461034E-02	2.599179E-03
8.154910E-01	1.725378E-02	3.155350E-03	1.407030E-02	2.573160E-03
8.174749E-01	1.656654E-02	3.115997E-03	1.354274E-02	2.547249E-03
8.194589E-01	1.589765E-02	3.076975E-03	1.302747E-02	2.521454E-03
8.214429E-01	1.524677E-02	3.038284E-03	1.252435E-02	2.495777E-03
8.234269E-01	1.461357E-02	2.999917E-03	1.203321E-02	2.470212E-03
8.254108E-01	1.399777E-02	2.961857E-03	1.155391E-02	2.444749E-03
8.273948E-01	1.340029E-02	2.923966E-03	1.108733E-02	2.419275E-03
8.293788E-01	1.282125E-02	2.886224E-03	1.063367E-02	2.393773E-03
8.313627E-01	1.226014E-02	2.848674E-03	1.019262E-02	2.368281E-03
8.333467E-01	1.171645E-02	2.811353E-03	9.763866E-03	2.342832E-03
8.353307E-01	1.118969E-02	2.774291E-03	9.347090E-03	2.317451E-03
8.373146E-01	1.067937E-02	2.737509E-03	8.941990E-03	2.292156E-03
8.392986E-01	1.018501E-02	2.701018E-03	8.548266E-03	2.266961E-03
8.412826E-01	9.706154E-03	2.664823E-03	8.165618E-03	2.241869E-03
8.432665E-01	9.242336E-03	2.628920E-03	7.793753E-03	2.216881E-03
8.452505E-01	8.793109E-03	2.593298E-03	7.432380E-03	2.191986E-03
8.472345E-01	8.358032E-03	2.557935E-03	7.081213E-03	2.167171E-03
8.492184E-01	7.936671E-03	2.522804E-03	6.739967E-03	2.142412E-03
8.512024E-01	7.529149E-03	2.487842E-03	6.408830E-03	2.117657E-03
8.531864E-01	7.137175E-03	2.452922E-03	6.089340E-03	2.092800E-03
8.551703E-01	6.760395E-03	2.418059E-03	5.781289E-03	2.067852E-03
8.571543E-01	6.398232E-03	2.383274E-03	5.484272E-03	2.042834E-03
8.591383E-01	6.050122E-03	2.348583E-03	5.197892E-03	2.017757E-03
8.611222E-01	5.715511E-03	2.313994E-03	4.921754E-03	1.992632E-03
8.631062E-01	5.393855E-03	2.279510E-03	4.655470E-03	1.967459E-03
8.650902E-01	5.084622E-03	2.245125E-03	4.398656E-03	1.942236E-03
8.670741E-01	4.787290E-03	2.210829E-03	4.150935E-03	1.916953E-03
8.690581E-01	4.501347E-03	2.176604E-03	3.911932E-03	1.891596E-03
8.710421E-01	4.226292E-03	2.142426E-03	3.681278E-03	1.866143E-03
8.730261E-01	3.961633E-03	2.108266E-03	3.458609E-03	1.840571E-03
8.750100E-01	3.706890E-03	2.074088E-03	3.243566E-03	1.814847E-03
8.769940E-01	3.463525E-03	2.039732E-03	3.037490E-03	1.788832E-03
8.789780E-01	3.232823E-03	2.005097E-03	2.841580E-03	1.762436E-03
8.809619E-01	3.014112E-03	1.970225E-03	2.655318E-03	1.735693E-03
8.829459E-01	2.806731E-03	1.935153E-03	2.478192E-03	1.708635E-03
8.849299E-01	2.610036E-03	1.899911E-03	2.309699E-03	1.681288E-03
8.869138E-01	2.423394E-03	1.864525E-03	2.149341E-03	1.653673E-03
8.888978E-01	2.246183E-03	1.829017E-03	1.996627E-03	1.625809E-03
8.908818E-01	2.077796E-03	1.793400E-03	1.851071E-03	1.597707E-03
8.928657E-01	1.917639E-03	1.757685E-03	1.712194E-03	1.569376E-03
8.948497E-01	1.765128E-03	1.721876E-03	1.579524E-03	1.540820E-03
8.968337E-01	1.619691E-03	1.685974E-03	1.452594E-03	1.512038E-03
8.988176E-01	1.480771E-03	1.649973E-03	1.330943E-03	1.483024E-03
9.008016E-01	1.348183E-03	1.613815E-03	1.214445E-03	1.453727E-03
9.027856E-01	1.224661E-03	1.577087E-03	1.105606E-03	1.423771E-03
9.047695E-01	1.110330E-03	1.539770E-03	1.004593E-03	1.393137E-03
9.067535E-01	1.004525E-03	1.501957E-03	9.108570E-04	1.361904E-03
9.087375E-01	9.065937E-04	1.463733E-03	8.238557E-04	1.330149E-03
9.107214E-01	8.158961E-04	1.425184E-03	7.430541E-04	1.297946E-03
9.127054E-01	7.318065E-04	1.386392E-03	6.679237E-04	1.265367E-03
9.146894E-01	6.537113E-04	1.347435E-03	5.979428E-04	1.232484E-03
9.166733E-01	5.810096E-04	1.308387E-03	5.325960E-04	1.199364E-03
9.186573E-01	5.131128E-04	1.269321E-03	4.713748E-04	1.166071E-03
9.206413E-01	4.494443E-04	1.230303E-03	4.137770E-04	1.132667E-03
9.226253E-01	3.894392E-04	1.191396E-03	3.593065E-04	1.099212E-03
9.246092E-01	3.325445E-04	1.152659E-03	3.074737E-04	1.065760E-03
9.265932E-01	2.796674E-04	1.113759E-03	2.591379E-04	1.032001E-03
9.285772E-01	2.331821E-04	1.074023E-03	2.165275E-04	9.973128E-04
9.305611E-01	1.925599E-04	1.033614E-03	1.791888E-04	9.618409E-04
9.325451E-01	1.571969E-04	9.927194E-04	1.465932E-04	9.257556E-04
9.345291E-01	1.265010E-04	9.515240E-04	1.182189E-04	8.892268E-04
9.365130E-01	9.989237E-05	9.102105E-04	9.355050E-05	8.524240E-04
9.384970E-01	7.680264E-05	8.689589E-04	7.207905E-05	8.155153E-04
9.404810E-01	5.667514E-05	8.279462E-04	5.330189E-05	7.786677E-04
9.424649E-01	3.896446E-05	7.873461E-04	3.672264E-05	7.420461E-04
9.444489E-01	2.313632E-05	7.473285E-04	2.185107E-05	7.058135E-04
9.464329E-01	8.667368E-06	7.080590E-04	8.203082E-06	6.701303E-04
9.484168E-01	-4.955022E-06	6.696991E-04	-4.699427E-06	6.351539E-04
9.504008E-01	-1.815326E-05	6.323599E-04	-1.725287E-05	6.009954E-04
9.523848E-01	-2.883418E-05	5.947578E-04	-2.746123E-05	5.664383E-04
9.543687E-01	-3.622375E-05	5.564890E-04	-3.457082E-05	5.310957E-04
9.563527E-01	-4.078011E-05	5.178812E-04	-3.900016E-05	4.952771E-04
9.583367E-01	-4.295225E-05	4.792621E-04	-4.116271E-05	4.592945E-04
9.603206E-01	-4.318022E-05	4.409584E-04	-4.146685E-05	4.234614E-04
9.623046E-01	-4.189525E-05	4.032947E-04	-4.031599E-05	3.880923E-04
9.642886E-01	-3.951991E-05	3.665931E-04	-3.810860E-05	3.535015E-04
9.662725E-01	-3.646827E-05	3.311728E-04	-3.523828E-05	3.200032E-04
9.682565E-01	-3.314602E-05	2.973495E-04	-3.209385E-05	2.879106E-04
9.702405E-01	-2.995067E-05	2.654357E-04	-2.905935E-05	2.575365E-04
9.722244E-01	-2.727161E-05	2.357402E-04	-2.651413E-05	2.291924E-04
9.742084E-01	-2.549034E-05	2.085684E-04	-2.483290E-05	2.031891E-04
9.761924E-01	-2.463263E-05	1.841899E-04	-2.404619E-05	1.798048E-04
9.781764E-01	-2.350982E-05	1.624726E-04	-2.299675E-05	1.589269E-04
9.801603E-01	-2.203514E-05	1.430303E-04	-2.159797E-05	1.401926E-04
9.821443E-01	-2.026587E-05	1.254911E-04	-1.990401E-05	1.232504E-04
9.841283E-01	-1.825820E-05	1.095028E-04	-1.796841E-05	1.077648E-04
9.861122E-01	-1.606718E-05	9.473185E-05	-1.584405E-05	9.341624E-05
9.880962E-01	-1.374682E-05	8.086135E-05	-1.358318E-05	7.989880E-05
9.900802E-01	-1.135002E-05	6.758786E-05	-1.123743E-05	6.691740E-05
9.920641E-01	-8.928685E-06	5.461733E-05	-8.857828E-06	5.418390E-05
9.940481E-01	-6.533661E-06	4.166109E-05	-6.494774E-06	4.141313E-05
9.960321E-01	-4.214799E-06	2.843209E-05	-4.198075E-06	2.831927E-05
9.980160E-01	-2.020952E-06	1.464208E-05	-2.016942E-06	1.461303E-05
1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
