MMHT2014nlo68cl	10.00 GeV^2
x  xuv  xdv  xu  xd  xs  xc  xb  xg  xub  xdb  xsb  xcb  xbb  xdb-ub  Exuv  Exdv  Exu  Exd  Exs  Exc  Exb  Exg  Exub  Exdb  Exsb  Excb  Exbb  Exdb-ub
1.000000E-04  1.279100E-02  6.288300E-03  9.158199E-01  9.095099E-01  7.305399E-01  4.051299E-01  0.000000E+00  1.319300E+01  9.030289E-01  9.032216E-01  7.328049E-01  4.051299E-01  0.000000E+00  1.927000E-04  2.602868E-03  1.932106E-03  5.835769E-02  5.769610E-02  2.358237E-01  3.013857E-02  0.000000E+00  1.582773E+00  5.780545E-02  5.780378E-02  2.362569E-01  3.013857E-02  0.000000E+00  4.922733E-05
1.009253E-04  1.287430E-02  6.334745E-03  9.140949E-01  9.077493E-01  7.290844E-01  4.042012E-01  0.000000E+00  1.315935E+01  9.012206E-01  9.014146E-01  7.313536E-01  4.042012E-01  0.000000E+00  1.939977E-04  2.613561E-03  1.941908E-03  5.809348E-02  5.742750E-02  2.353868E-01  2.996657E-02  0.000000E+00  1.571240E+00  5.753776E-02  5.753601E-02  2.358209E-01  2.996657E-02  0.000000E+00  4.976829E-05
1.018591E-04  1.295763E-02  6.381196E-03  9.123721E-01  9.059909E-01  7.276312E-01  4.032740E-01  0.000000E+00  1.312578E+01  8.994144E-01  8.996097E-01  7.299044E-01  4.032740E-01  0.000000E+00  1.952915E-04  2.624274E-03  1.951728E-03  5.783128E-02  5.716091E-02  2.349505E-01  2.979571E-02  0.000000E+00  1.559784E+00  5.727208E-02  5.727026E-02  2.353854E-01  2.979571E-02  0.000000E+00  5.030272E-05
1.028016E-04  1.304101E-02  6.427663E-03  9.106516E-01  9.042349E-01  7.261802E-01  4.023484E-01  0.000000E+00  1.309228E+01  8.976106E-01  8.978072E-01  7.284576E-01  4.023484E-01  0.000000E+00  1.965815E-04  2.635007E-03  1.961568E-03  5.757109E-02  5.689634E-02  2.345149E-01  2.962600E-02  0.000000E+00  1.548407E+00  5.700840E-02  5.700653E-02  2.349506E-01  2.962600E-02  0.000000E+00  5.083034E-05
1.037528E-04  1.312445E-02  6.474154E-03  9.089335E-01  9.024811E-01  7.247315E-01  4.014243E-01  0.000000E+00  1.305887E+01  8.958091E-01  8.960069E-01  7.270130E-01  4.014243E-01  0.000000E+00  1.978681E-04  2.645759E-03  1.971428E-03  5.731292E-02  5.663378E-02  2.340798E-01  2.945743E-02  0.000000E+00  1.537108E+00  5.674673E-02  5.674482E-02  2.345164E-01  2.945743E-02  0.000000E+00  5.135101E-05
1.047129E-04  1.320795E-02  6.520677E-03  9.072178E-01  9.007297E-01  7.232852E-01  4.005019E-01  0.000000E+00  1.302553E+01  8.940099E-01  8.942090E-01  7.255708E-01  4.005019E-01  0.000000E+00  1.991517E-04  2.656532E-03  1.981308E-03  5.705675E-02  5.637323E-02  2.336453E-01  2.929001E-02  0.000000E+00  1.525887E+00  5.648707E-02  5.648512E-02  2.340828E-01  2.929001E-02  0.000000E+00  5.186467E-05
1.056818E-04  1.329155E-02  6.567243E-03  9.055045E-01  8.989807E-01  7.218411E-01  3.995809E-01  0.000000E+00  1.299228E+01  8.922130E-01  8.924134E-01  7.241309E-01  3.995809E-01  0.000000E+00  2.004326E-04  2.667323E-03  1.991207E-03  5.680259E-02  5.611469E-02  2.332113E-01  2.912373E-02  0.000000E+00  1.514747E+00  5.622940E-02  5.622745E-02  2.336497E-01  2.912373E-02  0.000000E+00  5.237140E-05
1.066596E-04  1.337524E-02  6.613859E-03  9.037937E-01  8.972340E-01  7.203994E-01  3.986616E-01  0.000000E+00  1.295911E+01  8.904185E-01  8.906202E-01  7.226933E-01  3.986616E-01  0.000000E+00  2.017112E-04  2.678135E-03  2.001126E-03  5.655044E-02  5.585816E-02  2.327780E-01  2.895860E-02  0.000000E+00  1.503685E+00  5.597374E-02  5.597178E-02  2.332173E-01  2.895860E-02  0.000000E+00  5.287135E-05
1.076465E-04  1.345904E-02  6.660535E-03  9.020854E-01  8.954898E-01  7.189600E-01  3.977440E-01  0.000000E+00  1.292602E+01  8.886263E-01  8.888293E-01  7.212580E-01  3.977440E-01  0.000000E+00  2.029877E-04  2.688965E-03  2.011066E-03  5.630029E-02  5.560364E-02  2.323453E-01  2.879462E-02  0.000000E+00  1.492703E+00  5.572008E-02  5.571813E-02  2.327854E-01  2.879462E-02  0.000000E+00  5.336475E-05
1.086426E-04  1.354296E-02  6.707279E-03  9.003795E-01  8.937481E-01  7.175230E-01  3.968279E-01  0.000000E+00  1.289301E+01  8.868366E-01  8.870408E-01  7.198251E-01  3.968279E-01  0.000000E+00  2.042625E-04  2.699814E-03  2.021025E-03  5.605214E-02  5.535112E-02  2.319131E-01  2.863178E-02  0.000000E+00  1.481802E+00  5.546841E-02  5.546649E-02  2.323541E-01  2.863178E-02  0.000000E+00  5.385190E-05
1.096478E-04  1.362703E-02  6.754100E-03  8.986763E-01  8.920089E-01  7.160883E-01  3.959134E-01  0.000000E+00  1.286008E+01  8.850492E-01  8.852548E-01  7.183946E-01  3.959134E-01  0.000000E+00  2.055360E-04  2.710682E-03  2.031005E-03  5.580599E-02  5.510059E-02  2.314815E-01  2.847009E-02  0.000000E+00  1.470980E+00  5.521873E-02  5.521685E-02  2.319234E-01  2.847009E-02  0.000000E+00  5.433318E-05
