NNPDF30_nnlo_as_0118	1.12 GeV^2
x  xuv  xdv  xu  xd  xs  xc  xb  xg  xub  xdb  xsb  xcb  xbb  xdb-ub  Exuv  Exdv  Exu  Exd  Exs  Exc  Exb  Exg  Exub  Exdb  Exsb  Excb  Exbb  Exdb-ub
1.000000E-04  1.408591E-02  1.006566E-02  3.261999E-01  3.530341E-01  2.962883E-01  -5.258937E-10  -8.610127E-10  -1.422848E+00  3.121140E-01  3.429684E-01  2.971061E-01  -5.378466E-10  -8.541099E-10  3.085443E-02  4.935750E-03  6.132191E-03  6.538692E-02  1.120000E-01  1.679907E-01  7.137806E-09  7.348004E-09  2.261713E+00  6.675416E-02  1.125021E-01  1.673580E-01  7.168412E-09  7.307958E-09  1.400454E-01
1.009253E-04  1.414325E-02  1.010231E-02  3.261348E-01  3.525452E-01  2.956820E-01  -5.228401E-10  -8.687361E-10  -1.444345E+00  3.119916E-01  3.424429E-01  2.965022E-01  -5.352118E-10  -8.609635E-10  3.045129E-02  4.937269E-03  6.140816E-03  6.505261E-02  1.112979E-01  1.674710E-01  7.186701E-09  7.407197E-09  2.216381E+00  6.642358E-02  1.118054E-01  1.668411E-01  7.218006E-09  7.365594E-09  1.390937E-01
1.018591E-04  1.420092E-02  1.013912E-02  3.260696E-01  3.520605E-01  2.950764E-01  -5.213681E-10  -8.721981E-10  -1.465648E+00  3.118687E-01  3.419214E-01  2.958991E-01  -5.341021E-10  -8.635952E-10  3.005271E-02  4.938731E-03  6.149423E-03  6.472263E-02  1.106035E-01  1.669531E-01  7.214339E-09  7.446535E-09  2.172807E+00  6.609724E-02  1.111164E-01  1.663260E-01  7.246280E-09  7.403709E-09  1.381547E-01
1.028016E-04  1.425891E-02  1.017608E-02  3.260042E-01  3.515798E-01  2.944715E-01  -5.216012E-10  -8.713724E-10  -1.486734E+00  3.117453E-01  3.414037E-01  2.952967E-01  -5.346414E-10  -8.619737E-10  2.965843E-02  4.940139E-03  6.158015E-03  6.439683E-02  1.099163E-01  1.664369E-01  7.218930E-09  7.464466E-09  2.130962E+00  6.577499E-02  1.104349E-01  1.658127E-01  7.251445E-09  7.420741E-09  1.372279E-01
1.037528E-04  1.431716E-02  1.021318E-02  3.259403E-01  3.511017E-01  2.938674E-01  -5.237657E-10  -8.675923E-10  -1.507315E+00  3.116231E-01  3.408885E-01  2.946951E-01  -5.370784E-10  -8.573846E-10  2.926543E-02  4.941513E-03  6.166602E-03  6.407479E-02  1.092338E-01  1.659223E-01  7.200468E-09  7.462213E-09  2.090340E+00  6.545647E-02  1.097581E-01  1.653010E-01  7.233521E-09  7.417834E-09  1.363079E-01
1.047129E-04  1.437567E-02  1.025042E-02  3.258780E-01  3.506259E-01  2.932641E-01  -5.277947E-10  -8.612137E-10  -1.527344E+00  3.115023E-01  3.403755E-01  2.940943E-01  -5.413514E-10  -8.501769E-10  2.887318E-02  4.942856E-03  6.175187E-03  6.375640E-02  1.085555E-01  1.654091E-01  7.160277E-09  7.441480E-09  2.050845E+00  6.514161E-02  1.090856E-01  1.647908E-01  7.193837E-09  7.396684E-09  1.353938E-01
1.056818E-04  1.443443E-02  1.028778E-02  3.258172E-01  3.501524E-01  2.926615E-01  -5.335731E-10  -8.523414E-10  -1.546830E+00  3.113828E-01  3.398646E-01  2.934942E-01  -5.473462E-10  -8.404576E-10  2.848177E-02  4.944169E-03  6.183772E-03  6.344163E-02  1.078814E-01  1.648973E-01  7.099825E-09  7.403929E-09  2.012477E+00  6.483036E-02  1.084174E-01  1.642821E-01  7.133864E-09  7.358962E-09  1.344857E-01
1.066596E-04  1.449345E-02  1.032528E-02  3.257580E-01  3.496811E-01  2.920596E-01  -5.409858E-10  -8.410804E-10  -1.565779E+00  3.112645E-01  3.393558E-01  2.928949E-01  -5.549486E-10  -8.283338E-10  2.809127E-02  4.945453E-03  6.192356E-03  6.313045E-02  1.072115E-01  1.643870E-01  7.020699E-09  7.351356E-09  1.975239E+00  6.452269E-02  1.077536E-01  1.637749E-01  7.055192E-09  7.306473E-09  1.335838E-01
1.076465E-04  1.455272E-02  1.036292E-02  3.257002E-01  3.492121E-01  2.914584E-01  -5.499176E-10  -8.275353E-10  -1.584199E+00  3.111474E-01  3.388492E-01  2.922963E-01  -5.640445E-10  -8.139127E-10  2.770176E-02  4.946708E-03  6.200942E-03  6.282281E-02  1.065459E-01  1.638781E-01  6.924600E-09  7.285674E-09  1.939131E+00  6.421857E-02  1.070942E-01  1.632691E-01  6.959523E-09  7.241144E-09  1.326881E-01
1.086426E-04  1.461224E-02  1.040069E-02  3.256436E-01  3.487454E-01  2.908578E-01  -5.602535E-10  -8.118111E-10  -1.602099E+00  3.110314E-01  3.383447E-01  2.916983E-01  -5.745196E-10  -7.973013E-10  2.731330E-02  4.947935E-03  6.209528E-03  6.251869E-02  1.058847E-01  1.633706E-01  6.813339E-09  7.208908E-09  1.904155E+00  6.391795E-02  1.064392E-01  1.627649E-01  6.848669E-09  7.165013E-09  1.317988E-01
1.096478E-04  1.467203E-02  1.043859E-02  3.255884E-01  3.482809E-01  2.902578E-01  -5.718783E-10  -7.940126E-10  -1.619486E+00  3.109164E-01  3.378423E-01  2.911009E-01  -5.862599E-10  -7.786067E-10  2.692598E-02  4.949134E-03  6.218116E-03  6.221804E-02  1.052279E-01  1.628646E-01  6.688833E-09  7.123183E-09  1.870312E+00  6.362078E-02  1.057888E-01  1.622621E-01  6.724547E-09  7.080219E-09  1.309160E-01
1.106624E-04  1.473207E-02  1.047663E-02  3.255343E-01  3.478188E-01  2.896583E-01  -5.846769E-10  -7.742447E-10  -1.636368E+00  3.108023E-01  3.373421E-01  2.905040E-01  -5.991512E-10  -7.579361E-10  2.653986E-02  4.950306E-03  6.226706E-03  6.192081E-02  1.045755E-01  1.623599E-01  6.553109E-09  7.030712E-09  1.837601E+00  6.332703E-02  1.051428E-01  1.617607E-01  6.589183E-09  6.988989E-09  1.300398E-01
