MMHT2014lo68cl	1.00 GeV^2
x  xuv  xdv  xu  xd  xs  xc  xb  xg  xub  xdb  xsb  xcb  xbb  Exuv  Exdv  Exu  Exd  Exs  Exc  Exb  Exg  Exub  Exdb  Exsb  Excb  Exbb
1.247384E-04  3.353172E-02  1.605104E-02  5.085453E-01  4.921409E-01  2.750757E-01  0.000000E+00  0.000000E+00  1.624229E+00  4.750136E-01  4.760898E-01  2.752151E-01  0.000000E+00  0.000000E+00  4.780983E-03  4.812387E-03  3.513335E-02  3.523759E-02  7.611517E-02  0.000000E+00  0.000000E+00  1.444596E+00  3.526101E-02  3.540993E-02  7.612240E-02  0.000000E+00  0.000000E+00
1.258925E-04  3.364069E-02  1.610279E-02  5.080493E-01  4.915940E-01  2.747754E-01  0.000000E+00  0.000000E+00  1.615920E+00  4.744086E-01  4.754912E-01  2.749159E-01  0.000000E+00  0.000000E+00  4.785364E-03  4.818410E-03  3.506371E-02  3.517009E-02  7.603008E-02  0.000000E+00  0.000000E+00  1.434738E+00  3.519463E-02  3.534337E-02  7.603739E-02  0.000000E+00  0.000000E+00
1.270574E-04  3.374990E-02  1.615469E-02  5.075533E-01  4.910470E-01  2.744750E-01  0.000000E+00  0.000000E+00  1.607629E+00  4.738034E-01  4.748923E-01  2.746167E-01  0.000000E+00  0.000000E+00  4.789736E-03  4.824431E-03  3.499434E-02  3.510289E-02  7.594506E-02  0.000000E+00  0.000000E+00  1.424921E+00  3.512854E-02  3.527708E-02  7.595245E-02  0.000000E+00  0.000000E+00
1.282331E-04  3.385935E-02  1.620673E-02  5.070575E-01  4.905001E-01  2.741747E-01  0.000000E+00  0.000000E+00  1.599357E+00  4.731981E-01  4.742934E-01  2.743175E-01  0.000000E+00  0.000000E+00  4.794099E-03  4.830449E-03  3.492526E-02  3.503596E-02  7.586012E-02  0.000000E+00  0.000000E+00  1.415144E+00  3.506273E-02  3.521107E-02  7.586759E-02  0.000000E+00  0.000000E+00
1.294196E-04  3.396906E-02  1.625892E-02  5.065617E-01  4.899533E-01  2.738743E-01  0.000000E+00  0.000000E+00  1.591104E+00  4.725927E-01  4.736943E-01  2.740183E-01  0.000000E+00  0.000000E+00  4.798452E-03  4.836463E-03  3.485647E-02  3.496932E-02  7.577525E-02  0.000000E+00  0.000000E+00  1.405409E+00  3.499721E-02  3.514533E-02  7.578280E-02  0.000000E+00  0.000000E+00
1.306171E-04  3.407903E-02  1.631127E-02  5.060660E-01  4.894064E-01  2.735738E-01  0.000000E+00  0.000000E+00  1.582869E+00  4.719870E-01  4.730951E-01  2.737190E-01  0.000000E+00  0.000000E+00  4.802793E-03  4.842474E-03  3.478795E-02  3.490297E-02  7.569046E-02  0.000000E+00  0.000000E+00  1.395715E+00  3.493197E-02  3.507987E-02  7.569809E-02  0.000000E+00  0.000000E+00
1.318257E-04  3.418926E-02  1.636378E-02  5.055705E-01  4.888596E-01  2.732734E-01  0.000000E+00  0.000000E+00  1.574654E+00  4.713812E-01  4.724958E-01  2.734197E-01  0.000000E+00  0.000000E+00  4.807122E-03  4.848480E-03  3.471972E-02  3.483690E-02  7.560574E-02  0.000000E+00  0.000000E+00  1.386063E+00  3.486702E-02  3.501468E-02  7.561345E-02  0.000000E+00  0.000000E+00
1.330454E-04  3.429977E-02  1.641645E-02  5.050750E-01  4.883128E-01  2.729729E-01  0.000000E+00  0.000000E+00  1.566459E+00  4.707752E-01  4.718963E-01  2.731204E-01  0.000000E+00  0.000000E+00  4.811438E-03  4.854480E-03  3.465178E-02  3.477111E-02  7.552110E-02  0.000000E+00  0.000000E+00  1.376454E+00  3.480235E-02  3.494977E-02  7.552889E-02  0.000000E+00  0.000000E+00
1.342765E-04  3.441056E-02  1.646929E-02  5.045796E-01  4.877660E-01  2.726724E-01  0.000000E+00  0.000000E+00  1.558285E+00  4.701690E-01  4.712967E-01  2.728211E-01  0.000000E+00  0.000000E+00  4.815741E-03  4.860474E-03  3.458412E-02  3.470562E-02  7.543653E-02  0.000000E+00  0.000000E+00  1.366888E+00  3.473796E-02  3.488513E-02  7.544440E-02  0.000000E+00  0.000000E+00
1.355189E-04  3.452163E-02  1.652231E-02  5.040843E-01  4.872192E-01  2.723718E-01  0.000000E+00  0.000000E+00  1.550130E+00  4.695627E-01  4.706969E-01  2.725217E-01  0.000000E+00  0.000000E+00  4.820030E-03  4.866461E-03  3.451674E-02  3.464040E-02  7.535204E-02  0.000000E+00  0.000000E+00  1.357365E+00  3.467386E-02  3.482077E-02  7.535999E-02  0.000000E+00  0.000000E+00
