model:2	Q0^2=1.12	Q^2=10.00 GeV^2
x  xuv  xdv  xu  xd  xs  xc  xb  xg  xub  xdb  xsb  xcb  xbb
1.148154E-04  2.029361E-02  1.267585E-02  1.521558E-01  1.446777E-01  1.325552E-01  9.248575E-02  0.000000E+00  2.235935E+00  1.318622E-01  1.320019E-01  1.321882E-01  9.224183E-02  0.000000E+00
1.158777E-04  2.038407E-02  1.273153E-02  1.519863E-01  1.444739E-01  1.322967E-01  9.228358E-02  0.000000E+00  2.233688E+00  1.316023E-01  1.317424E-01  1.319294E-01  9.203946E-02  0.000000E+00
1.169499E-04  2.047493E-02  1.278744E-02  1.518175E-01  1.442707E-01  1.320384E-01  9.208167E-02  0.000000E+00  2.231437E+00  1.313425E-01  1.314832E-01  1.316708E-01  9.183735E-02  0.000000E+00
1.180321E-04  2.056619E-02  1.284360E-02  1.516493E-01  1.440679E-01  1.317804E-01  9.188003E-02  0.000000E+00  2.229183E+00  1.310831E-01  1.312243E-01  1.314125E-01  9.163551E-02  0.000000E+00
1.191242E-04  2.065786E-02  1.290000E-02  1.514817E-01  1.438656E-01  1.315226E-01  9.167865E-02  0.000000E+00  2.226927E+00  1.308239E-01  1.309656E-01  1.311545E-01  9.143394E-02  0.000000E+00
1.202264E-04  2.074994E-02  1.295665E-02  1.513148E-01  1.436639E-01  1.312651E-01  9.147753E-02  0.000000E+00  2.224667E+00  1.305649E-01  1.307072E-01  1.308967E-01  9.123263E-02  0.000000E+00
1.213389E-04  2.084242E-02  1.301354E-02  1.511486E-01  1.434626E-01  1.310079E-01  9.127668E-02  0.000000E+00  2.222403E+00  1.303062E-01  1.304490E-01  1.306391E-01  9.103159E-02  0.000000E+00
1.224616E-04  2.093531E-02  1.307068E-02  1.509831E-01  1.432618E-01  1.307509E-01  9.107609E-02  0.000000E+00  2.220137E+00  1.300478E-01  1.301911E-01  1.303819E-01  9.083082E-02  0.000000E+00
1.235947E-04  2.102862E-02  1.312807E-02  1.508182E-01  1.430616E-01  1.304941E-01  9.087576E-02  0.000000E+00  2.217868E+00  1.297896E-01  1.299335E-01  1.301248E-01  9.063031E-02  0.000000E+00
1.247384E-04  2.112234E-02  1.318571E-02  1.506540E-01  1.428618E-01  1.302376E-01  9.067569E-02  0.000000E+00  2.215595E+00  1.295316E-01  1.296761E-01  1.298681E-01  9.043007E-02  0.000000E+00
1.258925E-04  2.121647E-02  1.324361E-02  1.504904E-01  1.426626E-01  1.299814E-01  9.047589E-02  0.000000E+00  2.213320E+00  1.292740E-01  1.294190E-01  1.296116E-01  9.023009E-02  0.000000E+00
1.270574E-04  2.131102E-02  1.330175E-02  1.503275E-01  1.424638E-01  1.297254E-01  9.027636E-02  0.000000E+00  2.211042E+00  1.290165E-01  1.291621E-01  1.293553E-01  9.003038E-02  0.000000E+00
1.282331E-04  2.140599E-02  1.336014E-02  1.501653E-01  1.422656E-01  1.294696E-01  9.007708E-02  0.000000E+00  2.208760E+00  1.287594E-01  1.289055E-01  1.290993E-01  8.983094E-02  0.000000E+00
1.294196E-04  2.150138E-02  1.341879E-02  1.500038E-01  1.420679E-01  1.292141E-01  8.987807E-02  0.000000E+00  2.206475E+00  1.285024E-01  1.286491E-01  1.288436E-01  8.963176E-02  0.000000E+00
1.306171E-04  2.159719E-02  1.347770E-02  1.498430E-01  1.418707E-01  1.289589E-01  8.967932E-02  0.000000E+00  2.204188E+00  1.282458E-01  1.283930E-01  1.285881E-01  8.943285E-02  0.000000E+00
1.318257E-04  2.169343E-02  1.353686E-02  1.496828E-01  1.416740E-01  1.287039E-01  8.948084E-02  0.000000E+00  2.201897E+00  1.279894E-01  1.281371E-01  1.283329E-01  8.923421E-02  0.000000E+00
1.330454E-04  2.179009E-02  1.359628E-02  1.495233E-01  1.414778E-01  1.284492E-01  8.928261E-02  0.000000E+00  2.199604E+00  1.277332E-01  1.278816E-01  1.280779E-01  8.903583E-02  0.000000E+00
1.342765E-04  2.188719E-02  1.365595E-02  1.493645E-01  1.412822E-01  1.281947E-01  8.908465E-02  0.000000E+00  2.197307E+00  1.274773E-01  1.276262E-01  1.278232E-01  8.883772E-02  0.000000E+00
1.355189E-04  2.198471E-02  1.371589E-02  1.492064E-01  1.410870E-01  1.279405E-01  8.888696E-02  0.000000E+00  2.195008E+00  1.272217E-01  1.273711E-01  1.275688E-01  8.863987E-02  0.000000E+00
1.367729E-04  2.208266E-02  1.377609E-02  1.490490E-01  1.408924E-01  1.276866E-01  8.868952E-02  0.000000E+00  2.192706E+00  1.269663E-01  1.271163E-01  1.273146E-01  8.844229E-02  0.000000E+00
1.380384E-04  2.218105E-02  1.383655E-02  1.488922E-01  1.406983E-01  1.274328E-01  8.849235E-02  0.000000E+00  2.190400E+00  1.267112E-01  1.268617E-01  1.270607E-01  8.824498E-02  0.000000E+00
1.393157E-04  2.227988E-02  1.389727E-02  1.487362E-01  1.405047E-01  1.271794E-01  8.829544E-02  0.000000E+00  2.188092E+00  1.264563E-01  1.266074E-01  1.268070E-01  8.804793E-02  0.000000E+00
1.406048E-04  2.237914E-02  1.395826E-02  1.485808E-01  1.403116E-01  1.269262E-01  8.809879E-02  0.000000E+00  2.185781E+00  1.262017E-01  1.263534E-01  1.265536E-01  8.785114E-02  0.000000E+00
1.419058E-04  2.247884E-02  1.401951E-02  1.484261E-01  1.401191E-01  1.266732E-01  8.790240E-02  0.000000E+00  2.183467E+00  1.259473E-01  1.260996E-01  1.263005E-01  8.765462E-02  0.000000E+00
1.432188E-04  2.257899E-02  1.408102E-02  1.482722E-01  1.399270E-01  1.264205E-01  8.770628E-02  0.000000E+00  2.181150E+00  1.256932E-01  1.258460E-01  1.260476E-01  8.745837E-02  0.000000E+00
1.445440E-04  2.267958E-02  1.414281E-02  1.481189E-01  1.397355E-01  1.261681E-01  8.751041E-02  0.000000E+00  2.178830E+00  1.254393E-01  1.255927E-01  1.257949E-01  8.726238E-02  0.000000E+00
1.458814E-04  2.278061E-02  1.420486E-02  1.479663E-01  1.395446E-01  1.259159E-01  8.731481E-02  0.000000E+00  2.176508E+00  1.251857E-01  1.253397E-01  1.255425E-01  8.706666E-02  0.000000E+00
1.472313E-04  2.288209E-02  1.426719E-02  1.478145E-01  1.393541E-01  1.256639E-01  8.711947E-02  0.000000E+00  2.174182E+00  1.249324E-01  1.250869E-01  1.252904E-01  8.687120E-02  0.000000E+00
1.485936E-04  2.298403E-02  1.432978E-02  1.476633E-01  1.391642E-01  1.254122E-01  8.692440E-02  0.000000E+00  2.171854E+00  1.246793E-01  1.248344E-01  1.250385E-01  8.667601E-02  0.000000E+00
1.499685E-04  2.308641E-02  1.439265E-02  1.475128E-01  1.389748E-01  1.251608E-01  8.672958E-02  0.000000E+00  2.169523E+00  1.244264E-01  1.245822E-01  1.247869E-01  8.648108E-02  0.000000E+00
1.513561E-04  2.318925E-02  1.445579E-02  1.473631E-01  1.387859E-01  1.249096E-01  8.653503E-02  0.000000E+00  2.167189E+00  1.241739E-01  1.243302E-01  1.245356E-01  8.628642E-02  0.000000E+00
1.527566E-04  2.329254E-02  1.451921E-02  1.472141E-01  1.385976E-01  1.246586E-01  8.634073E-02  0.000000E+00  2.164852E+00  1.239215E-01  1.240784E-01  1.242845E-01  8.609202E-02  0.000000E+00
1.541700E-04  2.339629E-02  1.458290E-02  1.470657E-01  1.384098E-01  1.244080E-01  8.614670E-02  0.000000E+00  2.162513E+00  1.236695E-01  1.238269E-01  1.240337E-01  8.589789E-02  0.000000E+00
1.555966E-04  2.350050E-02  1.464687E-02  1.469181E-01  1.382226E-01  1.241575E-01  8.595293E-02  0.000000E+00  2.160171E+00  1.234176E-01  1.235757E-01  1.237831E-01  8.570402E-02  0.000000E+00
1.570363E-04  2.360517E-02  1.471112E-02  1.467712E-01  1.380358E-01  1.239073E-01  8.575942E-02  0.000000E+00  2.157826E+00  1.231661E-01  1.233247E-01  1.235328E-01  8.551042E-02  0.000000E+00
1.584893E-04  2.371031E-02  1.477564E-02  1.466251E-01  1.378496E-01  1.236574E-01  8.556617E-02  0.000000E+00  2.155478E+00  1.229148E-01  1.230740E-01  1.232827E-01  8.531708E-02  0.000000E+00
1.599558E-04  2.381591E-02  1.484045E-02  1.464796E-01  1.376640E-01  1.234077E-01  8.537318E-02  0.000000E+00  2.153128E+00  1.226637E-01  1.228235E-01  1.230329E-01  8.512401E-02  0.000000E+00
1.614359E-04  2.392198E-02  1.490554E-02  1.463349E-01  1.374788E-01  1.231583E-01  8.518045E-02  0.000000E+00  2.150775E+00  1.224129E-01  1.225733E-01  1.227833E-01  8.493120E-02  0.000000E+00
1.629296E-04  2.402852E-02  1.497091E-02  1.461909E-01  1.372943E-01  1.229091E-01  8.498798E-02  0.000000E+00  2.148419E+00  1.221624E-01  1.223234E-01  1.225341E-01  8.473865E-02  0.000000E+00
1.644372E-04  2.413554E-02  1.503657E-02  1.460476E-01  1.371102E-01  1.226602E-01  8.479578E-02  0.000000E+00  2.146060E+00  1.219121E-01  1.220737E-01  1.222850E-01  8.454637E-02  0.000000E+00
1.659587E-04  2.424302E-02  1.510251E-02  1.459051E-01  1.369267E-01  1.224115E-01  8.460383E-02  0.000000E+00  2.143699E+00  1.216620E-01  1.218242E-01  1.220362E-01  8.435435E-02  0.000000E+00
1.674943E-04  2.435099E-02  1.516874E-02  1.457632E-01  1.367438E-01  1.221631E-01  8.441214E-02  0.000000E+00  2.141335E+00  1.214123E-01  1.215750E-01  1.217877E-01  8.416260E-02  0.000000E+00
1.690441E-04  2.445943E-02  1.523526E-02  1.456222E-01  1.365614E-01  1.219150E-01  8.422072E-02  0.000000E+00  2.138969E+00  1.211627E-01  1.213261E-01  1.215395E-01  8.397111E-02  0.000000E+00
1.706082E-04  2.456835E-02  1.530206E-02  1.454818E-01  1.363795E-01  1.216670E-01  8.402955E-02  0.000000E+00  2.136600E+00  1.209135E-01  1.210774E-01  1.212915E-01  8.377988E-02  0.000000E+00
1.721869E-04  2.467776E-02  1.536916E-02  1.453422E-01  1.361982E-01  1.214194E-01  8.383864E-02  0.000000E+00  2.134228E+00  1.206644E-01  1.208290E-01  1.210437E-01  8.358892E-02  0.000000E+00
1.737801E-04  2.478765E-02  1.543655E-02  1.452033E-01  1.360174E-01  1.211720E-01  8.364800E-02  0.000000E+00  2.131853E+00  1.204157E-01  1.205809E-01  1.207962E-01  8.339822E-02  0.000000E+00
1.753881E-04  2.489803E-02  1.550423E-02  1.450652E-01  1.358372E-01  1.209248E-01  8.345761E-02  0.000000E+00  2.129477E+00  1.201672E-01  1.203330E-01  1.205490E-01  8.320779E-02  0.000000E+00
1.770109E-04  2.500890E-02  1.557221E-02  1.449278E-01  1.356575E-01  1.206779E-01  8.326748E-02  0.000000E+00  2.127097E+00  1.199189E-01  1.200853E-01  1.203020E-01  8.301762E-02  0.000000E+00
1.786488E-04  2.512026E-02  1.564048E-02  1.447912E-01  1.354784E-01  1.204312E-01  8.307761E-02  0.000000E+00  2.124715E+00  1.196709E-01  1.198379E-01  1.200553E-01  8.282771E-02  0.000000E+00
1.803018E-04  2.523211E-02  1.570905E-02  1.446553E-01  1.352998E-01  1.201848E-01  8.288800E-02  0.000000E+00  2.122330E+00  1.194232E-01  1.195908E-01  1.198089E-01  8.263807E-02  0.000000E+00
1.819701E-04  2.534446E-02  1.577792E-02  1.445201E-01  1.351218E-01  1.199387E-01  8.269865E-02  0.000000E+00  2.119943E+00  1.191757E-01  1.193439E-01  1.195626E-01  8.244869E-02  0.000000E+00
1.836538E-04  2.545730E-02  1.584709E-02  1.443858E-01  1.349444E-01  1.196928E-01  8.250956E-02  0.000000E+00  2.117553E+00  1.189285E-01  1.190973E-01  1.193167E-01  8.225957E-02  0.000000E+00
1.853532E-04  2.557065E-02  1.591656E-02  1.442521E-01  1.347675E-01  1.194471E-01  8.232073E-02  0.000000E+00  2.115161E+00  1.186815E-01  1.188509E-01  1.190710E-01  8.207071E-02  0.000000E+00
1.870682E-04  2.568450E-02  1.598633E-02  1.441192E-01  1.345911E-01  1.192017E-01  8.213215E-02  0.000000E+00  2.112766E+00  1.184347E-01  1.186048E-01  1.188256E-01  8.188212E-02  0.000000E+00
1.887991E-04  2.579886E-02  1.605640E-02  1.439871E-01  1.344154E-01  1.189565E-01  8.194384E-02  0.000000E+00  2.110368E+00  1.181883E-01  1.183590E-01  1.185804E-01  8.169379E-02  0.000000E+00
1.905461E-04  2.591372E-02  1.612678E-02  1.438558E-01  1.342401E-01  1.187116E-01  8.175578E-02  0.000000E+00  2.107969E+00  1.179421E-01  1.181134E-01  1.183355E-01  8.150572E-02  0.000000E+00
1.923092E-04  2.602909E-02  1.619746E-02  1.437252E-01  1.340655E-01  1.184670E-01  8.156798E-02  0.000000E+00  2.105566E+00  1.176961E-01  1.178680E-01  1.180908E-01  8.131792E-02  0.000000E+00
1.940886E-04  2.614497E-02  1.626846E-02  1.435954E-01  1.338914E-01  1.182226E-01  8.138044E-02  0.000000E+00  2.103162E+00  1.174504E-01  1.176229E-01  1.178464E-01  8.113038E-02  0.000000E+00
1.958845E-04  2.626137E-02  1.633976E-02  1.434663E-01  1.337179E-01  1.179784E-01  8.119315E-02  0.000000E+00  2.100754E+00  1.172049E-01  1.173781E-01  1.176023E-01  8.094310E-02  0.000000E+00
1.976970E-04  2.637828E-02  1.641137E-02  1.433380E-01  1.335449E-01  1.177345E-01  8.100613E-02  0.000000E+00  2.098345E+00  1.169597E-01  1.171335E-01  1.173584E-01  8.075608E-02  0.000000E+00
1.995262E-04  2.649571E-02  1.648329E-02  1.432105E-01  1.333725E-01  1.174909E-01  8.081936E-02  0.000000E+00  2.095932E+00  1.167148E-01  1.168892E-01  1.171148E-01  8.056932E-02  0.000000E+00
2.013724E-04  2.661366E-02  1.655553E-02  1.430837E-01  1.332007E-01  1.172475E-01  8.063285E-02  0.000000E+00  2.093518E+00  1.164701E-01  1.166452E-01  1.168714E-01  8.038283E-02  0.000000E+00
2.032357E-04  2.673214E-02  1.662808E-02  1.429578E-01  1.330294E-01  1.170043E-01  8.044660E-02  0.000000E+00  2.091101E+00  1.162256E-01  1.164013E-01  1.166283E-01  8.019660E-02  0.000000E+00
2.051162E-04  2.685114E-02  1.670095E-02  1.428326E-01  1.328587E-01  1.167614E-01  8.026061E-02  0.000000E+00  2.088682E+00  1.159815E-01  1.161578E-01  1.163854E-01  8.001063E-02  0.000000E+00
2.070141E-04  2.697066E-02  1.677413E-02  1.427082E-01  1.326886E-01  1.165188E-01  8.007487E-02  0.000000E+00  2.086260E+00  1.157375E-01  1.159145E-01  1.161428E-01  7.982492E-02  0.000000E+00
2.089296E-04  2.709072E-02  1.684763E-02  1.425846E-01  1.325191E-01  1.162764E-01  7.988939E-02  0.000000E+00  2.083836E+00  1.154939E-01  1.156715E-01  1.159004E-01  7.963947E-02  0.000000E+00
2.108628E-04  2.721131E-02  1.692145E-02  1.424617E-01  1.323501E-01  1.160342E-01  7.970416E-02  0.000000E+00  2.081409E+00  1.152504E-01  1.154287E-01  1.156584E-01  7.945429E-02  0.000000E+00
2.128139E-04  2.733244E-02  1.699559E-02  1.423397E-01  1.321817E-01  1.157923E-01  7.951920E-02  0.000000E+00  2.078980E+00  1.150073E-01  1.151861E-01  1.154165E-01  7.926936E-02  0.000000E+00
2.147830E-04  2.745410E-02  1.707006E-02  1.422184E-01  1.320139E-01  1.155507E-01  7.933448E-02  0.000000E+00  2.076549E+00  1.147643E-01  1.149439E-01  1.151749E-01  7.908470E-02  0.000000E+00
2.167704E-04  2.757630E-02  1.714485E-02  1.420980E-01  1.318467E-01  1.153093E-01  7.915003E-02  0.000000E+00  2.074116E+00  1.145217E-01  1.147018E-01  1.149336E-01  7.890030E-02  0.000000E+00
2.187762E-04  2.769905E-02  1.721996E-02  1.419783E-01  1.316800E-01  1.150681E-01  7.896583E-02  0.000000E+00  2.071680E+00  1.142793E-01  1.144601E-01  1.146925E-01  7.871616E-02  0.000000E+00
2.208005E-04  2.782234E-02  1.729540E-02  1.418595E-01  1.315140E-01  1.148272E-01  7.878189E-02  0.000000E+00  2.069242E+00  1.140371E-01  1.142186E-01  1.144517E-01  7.853228E-02  0.000000E+00
2.228435E-04  2.794617E-02  1.737117E-02  1.417414E-01  1.313485E-01  1.145865E-01  7.859821E-02  0.000000E+00  2.066801E+00  1.137952E-01  1.139773E-01  1.142112E-01  7.834866E-02  0.000000E+00
2.249055E-04  2.807056E-02  1.744727E-02  1.416241E-01  1.311836E-01  1.143461E-01  7.841478E-02  0.000000E+00  2.064359E+00  1.135536E-01  1.137363E-01  1.139709E-01  7.816530E-02  0.000000E+00
2.269865E-04  2.819549E-02  1.752370E-02  1.415077E-01  1.310193E-01  1.141060E-01  7.823160E-02  0.000000E+00  2.061914E+00  1.133122E-01  1.134956E-01  1.137308E-01  7.798220E-02  0.000000E+00
2.290868E-04  2.832099E-02  1.760047E-02  1.413920E-01  1.308556E-01  1.138660E-01  7.804868E-02  0.000000E+00  2.059467E+00  1.130710E-01  1.132551E-01  1.134910E-01  7.779936E-02  0.000000E+00
2.312065E-04  2.844703E-02  1.767756E-02  1.412772E-01  1.306924E-01  1.136264E-01  7.786602E-02  0.000000E+00  2.057017E+00  1.128301E-01  1.130149E-01  1.132515E-01  7.761679E-02  0.000000E+00
2.333458E-04  2.857364E-02  1.775499E-02  1.411632E-01  1.305299E-01  1.133870E-01  7.768361E-02  0.000000E+00  2.054565E+00  1.125895E-01  1.127749E-01  1.130122E-01  7.743447E-02  0.000000E+00
2.355049E-04  2.870081E-02  1.783276E-02  1.410499E-01  1.303679E-01  1.131478E-01  7.750146E-02  0.000000E+00  2.052112E+00  1.123491E-01  1.125351E-01  1.127732E-01  7.725241E-02  0.000000E+00
2.376840E-04  2.882854E-02  1.791087E-02  1.409375E-01  1.302065E-01  1.129089E-01  7.731956E-02  0.000000E+00  2.049655E+00  1.121090E-01  1.122957E-01  1.125344E-01  7.707061E-02  0.000000E+00
2.398833E-04  2.895684E-02  1.798932E-02  1.408260E-01  1.300458E-01  1.126702E-01  7.713792E-02  0.000000E+00  2.047197E+00  1.118691E-01  1.120565E-01  1.122959E-01  7.688907E-02  0.000000E+00
2.421029E-04  2.908571E-02  1.806811E-02  1.407152E-01  1.298856E-01  1.124318E-01  7.695653E-02  0.000000E+00  2.044737E+00  1.116295E-01  1.118175E-01  1.120577E-01  7.670779E-02  0.000000E+00
2.443431E-04  2.921515E-02  1.814724E-02  1.406053E-01  1.297260E-01  1.121936E-01  7.677539E-02  0.000000E+00  2.042274E+00  1.113901E-01  1.115788E-01  1.118197E-01  7.652677E-02  0.000000E+00
2.466039E-04  2.934517E-02  1.822672E-02  1.404962E-01  1.295671E-01  1.119557E-01  7.659451E-02  0.000000E+00  2.039809E+00  1.111510E-01  1.113403E-01  1.115819E-01  7.634601E-02  0.000000E+00
2.488857E-04  2.947576E-02  1.830654E-02  1.403879E-01  1.294087E-01  1.117180E-01  7.641388E-02  0.000000E+00  2.037342E+00  1.109122E-01  1.111021E-01  1.113444E-01  7.616551E-02  0.000000E+00
2.511886E-04  2.960693E-02  1.838671E-02  1.402805E-01  1.292509E-01  1.114806E-01  7.623351E-02  0.000000E+00  2.034873E+00  1.106735E-01  1.108642E-01  1.111072E-01  7.598527E-02  0.000000E+00
2.535129E-04  2.973869E-02  1.846723E-02  1.401739E-01  1.290937E-01  1.112434E-01  7.605339E-02  0.000000E+00  2.032402E+00  1.104352E-01  1.106265E-01  1.108702E-01  7.580528E-02  0.000000E+00
2.558586E-04  2.987103E-02  1.854810E-02  1.400681E-01  1.289372E-01  1.110064E-01  7.587353E-02  0.000000E+00  2.029928E+00  1.101971E-01  1.103891E-01  1.106335E-01  7.562556E-02  0.000000E+00
2.582260E-04  3.000395E-02  1.862932E-02  1.399632E-01  1.287812E-01  1.107698E-01  7.569392E-02  0.000000E+00  2.027453E+00  1.099592E-01  1.101519E-01  1.103970E-01  7.544609E-02  0.000000E+00
2.606154E-04  3.013747E-02  1.871089E-02  1.398591E-01  1.286259E-01  1.105333E-01  7.551456E-02  0.000000E+00  2.024975E+00  1.097216E-01  1.099150E-01  1.101608E-01  7.526688E-02  0.000000E+00
2.630268E-04  3.027158E-02  1.879282E-02  1.397558E-01  1.284711E-01  1.102971E-01  7.533545E-02  0.000000E+00  2.022495E+00  1.094843E-01  1.096783E-01  1.099248E-01  7.508793E-02  0.000000E+00
2.654606E-04  3.040628E-02  1.887511E-02  1.396535E-01  1.283170E-01  1.100612E-01  7.515660E-02  0.000000E+00  2.020014E+00  1.092472E-01  1.094419E-01  1.096891E-01  7.490924E-02  0.000000E+00
2.679168E-04  3.054158E-02  1.895776E-02  1.395519E-01  1.281635E-01  1.098255E-01  7.497800E-02  0.000000E+00  2.017530E+00  1.090103E-01  1.092057E-01  1.094537E-01  7.473081E-02  0.000000E+00
2.703958E-04  3.067749E-02  1.904076E-02  1.394512E-01  1.280105E-01  1.095900E-01  7.479965E-02  0.000000E+00  2.015044E+00  1.087737E-01  1.089698E-01  1.092185E-01  7.455263E-02  0.000000E+00
2.728978E-04  3.081399E-02  1.912413E-02  1.393514E-01  1.278582E-01  1.093548E-01  7.462156E-02  0.000000E+00  2.012556E+00  1.085374E-01  1.087341E-01  1.089835E-01  7.437471E-02  0.000000E+00
2.754229E-04  3.095111E-02  1.920785E-02  1.392524E-01  1.277066E-01  1.091198E-01  7.444371E-02  0.000000E+00  2.010066E+00  1.083013E-01  1.084987E-01  1.087488E-01  7.419705E-02  0.000000E+00
2.779713E-04  3.108883E-02  1.929195E-02  1.391543E-01  1.275555E-01  1.088851E-01  7.426612E-02  0.000000E+00  2.007574E+00  1.080655E-01  1.082636E-01  1.085144E-01  7.401964E-02  0.000000E+00
2.805434E-04  3.122716E-02  1.937641E-02  1.390570E-01  1.274051E-01  1.086506E-01  7.408878E-02  0.000000E+00  2.005080E+00  1.078299E-01  1.080287E-01  1.082802E-01  7.384250E-02  0.000000E+00
2.831392E-04  3.136611E-02  1.946123E-02  1.389606E-01  1.272553E-01  1.084164E-01  7.391170E-02  0.000000E+00  2.002584E+00  1.075945E-01  1.077940E-01  1.080463E-01  7.366561E-02  0.000000E+00
2.857591E-04  3.150567E-02  1.954643E-02  1.388651E-01  1.271061E-01  1.081824E-01  7.373486E-02  0.000000E+00  2.000086E+00  1.073595E-01  1.075596E-01  1.078126E-01  7.348898E-02  0.000000E+00
2.884032E-04  3.164585E-02  1.963200E-02  1.387705E-01  1.269575E-01  1.079487E-01  7.355827E-02  0.000000E+00  1.997586E+00  1.071246E-01  1.073255E-01  1.075792E-01  7.331260E-02  0.000000E+00
2.910717E-04  3.178666E-02  1.971794E-02  1.386767E-01  1.268095E-01  1.077152E-01  7.338194E-02  0.000000E+00  1.995084E+00  1.068900E-01  1.070916E-01  1.073460E-01  7.313648E-02  0.000000E+00
2.937650E-04  3.192809E-02  1.980425E-02  1.385838E-01  1.266622E-01  1.074819E-01  7.320586E-02  0.000000E+00  1.992580E+00  1.066557E-01  1.068580E-01  1.071131E-01  7.296062E-02  0.000000E+00
2.964831E-04  3.207015E-02  1.989094E-02  1.384918E-01  1.265155E-01  1.072489E-01  7.303002E-02  0.000000E+00  1.990075E+00  1.064216E-01  1.066246E-01  1.068804E-01  7.278501E-02  0.000000E+00
2.992265E-04  3.221284E-02  1.997801E-02  1.384007E-01  1.263695E-01  1.070162E-01  7.285444E-02  0.000000E+00  1.987567E+00  1.061878E-01  1.063914E-01  1.066480E-01  7.260966E-02  0.000000E+00
3.019952E-04  3.235617E-02  2.006545E-02  1.383104E-01  1.262240E-01  1.067837E-01  7.267911E-02  0.000000E+00  1.985057E+00  1.059542E-01  1.061586E-01  1.064159E-01  7.243456E-02  0.000000E+00
3.047895E-04  3.250013E-02  2.015328E-02  1.382210E-01  1.260792E-01  1.065514E-01  7.250403E-02  0.000000E+00  1.982546E+00  1.057209E-01  1.059259E-01  1.061840E-01  7.225972E-02  0.000000E+00
3.076097E-04  3.264473E-02  2.024149E-02  1.381326E-01  1.259351E-01  1.063194E-01  7.232920E-02  0.000000E+00  1.980032E+00  1.054878E-01  1.056936E-01  1.059523E-01  7.208514E-02  0.000000E+00
