# MMHT2014 NNLO Q=1.000
# x  w(x)  delta_w(x)
1.548297E-01  1.383320E-01  5.317323E-03
1.568136E-01  1.407179E-01  5.187120E-03
1.587976E-01  1.428269E-01  5.161426E-03
1.607816E-01  1.455070E-01  4.994114E-03
1.627655E-01  1.480286E-01  5.156828E-03
1.647495E-01  1.503124E-01  4.980459E-03
1.667335E-01  1.524968E-01  5.239080E-03
1.687174E-01  1.551882E-01  5.268759E-03
1.707014E-01  1.579471E-01  5.475198E-03
1.726854E-01  1.602896E-01  5.220966E-03
1.746693E-01  1.629043E-01  5.622518E-03
1.766533E-01  1.651812E-01  5.205336E-03
1.786373E-01  1.675045E-01  5.216490E-03
1.806212E-01  1.702152E-01  5.501349E-03
1.826052E-01  1.728307E-01  5.391660E-03
1.845892E-01  1.755325E-01  5.605455E-03
1.865731E-01  1.779641E-01  5.387732E-03
1.885571E-01  1.802683E-01  5.202965E-03
1.905411E-01  1.831368E-01  5.427119E-03
1.925251E-01  1.854166E-01  5.525770E-03
1.945090E-01  1.881903E-01  5.643027E-03
1.964930E-01  1.908754E-01  5.692513E-03
1.984770E-01  1.932163E-01  5.202034E-03
2.004609E-01  1.960773E-01  5.648368E-03
2.024449E-01  1.986740E-01  5.603442E-03
2.044289E-01  2.012052E-01  4.961042E-03
2.064128E-01  2.035904E-01  5.859759E-03
2.083968E-01  2.066116E-01  5.573259E-03
2.103808E-01  2.096540E-01  5.913166E-03
2.123647E-01  2.119617E-01  5.296976E-03
2.143487E-01  2.142062E-01  6.107598E-03
2.163327E-01  2.173860E-01  5.783697E-03
2.183166E-01  2.198423E-01  5.279110E-03
2.203006E-01  2.222765E-01  6.147576E-03
2.222846E-01  2.253852E-01  5.804693E-03
2.242685E-01  2.285345E-01  5.891544E-03
2.262525E-01  2.307500E-01  5.414239E-03
2.282365E-01  2.334862E-01  6.095385E-03
2.302204E-01  2.357770E-01  6.384000E-03
2.322044E-01  2.389745E-01  5.060755E-03
2.341884E-01  2.415109E-01  5.937556E-03
2.361723E-01  2.443864E-01  6.161832E-03
2.381563E-01  2.472515E-01  6.147787E-03
2.401403E-01  2.502857E-01  5.481625E-03
2.421242E-01  2.526731E-01  6.114724E-03
2.441082E-01  2.554015E-01  6.307140E-03
2.460922E-01  2.586676E-01  6.178902E-03
2.480762E-01  2.610770E-01  5.717227E-03
2.500601E-01  2.638906E-01  6.084255E-03
2.520441E-01  2.669124E-01  6.388739E-03
2.540281E-01  2.698501E-01  5.988576E-03
2.560120E-01  2.721818E-01  6.038090E-03
2.579960E-01  2.754835E-01  6.370845E-03
2.599800E-01  2.784009E-01  6.368568E-03
2.619639E-01  2.806323E-01  5.237295E-03
2.639479E-01  2.831807E-01  6.502218E-03
2.659319E-01  2.866034E-01  6.435698E-03
2.679158E-01  2.899915E-01  6.933504E-03
2.698998E-01  2.919447E-01  5.824403E-03
2.718838E-01  2.949250E-01  6.390446E-03
2.738677E-01  2.977696E-01  6.395494E-03
2.758517E-01  3.012490E-01  6.479704E-03
2.778357E-01  3.034127E-01  5.764245E-03
2.798196E-01  3.065487E-01  6.168606E-03
2.818036E-01  3.093708E-01  6.323251E-03
2.837876E-01  3.125907E-01  6.106609E-03
2.857715E-01  3.152224E-01  6.686282E-03
2.877555E-01  3.186950E-01  7.510966E-03
2.897395E-01  3.205778E-01  6.238283E-03
2.917234E-01  3.240711E-01  6.182334E-03
2.937074E-01  3.265789E-01  5.971609E-03
2.956914E-01  3.295699E-01  6.356192E-03
2.976754E-01  3.322754E-01  6.270309E-03
2.996593E-01  3.350544E-01  5.905938E-03
3.016433E-01  3.385002E-01  6.360078E-03
3.036273E-01  3.419112E-01  7.700018E-03
3.056112E-01  3.438183E-01  6.176603E-03
3.075952E-01  3.474041E-01  6.548309E-03
3.095792E-01  3.497812E-01  6.086139E-03
3.115631E-01  3.529004E-01  6.200745E-03
3.135471E-01  3.559979E-01  6.631290E-03
3.155311E-01  3.592383E-01  6.256289E-03
3.175150E-01  3.614460E-01  5.980119E-03
3.194990E-01  3.644248E-01  6.667769E-03
3.214830E-01  3.679857E-01  6.493816E-03
3.234669E-01  3.702055E-01  6.946361E-03
3.254509E-01  3.731474E-01  5.380288E-03
3.274349E-01  3.757664E-01  6.469613E-03
3.294188E-01  3.796551E-01  7.160036E-03
3.314028E-01  3.815187E-01  7.432230E-03
3.333868E-01  3.849245E-01  5.923267E-03
3.353707E-01  3.878609E-01  6.741709E-03
3.373547E-01  3.915457E-01  6.924721E-03
3.393387E-01  3.935412E-01  7.109626E-03
3.413226E-01  3.970745E-01  5.344617E-03
3.433066E-01  3.999814E-01  6.254315E-03
3.452906E-01  4.028071E-01  6.883799E-03
3.472745E-01  4.058964E-01  6.431502E-03
3.492585E-01  4.093311E-01  6.925856E-03
3.512425E-01  4.114849E-01  6.579353E-03
3.532265E-01  4.148392E-01  6.804054E-03
3.552104E-01  4.175020E-01  6.509790E-03
3.571944E-01  4.210052E-01  6.603659E-03
3.591784E-01  4.234607E-01  5.640161E-03
3.611623E-01  4.261582E-01  6.104739E-03
3.631463E-01  4.290948E-01  7.106289E-03
3.651303E-01  4.320725E-01  6.603805E-03
3.671142E-01  4.350563E-01  6.633781E-03
3.690982E-01  4.382758E-01  6.325117E-03
3.710822E-01  4.412708E-01  6.599901E-03
3.730661E-01  4.443430E-01  6.727772E-03
3.750501E-01  4.476295E-01  6.739346E-03
3.770341E-01  4.501331E-01  5.291944E-03
3.790180E-01  4.537449E-01  7.088745E-03
3.810020E-01  4.559152E-01  7.043109E-03
3.829860E-01  4.590665E-01  6.365407E-03
3.849699E-01  4.626722E-01  7.117899E-03
3.869539E-01  4.648047E-01  6.123538E-03
3.889379E-01  4.685186E-01  6.900708E-03
3.909218E-01  4.713540E-01  6.560455E-03
3.929058E-01  4.733410E-01  7.218224E-03
3.948898E-01  4.770644E-01  5.506369E-03
3.968737E-01  4.797393E-01  6.068624E-03
3.988577E-01  4.838609E-01  9.188655E-03
4.008417E-01  4.857668E-01  5.504357E-03
4.028257E-01  4.879359E-01  7.148574E-03
4.048096E-01  4.913799E-01  5.419155E-03
4.067936E-01  4.943181E-01  5.909804E-03
4.087776E-01  4.983588E-01  7.625355E-03
4.107615E-01  5.002618E-01  5.883542E-03
4.127455E-01  5.033267E-01  6.518837E-03
4.147295E-01  5.062198E-01  5.011739E-03
4.167134E-01  5.099878E-01  7.536641E-03
4.186974E-01  5.119949E-01  6.893506E-03
4.206814E-01  5.155080E-01  5.644580E-03
4.226653E-01  5.189877E-01  8.724142E-03
4.246493E-01  5.207466E-01  5.322187E-03
4.266333E-01  5.238202E-01  6.289942E-03
4.286172E-01  5.266595E-01  6.859021E-03
4.306012E-01  5.295795E-01  5.727650E-03
4.325852E-01  5.323997E-01  6.892087E-03
4.345691E-01  5.355150E-01  4.734441E-03
4.365531E-01  5.381291E-01  6.476673E-03
4.385371E-01  5.424858E-01  8.243097E-03
4.405210E-01  5.449556E-01  5.829168E-03
4.425050E-01  5.466120E-01  8.196266E-03
4.444890E-01  5.500293E-01  5.354166E-03
4.464729E-01  5.532203E-01  5.863570E-03
4.484569E-01  5.569931E-01  7.418271E-03
4.504409E-01  5.596643E-01  5.630157E-03
4.524248E-01  5.622889E-01  6.048102E-03
4.544088E-01  5.648135E-01  4.240536E-03
4.563928E-01  5.676720E-01  5.799317E-03
4.583768E-01  5.717561E-01  9.877836E-03
4.603607E-01  5.739210E-01  4.667582E-03
4.623447E-01  5.756036E-01  5.116633E-03
4.643287E-01  5.789690E-01  6.203965E-03
4.663126E-01  5.818009E-01  6.245674E-03
4.682966E-01  5.856722E-01  6.243147E-03
4.702806E-01  5.884946E-01  7.087840E-03
4.722645E-01  5.901771E-01  5.912578E-03
4.742485E-01  5.929944E-01  6.767636E-03
4.762325E-01  5.961862E-01  4.611948E-03
4.782164E-01  5.997268E-01  5.931259E-03
4.802004E-01  6.032332E-01  8.170258E-03
4.821844E-01  6.049383E-01  4.896683E-03
4.841683E-01  6.069479E-01  5.175493E-03
4.861523E-01  6.104798E-01  5.275215E-03
4.881363E-01  6.131396E-01  6.462651E-03
4.901202E-01  6.156086E-01  5.990846E-03
4.921042E-01  6.183931E-01  7.241721E-03
4.940882E-01  6.214891E-01  5.640879E-03
4.960721E-01  6.245161E-01  6.498379E-03
4.980561E-01  6.273785E-01  3.933093E-03
5.000401E-01  6.302287E-01  5.489372E-03
5.020240E-01  6.320661E-01  8.770542E-03
5.040080E-01  6.353394E-01  5.504570E-03
5.059920E-01  6.382057E-01  3.941596E-03
5.079760E-01  6.421429E-01  7.957094E-03
5.099599E-01  6.437720E-01  4.433548E-03
5.119439E-01  6.476879E-01  6.382015E-03
5.139279E-01  6.491465E-01  5.908969E-03
5.159118E-01  6.518590E-01  4.995677E-03
5.178958E-01  6.553791E-01  5.622014E-03
5.198798E-01  6.586200E-01  5.332860E-03
5.218637E-01  6.603836E-01  4.027758E-03
5.238477E-01  6.638035E-01  5.554414E-03
5.258317E-01  6.673415E-01  9.363982E-03
5.278156E-01  6.694215E-01  5.799675E-03
5.297996E-01  6.709248E-01  3.787718E-03
5.317836E-01  6.749863E-01  8.180179E-03
5.337675E-01  6.765287E-01  4.238827E-03
5.357515E-01  6.805795E-01  6.974131E-03
5.377355E-01  6.821080E-01  5.006612E-03
5.397194E-01  6.854792E-01  5.471539E-03
5.417034E-01  6.869210E-01  6.205153E-03
5.436874E-01  6.900083E-01  6.009215E-03
5.456713E-01  6.928991E-01  3.609960E-03
5.476553E-01  6.953715E-01  5.376950E-03
5.496393E-01  6.975129E-01  6.557972E-03
5.516232E-01  7.013149E-01  5.685257E-03
5.536072E-01  7.028875E-01  5.241544E-03
5.555912E-01  7.052147E-01  4.340962E-03
5.575752E-01  7.083690E-01  5.701428E-03
5.595591E-01  7.107490E-01  5.373504E-03
5.615431E-01  7.138245E-01  5.196109E-03
5.635271E-01  7.158858E-01  5.759282E-03
5.655110E-01  7.198319E-01  5.827572E-03
5.674950E-01  7.223615E-01  6.440347E-03
5.694790E-01  7.239787E-01  5.855260E-03
5.714629E-01  7.268064E-01  3.895807E-03
5.734469E-01  7.290263E-01  5.369198E-03
5.754309E-01  7.313154E-01  4.252539E-03
5.774148E-01  7.355245E-01  7.752570E-03
5.793988E-01  7.371697E-01  4.714144E-03
5.813828E-01  7.388167E-01  3.049278E-03
5.833667E-01  7.411035E-01  5.437726E-03
5.853507E-01  7.436649E-01  5.500960E-03
5.873347E-01  7.467548E-01  5.532174E-03
5.893186E-01  7.488065E-01  5.757608E-03
5.913026E-01  7.526675E-01  6.430298E-03
5.932866E-01  7.539170E-01  5.581088E-03
5.952705E-01  7.570746E-01  5.868982E-03
5.972545E-01  7.587654E-01  5.721420E-03
5.992385E-01  7.617082E-01  3.990615E-03
6.012224E-01  7.637961E-01  4.734911E-03
6.032064E-01  7.658025E-01  4.356297E-03
6.051904E-01  7.702961E-01  1.000812E-02
6.071743E-01  7.705488E-01  6.174843E-03
6.091583E-01  7.739894E-01  4.324543E-03
6.111423E-01  7.751808E-01  4.137434E-03
6.131263E-01  7.781908E-01  5.550061E-03
6.151102E-01  7.803258E-01  5.081127E-03
6.170942E-01  7.840814E-01  6.083573E-03
6.190782E-01  7.858900E-01  5.161455E-03
6.210621E-01  7.876400E-01  5.504004E-03
6.230461E-01  7.903661E-01  4.048237E-03
6.250301E-01  7.926023E-01  5.206537E-03
6.270140E-01  7.943683E-01  5.448876E-03
6.289980E-01  7.972351E-01  3.900538E-03
6.309820E-01  7.990564E-01  4.817150E-03
6.329659E-01  8.022355E-01  5.204525E-03
6.349499E-01  8.028548E-01  6.907157E-03
6.369339E-01  8.063877E-01  5.225009E-03
6.389178E-01  8.081828E-01  4.481868E-03
6.409018E-01  8.099800E-01  3.530496E-03
6.428858E-01  8.119849E-01  5.317632E-03
6.448697E-01  8.151989E-01  5.532935E-03
6.468537E-01  8.166362E-01  5.079422E-03
6.488377E-01  8.202919E-01  5.867514E-03
6.508216E-01  8.221165E-01  5.473393E-03
6.528056E-01  8.239431E-01  5.937540E-03
6.547896E-01  8.267752E-01  5.760211E-03
6.567735E-01  8.289446E-01  6.799842E-03
6.587575E-01  8.307875E-01  6.488739E-03
6.607415E-01  8.330455E-01  6.208417E-03
6.627255E-01  8.343705E-01  4.908764E-03
6.647094E-01  8.363137E-01  4.620311E-03
6.666934E-01  8.377550E-01  5.932172E-03
6.686774E-01  8.395910E-01  6.653474E-03
6.706613E-01  8.430412E-01  5.464241E-03
6.726453E-01  8.449138E-01  4.099856E-03
6.746293E-01  8.467885E-01  3.176224E-03
6.766132E-01  8.480637E-01  4.698049E-03
6.785972E-01  8.504654E-01  5.759140E-03
6.805812E-01  8.523465E-01  5.418673E-03
6.825651E-01  8.545212E-01  5.747676E-03
6.845491E-01  8.572565E-01  4.637546E-03
6.865331E-01  8.591592E-01  5.508050E-03
6.885170E-01  8.610639E-01  5.461467E-03
6.905010E-01  8.630883E-01  5.712489E-03
6.924850E-01  8.641843E-01  5.389317E-03
6.944689E-01  8.658437E-01  5.929314E-03
6.964529E-01  8.680229E-01  5.951909E-03
6.984369E-01  8.708759E-01  4.060242E-03
7.004208E-01  8.722146E-01  3.873965E-03
7.024048E-01  8.741029E-01  4.893750E-03
7.043888E-01  8.752811E-01  5.479469E-03
7.063727E-01  8.769338E-01  5.643328E-03
7.083567E-01  8.805093E-01  6.279414E-03
7.103407E-01  8.824610E-01  7.205616E-03
7.123246E-01  8.824610E-01  6.889920E-03
7.143086E-01  8.846435E-01  4.337134E-03
7.162926E-01  8.862584E-01  4.935294E-03
7.182766E-01  8.884768E-01  5.954273E-03
7.202605E-01  8.897419E-01  6.272594E-03
7.222445E-01  8.915058E-01  5.389277E-03
7.242285E-01  8.945444E-01  5.631002E-03
7.262124E-01  8.950358E-01  6.292839E-03
7.281964E-01  8.970182E-01  5.280525E-03
7.301804E-01  8.990027E-01  5.471701E-03
7.321643E-01  9.011002E-01  5.169327E-03
7.341483E-01  9.019035E-01  5.959381E-03
7.361323E-01  9.036391E-01  5.207035E-03
7.381162E-01  9.060745E-01  5.785148E-03
7.401002E-01  9.084701E-01  8.002448E-03
7.420842E-01  9.094128E-01  4.892283E-03
7.440681E-01  9.106144E-01  4.514259E-03
7.460521E-01  9.121965E-01  4.650258E-03
7.480361E-01  9.127597E-01  7.123380E-03
7.500200E-01  9.147704E-01  4.853351E-03
7.520040E-01  9.156528E-01  7.726054E-03
7.539880E-01  9.187920E-01  5.579082E-03
7.559719E-01  9.208244E-01  7.411582E-03
7.579559E-01  9.208244E-01  5.961168E-03
7.599399E-01  9.228591E-01  5.176116E-03
7.619238E-01  9.239998E-01  5.715468E-03
7.639078E-01  9.254732E-01  5.899865E-03
7.658918E-01  9.273575E-01  5.729525E-03
7.678758E-01  9.277986E-01  7.241806E-03
7.698597E-01  9.298109E-01  5.582903E-03
7.718437E-01  9.313836E-01  5.309545E-03
7.738277E-01  9.336297E-01  5.750673E-03
7.758116E-01  9.336297E-01  7.715490E-03
7.777956E-01  9.356934E-01  5.290998E-03
7.797796E-01  9.377594E-01  7.338425E-03
7.817635E-01  9.383524E-01  5.596676E-03
7.837475E-01  9.388450E-01  7.955750E-03
7.857315E-01  9.406386E-01  6.368882E-03
7.877154E-01  9.428593E-01  6.547735E-03
7.896994E-01  9.428544E-01  8.359176E-03
7.916834E-01  9.449424E-01  6.362016E-03
7.936673E-01  9.449424E-01  9.742828E-03
7.956513E-01  9.483934E-01  5.838899E-03
7.976353E-01  9.492412E-01  5.129158E-03
7.996192E-01  9.502464E-01  4.798132E-03
8.016032E-01  9.514557E-01  4.889319E-03
8.035872E-01  9.513368E-01  7.270161E-03
8.055711E-01  9.534764E-01  5.390201E-03
8.075551E-01  9.542770E-01  6.008229E-03
8.095391E-01  9.548133E-01  6.825997E-03
8.115230E-01  9.578893E-01  8.329096E-03
8.135070E-01  9.578893E-01  6.442606E-03
8.154910E-01  9.600041E-01  8.160896E-03
8.174749E-01  9.600041E-01  6.448459E-03
8.194589E-01  9.621784E-01  7.823670E-03
8.214429E-01  9.629379E-01  6.514097E-03
8.234269E-01  9.637862E-01  5.448001E-03
8.254108E-01  9.647386E-01  5.424103E-03
8.273948E-01  9.658139E-01  5.500111E-03
8.293788E-01  9.670356E-01  5.995149E-03
8.313627E-01  9.663014E-01  7.897117E-03
8.333467E-01  9.679118E-01  6.564488E-03
8.353307E-01  9.692841E-01  6.259099E-03
8.373146E-01  9.699032E-01  6.538053E-03
8.392986E-01  9.713052E-01  7.106699E-03
8.412826E-01  9.715091E-01  8.138898E-03
8.432665E-01  9.730381E-01  6.882184E-03
8.452505E-01  9.730381E-01  8.252523E-03
8.472345E-01  9.751848E-01  7.097917E-03
8.492184E-01  9.751848E-01  7.412063E-03
8.512024E-01  9.773339E-01  9.552383E-03
8.531864E-01  9.778474E-01  7.719626E-03
8.551703E-01  9.784787E-01  6.402912E-03
8.571543E-01  9.793543E-01  7.823691E-03
8.591383E-01  9.788534E-01  1.007649E-02
8.611222E-01  9.802981E-01  8.600589E-03
8.631062E-01  9.818275E-01  7.492390E-03
8.650902E-01  9.823182E-01  7.696461E-03
8.670741E-01  9.810148E-01  1.242628E-02
8.690581E-01  9.846266E-01  8.782740E-03
8.710421E-01  9.846266E-01  8.299765E-03
8.730261E-01  9.846266E-01  1.035951E-02
8.750100E-01  9.846266E-01  1.254250E-02
8.769940E-01  9.867955E-01  1.085777E-02
8.789780E-01  9.867955E-01  1.030128E-02
8.809619E-01  9.867955E-01  1.190064E-02
8.829459E-01  9.868212E-01  1.284818E-02
8.849299E-01  9.894922E-01  9.956799E-03
8.869138E-01  9.899929E-01  9.272800E-03
8.888978E-01  9.891355E-01  1.025536E-02
8.908818E-01  9.891355E-01  1.089928E-02
8.928657E-01  9.904846E-01  9.950937E-03
8.948497E-01  9.904846E-01  9.868693E-03
8.968337E-01  9.904846E-01  1.171903E-02
8.988176E-01  9.941138E-01  1.177577E-02
9.008016E-01  9.941138E-01  8.533131E-03
9.027856E-01  9.941138E-01  8.563763E-03
9.047695E-01  9.941138E-01  8.071037E-03
9.067535E-01  9.941138E-01  8.362577E-03
9.087375E-01  9.941138E-01  8.759625E-03
9.107214E-01  9.941138E-01  9.814331E-03
9.127054E-01  9.963027E-01  6.729320E-03
9.146894E-01  9.978012E-01  7.316681E-03
9.166733E-01  9.978012E-01  5.767274E-03
9.186573E-01  9.978012E-01  5.050928E-03
9.206413E-01  9.978012E-01  5.405897E-03
9.226253E-01  9.978012E-01  5.301028E-03
9.246092E-01  9.978012E-01  6.145751E-03
9.265932E-01  9.978012E-01  6.826323E-03
9.285772E-01  1.000000E+00  6.151725E-03
9.305611E-01  1.000000E+00  4.349926E-03
9.325451E-01  1.000000E+00  3.476592E-03
9.345291E-01  1.000000E+00  3.109559E-03
9.365130E-01  1.000000E+00  2.692957E-03
9.384970E-01  1.000000E+00  2.692957E-03
9.404810E-01  1.000000E+00  2.198790E-03
9.424649E-01  1.000000E+00  2.198790E-03
9.444489E-01  1.000000E+00  2.198790E-03
9.464329E-01  1.000000E+00  2.198790E-03
9.484168E-01  1.000000E+00  2.198790E-03
9.504008E-01  1.000000E+00  1.554779E-03
9.523848E-01  1.000000E+00  1.554779E-03
9.543687E-01  1.000000E+00  1.554779E-03
9.563527E-01  1.000000E+00  0.000000E+00
9.583367E-01  1.000000E+00  0.000000E+00
9.603206E-01  1.000000E+00  0.000000E+00
9.623046E-01  1.000000E+00  0.000000E+00
9.642886E-01  1.000000E+00  0.000000E+00
9.662725E-01  1.000000E+00  0.000000E+00
9.682565E-01  1.000000E+00  0.000000E+00
9.702405E-01  1.000000E+00  0.000000E+00
9.722244E-01  1.000000E+00  0.000000E+00
9.742084E-01  1.000000E+00  0.000000E+00
9.761924E-01  1.000000E+00  0.000000E+00
9.781764E-01  1.000000E+00  0.000000E+00
9.801603E-01  1.000000E+00  0.000000E+00
9.821443E-01  1.000000E+00  0.000000E+00
9.841283E-01  1.000000E+00  0.000000E+00
9.861122E-01  1.000000E+00  0.000000E+00
9.880962E-01  1.000000E+00  0.000000E+00
9.900802E-01  1.000000E+00  0.000000E+00
9.920641E-01  1.000000E+00  0.000000E+00
9.940481E-01  1.000000E+00  0.000000E+00
9.960321E-01  1.000000E+00  0.000000E+00
9.980160E-01  1.000000E+00  0.000000E+00
1.000000E+00  1.000000E+00  0.000000E+00
