MMHT2014nlo68cl	1.12 GeV^2
x  xuv  xdv  xu  xd  xs  xc  xb  xg  xub  xdb  xsb  xcb  xbb  xdb-ub  Exuv  Exdv  Exu  Exd  Exs  Exc  Exb  Exg  Exub  Exdb  Exsb  Excb  Exbb  Exdb-ub
1.513561E-04  9.410163E-03  4.153912E-03  4.375235E-01  4.322896E-01  2.555141E-01  0.000000E+00  0.000000E+00  -5.463816E-01  4.281133E-01  4.281357E-01  2.578006E-01  0.000000E+00  0.000000E+00  2.236854E-05  2.628996E-03  1.920204E-03  5.562585E-02  5.480361E-02  2.325900E-01  0.000000E+00  0.000000E+00  1.385462E+00  5.497645E-02  5.497985E-02  2.330241E-01  0.000000E+00  0.000000E+00  3.579294E-05
1.527566E-04  9.470813E-03  4.185645E-03  4.368010E-01  4.315383E-01  2.550917E-01  0.000000E+00  0.000000E+00  -5.571765E-01  4.273302E-01  4.273526E-01  2.573826E-01  0.000000E+00  0.000000E+00  2.240454E-05  2.640585E-03  1.930645E-03  5.549722E-02  5.467080E-02  2.322036E-01  0.000000E+00  0.000000E+00  1.372583E+00  5.484562E-02  5.484907E-02  2.326386E-01  0.000000E+00  0.000000E+00  3.561840E-05
1.541700E-04  9.531908E-03  4.217667E-03  4.360795E-01  4.307877E-01  2.546696E-01  0.000000E+00  0.000000E+00  -5.678809E-01  4.265476E-01  4.265700E-01  2.569650E-01  0.000000E+00  0.000000E+00  2.244080E-05  2.652205E-03  1.941127E-03  5.536890E-02  5.453828E-02  2.318172E-01  0.000000E+00  0.000000E+00  1.359805E+00  5.471512E-02  5.471861E-02  2.322531E-01  0.000000E+00  0.000000E+00  3.544699E-05
1.555966E-04  9.593459E-03  4.249984E-03  4.353589E-01  4.300379E-01  2.542478E-01  0.000000E+00  0.000000E+00  -5.784942E-01  4.257654E-01  4.257879E-01  2.565478E-01  0.000000E+00  0.000000E+00  2.247747E-05  2.663857E-03  1.951652E-03  5.524090E-02  5.440607E-02  2.314310E-01  0.000000E+00  0.000000E+00  1.347129E+00  5.458492E-02  5.458846E-02  2.318678E-01  0.000000E+00  0.000000E+00  3.527929E-05
1.570363E-04  9.655475E-03  4.282603E-03  4.346392E-01  4.292888E-01  2.538264E-01  0.000000E+00  0.000000E+00  -5.890158E-01  4.249837E-01  4.250062E-01  2.561309E-01  0.000000E+00  0.000000E+00  2.251474E-05  2.675542E-03  1.962220E-03  5.511322E-02  5.427416E-02  2.310448E-01  0.000000E+00  0.000000E+00  1.334554E+00  5.445505E-02  5.445863E-02  2.314825E-01  0.000000E+00  0.000000E+00  3.511587E-05
1.584893E-04  9.717966E-03  4.315532E-03  4.339204E-01  4.285405E-01  2.534054E-01  0.000000E+00  0.000000E+00  -5.994451E-01  4.242025E-01  4.242250E-01  2.557143E-01  0.000000E+00  0.000000E+00  2.255274E-05  2.687260E-03  1.972832E-03  5.498586E-02  5.414256E-02  2.306588E-01  0.000000E+00  0.000000E+00  1.322082E+00  5.432549E-02  5.432911E-02  2.310973E-01  0.000000E+00  0.000000E+00  3.495724E-05
1.599558E-04  9.780943E-03  4.348776E-03  4.332027E-01  4.277931E-01  2.529848E-01  0.000000E+00  0.000000E+00  -6.097815E-01  4.234217E-01  4.234443E-01  2.552982E-01  0.000000E+00  0.000000E+00  2.259166E-05  2.699011E-03  1.983487E-03  5.485881E-02  5.401126E-02  2.302728E-01  0.000000E+00  0.000000E+00  1.309712E+00  5.419625E-02  5.419992E-02  2.307122E-01  0.000000E+00  0.000000E+00  3.480389E-05
1.614359E-04  9.844414E-03  4.382343E-03  4.324859E-01  4.270464E-01  2.525645E-01  0.000000E+00  0.000000E+00  -6.200244E-01  4.226415E-01  4.226641E-01  2.548824E-01  0.000000E+00  0.000000E+00  2.263166E-05  2.710795E-03  1.994188E-03  5.473209E-02  5.388026E-02  2.298869E-01  0.000000E+00  0.000000E+00  1.297446E+00  5.406733E-02  5.407103E-02  2.303272E-01  0.000000E+00  0.000000E+00  3.465624E-05
1.629296E-04  9.908391E-03  4.416239E-03  4.317701E-01  4.263006E-01  2.521445E-01  0.000000E+00  0.000000E+00  -6.301734E-01  4.218617E-01  4.218844E-01  2.544670E-01  0.000000E+00  0.000000E+00  2.267288E-05  2.722613E-03  2.004934E-03  5.460568E-02  5.374956E-02  2.295011E-01  0.000000E+00  0.000000E+00  1.285284E+00  5.393873E-02  5.394247E-02  2.299423E-01  0.000000E+00  0.000000E+00  3.451469E-05
1.644372E-04  9.972882E-03  4.450471E-03  4.310553E-01  4.255556E-01  2.517249E-01  0.000000E+00  0.000000E+00  -6.402277E-01  4.210824E-01  4.211051E-01  2.540519E-01  0.000000E+00  0.000000E+00  2.271551E-05  2.734466E-03  2.015726E-03  5.447959E-02  5.361917E-02  2.291153E-01  0.000000E+00  0.000000E+00  1.273227E+00  5.381044E-02  5.381422E-02  2.295574E-01  0.000000E+00  0.000000E+00  3.437958E-05
