MMHT2014nnlo68cl	1.100 GeV
x	q(x)	delta_q	xq(x)	delta_xq(x)
1.690441E-04	3.536734E+01	1.615189E+01	5.978640E-03	2.730381E-03
1.706082E-04	3.524961E+01	1.606877E+01	6.013874E-03	2.741465E-03
1.721869E-04	3.513254E+01	1.598599E+01	6.049362E-03	2.752578E-03
1.737801E-04	3.501615E+01	1.590356E+01	6.085109E-03	2.763721E-03
1.753881E-04	3.490042E+01	1.582146E+01	6.121117E-03	2.774895E-03
1.770109E-04	3.478539E+01	1.573970E+01	6.157393E-03	2.786099E-03
1.786488E-04	3.467105E+01	1.565829E+01	6.193940E-03	2.797334E-03
1.803018E-04	3.455741E+01	1.557722E+01	6.230762E-03	2.808600E-03
1.819701E-04	3.444447E+01	1.549649E+01	6.267863E-03	2.819898E-03
1.836538E-04	3.433225E+01	1.541611E+01	6.305248E-03	2.831227E-03
1.853532E-04	3.422074E+01	1.533607E+01	6.342922E-03	2.842589E-03
1.870682E-04	3.410995E+01	1.525637E+01	6.380887E-03	2.853982E-03
1.887991E-04	3.399989E+01	1.517702E+01	6.419149E-03	2.865409E-03
1.905461E-04	3.389055E+01	1.509802E+01	6.457712E-03	2.876868E-03
1.923092E-04	3.378195E+01	1.501936E+01	6.496580E-03	2.888360E-03
1.940886E-04	3.367409E+01	1.494105E+01	6.535757E-03	2.899886E-03
1.958845E-04	3.356696E+01	1.486308E+01	6.575247E-03	2.911446E-03
1.976970E-04	3.346058E+01	1.478546E+01	6.615055E-03	2.923040E-03
1.995262E-04	3.335494E+01	1.470819E+01	6.655185E-03	2.934669E-03
2.013724E-04	3.324988E+01	1.463127E+01	6.695608E-03	2.946335E-03
2.032357E-04	3.314498E+01	1.455476E+01	6.736244E-03	2.958046E-03
2.051162E-04	3.304024E+01	1.447863E+01	6.777088E-03	2.969801E-03
2.070141E-04	3.293564E+01	1.440288E+01	6.818143E-03	2.981600E-03
2.089296E-04	3.283119E+01	1.432752E+01	6.859407E-03	2.993443E-03
2.108628E-04	3.272688E+01	1.425252E+01	6.900882E-03	3.005327E-03
2.128139E-04	3.262272E+01	1.417790E+01	6.942568E-03	3.017254E-03
2.147830E-04	3.251870E+01	1.410364E+01	6.984465E-03	3.029222E-03
2.167704E-04	3.241483E+01	1.402973E+01	7.026575E-03	3.041231E-03
2.187762E-04	3.231109E+01	1.395618E+01	7.068897E-03	3.053279E-03
2.208005E-04	3.220751E+01	1.388297E+01	7.111433E-03	3.065367E-03
2.228435E-04	3.210406E+01	1.381011E+01	7.154182E-03	3.077494E-03
2.249055E-04	3.200076E+01	1.373759E+01	7.197145E-03	3.089659E-03
2.269865E-04	3.189759E+01	1.366540E+01	7.240322E-03	3.101861E-03
2.290868E-04	3.179457E+01	1.359354E+01	7.283715E-03	3.114100E-03
2.312065E-04	3.169169E+01	1.352201E+01	7.327324E-03	3.126376E-03
2.333458E-04	3.158895E+01	1.345080E+01	7.371148E-03	3.138687E-03
2.355049E-04	3.148635E+01	1.337990E+01	7.415190E-03	3.151033E-03
2.376840E-04	3.138388E+01	1.330932E+01	7.459448E-03	3.163413E-03
2.398833E-04	3.128156E+01	1.323905E+01	7.503924E-03	3.175827E-03
2.421029E-04	3.117938E+01	1.316909E+01	7.548618E-03	3.188274E-03
2.443431E-04	3.107734E+01	1.309943E+01	7.593531E-03	3.200754E-03
2.466039E-04	3.097543E+01	1.303007E+01	7.638663E-03	3.213266E-03
2.488857E-04	3.087367E+01	1.296100E+01	7.684015E-03	3.225809E-03
2.511886E-04	3.077204E+01	1.289223E+01	7.729587E-03	3.238382E-03
2.535129E-04	3.067055E+01	1.282375E+01	7.775379E-03	3.250985E-03
2.558586E-04	3.056920E+01	1.275555E+01	7.821393E-03	3.263618E-03
2.582260E-04	3.046799E+01	1.268764E+01	7.867629E-03	3.276280E-03
2.606154E-04	3.036692E+01	1.262001E+01	7.914086E-03	3.288969E-03
2.630268E-04	3.026599E+01	1.255266E+01	7.960767E-03	3.301687E-03
2.654606E-04	3.016520E+01	1.248559E+01	8.007670E-03	3.314431E-03
2.679168E-04	3.006454E+01	1.241878E+01	8.054798E-03	3.327201E-03
2.703958E-04	2.996403E+01	1.235225E+01	8.102149E-03	3.339997E-03
2.728978E-04	2.986366E+01	1.228599E+01	8.149725E-03	3.352818E-03
2.754229E-04	2.976342E+01	1.221999E+01	8.197527E-03	3.365664E-03
2.779713E-04	2.966333E+01	1.215425E+01	8.245554E-03	3.378533E-03
2.805434E-04	2.956337E+01	1.208877E+01	8.293808E-03	3.391425E-03
2.831392E-04	2.946356E+01	1.202356E+01	8.342288E-03	3.404340E-03
2.857591E-04	2.936388E+01	1.195860E+01	8.390996E-03	3.417277E-03
2.884032E-04	2.926435E+01	1.189389E+01	8.439931E-03	3.430236E-03
2.910717E-04	2.916496E+01	1.182944E+01	8.489094E-03	3.443215E-03
2.937650E-04	2.906571E+01	1.176524E+01	8.538487E-03	3.456214E-03
2.964831E-04	2.896660E+01	1.170128E+01	8.588108E-03	3.469233E-03
2.992265E-04	2.886763E+01	1.163758E+01	8.637960E-03	3.482271E-03
3.019952E-04	2.876881E+01	1.157411E+01	8.688041E-03	3.495327E-03
3.047895E-04	2.867013E+01	1.151090E+01	8.738354E-03	3.508400E-03
3.076097E-04	2.857159E+01	1.144792E+01	8.788897E-03	3.521491E-03
3.104560E-04	2.847319E+01	1.138518E+01	8.839673E-03	3.534598E-03
3.133286E-04	2.837494E+01	1.132269E+01	8.890681E-03	3.547721E-03
3.162278E-04	2.827684E+01	1.126043E+01	8.941922E-03	3.560860E-03
3.191538E-04	2.817888E+01	1.119840E+01	8.993395E-03	3.574013E-03
3.221069E-04	2.808106E+01	1.113661E+01	9.045103E-03	3.587180E-03
3.250873E-04	2.798339E+01	1.107506E+01	9.097045E-03	3.600360E-03
3.280953E-04	2.788587E+01	1.101373E+01	9.149222E-03	3.613553E-03
3.311311E-04	2.778849E+01	1.095264E+01	9.201635E-03	3.626759E-03
3.341950E-04	2.769126E+01	1.089177E+01	9.254283E-03	3.639976E-03
3.372873E-04	2.759418E+01	1.083114E+01	9.307167E-03	3.653204E-03
3.404082E-04	2.749725E+01	1.077073E+01	9.360289E-03	3.666443E-03
3.435579E-04	2.740047E+01	1.071054E+01	9.413648E-03	3.679692E-03
3.467369E-04	2.730383E+01	1.065058E+01	9.467244E-03	3.692950E-03
3.499452E-04	2.720735E+01	1.059085E+01	9.521079E-03	3.706216E-03
3.531832E-04	2.711101E+01	1.053134E+01	9.575153E-03	3.719490E-03
3.564511E-04	2.701483E+01	1.047205E+01	9.629466E-03	3.732772E-03
3.597493E-04	2.691880E+01	1.041298E+01	9.684019E-03	3.746061E-03
3.630781E-04	2.682292E+01	1.035413E+01	9.738813E-03	3.759356E-03
3.664376E-04	2.672719E+01	1.029550E+01	9.793847E-03	3.772657E-03
3.698282E-04	2.663162E+01	1.023709E+01	9.849123E-03	3.785963E-03
3.732502E-04	2.653620E+01	1.017889E+01	9.904641E-03	3.799273E-03
3.767038E-04	2.644094E+01	1.012092E+01	9.960401E-03	3.812587E-03
3.801894E-04	2.634583E+01	1.006316E+01	1.001640E-02	3.825905E-03
3.837072E-04	2.625087E+01	1.000561E+01	1.007265E-02	3.839225E-03
3.872576E-04	2.615608E+01	9.948281E+00	1.012914E-02	3.852548E-03
3.908409E-04	2.606144E+01	9.891165E+00	1.018588E-02	3.865872E-03
3.944573E-04	2.596696E+01	9.834263E+00	1.024286E-02	3.879197E-03
3.981072E-04	2.587263E+01	9.777573E+00	1.030008E-02	3.892522E-03
4.017908E-04	2.577854E+01	9.721111E+00	1.035758E-02	3.905853E-03
4.055085E-04	2.568511E+01	9.664968E+00	1.041553E-02	3.919227E-03
4.092607E-04	2.559238E+01	9.609154E+00	1.047395E-02	3.932649E-03
4.130475E-04	2.550033E+01	9.553664E+00	1.053285E-02	3.946117E-03
4.168694E-04	2.540894E+01	9.498491E+00	1.059221E-02	3.959630E-03
4.207266E-04	2.531816E+01	9.443629E+00	1.065203E-02	3.973186E-03
4.246196E-04	2.522799E+01	9.389071E+00	1.071230E-02	3.986783E-03
4.285485E-04	2.513838E+01	9.334814E+00	1.077301E-02	4.000421E-03
4.325138E-04	2.504931E+01	9.280850E+00	1.083417E-02	4.014096E-03
4.365158E-04	2.496076E+01	9.227175E+00	1.089576E-02	4.027808E-03
4.405549E-04	2.487270E+01	9.173783E+00	1.095779E-02	4.041555E-03
4.446313E-04	2.478511E+01	9.120669E+00	1.102023E-02	4.055335E-03
4.487454E-04	2.469796E+01	9.067828E+00	1.108310E-02	4.069146E-03
4.528976E-04	2.461125E+01	9.015256E+00	1.114637E-02	4.082988E-03
4.570882E-04	2.452493E+01	8.962948E+00	1.121006E-02	4.096858E-03
4.613176E-04	2.443900E+01	8.910898E+00	1.127414E-02	4.110754E-03
4.655861E-04	2.435342E+01	8.859103E+00	1.133862E-02	4.124675E-03
4.698941E-04	2.426819E+01	8.807559E+00	1.140348E-02	4.138620E-03
4.742420E-04	2.418329E+01	8.756261E+00	1.146873E-02	4.152586E-03
4.786301E-04	2.409868E+01	8.705204E+00	1.153436E-02	4.166573E-03
4.830588E-04	2.401437E+01	8.654386E+00	1.160035E-02	4.180577E-03
4.875285E-04	2.393032E+01	8.603803E+00	1.166671E-02	4.194599E-03
4.920395E-04	2.384653E+01	8.553449E+00	1.173344E-02	4.208635E-03
4.965923E-04	2.376298E+01	8.503323E+00	1.180051E-02	4.222685E-03
5.011872E-04	2.367965E+01	8.453420E+00	1.186794E-02	4.236746E-03
5.058247E-04	2.359652E+01	8.403738E+00	1.193570E-02	4.250818E-03
5.105050E-04	2.351359E+01	8.354272E+00	1.200381E-02	4.264898E-03
5.152286E-04	2.343084E+01	8.305019E+00	1.207224E-02	4.278984E-03
5.199960E-04	2.334825E+01	8.255977E+00	1.214100E-02	4.293075E-03
5.248075E-04	2.326582E+01	8.207143E+00	1.221007E-02	4.307170E-03
5.296634E-04	2.318352E+01	8.158513E+00	1.227946E-02	4.321266E-03
5.345644E-04	2.310136E+01	8.110085E+00	1.234916E-02	4.335362E-03
5.395106E-04	2.301931E+01	8.061855E+00	1.241916E-02	4.349457E-03
5.445027E-04	2.293736E+01	8.013822E+00	1.248946E-02	4.363547E-03
5.495409E-04	2.285552E+01	7.965983E+00	1.256004E-02	4.377633E-03
5.546257E-04	2.277375E+01	7.918335E+00	1.263091E-02	4.391712E-03
5.597576E-04	2.269207E+01	7.870876E+00	1.270206E-02	4.405782E-03
5.649370E-04	2.261045E+01	7.823603E+00	1.277348E-02	4.419843E-03
5.701643E-04	2.252888E+01	7.776515E+00	1.284516E-02	4.433891E-03
5.754399E-04	2.244737E+01	7.729608E+00	1.291711E-02	4.447925E-03
5.807644E-04	2.236589E+01	7.682882E+00	1.298931E-02	4.461945E-03
5.861382E-04	2.228445E+01	7.636334E+00	1.306177E-02	4.475947E-03
5.915616E-04	2.220303E+01	7.589962E+00	1.313446E-02	4.489930E-03
5.970353E-04	2.212163E+01	7.543764E+00	1.320739E-02	4.503893E-03
6.025596E-04	2.204029E+01	7.497747E+00	1.328059E-02	4.517839E-03
6.081350E-04	2.195934E+01	7.451969E+00	1.335424E-02	4.531803E-03
6.137620E-04	2.187883E+01	7.406439E+00	1.342839E-02	4.545791E-03
6.194411E-04	2.179873E+01	7.361150E+00	1.350303E-02	4.559799E-03
6.251727E-04	2.171904E+01	7.316100E+00	1.357815E-02	4.573826E-03
6.309573E-04	2.163974E+01	7.271283E+00	1.365375E-02	4.587870E-03
6.367955E-04	2.156080E+01	7.226696E+00	1.372982E-02	4.601928E-03
6.426877E-04	2.148222E+01	7.182335E+00	1.380636E-02	4.615998E-03
6.486344E-04	2.140397E+01	7.138195E+00	1.388335E-02	4.630079E-03
6.546362E-04	2.132605E+01	7.094273E+00	1.396080E-02	4.644168E-03
6.606934E-04	2.124843E+01	7.050566E+00	1.403870E-02	4.658263E-03
6.668068E-04	2.117111E+01	7.007069E+00	1.411704E-02	4.672361E-03
6.729767E-04	2.109407E+01	6.963779E+00	1.419582E-02	4.686461E-03
6.792036E-04	2.101729E+01	6.920693E+00	1.427502E-02	4.700560E-03
6.854882E-04	2.094077E+01	6.877808E+00	1.435465E-02	4.714656E-03
6.918310E-04	2.086450E+01	6.835120E+00	1.443470E-02	4.728748E-03
6.982324E-04	2.078845E+01	6.792626E+00	1.451517E-02	4.742832E-03
7.046931E-04	2.071262E+01	6.750324E+00	1.459604E-02	4.756907E-03
7.112135E-04	2.063700E+01	6.708210E+00	1.467731E-02	4.770970E-03
7.177943E-04	2.056157E+01	6.666282E+00	1.475898E-02	4.785019E-03
7.244360E-04	2.048633E+01	6.624537E+00	1.484104E-02	4.799053E-03
7.311391E-04	2.041127E+01	6.582972E+00	1.492348E-02	4.813068E-03
7.379042E-04	2.033637E+01	6.541585E+00	1.500630E-02	4.827063E-03
7.447320E-04	2.026163E+01	6.500373E+00	1.508949E-02	4.841036E-03
7.516229E-04	2.018704E+01	6.459335E+00	1.517304E-02	4.854984E-03
7.585776E-04	2.011259E+01	6.418466E+00	1.525696E-02	4.868905E-03
7.655966E-04	2.003827E+01	6.377767E+00	1.534124E-02	4.882797E-03
7.726806E-04	1.996408E+01	6.337233E+00	1.542586E-02	4.896657E-03
7.798301E-04	1.989000E+01	6.296864E+00	1.551082E-02	4.910484E-03
7.870458E-04	1.981603E+01	6.256657E+00	1.559612E-02	4.924276E-03
7.943282E-04	1.974216E+01	6.216610E+00	1.568176E-02	4.938029E-03
8.016781E-04	1.966838E+01	6.176726E+00	1.576771E-02	4.951746E-03
8.090959E-04	1.959439E+01	6.137109E+00	1.585374E-02	4.965510E-03
8.165824E-04	1.952014E+01	6.097788E+00	1.593980E-02	4.979347E-03
8.241381E-04	1.944573E+01	6.058745E+00	1.602597E-02	4.993242E-03
8.317638E-04	1.937125E+01	6.019958E+00	1.611230E-02	5.007183E-03
8.394600E-04	1.929678E+01	5.981409E+00	1.619887E-02	5.021153E-03
8.472274E-04	1.922240E+01	5.943080E+00	1.628574E-02	5.035140E-03
8.550667E-04	1.914819E+01	5.904954E+00	1.637298E-02	5.049129E-03
8.629785E-04	1.907424E+01	5.867013E+00	1.646066E-02	5.063107E-03
8.709636E-04	1.900060E+01	5.829242E+00	1.654883E-02	5.077058E-03
8.790225E-04	1.892736E+01	5.791625E+00	1.663758E-02	5.090969E-03
8.871560E-04	1.885459E+01	5.754147E+00	1.672696E-02	5.104826E-03
8.953648E-04	1.878234E+01	5.716793E+00	1.681704E-02	5.118615E-03
9.036495E-04	1.871068E+01	5.679551E+00	1.690790E-02	5.132323E-03
9.120108E-04	1.863968E+01	5.642407E+00	1.699959E-02	5.145936E-03
9.204496E-04	1.856939E+01	5.605348E+00	1.709219E-02	5.159440E-03
9.289664E-04	1.849987E+01	5.568362E+00	1.718575E-02	5.172821E-03
9.375620E-04	1.843116E+01	5.531439E+00	1.728036E-02	5.186067E-03
9.462372E-04	1.836333E+01	5.494566E+00	1.737607E-02	5.199163E-03
9.549926E-04	1.829642E+01	5.457734E+00	1.747295E-02	5.212096E-03
9.638290E-04	1.823048E+01	5.420933E+00	1.757107E-02	5.224853E-03
9.727472E-04	1.816555E+01	5.384153E+00	1.767049E-02	5.237420E-03
9.817479E-04	1.810168E+01	5.347386E+00	1.777129E-02	5.249785E-03
9.908319E-04	1.803891E+01	5.310622E+00	1.787352E-02	5.261934E-03
1.000000E-03	1.797727E+01	5.273855E+00	1.797727E-02	5.273855E-03
1.009253E-03	1.791603E+01	5.237240E+00	1.808180E-02	5.285699E-03
1.018591E-03	1.785445E+01	5.200933E+00	1.818639E-02	5.297625E-03
1.028016E-03	1.779255E+01	5.164926E+00	1.829103E-02	5.309628E-03
1.037528E-03	1.773035E+01	5.129212E+00	1.839574E-02	5.321703E-03
1.047129E-03	1.766788E+01	5.093783E+00	1.850054E-02	5.333845E-03
1.056818E-03	1.760514E+01	5.058632E+00	1.860543E-02	5.346051E-03
1.066596E-03	1.754218E+01	5.023752E+00	1.871042E-02	5.358314E-03
1.076465E-03	1.747900E+01	4.989136E+00	1.881553E-02	5.370631E-03
1.086426E-03	1.741562E+01	4.954778E+00	1.892078E-02	5.382998E-03
1.096478E-03	1.735206E+01	4.920671E+00	1.902616E-02	5.395408E-03
1.106624E-03	1.728835E+01	4.886809E+00	1.913170E-02	5.407859E-03
1.116863E-03	1.722449E+01	4.853186E+00	1.923740E-02	5.420345E-03
1.127197E-03	1.716051E+01	4.819796E+00	1.934328E-02	5.432861E-03
1.137627E-03	1.709642E+01	4.786633E+00	1.944935E-02	5.445404E-03
1.148154E-03	1.703223E+01	4.753692E+00	1.955562E-02	5.457968E-03
1.158777E-03	1.696797E+01	4.720967E+00	1.966210E-02	5.470550E-03
1.169499E-03	1.690365E+01	4.688454E+00	1.976881E-02	5.483144E-03
1.180321E-03	1.683928E+01	4.656147E+00	1.987575E-02	5.495746E-03
1.191242E-03	1.677488E+01	4.624041E+00	1.998295E-02	5.508351E-03
1.202264E-03	1.671046E+01	4.592131E+00	2.009040E-02	5.520956E-03
1.213389E-03	1.664604E+01	4.560413E+00	2.019812E-02	5.533555E-03
1.224616E-03	1.658163E+01	4.528883E+00	2.030613E-02	5.546144E-03
1.235947E-03	1.651724E+01	4.497536E+00	2.041444E-02	5.558718E-03
1.247384E-03	1.645288E+01	4.466368E+00	2.052305E-02	5.571274E-03
1.258925E-03	1.638856E+01	4.435375E+00	2.063198E-02	5.583806E-03
1.270574E-03	1.632431E+01	4.404553E+00	2.074124E-02	5.596310E-03
1.282331E-03	1.626012E+01	4.373897E+00	2.085085E-02	5.608782E-03
1.294196E-03	1.619601E+01	4.343406E+00	2.096081E-02	5.621218E-03
1.306171E-03	1.613199E+01	4.313074E+00	2.107114E-02	5.633612E-03
1.318257E-03	1.606807E+01	4.282899E+00	2.118185E-02	5.645961E-03
1.330454E-03	1.600426E+01	4.252877E+00	2.129294E-02	5.658260E-03
1.342765E-03	1.594057E+01	4.223006E+00	2.140444E-02	5.670504E-03
1.355189E-03	1.587701E+01	4.193281E+00	2.151636E-02	5.682690E-03
1.367729E-03	1.581359E+01	4.163700E+00	2.162870E-02	5.694813E-03
1.380384E-03	1.575031E+01	4.134260E+00	2.174148E-02	5.706868E-03
1.393157E-03	1.568719E+01	4.104959E+00	2.185471E-02	5.718852E-03
1.406048E-03	1.562422E+01	4.075794E+00	2.196840E-02	5.730760E-03
1.419058E-03	1.556143E+01	4.046761E+00	2.208257E-02	5.742587E-03
1.432188E-03	1.549882E+01	4.017860E+00	2.219722E-02	5.754330E-03
1.445440E-03	1.543639E+01	3.989086E+00	2.231237E-02	5.765984E-03
1.458814E-03	1.537415E+01	3.960439E+00	2.242802E-02	5.777544E-03
1.472313E-03	1.531211E+01	3.931915E+00	2.254420E-02	5.789008E-03
1.485936E-03	1.525027E+01	3.903513E+00	2.266092E-02	5.800369E-03
1.499685E-03	1.518864E+01	3.875231E+00	2.277817E-02	5.811625E-03
1.513561E-03	1.512723E+01	3.847067E+00	2.289599E-02	5.822771E-03
1.527566E-03	1.506604E+01	3.819018E+00	2.301437E-02	5.833802E-03
1.541700E-03	1.500508E+01	3.791084E+00	2.313333E-02	5.844715E-03
1.555966E-03	1.494435E+01	3.763262E+00	2.325289E-02	5.855506E-03
1.570363E-03	1.488385E+01	3.735550E+00	2.337305E-02	5.866170E-03
1.584893E-03	1.482360E+01	3.707949E+00	2.349383E-02	5.876702E-03
1.599558E-03	1.476360E+01	3.680454E+00	2.361523E-02	5.887100E-03
1.614359E-03	1.470384E+01	3.653067E+00	2.373728E-02	5.897359E-03
1.629296E-03	1.464434E+01	3.625784E+00	2.385997E-02	5.907475E-03
1.644372E-03	1.458510E+01	3.598605E+00	2.398333E-02	5.917444E-03
1.659587E-03	1.452612E+01	3.571528E+00	2.410737E-02	5.927261E-03
1.674943E-03	1.446741E+01	3.544553E+00	2.423209E-02	5.936924E-03
1.690441E-03	1.440897E+01	3.517678E+00	2.435751E-02	5.946427E-03
1.706082E-03	1.435080E+01	3.490902E+00	2.448364E-02	5.955767E-03
1.721869E-03	1.429290E+01	3.464225E+00	2.461050E-02	5.964940E-03
1.737801E-03	1.423528E+01	3.437645E+00	2.473809E-02	5.973942E-03
1.753881E-03	1.417795E+01	3.411161E+00	2.486643E-02	5.982769E-03
1.770109E-03	1.412090E+01	3.384774E+00	2.499552E-02	5.991418E-03
1.786488E-03	1.406413E+01	3.358481E+00	2.512539E-02	5.999884E-03
1.803018E-03	1.400765E+01	3.332282E+00	2.525604E-02	6.008164E-03
1.819701E-03	1.395146E+01	3.306177E+00	2.538748E-02	6.016253E-03
1.836538E-03	1.389556E+01	3.280165E+00	2.551973E-02	6.024149E-03
1.853532E-03	1.383996E+01	3.254245E+00	2.565280E-02	6.031847E-03
1.870682E-03	1.378465E+01	3.228418E+00	2.578669E-02	6.039343E-03
1.887991E-03	1.372963E+01	3.202681E+00	2.592143E-02	6.046635E-03
1.905461E-03	1.367492E+01	3.177036E+00	2.605702E-02	6.053718E-03
1.923092E-03	1.362050E+01	3.151482E+00	2.619348E-02	6.060588E-03
1.940886E-03	1.356639E+01	3.126017E+00	2.633081E-02	6.067243E-03
1.958845E-03	1.351257E+01	3.100643E+00	2.646903E-02	6.073678E-03
1.976970E-03	1.345906E+01	3.075359E+00	2.660816E-02	6.079891E-03
1.995262E-03	1.340585E+01	3.050164E+00	2.674819E-02	6.085877E-03
2.013724E-03	1.335290E+01	3.025084E+00	2.688907E-02	6.091686E-03
2.032357E-03	1.330011E+01	3.000185E+00	2.703056E-02	6.097447E-03
2.051162E-03	1.324745E+01	2.975466E+00	2.717267E-02	6.103164E-03
2.070141E-03	1.319494E+01	2.950927E+00	2.731539E-02	6.108835E-03
2.089296E-03	1.314257E+01	2.926564E+00	2.745873E-02	6.114458E-03
2.108628E-03	1.309035E+01	2.902375E+00	2.760268E-02	6.120029E-03
2.128139E-03	1.303827E+01	2.878359E+00	2.774725E-02	6.125548E-03
2.147830E-03	1.298633E+01	2.854513E+00	2.789243E-02	6.131011E-03
2.167704E-03	1.293453E+01	2.830837E+00	2.803823E-02	6.136416E-03
2.187762E-03	1.288287E+01	2.807326E+00	2.818465E-02	6.141761E-03
2.208005E-03	1.283135E+01	2.783981E+00	2.833169E-02	6.147043E-03
2.228435E-03	1.277997E+01	2.760799E+00	2.847934E-02	6.152261E-03
2.249055E-03	1.272874E+01	2.737778E+00	2.862762E-02	6.157411E-03
2.269865E-03	1.267764E+01	2.714916E+00	2.877652E-02	6.162492E-03
2.290868E-03	1.262667E+01	2.692212E+00	2.892604E-02	6.167501E-03
2.312065E-03	1.257585E+01	2.669664E+00	2.907618E-02	6.172436E-03
2.333458E-03	1.252516E+01	2.647271E+00	2.922694E-02	6.177295E-03
2.355049E-03	1.247461E+01	2.625030E+00	2.937833E-02	6.182074E-03
2.376840E-03	1.242420E+01	2.602940E+00	2.953035E-02	6.186773E-03
2.398833E-03	1.237393E+01	2.581000E+00	2.968298E-02	6.191388E-03
2.421029E-03	1.232379E+01	2.559208E+00	2.983625E-02	6.195916E-03
