# CT14 NNLO Q=1.000
# x  w(x)  delta_w(x)
1.976970E-04  1.652324E-02  8.151987E-04
1.995262E-04  1.653160E-02  8.208053E-04
2.013724E-04  1.653827E-02  8.402571E-04
2.032357E-04  1.654702E-02  8.377872E-04
2.051162E-04  1.655575E-02  8.434377E-04
2.070141E-04  1.656446E-02  8.495598E-04
2.089296E-04  1.657313E-02  8.650136E-04
2.108628E-04  1.652297E-02  8.726808E-04
2.128139E-04  1.653154E-02  8.599203E-04
2.147830E-04  1.654008E-02  8.596354E-04
2.167704E-04  1.654857E-02  8.534051E-04
2.187762E-04  1.655572E-02  8.742491E-04
2.208005E-04  1.656393E-02  8.760806E-04
2.228435E-04  1.657212E-02  8.774198E-04
2.249055E-04  1.658029E-02  8.783539E-04
2.269865E-04  1.658845E-02  8.752907E-04
2.290868E-04  1.659658E-02  8.786558E-04
2.312065E-04  1.660469E-02  8.785526E-04
2.333458E-04  1.661278E-02  8.768280E-04
2.355049E-04  1.662085E-02  8.835518E-04
2.376840E-04  1.662890E-02  8.928072E-04
2.398833E-04  1.663693E-02  9.046491E-04
2.421029E-04  1.664491E-02  9.041046E-04
2.443431E-04  1.665292E-02  9.069260E-04
2.466039E-04  1.666118E-02  9.244997E-04
2.488857E-04  1.666911E-02  9.237784E-04
2.511886E-04  1.667701E-02  9.223225E-04
2.535129E-04  1.668472E-02  9.277446E-04
2.558586E-04  1.669261E-02  9.299380E-04
2.582260E-04  1.670047E-02  9.288696E-04
2.606154E-04  1.670831E-02  9.336468E-04
2.630268E-04  1.671611E-02  9.291192E-04
2.654606E-04  1.672389E-02  9.251531E-04
2.679168E-04  1.673164E-02  9.129109E-04
2.703958E-04  1.673936E-02  9.333986E-04
2.728978E-04  1.674729E-02  9.387062E-04
2.754229E-04  1.675481E-02  9.562134E-04
2.779713E-04  1.676229E-02  9.628037E-04
2.805434E-04  1.676975E-02  9.676862E-04
2.831392E-04  1.677717E-02  9.717203E-04
2.857591E-04  1.678481E-02  9.752084E-04
2.884032E-04  1.679224E-02  9.840572E-04
2.910717E-04  1.679962E-02  9.949091E-04
2.937650E-04  1.680695E-02  1.000886E-03
2.964831E-04  1.680024E-02  9.980169E-04
2.992265E-04  1.680554E-02  9.974335E-04
3.019952E-04  1.681082E-02  1.003735E-03
3.047895E-04  1.681609E-02  1.014514E-03
3.076097E-04  1.682136E-02  1.022208E-03
3.104560E-04  1.682661E-02  1.016091E-03
3.133286E-04  1.683187E-02  1.032712E-03
3.162278E-04  1.683710E-02  1.046493E-03
3.191538E-04  1.684232E-02  1.038695E-03
3.221069E-04  1.684754E-02  1.068879E-03
3.250873E-04  1.685274E-02  1.064510E-03
3.280953E-04  1.685794E-02  1.076360E-03
3.311311E-04  1.686312E-02  1.086153E-03
3.341950E-04  1.692806E-02  1.087861E-03
3.372873E-04  1.693371E-02  1.098002E-03
3.404082E-04  1.693885E-02  1.093600E-03
3.435579E-04  1.694397E-02  1.087068E-03
3.467369E-04  1.694909E-02  1.079925E-03
3.499452E-04  1.695420E-02  1.083388E-03
3.531832E-04  1.695931E-02  1.087112E-03
3.564511E-04  1.696441E-02  1.109030E-03
3.597493E-04  1.696951E-02  1.135350E-03
3.630781E-04  1.697460E-02  1.145152E-03
3.664376E-04  1.697969E-02  1.132418E-03
3.698282E-04  1.698478E-02  1.135671E-03
3.732502E-04  1.698986E-02  1.148969E-03
3.767038E-04  1.699495E-02  1.168133E-03
3.801894E-04  1.700003E-02  1.167012E-03
3.837072E-04  1.700510E-02  1.156472E-03
3.872576E-04  1.701018E-02  1.154652E-03
3.908409E-04  1.707614E-02  1.143001E-03
3.944573E-04  1.708186E-02  1.146930E-03
3.981072E-04  1.708757E-02  1.170508E-03
4.017908E-04  1.709326E-02  1.182577E-03
4.055085E-04  1.709894E-02  1.196338E-03
4.092607E-04  1.710459E-02  1.206832E-03
4.130475E-04  1.710802E-02  1.213050E-03
4.168694E-04  1.711585E-02  1.220614E-03
4.207266E-04  1.712146E-02  1.232189E-03
4.246196E-04  1.712192E-02  1.222737E-03
4.285485E-04  1.712192E-02  1.229574E-03
4.325138E-04  1.718244E-02  1.236140E-03
4.365158E-04  1.718244E-02  1.255489E-03
4.405549E-04  1.718244E-02  1.258388E-03
4.446313E-04  1.718244E-02  1.267674E-03
4.487454E-04  1.718244E-02  1.269747E-03
4.528976E-04  1.718244E-02  1.277506E-03
4.570882E-04  1.724314E-02  1.288075E-03
4.613176E-04  1.724314E-02  1.299146E-03
4.655861E-04  1.724314E-02  1.272992E-03
4.698941E-04  1.724314E-02  1.286229E-03
4.742420E-04  1.724314E-02  1.295768E-03
4.786301E-04  1.724314E-02  1.317795E-03
4.830588E-04  1.730394E-02  1.315827E-03
4.875285E-04  1.730394E-02  1.325776E-03
4.920395E-04  1.730394E-02  1.345637E-03
4.965923E-04  1.730394E-02  1.351944E-03
5.011872E-04  1.730394E-02  1.365253E-03
5.058247E-04  1.736491E-02  1.370419E-03
5.105050E-04  1.736491E-02  1.372631E-03
5.152286E-04  1.736830E-02  1.385824E-03
5.199960E-04  1.737489E-02  1.376397E-03
5.248075E-04  1.738281E-02  1.388574E-03
5.296634E-04  1.738845E-02  1.394603E-03
5.345644E-04  1.739534E-02  1.406276E-03
5.395106E-04  1.740247E-02  1.411935E-03
5.445027E-04  1.740973E-02  1.406730E-03
5.495409E-04  1.741715E-02  1.415621E-03
5.546257E-04  1.748373E-02  1.440649E-03
5.597576E-04  1.749053E-02  1.426626E-03
5.649370E-04  1.749746E-02  1.435570E-03
5.701643E-04  1.750453E-02  1.438187E-03
5.754399E-04  1.751174E-02  1.439127E-03
5.807644E-04  1.751909E-02  1.460728E-03
5.861382E-04  1.752659E-02  1.473451E-03
5.915616E-04  1.753423E-02  1.477577E-03
5.970353E-04  1.754203E-02  1.504416E-03
6.025596E-04  1.754999E-02  1.510504E-03
6.081350E-04  1.755811E-02  1.533554E-03
6.137620E-04  1.756640E-02  1.525857E-03
6.194411E-04  1.763665E-02  1.510720E-03
6.251727E-04  1.764531E-02  1.523351E-03
6.309573E-04  1.765416E-02  1.535014E-03
6.367955E-04  1.766319E-02  1.522206E-03
6.426877E-04  1.767242E-02  1.535579E-03
6.486344E-04  1.768167E-02  1.550161E-03
6.546362E-04  1.767362E-02  1.571543E-03
6.606934E-04  1.768789E-02  1.607992E-03
6.668068E-04  1.770165E-02  1.624294E-03
6.729767E-04  1.771583E-02  1.620000E-03
6.792036E-04  1.773045E-02  1.618760E-03
6.854882E-04  1.774553E-02  1.591704E-03
6.918310E-04  1.776107E-02  1.613727E-03
6.982324E-04  1.777711E-02  1.623095E-03
7.046931E-04  1.779366E-02  1.641792E-03
7.112135E-04  1.781072E-02  1.636557E-03
7.177943E-04  1.782833E-02  1.634697E-03
7.244360E-04  1.784649E-02  1.671826E-03
7.311391E-04  1.786522E-02  1.698318E-03
7.379042E-04  1.788453E-02  1.709358E-03
7.447320E-04  1.790445E-02  1.710006E-03
7.516229E-04  1.792499E-02  1.717731E-03
7.585776E-04  1.794615E-02  1.731231E-03
7.655966E-04  1.796796E-02  1.753433E-03
7.726806E-04  1.792768E-02  1.764804E-03
7.798301E-04  1.795075E-02  1.749989E-03
7.870458E-04  1.797448E-02  1.745494E-03
7.943282E-04  1.799732E-02  1.751839E-03
8.016781E-04  1.800662E-02  1.781024E-03
8.090959E-04  1.801600E-02  1.780955E-03
8.165824E-04  1.802546E-02  1.798363E-03
8.241381E-04  1.807389E-02  1.783218E-03
8.317638E-04  1.809063E-02  1.782375E-03
8.394600E-04  1.811731E-02  1.822965E-03
8.472274E-04  1.812701E-02  1.822488E-03
8.550667E-04  1.813672E-02  1.834287E-03
8.629785E-04  1.814644E-02  1.846590E-03
8.709636E-04  1.821952E-02  1.884152E-03
8.790225E-04  1.822921E-02  1.863174E-03
8.871560E-04  1.823883E-02  1.860327E-03
8.953648E-04  1.825001E-02  1.880661E-03
9.036495E-04  1.821973E-02  1.896668E-03
9.120108E-04  1.825424E-02  1.899967E-03
9.204496E-04  1.829021E-02  1.925849E-03
9.289664E-04  1.832775E-02  1.946644E-03
9.375620E-04  1.829525E-02  1.921276E-03
9.462372E-04  1.830550E-02  1.944009E-03
9.549926E-04  1.837997E-02  1.958638E-03
9.638290E-04  1.839122E-02  1.980993E-03
9.727472E-04  1.840300E-02  1.958664E-03
9.817479E-04  1.841536E-02  1.977360E-03
9.908319E-04  1.842834E-02  1.983155E-03
1.000000E-03  1.844199E-02  1.992494E-03
1.009253E-03  1.845636E-02  2.018058E-03
1.018591E-03  1.847152E-02  2.015641E-03
1.028016E-03  1.848752E-02  2.030155E-03
1.037528E-03  1.850444E-02  2.017252E-03
1.047129E-03  1.852872E-02  2.040962E-03
1.056818E-03  1.855829E-02  2.094384E-03
1.066596E-03  1.858953E-02  2.092095E-03
1.076465E-03  1.862193E-02  2.091031E-03
1.086426E-03  1.865191E-02  2.070358E-03
1.096478E-03  1.866630E-02  2.061677E-03
1.106624E-03  1.868162E-02  2.107142E-03
1.116863E-03  1.869726E-02  2.126211E-03
1.127197E-03  1.871701E-02  2.134733E-03
1.137627E-03  1.874988E-02  2.137553E-03
1.148154E-03  1.878547E-02  2.162600E-03
1.158777E-03  1.875917E-02  2.155143E-03
1.169499E-03  1.880122E-02  2.172391E-03
1.180321E-03  1.884724E-02  2.182763E-03
1.191242E-03  1.883259E-02  2.167294E-03
1.202264E-03  1.888838E-02  2.200325E-03
1.213389E-03  1.890864E-02  2.230343E-03
1.224616E-03  1.890778E-02  2.243945E-03
1.235947E-03  1.896439E-02  2.238315E-03
1.247384E-03  1.894318E-02  2.236089E-03
1.258925E-03  1.895669E-02  2.285848E-03
1.270574E-03  1.896994E-02  2.284064E-03
1.282331E-03  1.906723E-02  2.298489E-03
1.294196E-03  1.908140E-02  2.308127E-03
1.306171E-03  1.909614E-02  2.302678E-03
1.318257E-03  1.911170E-02  2.326076E-03
1.330454E-03  1.909830E-02  2.326353E-03
1.342765E-03  1.913274E-02  2.339497E-03
1.355189E-03  1.916787E-02  2.341664E-03
1.367729E-03  1.917148E-02  2.355553E-03
1.380384E-03  1.919660E-02  2.378542E-03
1.393157E-03  1.924335E-02  2.405211E-03
1.406048E-03  1.926283E-02  2.400428E-03
1.419058E-03  1.926283E-02  2.422656E-03
1.432188E-03  1.932923E-02  2.429591E-03
1.445440E-03  1.932923E-02  2.435231E-03
1.458814E-03  1.939576E-02  2.444325E-03
1.472313E-03  1.940059E-02  2.462827E-03
1.485936E-03  1.945361E-02  2.467035E-03
1.499685E-03  1.945867E-02  2.468051E-03
1.513561E-03  1.946389E-02  2.477907E-03
1.527566E-03  1.953618E-02  2.508560E-03
1.541700E-03  1.953308E-02  2.555610E-03
1.555966E-03  1.957147E-02  2.553808E-03
1.570363E-03  1.958708E-02  2.532337E-03
1.584893E-03  1.962602E-02  2.559181E-03
1.599558E-03  1.960791E-02  2.573196E-03
1.614359E-03  1.964369E-02  2.583347E-03
1.629296E-03  1.966992E-02  2.610736E-03
1.644372E-03  1.969182E-02  2.643588E-03
1.659587E-03  1.974361E-02  2.607357E-03
1.674943E-03  1.977225E-02  2.654569E-03
1.690441E-03  1.980720E-02  2.656720E-03
1.706082E-03  1.983413E-02  2.664032E-03
1.721869E-03  1.985327E-02  2.667225E-03
1.737801E-03  1.987226E-02  2.717028E-03
1.753881E-03  1.995895E-02  2.717059E-03
1.770109E-03  1.997682E-02  2.712614E-03
1.786488E-03  1.997512E-02  2.742094E-03
1.803018E-03  2.005296E-02  2.758815E-03
1.819701E-03  2.002684E-02  2.753921E-03
1.836538E-03  2.011416E-02  2.768841E-03
1.853532E-03  2.013398E-02  2.777725E-03
1.870682E-03  2.015433E-02  2.812174E-03
1.887991E-03  2.017504E-02  2.823446E-03
1.905461E-03  2.021483E-02  2.833377E-03
1.923092E-03  2.024878E-02  2.860376E-03
1.940886E-03  2.023746E-02  2.839862E-03
1.958845E-03  2.033080E-02  2.849840E-03
1.976970E-03  2.036163E-02  2.922989E-03
1.995262E-03  2.034309E-02  2.933440E-03
2.013724E-03  2.039611E-02  2.919712E-03
2.032357E-03  2.041662E-02  2.911495E-03
2.051162E-03  2.046621E-02  2.929314E-03
2.070141E-03  2.053497E-02  2.971951E-03
2.089296E-03  2.054181E-02  2.978291E-03
2.108628E-03  2.054848E-02  2.998935E-03
2.128139E-03  2.060415E-02  3.017745E-03
2.147830E-03  2.060800E-02  3.005405E-03
2.167704E-03  2.067806E-02  3.043099E-03
2.187762E-03  2.067806E-02  3.018601E-03
2.208005E-03  2.074823E-02  3.040576E-03
2.228435E-03  2.081860E-02  3.086289E-03
2.249055E-03  2.084339E-02  3.098534E-03
2.269865E-03  2.085869E-02  3.130519E-03
2.290868E-03  2.091714E-02  3.094792E-03
2.312065E-03  2.091168E-02  3.103623E-03
2.333458E-03  2.093589E-02  3.157051E-03
2.355049E-03  2.104732E-02  3.168373E-03
2.376840E-03  2.106880E-02  3.174661E-03
2.398833E-03  2.109133E-02  3.206881E-03
2.421029E-03  2.111498E-02  3.218544E-03
2.443431E-03  2.113983E-02  3.216057E-03
2.466039E-03  2.116598E-02  3.225459E-03
2.488857E-03  2.127031E-02  3.277598E-03
2.511886E-03  2.130147E-02  3.241350E-03
2.535129E-03  2.133398E-02  3.261348E-03
2.558586E-03  2.136786E-02  3.336689E-03
2.582260E-03  2.140314E-02  3.322112E-03
2.606154E-03  2.142891E-02  3.326710E-03
2.630268E-03  2.146795E-02  3.359418E-03
2.654606E-03  2.150955E-02  3.375808E-03
2.679168E-03  2.155398E-02  3.380094E-03
2.703958E-03  2.160154E-02  3.400022E-03
2.728978E-03  2.157998E-02  3.441327E-03
2.754229E-03  2.163475E-02  3.426628E-03
2.779713E-03  2.176673E-02  3.439806E-03
2.805434E-03  2.175774E-02  3.494233E-03
2.831392E-03  2.183225E-02  3.493157E-03
2.857591E-03  2.183326E-02  3.518577E-03
2.884032E-03  2.185756E-02  3.543594E-03
2.910717E-03  2.195612E-02  3.555488E-03
2.937650E-03  2.198190E-02  3.569654E-03
2.964831E-03  2.200784E-02  3.598180E-03
2.992265E-03  2.210792E-02  3.610581E-03
3.019952E-03  2.215591E-02  3.610493E-03
3.047895E-03  2.214908E-02  3.614830E-03
3.076097E-03  2.221261E-02  3.653305E-03
3.104560E-03  2.227258E-02  3.686790E-03
3.133286E-03  2.232905E-02  3.693173E-03
3.162278E-03  2.238213E-02  3.709323E-03
3.191538E-03  2.243196E-02  3.713032E-03
3.221069E-03  2.245814E-02  3.731086E-03
3.250873E-03  2.249082E-02  3.782487E-03
3.280953E-03  2.252247E-02  3.811937E-03
3.311311E-03  2.262795E-02  3.762781E-03
3.341950E-03  2.265721E-02  3.814565E-03
3.372873E-03  2.268543E-02  3.845421E-03
3.404082E-03  2.277246E-02  3.809920E-03
3.435579E-03  2.280201E-02  3.857081E-03
3.467369E-03  2.288069E-02  3.882378E-03
3.499452E-03  2.288069E-02  3.888625E-03
3.531832E-03  2.295684E-02  3.935905E-03
3.564511E-03  2.303312E-02  3.953082E-03
3.597493E-03  2.303312E-02  3.948106E-03
3.630781E-03  2.312131E-02  3.970581E-03
3.664376E-03  2.315284E-02  3.986169E-03
3.698282E-03  2.324028E-02  3.986044E-03
3.732502E-03  2.327127E-02  4.026970E-03
3.767038E-03  2.330397E-02  4.045728E-03
3.801894E-03  2.341588E-02  4.073979E-03
3.837072E-03  2.345251E-02  4.071085E-03
3.872576E-03  2.347717E-02  4.113092E-03
3.908409E-03  2.353449E-02  4.147861E-03
3.944573E-03  2.359703E-02  4.146699E-03
3.981072E-03  2.366521E-02  4.183346E-03
4.017908E-03  2.373942E-02  4.192197E-03
4.055085E-03  2.381993E-02  4.209808E-03
4.092607E-03  2.381616E-02  4.235275E-03
4.130475E-03  2.392860E-02  4.231612E-03
4.168694E-03  2.396263E-02  4.246992E-03
4.207266E-03  2.407560E-02  4.307438E-03
4.246196E-03  2.410875E-02  4.313094E-03
4.285485E-03  2.413841E-02  4.339099E-03
4.325138E-03  2.417223E-02  4.331751E-03
4.365158E-03  2.428763E-02  4.344680E-03
4.405549E-03  2.432811E-02  4.399314E-03
4.446313E-03  2.437414E-02  4.419336E-03
4.487454E-03  2.442691E-02  4.393814E-03
4.528976E-03  2.451767E-02  4.443264E-03
4.570882E-03  2.459341E-02  4.473789E-03
4.613176E-03  2.464456E-02  4.492570E-03
4.655861E-03  2.466647E-02  4.508025E-03
4.698941E-03  2.479264E-02  4.530521E-03
4.742420E-03  2.486356E-02  4.541938E-03
4.786301E-03  2.493212E-02  4.556837E-03
4.830588E-03  2.493489E-02  4.583846E-03
4.875285E-03  2.506864E-02  4.593988E-03
4.920395E-03  2.508858E-02  4.573225E-03
4.965923E-03  2.516567E-02  4.636571E-03
5.011872E-03  2.527223E-02  4.646739E-03
5.058247E-03  2.527223E-02  4.700799E-03
5.105050E-03  2.535471E-02  4.710272E-03
5.152286E-03  2.549374E-02  4.708125E-03
5.199960E-03  2.550726E-02  4.747342E-03
5.248075E-03  2.558996E-02  4.773379E-03
5.296634E-03  2.566198E-02  4.783787E-03
5.345644E-03  2.569969E-02  4.821924E-03
5.395106E-03  2.583737E-02  4.855544E-03
5.445027E-03  2.586553E-02  4.853912E-03
5.495409E-03  2.593247E-02  4.894412E-03
5.546257E-03  2.606440E-02  4.912133E-03
5.597576E-03  2.606454E-02  4.912580E-03
5.649370E-03  2.614890E-02  4.952847E-03
5.701643E-03  2.628068E-02  4.992947E-03
5.754399E-03  2.633058E-02  4.949230E-03
5.807644E-03  2.641248E-02  5.011741E-03
5.861382E-03  2.651553E-02  5.021766E-03
5.915616E-03  2.654002E-02  5.082667E-03
5.970353E-03  2.662276E-02  5.058648E-03
6.025596E-03  2.673675E-02  5.115884E-03
6.081350E-03  2.675222E-02  5.101393E-03
6.137620E-03  2.689623E-02  5.135615E-03
6.194411E-03  2.698289E-02  5.177072E-03
6.251727E-03  2.708068E-02  5.197941E-03
6.309573E-03  2.713938E-02  5.188161E-03
6.367955E-03  2.717731E-02  5.245736E-03
6.426877E-03  2.732746E-02  5.305661E-03
6.486344E-03  2.737704E-02  5.231467E-03
6.546362E-03  2.743120E-02  5.314996E-03
6.606934E-03  2.757881E-02  5.337837E-03
6.668068E-03  2.764671E-02  5.361422E-03
6.729767E-03  2.772160E-02  5.347139E-03
6.792036E-03  2.779788E-02  5.434085E-03
6.854882E-03  2.788840E-02  5.450794E-03
6.918310E-03  2.790117E-02  5.463847E-03
6.982324E-03  2.801676E-02  5.499382E-03
7.046931E-03  2.814918E-02  5.490929E-03
7.112135E-03  2.821513E-02  5.554347E-03
7.177943E-03  2.835649E-02  5.509972E-03
7.244360E-03  2.840942E-02  5.581996E-03
7.311391E-03  2.855378E-02  5.614491E-03
7.379042E-03  2.859471E-02  5.638827E-03
7.447320E-03  2.871788E-02  5.649214E-03
7.516229E-03  2.882795E-02  5.700814E-03
7.585776E-03  2.890781E-02  5.672169E-03
7.655966E-03  2.897269E-02  5.723396E-03
7.726806E-03  2.912533E-02  5.735929E-03
7.798301E-03  2.918187E-02  5.795120E-03
7.870458E-03  2.929101E-02  5.798280E-03
7.943282E-03  2.939354E-02  5.856157E-03
8.016781E-03  2.948679E-02  5.845858E-03
8.090959E-03  2.958018E-02  5.896626E-03
8.165824E-03  2.969498E-02  5.891306E-03
8.241381E-03  2.980463E-02  5.923849E-03
8.317638E-03  2.986494E-02  5.939990E-03
8.394600E-03  3.002532E-02  6.000898E-03
8.472274E-03  3.008308E-02  5.980149E-03
8.550667E-03  3.019462E-02  6.031546E-03
8.629785E-03  3.032191E-02  6.056973E-03
8.709636E-03  3.046807E-02  6.082726E-03
8.790225E-03  3.056765E-02  6.063307E-03
8.871560E-03  3.063019E-02  6.119224E-03
8.953648E-03  3.078792E-02  6.133353E-03
9.036495E-03  3.090048E-02  6.152413E-03
9.120108E-03  3.100643E-02  6.186863E-03
9.204496E-03  3.108408E-02  6.213984E-03
9.289664E-03  3.118105E-02  6.233887E-03
9.375620E-03  3.133467E-02  6.284291E-03
9.462372E-03  3.146027E-02  6.297393E-03
9.549926E-03  3.157800E-02  6.306016E-03
9.638290E-03  3.165810E-02  6.349923E-03
9.727472E-03  3.173314E-02  6.376515E-03
9.817479E-03  3.191090E-02  6.392360E-03
9.908319E-03  3.205320E-02  6.417821E-03
1.000000E-02  3.209624E-02  6.460910E-03
1.198397E-02  3.472098E-02  6.927351E-03
1.396794E-02  3.716667E-02  7.413852E-03
1.595190E-02  3.955642E-02  7.763495E-03
1.793587E-02  4.190583E-02  8.135935E-03
1.991984E-02  4.428688E-02  8.455724E-03
2.190381E-02  4.653515E-02  8.713253E-03
2.388778E-02  4.891764E-02  8.921022E-03
2.587174E-02  5.112008E-02  9.176874E-03
2.785571E-02  5.330633E-02  9.304634E-03
2.983968E-02  5.567266E-02  9.533942E-03
3.182365E-02  5.783477E-02  9.568053E-03
3.380762E-02  5.993133E-02  9.714565E-03
3.579158E-02  6.219477E-02  9.880460E-03
3.777555E-02  6.444826E-02  1.004189E-02
3.975952E-02  6.657414E-02  9.995768E-03
4.174349E-02  6.861358E-02  1.014159E-02
4.372745E-02  7.092443E-02  1.018930E-02
4.571142E-02  7.310114E-02  1.025772E-02
4.769539E-02  7.522248E-02  1.037056E-02
4.967936E-02  7.740151E-02  1.027775E-02
5.166333E-02  7.947091E-02  1.031398E-02
5.364729E-02  8.168786E-02  1.038083E-02
5.563126E-02  8.370660E-02  1.040210E-02
5.761523E-02  8.603793E-02  1.059860E-02
5.959920E-02  8.824776E-02  1.038837E-02
6.158317E-02  9.038788E-02  1.039076E-02
6.356713E-02  9.249795E-02  1.045658E-02
6.555110E-02  9.480212E-02  1.045619E-02
6.753507E-02  9.692116E-02  1.055744E-02
6.951904E-02  9.903232E-02  1.059122E-02
7.150301E-02  1.013147E-01  1.041429E-02
7.348697E-02  1.035381E-01  1.038002E-02
7.547094E-02  1.057169E-01  1.032478E-02
7.745491E-02  1.077205E-01  1.031875E-02
7.943888E-02  1.100887E-01  1.046672E-02
8.142285E-02  1.123020E-01  1.052080E-02
8.340681E-02  1.146998E-01  1.038330E-02
8.539078E-02  1.169212E-01  1.006996E-02
8.737475E-02  1.189893E-01  1.022876E-02
8.935872E-02  1.211653E-01  1.033152E-02
9.134269E-02  1.237598E-01  1.037056E-02
9.332665E-02  1.259961E-01  1.042765E-02
9.531062E-02  1.283255E-01  1.028427E-02
9.729459E-02  1.305029E-01  1.013937E-02
9.927856E-02  1.329031E-01  1.006050E-02
1.012625E-01  1.350755E-01  1.003746E-02
1.032465E-01  1.371393E-01  1.027017E-02
1.052305E-01  1.396796E-01  1.032244E-02
1.072144E-01  1.422935E-01  1.011398E-02
1.091984E-01  1.444616E-01  1.008902E-02
1.111824E-01  1.466064E-01  9.866360E-03
1.131663E-01  1.491681E-01  9.813263E-03
1.151503E-01  1.512784E-01  9.854339E-03
1.171343E-01  1.538760E-01  1.021943E-02
1.191182E-01  1.563503E-01  1.032270E-02
1.211022E-01  1.584810E-01  9.996213E-03
1.230862E-01  1.613274E-01  9.799531E-03
1.250701E-01  1.633669E-01  9.802013E-03
1.270541E-01  1.657013E-01  9.719487E-03
1.290381E-01  1.683313E-01  9.779365E-03
1.310220E-01  1.705262E-01  1.014600E-02
1.330060E-01  1.731169E-01  9.910957E-03
1.349900E-01  1.758378E-01  9.976570E-03
1.369739E-01  1.779641E-01  9.764148E-03
1.389579E-01  1.803799E-01  9.693699E-03
1.409419E-01  1.831817E-01  9.539981E-03
1.429259E-01  1.853915E-01  9.803852E-03
1.449098E-01  1.881903E-01  9.768079E-03
1.468938E-01  1.905170E-01  9.861474E-03
1.488778E-01  1.932755E-01  9.428809E-03
1.508617E-01  1.954170E-01  9.371145E-03
1.528457E-01  1.979417E-01  9.651866E-03
1.548297E-01  2.008443E-01  9.374164E-03
1.568136E-01  2.034559E-01  9.864458E-03
1.587976E-01  2.061077E-01  1.000560E-02
1.607816E-01  2.083503E-01  9.553380E-03
1.627655E-01  2.112188E-01  9.295046E-03
1.647495E-01  2.136861E-01  9.439451E-03
1.667335E-01  2.160139E-01  9.783388E-03
