CT14nnlo	1.100 GeV
x	q(x)	delta_q	xq(x)	delta_xq(x)
2.269865E-04	1.932018E+01	1.948945E+01	4.385420E-03	4.423842E-03
2.290868E-04	1.928385E+01	1.939054E+01	4.417675E-03	4.442117E-03
2.312065E-04	1.924904E+01	1.928879E+01	4.450503E-03	4.459693E-03
2.333458E-04	1.921553E+01	1.918486E+01	4.483864E-03	4.476706E-03
2.355049E-04	1.918309E+01	1.907940E+01	4.517713E-03	4.493293E-03
2.376840E-04	1.915151E+01	1.897304E+01	4.552008E-03	4.509588E-03
2.398833E-04	1.912058E+01	1.886633E+01	4.586707E-03	4.525716E-03
2.421029E-04	1.909009E+01	1.875978E+01	4.621767E-03	4.541797E-03
2.443431E-04	1.905986E+01	1.865385E+01	4.657145E-03	4.557938E-03
2.466039E-04	1.902970E+01	1.854891E+01	4.692798E-03	4.574235E-03
2.488857E-04	1.899942E+01	1.844531E+01	4.728684E-03	4.590774E-03
2.511886E-04	1.896885E+01	1.834328E+01	4.764760E-03	4.607624E-03
2.535129E-04	1.893783E+01	1.824305E+01	4.800983E-03	4.624847E-03
2.558586E-04	1.890619E+01	1.814475E+01	4.837310E-03	4.642489E-03
2.582260E-04	1.887377E+01	1.804848E+01	4.873699E-03	4.660588E-03
2.606154E-04	1.884044E+01	1.795432E+01	4.910108E-03	4.679172E-03
2.630268E-04	1.880604E+01	1.786229E+01	4.946492E-03	4.698262E-03
2.654606E-04	1.877043E+01	1.777241E+01	4.982810E-03	4.717874E-03
2.679168E-04	1.873349E+01	1.768468E+01	5.019018E-03	4.738024E-03
2.703958E-04	1.869509E+01	1.759911E+01	5.055074E-03	4.758727E-03
2.728978E-04	1.865510E+01	1.751574E+01	5.090935E-03	4.780005E-03
2.754229E-04	1.861340E+01	1.743461E+01	5.126555E-03	4.801890E-03
2.779713E-04	1.856976E+01	1.735584E+01	5.161862E-03	4.824426E-03
2.805434E-04	1.852436E+01	1.727930E+01	5.196885E-03	4.847593E-03
2.831392E-04	1.847741E+01	1.720483E+01	5.231679E-03	4.871363E-03
2.857591E-04	1.842916E+01	1.713232E+01	5.266298E-03	4.895715E-03
2.884032E-04	1.837982E+01	1.706164E+01	5.300798E-03	4.920630E-03
2.910717E-04	1.832961E+01	1.699266E+01	5.335232E-03	4.946084E-03
2.937650E-04	1.827875E+01	1.692526E+01	5.369657E-03	4.972048E-03
2.964831E-04	1.822744E+01	1.685925E+01	5.404128E-03	4.998484E-03
2.992265E-04	1.817586E+01	1.679445E+01	5.438698E-03	5.025343E-03
3.019952E-04	1.812421E+01	1.673061E+01	5.473423E-03	5.052564E-03
3.047895E-04	1.807266E+01	1.666748E+01	5.508358E-03	5.080073E-03
3.076097E-04	1.802140E+01	1.660475E+01	5.543558E-03	5.107782E-03
3.104560E-04	1.797059E+01	1.654210E+01	5.579078E-03	5.135593E-03
3.133286E-04	1.792040E+01	1.647917E+01	5.614973E-03	5.163395E-03
3.162278E-04	1.787097E+01	1.641559E+01	5.651298E-03	5.191067E-03
3.191538E-04	1.782247E+01	1.635098E+01	5.688107E-03	5.218479E-03
3.221069E-04	1.777502E+01	1.628496E+01	5.725457E-03	5.245497E-03
3.250873E-04	1.772878E+01	1.621713E+01	5.763401E-03	5.271984E-03
3.280953E-04	1.768387E+01	1.614715E+01	5.801995E-03	5.297804E-03
3.311311E-04	1.764043E+01	1.607467E+01	5.841295E-03	5.322825E-03
3.341950E-04	1.759857E+01	1.599941E+01	5.881354E-03	5.346923E-03
3.372873E-04	1.755835E+01	1.592112E+01	5.922210E-03	5.369990E-03
3.404082E-04	1.751955E+01	1.583992E+01	5.963800E-03	5.392040E-03
3.435579E-04	1.748198E+01	1.575631E+01	6.006074E-03	5.413204E-03
3.467369E-04	1.744548E+01	1.567076E+01	6.048990E-03	5.433629E-03
3.499452E-04	1.740988E+01	1.558377E+01	6.092504E-03	5.453464E-03
3.531832E-04	1.737504E+01	1.549581E+01	6.136572E-03	5.472858E-03
3.564511E-04	1.734081E+01	1.540732E+01	6.181152E-03	5.491957E-03
3.597493E-04	1.730705E+01	1.531872E+01	6.226200E-03	5.510900E-03
3.630781E-04	1.727362E+01	1.523037E+01	6.271672E-03	5.529813E-03
3.664376E-04	1.724039E+01	1.514260E+01	6.317525E-03	5.548816E-03
3.698282E-04	1.720722E+01	1.505567E+01	6.363717E-03	5.568010E-03
3.732502E-04	1.717401E+01	1.496982E+01	6.410202E-03	5.587487E-03
3.767038E-04	1.714063E+01	1.488523E+01	6.456939E-03	5.607322E-03
3.801894E-04	1.710696E+01	1.480203E+01	6.503884E-03	5.627576E-03
3.837072E-04	1.707289E+01	1.472033E+01	6.550993E-03	5.648299E-03
3.872576E-04	1.703833E+01	1.464019E+01	6.598223E-03	5.669526E-03
3.908409E-04	1.700316E+01	1.456164E+01	6.645531E-03	5.691284E-03
3.944573E-04	1.696729E+01	1.448469E+01	6.692873E-03	5.713593E-03
3.981072E-04	1.693063E+01	1.440935E+01	6.740206E-03	5.736465E-03
4.017908E-04	1.689308E+01	1.433560E+01	6.787486E-03	5.759913E-03
4.055085E-04	1.685457E+01	1.426345E+01	6.834670E-03	5.783951E-03
4.092607E-04	1.681499E+01	1.419291E+01	6.881715E-03	5.808599E-03
4.130475E-04	1.677433E+01	1.412390E+01	6.928596E-03	5.833841E-03
4.168694E-04	1.673270E+01	1.405619E+01	6.975349E-03	5.859595E-03
4.207266E-04	1.669021E+01	1.398967E+01	7.022015E-03	5.885829E-03
4.246196E-04	1.664698E+01	1.392427E+01	7.068633E-03	5.912517E-03
4.285485E-04	1.660312E+01	1.385989E+01	7.115242E-03	5.939637E-03
4.325138E-04	1.655874E+01	1.379648E+01	7.161883E-03	5.967170E-03
4.365158E-04	1.651394E+01	1.373397E+01	7.208596E-03	5.995096E-03
4.405549E-04	1.646882E+01	1.367228E+01	7.255418E-03	6.023391E-03
4.446313E-04	1.642348E+01	1.361135E+01	7.302392E-03	6.052032E-03
4.487454E-04	1.637801E+01	1.355109E+01	7.349556E-03	6.080989E-03
4.528976E-04	1.633250E+01	1.349141E+01	7.396950E-03	6.110227E-03
4.570882E-04	1.628704E+01	1.343221E+01	7.444614E-03	6.139706E-03
4.613176E-04	1.624171E+01	1.337339E+01	7.492588E-03	6.169380E-03
4.655861E-04	1.619660E+01	1.331483E+01	7.540911E-03	6.199198E-03
4.698941E-04	1.615177E+01	1.325639E+01	7.589623E-03	6.229101E-03
4.742420E-04	1.610731E+01	1.319796E+01	7.638764E-03	6.259025E-03
4.786301E-04	1.606329E+01	1.313938E+01	7.688374E-03	6.288902E-03
4.830588E-04	1.601977E+01	1.308052E+01	7.738493E-03	6.318660E-03
4.875285E-04	1.597683E+01	1.302123E+01	7.789160E-03	6.348222E-03
4.920395E-04	1.593452E+01	1.296138E+01	7.840416E-03	6.377509E-03
4.965923E-04	1.589291E+01	1.290081E+01	7.892300E-03	6.406443E-03
5.011872E-04	1.585205E+01	1.283941E+01	7.944848E-03	6.434948E-03
5.058247E-04	1.581162E+01	1.277754E+01	7.997907E-03	6.463197E-03
5.105050E-04	1.577140E+01	1.271548E+01	8.051380E-03	6.491316E-03
5.152286E-04	1.573140E+01	1.265324E+01	8.105266E-03	6.519312E-03
5.199960E-04	1.569159E+01	1.259086E+01	8.159565E-03	6.547195E-03
5.248075E-04	1.565199E+01	1.252836E+01	8.214279E-03	6.574976E-03
5.296634E-04	1.561257E+01	1.246577E+01	8.269405E-03	6.602665E-03
5.345644E-04	1.557333E+01	1.240313E+01	8.324946E-03	6.630273E-03
5.395106E-04	1.553426E+01	1.234047E+01	8.380900E-03	6.657812E-03
5.445027E-04	1.549536E+01	1.227780E+01	8.437267E-03	6.685295E-03
5.495409E-04	1.545663E+01	1.221517E+01	8.494048E-03	6.712734E-03
5.546257E-04	1.541804E+01	1.215259E+01	8.551243E-03	6.740140E-03
5.597576E-04	1.537960E+01	1.209010E+01	8.608851E-03	6.767525E-03
5.649370E-04	1.534131E+01	1.202772E+01	8.666872E-03	6.794903E-03
5.701643E-04	1.530315E+01	1.196547E+01	8.725308E-03	6.822284E-03
5.754399E-04	1.526511E+01	1.190338E+01	8.784156E-03	6.849681E-03
5.807644E-04	1.522720E+01	1.184147E+01	8.843419E-03	6.877105E-03
5.861382E-04	1.518941E+01	1.177976E+01	8.903095E-03	6.904568E-03
5.915616E-04	1.515173E+01	1.171827E+01	8.963184E-03	6.932081E-03
5.970353E-04	1.511416E+01	1.165703E+01	9.023687E-03	6.959656E-03
6.025596E-04	1.507669E+01	1.159604E+01	9.084604E-03	6.987304E-03
6.081350E-04	1.503932E+01	1.153533E+01	9.145934E-03	7.015038E-03
6.137620E-04	1.500203E+01	1.147490E+01	9.207677E-03	7.042859E-03
6.194411E-04	1.496482E+01	1.141463E+01	9.269824E-03	7.070692E-03
6.251727E-04	1.492767E+01	1.135451E+01	9.332374E-03	7.098527E-03
6.309573E-04	1.489060E+01	1.129453E+01	9.395330E-03	7.126367E-03
6.367955E-04	1.485358E+01	1.123472E+01	9.458694E-03	7.154218E-03
6.426877E-04	1.481663E+01	1.117508E+01	9.522466E-03	7.182083E-03
6.486344E-04	1.477974E+01	1.111561E+01	9.586649E-03	7.209969E-03
6.546362E-04	1.474291E+01	1.105634E+01	9.651245E-03	7.237878E-03
6.606934E-04	1.470615E+01	1.099726E+01	9.716254E-03	7.265816E-03
6.668068E-04	1.466944E+01	1.093838E+01	9.781680E-03	7.293785E-03
6.729767E-04	1.463278E+01	1.087971E+01	9.847522E-03	7.321790E-03
6.792036E-04	1.459619E+01	1.082125E+01	9.913784E-03	7.349832E-03
6.854882E-04	1.455965E+01	1.076301E+01	9.980467E-03	7.377917E-03
6.918310E-04	1.452316E+01	1.070499E+01	1.004757E-02	7.406044E-03
6.982324E-04	1.448673E+01	1.064720E+01	1.011510E-02	7.434217E-03
7.046931E-04	1.445034E+01	1.058963E+01	1.018306E-02	7.462438E-03
7.112135E-04	1.441401E+01	1.053229E+01	1.025144E-02	7.490707E-03
7.177943E-04	1.437773E+01	1.047518E+01	1.032025E-02	7.519026E-03
7.244360E-04	1.434149E+01	1.041831E+01	1.038949E-02	7.547397E-03
7.311391E-04	1.430531E+01	1.036167E+01	1.045917E-02	7.575820E-03
7.379042E-04	1.426917E+01	1.030526E+01	1.052928E-02	7.604296E-03
7.447320E-04	1.423307E+01	1.024909E+01	1.059983E-02	7.632827E-03
7.516229E-04	1.419698E+01	1.019316E+01	1.067078E-02	7.661412E-03
7.585776E-04	1.416079E+01	1.013745E+01	1.074206E-02	7.690045E-03
7.655966E-04	1.412451E+01	1.008197E+01	1.081368E-02	7.718725E-03
7.726806E-04	1.408817E+01	1.002672E+01	1.088566E-02	7.747452E-03
7.798301E-04	1.405179E+01	9.971692E+00	1.095801E-02	7.776226E-03
7.870458E-04	1.401538E+01	9.916890E+00	1.103074E-02	7.805047E-03
7.943282E-04	1.397896E+01	9.862315E+00	1.110388E-02	7.833916E-03
8.016781E-04	1.394256E+01	9.807967E+00	1.117744E-02	7.862832E-03
8.090959E-04	1.390618E+01	9.753844E+00	1.125143E-02	7.891795E-03
8.165824E-04	1.386985E+01	9.699946E+00	1.132587E-02	7.920805E-03
8.241381E-04	1.383358E+01	9.646273E+00	1.140078E-02	7.949861E-03
8.317638E-04	1.379738E+01	9.592822E+00	1.147616E-02	7.978962E-03
8.394600E-04	1.376127E+01	9.539593E+00	1.155204E-02	8.008107E-03
8.472274E-04	1.372527E+01	9.486584E+00	1.162843E-02	8.037294E-03
8.550667E-04	1.368939E+01	9.433793E+00	1.170534E-02	8.066523E-03
8.629785E-04	1.365364E+01	9.381218E+00	1.178280E-02	8.095790E-03
8.709636E-04	1.361804E+01	9.328856E+00	1.186081E-02	8.125094E-03
8.790225E-04	1.358259E+01	9.276705E+00	1.193940E-02	8.154433E-03
8.871560E-04	1.354730E+01	9.224764E+00	1.201857E-02	8.183805E-03
8.953648E-04	1.351220E+01	9.173030E+00	1.209835E-02	8.213208E-03
9.036495E-04	1.347729E+01	9.121503E+00	1.217874E-02	8.242642E-03
9.120108E-04	1.344257E+01	9.070181E+00	1.225977E-02	8.272104E-03
9.204496E-04	1.340800E+01	9.019141E+00	1.234139E-02	8.301664E-03
9.289664E-04	1.337351E+01	8.968439E+00	1.242354E-02	8.331378E-03
9.375620E-04	1.333910E+01	8.918055E+00	1.250623E-02	8.361230E-03
9.462372E-04	1.330476E+01	8.867970E+00	1.258946E-02	8.391203E-03
9.549926E-04	1.327049E+01	8.818164E+00	1.267322E-02	8.421282E-03
9.638290E-04	1.323629E+01	8.768620E+00	1.275752E-02	8.451451E-03
9.727472E-04	1.320216E+01	8.719319E+00	1.284236E-02	8.481693E-03
9.817479E-04	1.316808E+01	8.670243E+00	1.292774E-02	8.511993E-03
9.908319E-04	1.313406E+01	8.621374E+00	1.301365E-02	8.542333E-03
1.000000E-03	1.310010E+01	8.572695E+00	1.310010E-02	8.572695E-03
1.009253E-03	1.306619E+01	8.524188E+00	1.318709E-02	8.603061E-03
1.018591E-03	1.303233E+01	8.475836E+00	1.327462E-02	8.633413E-03
1.028016E-03	1.299852E+01	8.427621E+00	1.336269E-02	8.663732E-03
1.037528E-03	1.296475E+01	8.379527E+00	1.345129E-02	8.693997E-03
1.047129E-03	1.293102E+01	8.331536E+00	1.354044E-02	8.724189E-03
1.056818E-03	1.289733E+01	8.283632E+00	1.363012E-02	8.754288E-03
1.066596E-03	1.286367E+01	8.235799E+00	1.372035E-02	8.784272E-03
1.076465E-03	1.283006E+01	8.188021E+00	1.381111E-02	8.814120E-03
1.086426E-03	1.279647E+01	8.140282E+00	1.390241E-02	8.843811E-03
1.096478E-03	1.276292E+01	8.092568E+00	1.399426E-02	8.873324E-03
1.106624E-03	1.272939E+01	8.044864E+00	1.408664E-02	8.902638E-03
1.116863E-03	1.269589E+01	7.997157E+00	1.417957E-02	8.931731E-03
1.127197E-03	1.266238E+01	7.949431E+00	1.427300E-02	8.960578E-03
1.137627E-03	1.262885E+01	7.901706E+00	1.436693E-02	8.989196E-03
1.148154E-03	1.259532E+01	7.854009E+00	1.446137E-02	9.017609E-03
1.158777E-03	1.256179E+01	7.806369E+00	1.455632E-02	9.045844E-03
1.169499E-03	1.252826E+01	7.758812E+00	1.465179E-02	9.073926E-03
1.180321E-03	1.249473E+01	7.711362E+00	1.474779E-02	9.101880E-03
1.191242E-03	1.246122E+01	7.664045E+00	1.484432E-02	9.129732E-03
1.202264E-03	1.242771E+01	7.616883E+00	1.494139E-02	9.157507E-03
1.213389E-03	1.239422E+01	7.569898E+00	1.503901E-02	9.185230E-03
1.224616E-03	1.236076E+01	7.523112E+00	1.513718E-02	9.212924E-03
1.235947E-03	1.232731E+01	7.476543E+00	1.523591E-02	9.240614E-03
1.247384E-03	1.229390E+01	7.430212E+00	1.533521E-02	9.268323E-03
1.258925E-03	1.226052E+01	7.384134E+00	1.543508E-02	9.296074E-03
1.270574E-03	1.222717E+01	7.338328E+00	1.553552E-02	9.323890E-03
1.282331E-03	1.219386E+01	7.292809E+00	1.563655E-02	9.351792E-03
1.294196E-03	1.216058E+01	7.247591E+00	1.573818E-02	9.379802E-03
1.306171E-03	1.212735E+01	7.202689E+00	1.584040E-02	9.407943E-03
1.318257E-03	1.209417E+01	7.158117E+00	1.594322E-02	9.436236E-03
1.330454E-03	1.206104E+01	7.113888E+00	1.604666E-02	9.464703E-03
1.342765E-03	1.202795E+01	7.070014E+00	1.615071E-02	9.493367E-03
1.355189E-03	1.199492E+01	7.026508E+00	1.625539E-02	9.522249E-03
1.367729E-03	1.196192E+01	6.983397E+00	1.636066E-02	9.551394E-03
1.380384E-03	1.192885E+01	6.940737E+00	1.646639E-02	9.580884E-03
1.393157E-03	1.189571E+01	6.898502E+00	1.657258E-02	9.610695E-03
1.406048E-03	1.186251E+01	6.856662E+00	1.667926E-02	9.640792E-03
1.419058E-03	1.182929E+01	6.815185E+00	1.678644E-02	9.671139E-03
1.432188E-03	1.179604E+01	6.774041E+00	1.689414E-02	9.701699E-03
1.445440E-03	1.176279E+01	6.733200E+00	1.700240E-02	9.732435E-03
1.458814E-03	1.172955E+01	6.692635E+00	1.711123E-02	9.763311E-03
1.472313E-03	1.169633E+01	6.652316E+00	1.722065E-02	9.794289E-03
1.485936E-03	1.166315E+01	6.612217E+00	1.733069E-02	9.825328E-03
1.499685E-03	1.163002E+01	6.572308E+00	1.744137E-02	9.856390E-03
1.513561E-03	1.159696E+01	6.532563E+00	1.755270E-02	9.887434E-03
1.527566E-03	1.156397E+01	6.492955E+00	1.766472E-02	9.918418E-03
1.541700E-03	1.153106E+01	6.453458E+00	1.777744E-02	9.949299E-03
1.555966E-03	1.149826E+01	6.414045E+00	1.789089E-02	9.980034E-03
1.570363E-03	1.146556E+01	6.374692E+00	1.800509E-02	1.001058E-02
1.584893E-03	1.143298E+01	6.335372E+00	1.812005E-02	1.004089E-02
1.599558E-03	1.140053E+01	6.296061E+00	1.823581E-02	1.007092E-02
1.614359E-03	1.136822E+01	6.256736E+00	1.835239E-02	1.010062E-02
1.629296E-03	1.133606E+01	6.217374E+00	1.846980E-02	1.012994E-02
1.644372E-03	1.130405E+01	6.177953E+00	1.858807E-02	1.015885E-02
1.659587E-03	1.127221E+01	6.138452E+00	1.870722E-02	1.018729E-02
1.674943E-03	1.124050E+01	6.098922E+00	1.882720E-02	1.021535E-02
1.690441E-03	1.120886E+01	6.059474E+00	1.894791E-02	1.024318E-02
1.706082E-03	1.117728E+01	6.020113E+00	1.906936E-02	1.027081E-02
1.721869E-03	1.114576E+01	5.980847E+00	1.919154E-02	1.029823E-02
1.737801E-03	1.111431E+01	5.941681E+00	1.931445E-02	1.032546E-02
1.753881E-03	1.108292E+01	5.902620E+00	1.943811E-02	1.035249E-02
1.770109E-03	1.105158E+01	5.863670E+00	1.956251E-02	1.037934E-02
1.786488E-03	1.102031E+01	5.824836E+00	1.968765E-02	1.040600E-02
1.803018E-03	1.098910E+01	5.786121E+00	1.981354E-02	1.043248E-02
1.819701E-03	1.095795E+01	5.747530E+00	1.994019E-02	1.045879E-02
1.836538E-03	1.092685E+01	5.709066E+00	2.006758E-02	1.048492E-02
1.853532E-03	1.089581E+01	5.670730E+00	2.019573E-02	1.051088E-02
1.870682E-03	1.086483E+01	5.632525E+00	2.032464E-02	1.053666E-02
1.887991E-03	1.083390E+01	5.594453E+00	2.045431E-02	1.056228E-02
1.905461E-03	1.080303E+01	5.556514E+00	2.058474E-02	1.058772E-02
1.923092E-03	1.077221E+01	5.518709E+00	2.071594E-02	1.061298E-02
1.940886E-03	1.074144E+01	5.481038E+00	2.084791E-02	1.063807E-02
1.958845E-03	1.071072E+01	5.443501E+00	2.098064E-02	1.066297E-02
1.976970E-03	1.068006E+01	5.406100E+00	2.111415E-02	1.068770E-02
1.995262E-03	1.064945E+01	5.368834E+00	2.124844E-02	1.071223E-02
2.013724E-03	1.061889E+01	5.331703E+00	2.138351E-02	1.073658E-02
2.032357E-03	1.058837E+01	5.294710E+00	2.151935E-02	1.076074E-02
2.051162E-03	1.055786E+01	5.257834E+00	2.165589E-02	1.078467E-02
2.070141E-03	1.052734E+01	5.221070E+00	2.179308E-02	1.080835E-02
2.089296E-03	1.049681E+01	5.184429E+00	2.193094E-02	1.083181E-02
2.108628E-03	1.046628E+01	5.147919E+00	2.206949E-02	1.085505E-02
2.128139E-03	1.043576E+01	5.111550E+00	2.220875E-02	1.087809E-02
2.147830E-03	1.040526E+01	5.075329E+00	2.234874E-02	1.090095E-02
2.167704E-03	1.037479E+01	5.039265E+00	2.248947E-02	1.092364E-02
2.187762E-03	1.034435E+01	5.003365E+00	2.263096E-02	1.094617E-02
2.208005E-03	1.031394E+01	4.967637E+00	2.277324E-02	1.096857E-02
2.228435E-03	1.028359E+01	4.932086E+00	2.291631E-02	1.099083E-02
2.249055E-03	1.025329E+01	4.896718E+00	2.306020E-02	1.101299E-02
2.269865E-03	1.022304E+01	4.861537E+00	2.320493E-02	1.103503E-02
2.290868E-03	1.019287E+01	4.826547E+00	2.335051E-02	1.105698E-02
2.312065E-03	1.016276E+01	4.791752E+00	2.349696E-02	1.107884E-02
2.333458E-03	1.013273E+01	4.757155E+00	2.364431E-02	1.110062E-02
2.355049E-03	1.010279E+01	4.722758E+00	2.379256E-02	1.112233E-02
2.376840E-03	1.007293E+01	4.688564E+00	2.394174E-02	1.114397E-02
2.398833E-03	1.004316E+01	4.654572E+00	2.409187E-02	1.116554E-02
2.421029E-03	1.001350E+01	4.620786E+00	2.424297E-02	1.118706E-02
