Q0 = 0.8 GeV	 Q = 4.0 GeV
x	 x*uv	 x*dv	 x*(uv-dv)
5.000E-04	2.034E-02	-2.034E-02	4.068E-02
1.500E-03	3.402E-02	-3.402E-02	6.804E-02
2.500E-03	4.303E-02	-4.303E-02	8.607E-02
3.500E-03	5.015E-02	-5.015E-02	1.003E-01
4.500E-03	5.616E-02	-5.616E-02	1.123E-01
5.500E-03	6.143E-02	-6.143E-02	1.229E-01
6.500E-03	6.615E-02	-6.615E-02	1.323E-01
7.500E-03	7.046E-02	-7.046E-02	1.409E-01
8.500E-03	7.443E-02	-7.443E-02	1.489E-01
9.500E-03	7.812E-02	-7.812E-02	1.562E-01
1.050E-02	8.158E-02	-8.158E-02	1.632E-01
1.150E-02	8.484E-02	-8.484E-02	1.697E-01
1.250E-02	8.792E-02	-8.792E-02	1.758E-01
1.350E-02	9.086E-02	-9.086E-02	1.817E-01
1.450E-02	9.365E-02	-9.365E-02	1.873E-01
1.550E-02	9.633E-02	-9.633E-02	1.927E-01
1.650E-02	9.889E-02	-9.889E-02	1.978E-01
1.750E-02	1.014E-01	-1.014E-01	2.027E-01
1.850E-02	1.037E-01	-1.037E-01	2.075E-01
1.950E-02	1.060E-01	-1.060E-01	2.120E-01
2.050E-02	1.082E-01	-1.082E-01	2.165E-01
2.150E-02	1.104E-01	-1.104E-01	2.208E-01
2.250E-02	1.125E-01	-1.125E-01	2.249E-01
2.350E-02	1.145E-01	-1.145E-01	2.289E-01
2.450E-02	1.164E-01	-1.164E-01	2.329E-01
2.550E-02	1.183E-01	-1.183E-01	2.367E-01
2.650E-02	1.202E-01	-1.202E-01	2.404E-01
2.750E-02	1.220E-01	-1.220E-01	2.440E-01
2.850E-02	1.237E-01	-1.237E-01	2.475E-01
2.950E-02	1.255E-01	-1.255E-01	2.509E-01
3.050E-02	1.271E-01	-1.271E-01	2.543E-01
3.150E-02	1.288E-01	-1.288E-01	2.575E-01
3.250E-02	1.304E-01	-1.304E-01	2.607E-01
3.350E-02	1.319E-01	-1.319E-01	2.639E-01
3.450E-02	1.335E-01	-1.335E-01	2.669E-01
3.550E-02	1.350E-01	-1.350E-01	2.699E-01
3.650E-02	1.364E-01	-1.364E-01	2.728E-01
3.750E-02	1.379E-01	-1.379E-01	2.757E-01
3.850E-02	1.393E-01	-1.393E-01	2.785E-01
3.950E-02	1.407E-01	-1.407E-01	2.813E-01
4.050E-02	1.420E-01	-1.420E-01	2.840E-01
4.150E-02	1.433E-01	-1.433E-01	2.867E-01
4.250E-02	1.447E-01	-1.447E-01	2.893E-01
4.350E-02	1.459E-01	-1.459E-01	2.919E-01
4.450E-02	1.472E-01	-1.472E-01	2.944E-01
4.550E-02	1.484E-01	-1.484E-01	2.969E-01
4.650E-02	1.497E-01	-1.497E-01	2.993E-01
4.750E-02	1.509E-01	-1.509E-01	3.017E-01
4.850E-02	1.520E-01	-1.520E-01	3.041E-01
4.950E-02	1.532E-01	-1.532E-01	3.064E-01
5.050E-02	1.543E-01	-1.543E-01	3.087E-01
5.150E-02	1.555E-01	-1.555E-01	3.109E-01
5.250E-02	1.566E-01	-1.566E-01	3.131E-01
5.350E-02	1.577E-01	-1.577E-01	3.153E-01
5.450E-02	1.587E-01	-1.587E-01	3.175E-01
5.550E-02	1.598E-01	-1.598E-01	3.196E-01
5.650E-02	1.608E-01	-1.608E-01	3.217E-01
5.750E-02	1.619E-01	-1.619E-01	3.237E-01
5.850E-02	1.629E-01	-1.629E-01	3.258E-01
5.950E-02	1.639E-01	-1.639E-01	3.278E-01
6.050E-02	1.649E-01	-1.649E-01	3.298E-01
6.150E-02	1.658E-01	-1.658E-01	3.317E-01
6.250E-02	1.668E-01	-1.668E-01	3.336E-01
6.350E-02	1.678E-01	-1.678E-01	3.355E-01
6.450E-02	1.687E-01	-1.687E-01	3.374E-01
6.550E-02	1.696E-01	-1.696E-01	3.392E-01
6.650E-02	1.705E-01	-1.705E-01	3.410E-01
6.750E-02	1.714E-01	-1.714E-01	3.428E-01
6.850E-02	1.723E-01	-1.723E-01	3.446E-01
6.950E-02	1.732E-01	-1.732E-01	3.464E-01
7.050E-02	1.740E-01	-1.740E-01	3.481E-01
7.150E-02	1.749E-01	-1.749E-01	3.498E-01
7.250E-02	1.757E-01	-1.757E-01	3.515E-01
7.350E-02	1.766E-01	-1.766E-01	3.532E-01
7.450E-02	1.774E-01	-1.774E-01	3.548E-01
7.550E-02	1.782E-01	-1.782E-01	3.564E-01
7.650E-02	1.790E-01	-1.790E-01	3.581E-01
