G_Mn/mu/G_D	Q2	error
0.9047755286649474	0.48200000000000004	0.08680522612827274
1.009190785558421	0.545	0.09182345334526061
1.2646786510612973	0.608	0.10688181646014501
1.1343917794088474	0.6459999999999999	0.09780734628403283
1.095684832374529	0.6920000000000001	0.09593625179418253
1.0565743622297166	0.8320000000000001	0.09458741200377686
