NNPDFpol 1.1, Q = 1.087 GeV
x	 x(u-d)	 error	 xu+	 error	 xd+	 error	 xs+	 error	 xu	 error	 xd	 error	 xs	 error	 xub	 error	 xdb	 error	 xsb	 error
4.965923E-04	 2.017845E-02	 8.844082E-03	 8.662941E-03	 7.052476E-03	 -1.151551E-02	 6.845607E-03	 -3.736132E-03	 7.424889E-03	 6.062817E-03	 8.427737E-03	 -6.035282E-03	 8.784891E-03	 -1.868066E-03	 3.712444E-03	 2.600124E-03	 3.979809E-03	 -5.480226E-03	 5.452832E-03	 -1.868066E-03	 3.712444E-03
5.011872E-04	 2.022151E-02	 8.859738E-03	 8.675284E-03	 7.053673E-03	 -1.154622E-02	 6.845382E-03	 -3.756187E-03	 7.426829E-03	 6.070609E-03	 8.423729E-03	 -6.062955E-03	 8.786956E-03	 -1.878094E-03	 3.713415E-03	 2.604675E-03	 3.971623E-03	 -5.483270E-03	 5.455930E-03	 -1.878094E-03	 3.713415E-03
5.058247E-04	 2.026469E-02	 8.875583E-03	 8.687643E-03	 7.055096E-03	 -1.157704E-02	 6.845380E-03	 -3.776344E-03	 7.429040E-03	 6.078404E-03	 8.419861E-03	 -6.090801E-03	 8.789155E-03	 -1.888172E-03	 3.714520E-03	 2.609239E-03	 3.963387E-03	 -5.486243E-03	 5.458931E-03	 -1.888172E-03	 3.714520E-03
5.105050E-04	 2.030799E-02	 8.891610E-03	 8.700022E-03	 7.056739E-03	 -1.160796E-02	 6.845599E-03	 -3.796601E-03	 7.431521E-03	 6.086209E-03	 8.416127E-03	 -6.118824E-03	 8.791485E-03	 -1.898301E-03	 3.715761E-03	 2.613813E-03	 3.955097E-03	 -5.489141E-03	 5.461827E-03	 -1.898301E-03	 3.715761E-03
5.152286E-04	 2.035142E-02	 8.907811E-03	 8.712428E-03	 7.058599E-03	 -1.163899E-02	 6.846037E-03	 -3.816958E-03	 7.434270E-03	 6.094036E-03	 8.412522E-03	 -6.147029E-03	 8.793944E-03	 -1.908479E-03	 3.717135E-03	 2.618392E-03	 3.946746E-03	 -5.491960E-03	 5.464609E-03	 -1.908479E-03	 3.717135E-03
5.199960E-04	 2.039498E-02	 8.924178E-03	 8.724864E-03	 7.060668E-03	 -1.167012E-02	 6.846692E-03	 -3.837413E-03	 7.437285E-03	 6.101891E-03	 8.409038E-03	 -6.175420E-03	 8.796526E-03	 -1.918706E-03	 3.718642E-03	 2.622974E-03	 3.938329E-03	 -5.494696E-03	 5.467269E-03	 -1.918706E-03	 3.718642E-03
5.248075E-04	 2.043868E-02	 8.940703E-03	 8.737336E-03	 7.062942E-03	 -1.170135E-02	 6.847561E-03	 -3.857964E-03	 7.440563E-03	 6.109784E-03	 8.405668E-03	 -6.204001E-03	 8.799229E-03	 -1.928982E-03	 3.720281E-03	 2.627553E-03	 3.929838E-03	 -5.497346E-03	 5.469799E-03	 -1.928982E-03	 3.720281E-03
5.296634E-04	 2.048253E-02	 8.957376E-03	 8.749850E-03	 7.065412E-03	 -1.173268E-02	 6.848640E-03	 -3.878612E-03	 7.444101E-03	 6.117724E-03	 8.402403E-03	 -6.232777E-03	 8.802047E-03	 -1.939306E-03	 3.722050E-03	 2.632126E-03	 3.921268E-03	 -5.499905E-03	 5.472190E-03	 -1.939306E-03	 3.722050E-03
5.345644E-04	 2.052653E-02	 8.974189E-03	 8.762409E-03	 7.068071E-03	 -1.176412E-02	 6.849925E-03	 -3.899353E-03	 7.447895E-03	 6.125719E-03	 8.399236E-03	 -6.261751E-03	 8.804975E-03	 -1.949677E-03	 3.723947E-03	 2.636690E-03	 3.912612E-03	 -5.502370E-03	 5.474433E-03	 -1.949677E-03	 3.723947E-03
5.395106E-04	 2.057068E-02	 8.991131E-03	 8.775019E-03	 7.070912E-03	 -1.179566E-02	 6.851410E-03	 -3.920187E-03	 7.451942E-03	 6.133780E-03	 8.396156E-03	 -6.290929E-03	 8.808009E-03	 -1.960094E-03	 3.725971E-03	 2.641239E-03	 3.903864E-03	 -5.504735E-03	 5.476520E-03	 -1.960094E-03	 3.725971E-03
5.445027E-04	 2.061500E-02	 9.008192E-03	 8.787686E-03	 7.073925E-03	 -1.182731E-02	 6.853091E-03	 -3.941113E-03	 7.456237E-03	 6.141914E-03	 8.393155E-03	 -6.320313E-03	 8.811142E-03	 -1.970557E-03	 3.728118E-03	 2.645772E-03	 3.895019E-03	 -5.506999E-03	 5.478443E-03	 -1.970557E-03	 3.728118E-03
5.495409E-04	 2.065948E-02	 9.025362E-03	 8.800413E-03	 7.077102E-03	 -1.185907E-02	 6.854960E-03	 -3.962129E-03	 7.460775E-03	 6.150131E-03	 8.390223E-03	 -6.349909E-03	 8.814369E-03	 -1.981065E-03	 3.730387E-03	 2.650282E-03	 3.886069E-03	 -5.509156E-03	 5.480192E-03	 -1.981065E-03	 3.730387E-03
5.546257E-04	 2.070413E-02	 9.042629E-03	 8.813207E-03	 7.080432E-03	 -1.189092E-02	 6.857012E-03	 -3.983234E-03	 7.465552E-03	 6.158439E-03	 8.387350E-03	 -6.379722E-03	 8.817682E-03	 -1.991617E-03	 3.732776E-03	 2.654767E-03	 3.877009E-03	 -5.511203E-03	 5.481760E-03	 -1.991617E-03	 3.732776E-03
5.597576E-04	 2.074896E-02	 9.059982E-03	 8.826071E-03	 7.083906E-03	 -1.192289E-02	 6.859238E-03	 -4.004427E-03	 7.470561E-03	 6.166848E-03	 8.384524E-03	 -6.409754E-03	 8.821075E-03	 -2.002213E-03	 3.735281E-03	 2.659223E-03	 3.867833E-03	 -5.513136E-03	 5.483138E-03	 -2.002213E-03	 3.735281E-03
5.649370E-04	 2.079397E-02	 9.077410E-03	 8.839012E-03	 7.087513E-03	 -1.195496E-02	 6.861631E-03	 -4.025706E-03	 7.475798E-03	 6.175366E-03	 8.381735E-03	 -6.440010E-03	 8.824541E-03	 -2.012853E-03	 3.737899E-03	 2.663646E-03	 3.858534E-03	 -5.514950E-03	 5.484317E-03	 -2.012853E-03	 3.737899E-03
5.701643E-04	 2.083917E-02	 9.094901E-03	 8.852035E-03	 7.091242E-03	 -1.198714E-02	 6.864183E-03	 -4.047070E-03	 7.481256E-03	 6.184002E-03	 8.378971E-03	 -6.470495E-03	 8.828074E-03	 -2.023535E-03	 3.740628E-03	 2.668032E-03	 3.849108E-03	 -5.516643E-03	 5.485291E-03	 -2.023535E-03	 3.740628E-03
5.754399E-04	 2.088457E-02	 9.112441E-03	 8.865143E-03	 7.095082E-03	 -1.201942E-02	 6.866884E-03	 -4.068518E-03	 7.486928E-03	 6.192766E-03	 8.376222E-03	 -6.501213E-03	 8.831666E-03	 -2.034259E-03	 3.743464E-03	 2.672377E-03	 3.839550E-03	 -5.518209E-03	 5.486051E-03	 -2.034259E-03	 3.743464E-03
5.807644E-04	 2.093014E-02	 9.130072E-03	 8.878324E-03	 7.099038E-03	 -1.205181E-02	 6.869733E-03	 -4.090047E-03	 7.492814E-03	 6.201625E-03	 8.373452E-03	 -6.532190E-03	 8.835333E-03	 -2.045024E-03	 3.746407E-03	 2.676699E-03	 3.829841E-03	 -5.519622E-03	 5.486621E-03	 -2.045024E-03	 3.746407E-03
5.861382E-04	 2.097586E-02	 9.147832E-03	 8.891560E-03	 7.103119E-03	 -1.208430E-02	 6.872731E-03	 -4.111658E-03	 7.498916E-03	 6.210542E-03	 8.370647E-03	 -6.563442E-03	 8.839093E-03	 -2.055829E-03	 3.749458E-03	 2.681018E-03	 3.819985E-03	 -5.520863E-03	 5.487032E-03	 -2.055829E-03	 3.749458E-03
5.915616E-04	 2.102175E-02	 9.165706E-03	 8.904852E-03	 7.107319E-03	 -1.211690E-02	 6.875871E-03	 -4.133353E-03	 7.505231E-03	 6.219521E-03	 8.367824E-03	 -6.594957E-03	 8.842941E-03	 -2.066676E-03	 3.752615E-03	 2.685331E-03	 3.810002E-03	 -5.521945E-03	 5.487288E-03	 -2.066676E-03	 3.752615E-03
5.970353E-04	 2.106780E-02	 9.183681E-03	 8.918200E-03	 7.111631E-03	 -1.214960E-02	 6.879147E-03	 -4.155132E-03	 7.511756E-03	 6.228565E-03	 8.364997E-03	 -6.626723E-03	 8.846869E-03	 -2.077566E-03	 3.755878E-03	 2.689635E-03	 3.799914E-03	 -5.522879E-03	 5.487393E-03	 -2.077566E-03	 3.755878E-03
6.025596E-04	 2.111401E-02	 9.201742E-03	 8.931604E-03	 7.116047E-03	 -1.218241E-02	 6.882556E-03	 -4.176998E-03	 7.518490E-03	 6.237678E-03	 8.362184E-03	 -6.658729E-03	 8.850873E-03	 -2.088499E-03	 3.759245E-03	 2.693927E-03	 3.789744E-03	 -5.523678E-03	 5.487349E-03	 -2.088499E-03	 3.759245E-03
6.081350E-04	 2.116038E-02	 9.219877E-03	 8.945066E-03	 7.120563E-03	 -1.221532E-02	 6.886090E-03	 -4.198952E-03	 7.525430E-03	 6.246861E-03	 8.359398E-03	 -6.690963E-03	 8.854946E-03	 -2.099476E-03	 3.762715E-03	 2.698205E-03	 3.779511E-03	 -5.524353E-03	 5.487158E-03	 -2.099476E-03	 3.762715E-03
6.137620E-04	 2.120691E-02	 9.238070E-03	 8.958585E-03	 7.125170E-03	 -1.224833E-02	 6.889745E-03	 -4.220997E-03	 7.532574E-03	 6.256120E-03	 8.356656E-03	 -6.723413E-03	 8.859083E-03	 -2.110498E-03	 3.766287E-03	 2.702465E-03	 3.769235E-03	 -5.524917E-03	 5.486825E-03	 -2.110498E-03	 3.766287E-03
6.194411E-04	 2.125361E-02	 9.256308E-03	 8.972162E-03	 7.129862E-03	 -1.228145E-02	 6.893515E-03	 -4.243133E-03	 7.539919E-03	 6.265456E-03	 8.353972E-03	 -6.756068E-03	 8.863276E-03	 -2.121566E-03	 3.769960E-03	 2.706706E-03	 3.758937E-03	 -5.525381E-03	 5.486349E-03	 -2.121566E-03	 3.769960E-03
6.251727E-04	 2.130047E-02	 9.274576E-03	 8.985797E-03	 7.134634E-03	 -1.231467E-02	 6.897394E-03	 -4.265362E-03	 7.547464E-03	 6.274873E-03	 8.351359E-03	 -6.788916E-03	 8.867521E-03	 -2.132681E-03	 3.773732E-03	 2.710924E-03	 3.748634E-03	 -5.525757E-03	 5.485734E-03	 -2.132681E-03	 3.773732E-03
6.309573E-04	 2.134749E-02	 9.292862E-03	 8.999491E-03	 7.139478E-03	 -1.234800E-02	 6.901378E-03	 -4.287687E-03	 7.555207E-03	 6.284374E-03	 8.348831E-03	 -6.821946E-03	 8.871809E-03	 -2.143843E-03	 3.777603E-03	 2.715117E-03	 3.738345E-03	 -5.526057E-03	 5.484980E-03	 -2.143843E-03	 3.777603E-03
6.367955E-04	 2.139468E-02	 9.311150E-03	 9.013245E-03	 7.144388E-03	 -1.238144E-02	 6.905461E-03	 -4.310108E-03	 7.563145E-03	 6.293962E-03	 8.346402E-03	 -6.855146E-03	 8.876134E-03	 -2.155054E-03	 3.781572E-03	 2.719283E-03	 3.728087E-03	 -5.526293E-03	 5.484087E-03	 -2.155054E-03	 3.781572E-03
6.426877E-04	 2.144204E-02	 9.329427E-03	 9.027057E-03	 7.149358E-03	 -1.241498E-02	 6.909636E-03	 -4.332628E-03	 7.571275E-03	 6.303640E-03	 8.344083E-03	 -6.888504E-03	 8.880490E-03	 -2.166314E-03	 3.785638E-03	 2.723417E-03	 3.717876E-03	 -5.526477E-03	 5.483056E-03	 -2.166314E-03	 3.785638E-03
6.486344E-04	 2.148956E-02	 9.347679E-03	 9.040930E-03	 7.154381E-03	 -1.244863E-02	 6.913900E-03	 -4.355247E-03	 7.579597E-03	 6.313412E-03	 8.341887E-03	 -6.922009E-03	 8.884868E-03	 -2.177624E-03	 3.789799E-03	 2.727518E-03	 3.707726E-03	 -5.526621E-03	 5.481886E-03	 -2.177624E-03	 3.789799E-03
6.546362E-04	 2.153725E-02	 9.365892E-03	 9.054864E-03	 7.159451E-03	 -1.248239E-02	 6.918247E-03	 -4.377969E-03	 7.588109E-03	 6.323281E-03	 8.339825E-03	 -6.955649E-03	 8.889262E-03	 -2.188984E-03	 3.794054E-03	 2.731583E-03	 3.697654E-03	 -5.526736E-03	 5.480576E-03	 -2.188984E-03	 3.794054E-03
6.606934E-04	 2.158511E-02	 9.384051E-03	 9.068858E-03	 7.164561E-03	 -1.251625E-02	 6.922670E-03	 -4.400794E-03	 7.596807E-03	 6.333250E-03	 8.337908E-03	 -6.989412E-03	 8.893663E-03	 -2.200397E-03	 3.798404E-03	 2.735609E-03	 3.687671E-03	 -5.526836E-03	 5.479124E-03	 -2.200397E-03	 3.798404E-03
6.668068E-04	 2.163313E-02	 9.402142E-03	 9.082914E-03	 7.169706E-03	 -1.255022E-02	 6.927165E-03	 -4.423724E-03	 7.605691E-03	 6.343321E-03	 8.336145E-03	 -7.023287E-03	 8.898063E-03	 -2.211862E-03	 3.802845E-03	 2.739593E-03	 3.677791E-03	 -5.526930E-03	 5.477528E-03	 -2.211862E-03	 3.802845E-03
6.729767E-04	 2.168133E-02	 9.420152E-03	 9.097032E-03	 7.174879E-03	 -1.258429E-02	 6.931726E-03	 -4.446761E-03	 7.614757E-03	 6.353499E-03	 8.334548E-03	 -7.057262E-03	 8.902454E-03	 -2.223380E-03	 3.807379E-03	 2.743533E-03	 3.668024E-03	 -5.527033E-03	 5.475785E-03	 -2.223380E-03	 3.807379E-03
6.792036E-04	 2.172969E-02	 9.438065E-03	 9.111212E-03	 7.180073E-03	 -1.261848E-02	 6.936348E-03	 -4.469906E-03	 7.624005E-03	 6.363786E-03	 8.333124E-03	 -7.091325E-03	 8.906827E-03	 -2.234953E-03	 3.812003E-03	 2.747426E-03	 3.658383E-03	 -5.527155E-03	 5.473891E-03	 -2.234953E-03	 3.812003E-03
6.854882E-04	 2.177823E-02	 9.455869E-03	 9.125455E-03	 7.185283E-03	 -1.265277E-02	 6.941025E-03	 -4.493162E-03	 7.633433E-03	 6.374185E-03	 8.331882E-03	 -7.125465E-03	 8.911173E-03	 -2.246581E-03	 3.816716E-03	 2.751270E-03	 3.648875E-03	 -5.527308E-03	 5.471843E-03	 -2.246581E-03	 3.816716E-03
6.918310E-04	 2.182694E-02	 9.473547E-03	 9.139761E-03	 7.190503E-03	 -1.268718E-02	 6.945751E-03	 -4.516529E-03	 7.643038E-03	 6.384700E-03	 8.330831E-03	 -7.159671E-03	 8.915483E-03	 -2.258264E-03	 3.821519E-03	 2.755061E-03	 3.639511E-03	 -5.527504E-03	 5.469636E-03	 -2.258264E-03	 3.821519E-03
6.982324E-04	 2.187581E-02	 9.491155E-03	 9.154123E-03	 7.195739E-03	 -1.272169E-02	 6.950530E-03	 -4.540002E-03	 7.652826E-03	 6.395301E-03	 8.329907E-03	 -7.193998E-03	 8.919795E-03	 -2.270001E-03	 3.826413E-03	 2.758823E-03	 3.630258E-03	 -5.527687E-03	 5.467307E-03	 -2.270001E-03	 3.826413E-03
7.046931E-04	 2.192484E-02	 9.508747E-03	 9.168538E-03	 7.201003E-03	 -1.275630E-02	 6.955365E-03	 -4.563575E-03	 7.662800E-03	 6.405960E-03	 8.329046E-03	 -7.228507E-03	 8.924148E-03	 -2.281788E-03	 3.831400E-03	 2.762577E-03	 3.621085E-03	 -5.527796E-03	 5.464894E-03	 -2.281788E-03	 3.831400E-03
7.112135E-04	 2.197403E-02	 9.526310E-03	 9.183005E-03	 7.206286E-03	 -1.279103E-02	 6.960252E-03	 -4.587248E-03	 7.672957E-03	 6.416685E-03	 8.328260E-03	 -7.263187E-03	 8.928536E-03	 -2.293624E-03	 3.836479E-03	 2.766320E-03	 3.612005E-03	 -5.527841E-03	 5.462392E-03	 -2.293624E-03	 3.836479E-03
7.177943E-04	 2.202339E-02	 9.543833E-03	 9.197526E-03	 7.211584E-03	 -1.282586E-02	 6.965188E-03	 -4.611022E-03	 7.683293E-03	 6.427482E-03	 8.327556E-03	 -7.298030E-03	 8.932953E-03	 -2.305511E-03	 3.841647E-03	 2.770045E-03	 3.603026E-03	 -5.527829E-03	 5.459796E-03	 -2.305511E-03	 3.841647E-03
7.244360E-04	 2.207290E-02	 9.561304E-03	 9.212104E-03	 7.216890E-03	 -1.286080E-02	 6.970168E-03	 -4.634896E-03	 7.693804E-03	 6.438358E-03	 8.326942E-03	 -7.333028E-03	 8.937391E-03	 -2.317448E-03	 3.846902E-03	 2.773746E-03	 3.594158E-03	 -5.527771E-03	 5.457101E-03	 -2.317448E-03	 3.846902E-03
7.311391E-04	 2.212258E-02	 9.578709E-03	 9.226740E-03	 7.222199E-03	 -1.289584E-02	 6.975189E-03	 -4.658872E-03	 7.704487E-03	 6.449320E-03	 8.326428E-03	 -7.368171E-03	 8.941845E-03	 -2.329436E-03	 3.852243E-03	 2.777420E-03	 3.585410E-03	 -5.527673E-03	 5.454301E-03	 -2.329436E-03	 3.852243E-03
7.379042E-04	 2.217243E-02	 9.596036E-03	 9.241435E-03	 7.227503E-03	 -1.293100E-02	 6.980244E-03	 -4.682950E-03	 7.715336E-03	 6.460375E-03	 8.326020E-03	 -7.403452E-03	 8.946307E-03	 -2.341475E-03	 3.857668E-03	 2.781060E-03	 3.576790E-03	 -5.527546E-03	 5.451391E-03	 -2.341475E-03	 3.857668E-03
7.447320E-04	 2.222245E-02	 9.613273E-03	 9.256192E-03	 7.232797E-03	 -1.296626E-02	 6.985331E-03	 -4.707131E-03	 7.726349E-03	 6.471531E-03	 8.325725E-03	 -7.438861E-03	 8.950770E-03	 -2.353565E-03	 3.863175E-03	 2.784661E-03	 3.568304E-03	 -5.527397E-03	 5.448364E-03	 -2.353565E-03	 3.863175E-03
7.516229E-04	 2.227264E-02	 9.630407E-03	 9.271011E-03	 7.238075E-03	 -1.300162E-02	 6.990444E-03	 -4.731414E-03	 7.737521E-03	 6.482793E-03	 8.325550E-03	 -7.474389E-03	 8.955227E-03	 -2.365707E-03	 3.868760E-03	 2.788219E-03	 3.559960E-03	 -5.527236E-03	 5.445213E-03	 -2.365707E-03	 3.868760E-03
7.585776E-04	 2.232299E-02	 9.647425E-03	 9.285896E-03	 7.243329E-03	 -1.303710E-02	 6.995579E-03	 -4.755801E-03	 7.748848E-03	 6.494169E-03	 8.325502E-03	 -7.510028E-03	 8.959670E-03	 -2.377901E-03	 3.874424E-03	 2.791726E-03	 3.551763E-03	 -5.527070E-03	 5.441930E-03	 -2.377901E-03	 3.874424E-03
7.655966E-04	 2.237352E-02	 9.664315E-03	 9.300846E-03	 7.248555E-03	 -1.307268E-02	 7.000730E-03	 -4.780292E-03	 7.760325E-03	 6.505666E-03	 8.325585E-03	 -7.545769E-03	 8.964092E-03	 -2.390146E-03	 3.880162E-03	 2.795179E-03	 3.543718E-03	 -5.526909E-03	 5.438510E-03	 -2.390146E-03	 3.880162E-03
7.726806E-04	 2.242423E-02	 9.681063E-03	 9.315864E-03	 7.253744E-03	 -1.310836E-02	 7.005892E-03	 -4.804888E-03	 7.771949E-03	 6.517291E-03	 8.325805E-03	 -7.581603E-03	 8.968485E-03	 -2.402444E-03	 3.885974E-03	 2.798573E-03	 3.535830E-03	 -5.526761E-03	 5.434942E-03	 -2.402444E-03	 3.885974E-03
7.798301E-04	 2.247511E-02	 9.697657E-03	 9.330951E-03	 7.258891E-03	 -1.314416E-02	 7.011061E-03	 -4.829588E-03	 7.783714E-03	 6.529051E-03	 8.326167E-03	 -7.617521E-03	 8.972842E-03	 -2.414794E-03	 3.891857E-03	 2.801901E-03	 3.528102E-03	 -5.526635E-03	 5.431220E-03	 -2.414794E-03	 3.891857E-03
7.870458E-04	 2.252617E-02	 9.714083E-03	 9.346110E-03	 7.263989E-03	 -1.318005E-02	 7.016231E-03	 -4.854394E-03	 7.795618E-03	 6.540952E-03	 8.326676E-03	 -7.653515E-03	 8.977153E-03	 -2.427197E-03	 3.897809E-03	 2.805158E-03	 3.520538E-03	 -5.526540E-03	 5.427335E-03	 -2.427197E-03	 3.897809E-03
7.943282E-04	 2.257740E-02	 9.730328E-03	 9.361342E-03	 7.269032E-03	 -1.321606E-02	 7.021396E-03	 -4.879306E-03	 7.807655E-03	 6.553002E-03	 8.327335E-03	 -7.689576E-03	 8.981412E-03	 -2.439653E-03	 3.903827E-03	 2.808340E-03	 3.513141E-03	 -5.526483E-03	 5.423278E-03	 -2.439653E-03	 3.903827E-03
8.016781E-04	 2.262882E-02	 9.746379E-03	 9.376648E-03	 7.274013E-03	 -1.325217E-02	 7.026552E-03	 -4.904324E-03	 7.819820E-03	 6.565207E-03	 8.328148E-03	 -7.725695E-03	 8.985609E-03	 -2.452162E-03	 3.909910E-03	 2.811440E-03	 3.505913E-03	 -5.526475E-03	 5.419040E-03	 -2.452162E-03	 3.909910E-03
8.090959E-04	 2.268042E-02	 9.762223E-03	 9.392030E-03	 7.278925E-03	 -1.328839E-02	 7.031692E-03	 -4.929449E-03	 7.832110E-03	 6.577575E-03	 8.329118E-03	 -7.761864E-03	 8.989738E-03	 -2.464724E-03	 3.916055E-03	 2.814454E-03	 3.498856E-03	 -5.526523E-03	 5.414613E-03	 -2.464724E-03	 3.916055E-03
8.165824E-04	 2.273220E-02	 9.777846E-03	 9.407490E-03	 7.283762E-03	 -1.332471E-02	 7.036810E-03	 -4.954681E-03	 7.844520E-03	 6.590113E-03	 8.330249E-03	 -7.798073E-03	 8.993790E-03	 -2.477340E-03	 3.922260E-03	 2.817377E-03	 3.491971E-03	 -5.526635E-03	 5.409986E-03	 -2.477340E-03	 3.922260E-03
8.241381E-04	 2.278417E-02	 9.793236E-03	 9.423029E-03	 7.288516E-03	 -1.336114E-02	 7.041902E-03	 -4.980021E-03	 7.857045E-03	 6.602826E-03	 8.331545E-03	 -7.834315E-03	 8.997756E-03	 -2.490011E-03	 3.928522E-03	 2.820202E-03	 3.485261E-03	 -5.526822E-03	 5.405152E-03	 -2.490011E-03	 3.928522E-03
8.317638E-04	 2.283632E-02	 9.808378E-03	 9.438649E-03	 7.293182E-03	 -1.339767E-02	 7.046960E-03	 -5.005470E-03	 7.869680E-03	 6.615723E-03	 8.333006E-03	 -7.870579E-03	 9.001630E-03	 -2.502735E-03	 3.934840E-03	 2.822926E-03	 3.478727E-03	 -5.527091E-03	 5.400100E-03	 -2.502735E-03	 3.934840E-03
8.394600E-04	 2.288865E-02	 9.823325E-03	 9.454347E-03	 7.297768E-03	 -1.343431E-02	 7.051992E-03	 -5.031017E-03	 7.882438E-03	 6.628829E-03	 8.334629E-03	 -7.906915E-03	 9.005445E-03	 -2.515508E-03	 3.941219E-03	 2.825518E-03	 3.472337E-03	 -5.527391E-03	 5.394828E-03	 -2.515508E-03	 3.941219E-03
8.472274E-04	 2.294116E-02	 9.838134E-03	 9.470116E-03	 7.302284E-03	 -1.347104E-02	 7.057002E-03	 -5.056654E-03	 7.895329E-03	 6.642153E-03	 8.336402E-03	 -7.943372E-03	 9.009241E-03	 -2.528327E-03	 3.947664E-03	 2.827963E-03	 3.466072E-03	 -5.527672E-03	 5.389350E-03	 -2.528327E-03	 3.947664E-03
8.550667E-04	 2.299384E-02	 9.852792E-03	 9.485957E-03	 7.306728E-03	 -1.350788E-02	 7.061989E-03	 -5.082383E-03	 7.908351E-03	 6.655684E-03	 8.338323E-03	 -7.979940E-03	 9.013018E-03	 -2.541192E-03	 3.954176E-03	 2.830273E-03	 3.459954E-03	 -5.527942E-03	 5.383684E-03	 -2.541192E-03	 3.954176E-03
8.629785E-04	 2.304669E-02	 9.867288E-03	 9.501869E-03	 7.311094E-03	 -1.354482E-02	 7.066947E-03	 -5.108208E-03	 7.921502E-03	 6.669407E-03	 8.340387E-03	 -8.016612E-03	 9.016778E-03	 -2.554104E-03	 3.960751E-03	 2.832462E-03	 3.454002E-03	 -5.528212E-03	 5.377846E-03	 -2.554104E-03	 3.960751E-03
8.709636E-04	 2.309972E-02	 9.881611E-03	 9.517854E-03	 7.315380E-03	 -1.358187E-02	 7.071875E-03	 -5.134131E-03	 7.934778E-03	 6.683310E-03	 8.342591E-03	 -8.053380E-03	 9.020521E-03	 -2.567066E-03	 3.967389E-03	 2.834544E-03	 3.448238E-03	 -5.528491E-03	 5.371855E-03	 -2.567066E-03	 3.967389E-03
8.790225E-04	 2.315293E-02	 9.895748E-03	 9.533910E-03	 7.319582E-03	 -1.361902E-02	 7.076767E-03	 -5.160156E-03	 7.948178E-03	 6.697379E-03	 8.344930E-03	 -8.090234E-03	 9.024248E-03	 -2.580078E-03	 3.974089E-03	 2.836531E-03	 3.442679E-03	 -5.528787E-03	 5.365726E-03	 -2.580078E-03	 3.974089E-03
8.871560E-04	 2.320632E-02	 9.909690E-03	 9.550038E-03	 7.323696E-03	 -1.365628E-02	 7.081621E-03	 -5.186284E-03	 7.961700E-03	 6.711601E-03	 8.347400E-03	 -8.127167E-03	 9.027958E-03	 -2.593142E-03	 3.980850E-03	 2.838437E-03	 3.437347E-03	 -5.529110E-03	 5.359475E-03	 -2.593142E-03	 3.980850E-03
8.953648E-04	 2.325988E-02	 9.923424E-03	 9.566238E-03	 7.327719E-03	 -1.369364E-02	 7.086434E-03	 -5.212518E-03	 7.975340E-03	 6.725962E-03	 8.349996E-03	 -8.164169E-03	 9.031651E-03	 -2.606259E-03	 3.987670E-03	 2.840275E-03	 3.432257E-03	 -5.529470E-03	 5.353120E-03	 -2.606259E-03	 3.987670E-03
9.036495E-04	 2.331362E-02	 9.936940E-03	 9.582509E-03	 7.331648E-03	 -1.373111E-02	 7.091202E-03	 -5.238862E-03	 7.989097E-03	 6.740450E-03	 8.352713E-03	 -8.201233E-03	 9.035327E-03	 -2.619431E-03	 3.994549E-03	 2.842059E-03	 3.427429E-03	 -5.529876E-03	 5.346675E-03	 -2.619431E-03	 3.994549E-03
9.120108E-04	 2.336754E-02	 9.950225E-03	 9.598852E-03	 7.335479E-03	 -1.376869E-02	 7.095923E-03	 -5.265318E-03	 8.002969E-03	 6.755051E-03	 8.355545E-03	 -8.238351E-03	 9.038983E-03	 -2.632659E-03	 4.001485E-03	 2.843801E-03	 3.422878E-03	 -5.530337E-03	 5.340156E-03	 -2.632659E-03	 4.001485E-03
9.204496E-04	 2.342164E-02	 9.963268E-03	 9.615266E-03	 7.339209E-03	 -1.380637E-02	 7.100593E-03	 -5.291888E-03	 8.016954E-03	 6.769751E-03	 8.358486E-03	 -8.275513E-03	 9.042618E-03	 -2.645944E-03	 4.008477E-03	 2.845516E-03	 3.418619E-03	 -5.530862E-03	 5.333577E-03	 -2.645944E-03	 4.008477E-03
9.289664E-04	 2.347592E-02	 9.976058E-03	 9.631753E-03	 7.342836E-03	 -1.384417E-02	 7.105209E-03	 -5.318576E-03	 8.031050E-03	 6.784537E-03	 8.361530E-03	 -8.312711E-03	 9.046230E-03	 -2.659288E-03	 4.015525E-03	 2.847215E-03	 3.414668E-03	 -5.531461E-03	 5.326953E-03	 -2.659288E-03	 4.015525E-03
9.375620E-04	 2.353039E-02	 9.988583E-03	 9.648310E-03	 7.346355E-03	 -1.388208E-02	 7.109768E-03	 -5.345385E-03	 8.045254E-03	 6.799397E-03	 8.364670E-03	 -8.349937E-03	 9.049815E-03	 -2.672693E-03	 4.022627E-03	 2.848913E-03	 3.411037E-03	 -5.532143E-03	 5.320296E-03	 -2.672693E-03	 4.022627E-03
9.462372E-04	 2.358504E-02	 1.000083E-02	 9.664940E-03	 7.349764E-03	 -1.392010E-02	 7.114268E-03	 -5.372317E-03	 8.059565E-03	 6.814316E-03	 8.367898E-03	 -8.387182E-03	 9.053372E-03	 -2.686158E-03	 4.029782E-03	 2.850624E-03	 3.407739E-03	 -5.532917E-03	 5.313620E-03	 -2.686158E-03	 4.029782E-03
