NNPDFpol 1.1, Q = 1.732 GeV
x	 x(u-d)	 error	 xu+	 error	 xd+	 error	 xs+	 error	 xu	 error	 xd	 error	 xs	 error	 xub	 error	 xdb	 error	 xsb	 error
1.191242E-04	 1.540104E-02	 7.640869E-03	 5.255397E-03	 1.940272E-02	 -1.014565E-02	 1.856959E-02	 -3.895449E-03	 2.020823E-02	 3.174556E-03	 2.013480E-02	 -5.278318E-03	 1.909003E-02	 -1.947724E-03	 1.010411E-02	 2.080842E-03	 4.473145E-03	 -4.867328E-03	 5.183190E-03	 -1.947724E-03	 1.010411E-02
1.202264E-04	 1.544207E-02	 7.652702E-03	 5.266809E-03	 1.941846E-02	 -1.017526E-02	 1.858584E-02	 -3.910815E-03	 2.022748E-02	 3.184385E-03	 2.015158E-02	 -5.300104E-03	 1.910617E-02	 -1.955408E-03	 1.011374E-02	 2.082425E-03	 4.478523E-03	 -4.875159E-03	 5.190802E-03	 -1.955408E-03	 1.011374E-02
1.213389E-04	 1.548314E-02	 7.664418E-03	 5.278319E-03	 1.943318E-02	 -1.020482E-02	 1.860109E-02	 -3.926135E-03	 2.024570E-02	 3.194314E-03	 2.016735E-02	 -5.321853E-03	 1.912134E-02	 -1.963068E-03	 1.012285E-02	 2.084005E-03	 4.483808E-03	 -4.882970E-03	 5.198360E-03	 -1.963068E-03	 1.012285E-02
1.224616E-04	 1.552425E-02	 7.676012E-03	 5.289930E-03	 1.944684E-02	 -1.023432E-02	 1.861531E-02	 -3.941407E-03	 2.026286E-02	 3.204345E-03	 2.018207E-02	 -5.343560E-03	 1.913549E-02	 -1.970703E-03	 1.013143E-02	 2.085584E-03	 4.488997E-03	 -4.890761E-03	 5.205861E-03	 -1.970703E-03	 1.013143E-02
1.235947E-04	 1.556540E-02	 7.687477E-03	 5.301644E-03	 1.945942E-02	 -1.026376E-02	 1.862847E-02	 -3.956626E-03	 2.027893E-02	 3.214482E-03	 2.019571E-02	 -5.365223E-03	 1.914861E-02	 -1.978313E-03	 1.013946E-02	 2.087162E-03	 4.494085E-03	 -4.898533E-03	 5.213303E-03	 -1.978313E-03	 1.013946E-02
1.247384E-04	 1.560659E-02	 7.698809E-03	 5.313466E-03	 1.947087E-02	 -1.029312E-02	 1.864053E-02	 -3.971789E-03	 2.029387E-02	 3.224727E-03	 2.020825E-02	 -5.386838E-03	 1.916066E-02	 -1.985895E-03	 1.014693E-02	 2.088740E-03	 4.499069E-03	 -4.906285E-03	 5.220684E-03	 -1.985895E-03	 1.014693E-02
1.258925E-04	 1.564782E-02	 7.710001E-03	 5.325399E-03	 1.948118E-02	 -1.032242E-02	 1.865146E-02	 -3.986895E-03	 2.030765E-02	 3.235082E-03	 2.021964E-02	 -5.408400E-03	 1.917161E-02	 -1.993447E-03	 1.015383E-02	 2.090317E-03	 4.503943E-03	 -4.914017E-03	 5.227999E-03	 -1.993447E-03	 1.015383E-02
1.270574E-04	 1.568908E-02	 7.721049E-03	 5.337445E-03	 1.949030E-02	 -1.035164E-02	 1.866124E-02	 -4.001939E-03	 2.032024E-02	 3.245551E-03	 2.022988E-02	 -5.429907E-03	 1.918142E-02	 -2.000969E-03	 1.016012E-02	 2.091894E-03	 4.508703E-03	 -4.921730E-03	 5.235248E-03	 -2.000969E-03	 1.016012E-02
1.282331E-04	 1.573039E-02	 7.731946E-03	 5.349609E-03	 1.949821E-02	 -1.038078E-02	 1.866982E-02	 -4.016918E-03	 2.033161E-02	 3.256136E-03	 2.023892E-02	 -5.451355E-03	 1.919006E-02	 -2.008459E-03	 1.016580E-02	 2.093473E-03	 4.513346E-03	 -4.929423E-03	 5.242427E-03	 -2.008459E-03	 1.016580E-02
1.294196E-04	 1.577173E-02	 7.742688E-03	 5.361893E-03	 1.950487E-02	 -1.040983E-02	 1.867718E-02	 -4.031830E-03	 2.034172E-02	 3.266840E-03	 2.024673E-02	 -5.472739E-03	 1.919751E-02	 -2.015915E-03	 1.017086E-02	 2.095053E-03	 4.517867E-03	 -4.937095E-03	 5.249534E-03	 -2.015915E-03	 1.017086E-02
1.306171E-04	 1.581310E-02	 7.753269E-03	 5.374300E-03	 1.951026E-02	 -1.043880E-02	 1.868329E-02	 -4.046672E-03	 2.035054E-02	 3.277665E-03	 2.025329E-02	 -5.494056E-03	 1.920373E-02	 -2.023336E-03	 1.017527E-02	 2.096635E-03	 4.522261E-03	 -4.944748E-03	 5.256567E-03	 -2.023336E-03	 1.017527E-02
1.318257E-04	 1.585452E-02	 7.763684E-03	 5.386834E-03	 1.951435E-02	 -1.046768E-02	 1.868811E-02	 -4.061439E-03	 2.035803E-02	 3.288614E-03	 2.025856E-02	 -5.515303E-03	 1.920868E-02	 -2.030720E-03	 1.017902E-02	 2.098219E-03	 4.526525E-03	 -4.952381E-03	 5.263522E-03	 -2.030720E-03	 1.017902E-02
1.330454E-04	 1.589597E-02	 7.773993E-03	 5.399487E-03	 1.951726E-02	 -1.049649E-02	 1.869179E-02	 -4.076141E-03	 2.036434E-02	 3.299688E-03	 2.026269E-02	 -5.536497E-03	 1.921253E-02	 -2.038070E-03	 1.018217E-02	 2.099798E-03	 4.530683E-03	 -4.959991E-03	 5.270419E-03	 -2.038070E-03	 1.018217E-02
1.342765E-04	 1.593748E-02	 7.784249E-03	 5.412248E-03	 1.951916E-02	 -1.052523E-02	 1.869448E-02	 -4.090786E-03	 2.036962E-02	 3.310883E-03	 2.026581E-02	 -5.557656E-03	 1.921541E-02	 -2.045393E-03	 1.018481E-02	 2.101365E-03	 4.534763E-03	 -4.967576E-03	 5.277277E-03	 -2.045393E-03	 1.018481E-02
1.355189E-04	 1.597903E-02	 7.794443E-03	 5.425118E-03	 1.952001E-02	 -1.055391E-02	 1.869617E-02	 -4.105376E-03	 2.037385E-02	 3.322197E-03	 2.026790E-02	 -5.578777E-03	 1.921732E-02	 -2.052688E-03	 1.018693E-02	 2.102921E-03	 4.538762E-03	 -4.975136E-03	 5.284095E-03	 -2.052688E-03	 1.018693E-02
1.367729E-04	 1.602063E-02	 7.804562E-03	 5.438096E-03	 1.951982E-02	 -1.058253E-02	 1.869684E-02	 -4.119910E-03	 2.037702E-02	 3.333627E-03	 2.026896E-02	 -5.599859E-03	 1.921824E-02	 -2.059955E-03	 1.018851E-02	 2.104469E-03	 4.542675E-03	 -4.982673E-03	 5.290872E-03	 -2.059955E-03	 1.018851E-02
1.380384E-04	 1.606227E-02	 7.814595E-03	 5.451183E-03	 1.951856E-02	 -1.061108E-02	 1.869649E-02	 -4.134387E-03	 2.037912E-02	 3.345172E-03	 2.026898E-02	 -5.620897E-03	 1.921816E-02	 -2.067193E-03	 1.018956E-02	 2.106010E-03	 4.546498E-03	 -4.990188E-03	 5.297607E-03	 -2.067193E-03	 1.018956E-02
1.393157E-04	 1.610395E-02	 7.824531E-03	 5.464378E-03	 1.951623E-02	 -1.063957E-02	 1.869509E-02	 -4.148808E-03	 2.038013E-02	 3.356830E-03	 2.026794E-02	 -5.641890E-03	 1.921706E-02	 -2.074404E-03	 1.019006E-02	 2.107548E-03	 4.550229E-03	 -4.997681E-03	 5.304297E-03	 -2.074404E-03	 1.019006E-02
1.406048E-04	 1.614567E-02	 7.834359E-03	 5.477682E-03	 1.951282E-02	 -1.066799E-02	 1.869263E-02	 -4.163173E-03	 2.038003E-02	 3.368598E-03	 2.026583E-02	 -5.662836E-03	 1.921494E-02	 -2.081586E-03	 1.019002E-02	 2.109084E-03	 4.553864E-03	 -5.005154E-03	 5.310941E-03	 -2.081586E-03	 1.019002E-02
1.419058E-04	 1.618743E-02	 7.844066E-03	 5.491094E-03	 1.950830E-02	 -1.069634E-02	 1.868910E-02	 -4.177482E-03	 2.037883E-02	 3.380474E-03	 2.026264E-02	 -5.683731E-03	 1.921177E-02	 -2.088741E-03	 1.018941E-02	 2.110620E-03	 4.557398E-03	 -5.012608E-03	 5.317537E-03	 -2.088741E-03	 1.018941E-02
1.432188E-04	 1.622923E-02	 7.853641E-03	 5.504614E-03	 1.950268E-02	 -1.072462E-02	 1.868449E-02	 -4.191734E-03	 2.037649E-02	 3.392456E-03	 2.025835E-02	 -5.704573E-03	 1.920754E-02	 -2.095867E-03	 1.018825E-02	 2.112158E-03	 4.560828E-03	 -5.020043E-03	 5.324084E-03	 -2.095867E-03	 1.018825E-02
1.445440E-04	 1.627106E-02	 7.863074E-03	 5.518243E-03	 1.949593E-02	 -1.075282E-02	 1.867878E-02	 -4.205930E-03	 2.037302E-02	 3.404542E-03	 2.025296E-02	 -5.725360E-03	 1.920224E-02	 -2.102965E-03	 1.018651E-02	 2.113701E-03	 4.564150E-03	 -5.027461E-03	 5.330580E-03	 -2.102965E-03	 1.018651E-02
1.458814E-04	 1.631293E-02	 7.872352E-03	 5.531980E-03	 1.948804E-02	 -1.078095E-02	 1.867195E-02	 -4.220069E-03	 2.036840E-02	 3.416729E-03	 2.024646E-02	 -5.746088E-03	 1.919585E-02	 -2.110035E-03	 1.018420E-02	 2.115251E-03	 4.567359E-03	 -5.034863E-03	 5.337023E-03	 -2.110035E-03	 1.018420E-02
1.472313E-04	 1.635483E-02	 7.881464E-03	 5.545825E-03	 1.947901E-02	 -1.080900E-02	 1.866400E-02	 -4.234152E-03	 2.036261E-02	 3.429016E-03	 2.023882E-02	 -5.766756E-03	 1.918837E-02	 -2.117076E-03	 1.018130E-02	 2.116809E-03	 4.570452E-03	 -5.042249E-03	 5.343410E-03	 -2.117076E-03	 1.018130E-02
1.485936E-04	 1.639676E-02	 7.890399E-03	 5.559779E-03	 1.946881E-02	 -1.083698E-02	 1.865491E-02	 -4.248179E-03	 2.035564E-02	 3.441401E-03	 2.023004E-02	 -5.787360E-03	 1.917977E-02	 -2.124089E-03	 1.017782E-02	 2.118378E-03	 4.573423E-03	 -5.049620E-03	 5.349740E-03	 -2.124089E-03	 1.017782E-02
1.499685E-04	 1.643872E-02	 7.899146E-03	 5.573841E-03	 1.945745E-02	 -1.086488E-02	 1.864467E-02	 -4.262149E-03	 2.034748E-02	 3.453880E-03	 2.022012E-02	 -5.807899E-03	 1.917005E-02	 -2.131074E-03	 1.017374E-02	 2.119960E-03	 4.576269E-03	 -5.056979E-03	 5.356011E-03	 -2.131074E-03	 1.017374E-02
1.513561E-04	 1.648070E-02	 7.907694E-03	 5.588011E-03	 1.944490E-02	 -1.089269E-02	 1.863326E-02	 -4.276062E-03	 2.033812E-02	 3.466453E-03	 2.020902E-02	 -5.828369E-03	 1.915918E-02	 -2.138031E-03	 1.016906E-02	 2.121557E-03	 4.578985E-03	 -5.064324E-03	 5.362220E-03	 -2.138031E-03	 1.016906E-02
1.527566E-04	 1.652272E-02	 7.916031E-03	 5.602289E-03	 1.943116E-02	 -1.092043E-02	 1.862067E-02	 -4.289918E-03	 2.032755E-02	 3.479117E-03	 2.019676E-02	 -5.848768E-03	 1.914716E-02	 -2.144959E-03	 1.016377E-02	 2.123172E-03	 4.581566E-03	 -5.071658E-03	 5.368365E-03	 -2.144959E-03	 1.016377E-02
1.541700E-04	 1.656475E-02	 7.924146E-03	 5.616675E-03	 1.941622E-02	 -1.094808E-02	 1.860690E-02	 -4.303718E-03	 2.031574E-02	 3.491869E-03	 2.018331E-02	 -5.869094E-03	 1.913398E-02	 -2.151859E-03	 1.015787E-02	 2.124806E-03	 4.584008E-03	 -5.078982E-03	 5.374443E-03	 -2.151859E-03	 1.015787E-02
1.555966E-04	 1.660681E-02	 7.932029E-03	 5.631169E-03	 1.940006E-02	 -1.097564E-02	 1.859192E-02	 -4.317461E-03	 2.030270E-02	 3.504708E-03	 2.016866E-02	 -5.889343E-03	 1.911962E-02	 -2.158731E-03	 1.015135E-02	 2.126461E-03	 4.586307E-03	 -5.086296E-03	 5.380453E-03	 -2.158731E-03	 1.015135E-02
1.570363E-04	 1.664889E-02	 7.939669E-03	 5.645772E-03	 1.938267E-02	 -1.100312E-02	 1.857572E-02	 -4.331147E-03	 2.028841E-02	 3.517631E-03	 2.015281E-02	 -5.909513E-03	 1.910406E-02	 -2.165574E-03	 1.014420E-02	 2.128140E-03	 4.588456E-03	 -5.093602E-03	 5.386391E-03	 -2.165574E-03	 1.014420E-02
1.584893E-04	 1.669098E-02	 7.947055E-03	 5.660482E-03	 1.936405E-02	 -1.103050E-02	 1.855829E-02	 -4.344777E-03	 2.027285E-02	 3.530637E-03	 2.013574E-02	 -5.929603E-03	 1.908730E-02	 -2.172388E-03	 1.013643E-02	 2.129845E-03	 4.590452E-03	 -5.100900E-03	 5.392256E-03	 -2.172388E-03	 1.013643E-02
1.599558E-04	 1.673311E-02	 7.954251E-03	 5.675303E-03	 1.934423E-02	 -1.105781E-02	 1.853968E-02	 -4.358347E-03	 2.025607E-02	 3.543737E-03	 2.011750E-02	 -5.949619E-03	 1.906938E-02	 -2.179173E-03	 1.012803E-02	 2.131567E-03	 4.592320E-03	 -5.108186E-03	 5.398065E-03	 -2.179173E-03	 1.012803E-02
1.614359E-04	 1.677527E-02	 7.961326E-03	 5.690236E-03	 1.932326E-02	 -1.108503E-02	 1.851996E-02	 -4.371856E-03	 2.023811E-02	 3.556942E-03	 2.009813E-02	 -5.969574E-03	 1.905037E-02	 -2.185928E-03	 1.011905E-02	 2.133295E-03	 4.594089E-03	 -5.115455E-03	 5.403840E-03	 -2.185928E-03	 1.011905E-02
1.629296E-04	 1.681746E-02	 7.968273E-03	 5.705281E-03	 1.930116E-02	 -1.111217E-02	 1.849912E-02	 -4.385305E-03	 2.021897E-02	 3.570250E-03	 2.007765E-02	 -5.989466E-03	 1.903027E-02	 -2.192652E-03	 1.010949E-02	 2.135030E-03	 4.595755E-03	 -5.122708E-03	 5.409578E-03	 -2.192652E-03	 1.010949E-02
1.644372E-04	 1.685968E-02	 7.975084E-03	 5.720436E-03	 1.927792E-02	 -1.113924E-02	 1.847717E-02	 -4.398694E-03	 2.019867E-02	 3.583660E-03	 2.005606E-02	 -6.009294E-03	 1.900910E-02	 -2.199347E-03	 1.009934E-02	 2.136775E-03	 4.597314E-03	 -5.129946E-03	 5.415278E-03	 -2.199347E-03	 1.009934E-02
1.659587E-04	 1.690193E-02	 7.981755E-03	 5.735701E-03	 1.925356E-02	 -1.116623E-02	 1.845412E-02	 -4.412025E-03	 2.017721E-02	 3.597170E-03	 2.003336E-02	 -6.029058E-03	 1.898685E-02	 -2.206012E-03	 1.008861E-02	 2.138531E-03	 4.598763E-03	 -5.137169E-03	 5.420937E-03	 -2.206012E-03	 1.008861E-02
1.674943E-04	 1.694421E-02	 7.988278E-03	 5.751076E-03	 1.922807E-02	 -1.119313E-02	 1.842998E-02	 -4.425297E-03	 2.015460E-02	 3.610778E-03	 2.000957E-02	 -6.048756E-03	 1.896353E-02	 -2.212649E-03	 1.007730E-02	 2.140298E-03	 4.600098E-03	 -5.144378E-03	 5.426555E-03	 -2.212649E-03	 1.007730E-02
1.690441E-04	 1.698652E-02	 7.994648E-03	 5.766559E-03	 1.920148E-02	 -1.121996E-02	 1.840474E-02	 -4.438513E-03	 2.013083E-02	 3.624482E-03	 1.998469E-02	 -6.068388E-03	 1.893915E-02	 -2.219256E-03	 1.006542E-02	 2.142077E-03	 4.601316E-03	 -5.151574E-03	 5.432130E-03	 -2.219256E-03	 1.006542E-02
1.706082E-04	 1.702886E-02	 8.000858E-03	 5.782150E-03	 1.917377E-02	 -1.124671E-02	 1.837842E-02	 -4.451672E-03	 2.010593E-02	 3.638279E-03	 1.995872E-02	 -6.087953E-03	 1.891371E-02	 -2.225836E-03	 1.005296E-02	 2.143871E-03	 4.602413E-03	 -5.158756E-03	 5.437660E-03	 -2.225836E-03	 1.005296E-02
1.721869E-04	 1.707123E-02	 8.006902E-03	 5.797849E-03	 1.914497E-02	 -1.127338E-02	 1.835101E-02	 -4.464776E-03	 2.007988E-02	 3.652168E-03	 1.993168E-02	 -6.107450E-03	 1.888723E-02	 -2.232388E-03	 1.003994E-02	 2.145681E-03	 4.603386E-03	 -5.165926E-03	 5.443144E-03	 -2.232388E-03	 1.003994E-02
1.737801E-04	 1.711362E-02	 8.012776E-03	 5.813654E-03	 1.911507E-02	 -1.129996E-02	 1.832254E-02	 -4.477825E-03	 2.005271E-02	 3.666147E-03	 1.990357E-02	 -6.126879E-03	 1.885969E-02	 -2.238912E-03	 1.002636E-02	 2.147507E-03	 4.604232E-03	 -5.173085E-03	 5.448579E-03	 -2.238912E-03	 1.002636E-02
1.753881E-04	 1.715604E-02	 8.018473E-03	 5.829565E-03	 1.908408E-02	 -1.132647E-02	 1.829299E-02	 -4.490819E-03	 2.002441E-02	 3.680214E-03	 1.987440E-02	 -6.146238E-03	 1.883112E-02	 -2.245410E-03	 1.001221E-02	 2.149350E-03	 4.604946E-03	 -5.180232E-03	 5.453964E-03	 -2.245410E-03	 1.001221E-02
1.770109E-04	 1.719848E-02	 8.023989E-03	 5.845581E-03	 1.905202E-02	 -1.135290E-02	 1.826238E-02	 -4.503761E-03	 1.999500E-02	 3.694368E-03	 1.984417E-02	 -6.165527E-03	 1.880152E-02	 -2.251881E-03	 9.997498E-03	 2.151214E-03	 4.605526E-03	 -5.187369E-03	 5.459298E-03	 -2.251881E-03	 9.997498E-03
1.786488E-04	 1.724094E-02	 8.029318E-03	 5.861702E-03	 1.901888E-02	 -1.137924E-02	 1.823072E-02	 -4.516651E-03	 1.996447E-02	 3.708605E-03	 1.981290E-02	 -6.184745E-03	 1.877089E-02	 -2.258325E-03	 9.982233E-03	 2.153097E-03	 4.605967E-03	 -5.194496E-03	 5.464579E-03	 -2.258325E-03	 9.982233E-03
1.803018E-04	 1.728343E-02	 8.034454E-03	 5.877926E-03	 1.898468E-02	 -1.140550E-02	 1.819801E-02	 -4.529488E-03	 1.993283E-02	 3.722924E-03	 1.978059E-02	 -6.203891E-03	 1.873924E-02	 -2.264744E-03	 9.966415E-03	 2.155002E-03	 4.606267E-03	 -5.201614E-03	 5.469806E-03	 -2.264744E-03	 9.966415E-03
1.819701E-04	 1.732594E-02	 8.039395E-03	 5.894254E-03	 1.894941E-02	 -1.143169E-02	 1.816425E-02	 -4.542275E-03	 1.990009E-02	 3.737324E-03	 1.974724E-02	 -6.222964E-03	 1.870658E-02	 -2.271138E-03	 9.950047E-03	 2.156930E-03	 4.606422E-03	 -5.208723E-03	 5.474976E-03	 -2.271138E-03	 9.950047E-03
1.836538E-04	 1.736847E-02	 8.044134E-03	 5.910684E-03	 1.891310E-02	 -1.145779E-02	 1.812945E-02	 -4.555012E-03	 1.986626E-02	 3.751802E-03	 1.971288E-02	 -6.241963E-03	 1.867291E-02	 -2.277506E-03	 9.933132E-03	 2.158882E-03	 4.606428E-03	 -5.215825E-03	 5.480088E-03	 -2.277506E-03	 9.933132E-03
1.853532E-04	 1.741102E-02	 8.048668E-03	 5.927216E-03	 1.887574E-02	 -1.148381E-02	 1.809363E-02	 -4.567700E-03	 1.983135E-02	 3.766356E-03	 1.967749E-02	 -6.260888E-03	 1.863824E-02	 -2.283850E-03	 9.915673E-03	 2.160860E-03	 4.606283E-03	 -5.222919E-03	 5.485141E-03	 -2.283850E-03	 9.915673E-03
1.870682E-04	 1.745359E-02	 8.052993E-03	 5.943849E-03	 1.883734E-02	 -1.150974E-02	 1.805678E-02	 -4.580339E-03	 1.979535E-02	 3.780985E-03	 1.964110E-02	 -6.279738E-03	 1.860258E-02	 -2.290169E-03	 9.897673E-03	 2.162864E-03	 4.605983E-03	 -5.230006E-03	 5.490134E-03	 -2.290169E-03	 9.897673E-03
1.887991E-04	 1.749618E-02	 8.057105E-03	 5.960582E-03	 1.879791E-02	 -1.153560E-02	 1.801891E-02	 -4.592930E-03	 1.975827E-02	 3.795686E-03	 1.960370E-02	 -6.298512E-03	 1.856592E-02	 -2.296465E-03	 9.879136E-03	 2.164896E-03	 4.605524E-03	 -5.237087E-03	 5.495064E-03	 -2.296465E-03	 9.879136E-03
1.905461E-04	 1.753879E-02	 8.061000E-03	 5.977415E-03	 1.875746E-02	 -1.156137E-02	 1.798002E-02	 -4.605475E-03	 1.972013E-02	 3.810458E-03	 1.956531E-02	 -6.317210E-03	 1.852829E-02	 -2.302738E-03	 9.860065E-03	 2.166958E-03	 4.604904E-03	 -5.244163E-03	 5.499931E-03	 -2.302738E-03	 9.860065E-03
