0.005	0.0004239809608377649	0.00040402547525112743	0.00044491837723511986	2.2065747613018265e-10	1.9190167526883646e-10	2.537201220618074e-10	5.976724397437022e-23	4.329311137008003e-23	8.2509517206419e-23
0.015	0.001993708618520417	0.0019038743635198894	0.0020877271412580514	1.8101741732963506e-8	1.5804789429140862e-8	2.0731974464328703e-8	1.492236712214672e-18	1.0891547005532371e-18	2.0444407145544517e-18
0.025	0.004204823979457508	0.00402368255286554	0.004393922166199573	1.5080643684649873e-7	1.3218236667847502e-7	1.7204682527254167e-7	1.9398314493764212e-16	1.4265045155053116e-16	2.637759951846905e-16
0.034999999999999996	0.006951939164097079	0.006666053945036942	0.007249615033593769	6.307322068686193e-7	5.549624621025105e-7	7.16800419271156e-7	5.1918614865743664e-15	3.846388761239153e-15	7.007528313429172e-15
0.045	0.010177470882367404	0.009778651253070984	0.01059165329416223	1.8745308228590422e-6	1.655607475530253e-6	2.122221792672562e-6	6.359134645541438e-14	4.7458523296316964e-14	8.520102064801705e-14
0.055	0.013836465710596955	0.013320815549749924	0.014370550934830527	4.532707409814234e-6	4.018379751469809e-6	5.112323008792421e-6	4.864326473724053e-13	3.6567165784767284e-13	6.470055717832825e-13
0.065	0.017887887556464976	0.017255293310878626	0.01854130935094588	9.537606663866058e-6	8.486805869851608e-6	0.00001071714683942822	2.7114407036121164e-12	2.0529960431592506e-12	3.5806077199892685e-12
0.07500000000000001	0.022291481874842523	0.021545249738138306	0.023060121495167136	0.00001814747922669516	0.0000162075128077121	0.00002031662131549171	1.2027380306355427e-11	9.171620057511739e-12	1.5769984816438368e-11
0.085	0.027006498971893854	0.026153045144614185	0.02788303627983216	0.00003198426863624112	0.000028669211982999208	0.00003567654958490647	4.486138717863601e-11	3.4451072034308505e-11	5.84074719033235e-11
0.095	0.03199119900420456	0.031039754678960706	0.03296544492994952	0.00005306279704612111	0.00004773458143028089	0.00005897437485723758	1.459853856759756e-10	1.1289190349091792e-10	1.8874356527464867e-10
0.10500000000000001	0.03720273832155854	0.03616505294525407	0.0382619658146588	0.00008380916244535374	0.00007566286060875145	0.0000928125732833659	4.2532869796448756e-10	3.311845434472579e-10	5.461172353921716e-10
0.115	0.04259726198814251	0.04148729812368891	0.04372654231337939	0.00012706638899890858	0.00011512112758037932	0.0001402178361121805	1.130651321570238e-9	8.864103123669523e-10	1.4418480965160335e-9
0.125	0.04813011583660653	0.04696373382734564	0.04931266197168343	0.00018608568976509428	0.00016918247241867924	0.0002046245969359777	2.7816668567057694e-9	2.1955375354073487e-9	3.523356732463702e-9
0.135	0.05375613060700435	0.05255076389029461	0.05497364677146076	0.0002645020988513763	0.00024130960860530088	0.000289841928056591	6.403705733770294e-9	5.088218807298386e-9	8.057021727765986e-9
0.14500000000000002	0.05942994973121232	0.058204273154179226	0.06066298455328835	0.0003662936965364613	0.0003353228676446516	0.0004000033571297311	1.3914820532070016e-8	1.1129605592643204e-8	1.7391753131877185e-8
0.155	0.06510638224730023	0.06387997661100327	0.06633468222260105	0.0004957241717929078	0.0004553519899882069	0.0005394997241510905	2.8739099782952703e-8	2.3137275600493307e-8	3.5685548377297936e-8
0.165	0.07074076785336712	0.06953378440069029	0.07194362730054436	0.0006572690254456791	0.0006057716436943228	0.0007128957906291578	5.674008203130917e-8	4.597641315698503e-8	6.999926662702122e-8
0.17500000000000002	0.07628934437968472	0.0751221731791567	0.077445947912541	0.0008555262955389974	0.0007911211548122071	0.0009248319073662068	1.0759010280958056e-7	8.773900551512233e-8	1.3188366724226477e-7
0.185	0.08170961001777532	0.08060255625500641	0.0827993635496967	0.001095113264787634	0.0010160095022085176	0.0011799126240591923	1.9671199504574884e-7	1.6143424924385522e-7	2.396048177289457e-7
0.195	0.08696067403395127	0.08593364614971079	0.0879635204602904	0.001380551168146385	0.0012850071951700983	0.0014825846625608138	3.479459042570589e-7	2.873361046542181e-7	4.211660003245321e-7
0.20500000000000002	0.09200359070253712	0.0910758041412159	0.09290030663730962	0.0017161404365861879	0.0016025271947751815	0.0018370071566489146	5.971025405132365e-7	4.961468011700551e-7	7.182874025557159e-7
