Q2,q4f1d,q4f1dA,q4f1dB,q4f1u,q4f1uA,q4f1uB,q6f2d,q6f2dA,q6f2dB,q6f2u,q6f2uA,q6f2uB
6.113222644528906,0.13290046322304752,0.10628049100596516,0.1523806916113161,1.2258387538321114,1.1999308690852752,1.2173486932595308,-2.1140156056467867,-1.9049126601570223,-2.243394744655358,1.9986342705527635,1.8872040509701156,1.8514085982283468
6.12122424484897,0.13280326983682927,0.10616876879320918,0.15229100830292872,1.2263004634463475,1.2003691151417852,1.2177998619440504,-2.115500860001275,-1.9059781382467504,-2.245097063028669,2.000155054426874,1.8884790165036873,1.8528152345546156
6.129225845169034,0.1327061907892803,0.10605723578446094,0.15220139304439603,1.2267612758725341,1.2008065429846884,1.2182501182840477,-2.116983726841591,-1.907041542920006,-2.2467967442343255,2.0016735093727633,1.889751839916528,1.8542196930360058
6.137227445489098,0.13260922603032652,0.10594589168418421,0.1521118459610709,1.2272211937588327,1.201243155030984,1.218699465028989,-2.1184642118844623,-1.9081028803825355,-2.2484937940242133,2.0031896405213154,1.891022526675337,1.8556219784167507
6.145229045809161,0.13251237550870315,0.10583473619633786,0.15202236717649387,1.227680219742857,1.2016789536876873,1.219147904917378,-2.11994232082939,-1.9091621568171506,-2.2501882181353,2.004703452989749,1.8922910822293677,1.8570220954288066
6.153230646129225,0.1324156391719669,0.10572376902438811,0.15193295681241,1.2281383564517252,1.2021139413518849,1.2195954406768117,-2.1214180593586827,-1.9102193783838066,-2.2518800222896904,2.006214951881631,1.8935575120104786,1.858420048791901
6.1612322464492895,0.13231901696650974,0.10561298987132013,0.1518436149887832,1.2285956065021153,1.2025481204107824,1.2200420750240364,-2.1228914331375126,-1.9112745512196643,-2.2535692121946473,2.0077241422869108,1.8948218214331645,1.8598158432135456
6.1692338467693535,0.1322225088375725,0.1055023984396529,0.15175434182381098,1.2290519725003117,1.2029814932417608,1.2204878106649901,-2.124362447813972,-1.9123276814392212,-2.2552557935426214,2.0092310292819615,1.8960840158946526,1.8612094833890638
6.1772354470894175,0.13212611472925964,0.10539199443145136,0.1516651374339407,1.2295074570422626,1.2034140622124285,1.2209326502948656,-2.1258311090191544,-1.9133787751343982,-2.2569397720113034,2.010735617929631,1.8973441007749563,1.8626009740016336
6.1852370474094815,0.13202983458455128,0.10528177754833745,0.1515760019338848,1.2299620627136314,1.2038458296806687,1.221376596598166,-2.1272974223671857,-1.914427838374599,-2.2586211532636624,2.012237913279264,1.8986020814369031,1.863990319722315
6.193238647729546,0.13193366834531575,0.10517174749150435,0.15148693543663494,1.2304157920898433,1.2042767979946967,1.2218196522487512,-2.1287613934552754,-1.9154748772068366,-2.2602999429479764,2.0137379203667227,1.8998579632262294,1.8653775252100802
6.20124024804961,0.13183761595232368,0.10506190396172832,0.15139793805347643,1.2308686477361404,1.2047069694931078,1.2222618199098862,-2.130223027863786,-1.916519897655818,-2.2619761466978567,2.0152356442144472,1.9011117514716345,1.866762595111829
6.209241848369674,0.1317416773452598,0.10495224665937934,0.15130900989400317,1.2313206322076338,1.2051363465049265,1.2227031022342982,-2.1316823311562745,-1.9175629057240067,-2.2636497701322944,2.016731089831466,1.9023634514848093,1.868145534062431
6.217243448689738,0.13164585246273786,0.10484277528443478,0.1512201510661331,1.2317717480493482,1.2055649313496601,1.2231435018642325,-2.1331393088795765,-1.9186039073917456,-2.265320818855709,2.0182242622134696,1.9036130685605286,1.8695263466847605
6.225245049009802,0.13155014124231143,0.10473348953649121,0.15113136167612087,1.2322219977962785,1.2059927263373482,1.223583021431491,-2.134593966563841,-1.9196429086173414,-2.266989298457957,2.0197151663428174,1.9048606079767052,1.8709050375897103
6.233246649329866,0.13145454362048603,0.10462438911477398,0.1510426418285746,1.2326713839734351,1.206419733768608,1.2240216635575032,-2.1360463097225675,-1.920679915337124,-2.268655214514411,2.021203807188562,1.9061060749944179,1.872281611376248
6.24124824964993,0.13135905953273327,0.10451547371815116,0.15095399162646705,1.2331199090958946,1.206845955934691,1.2244594308533554,-2.137496343852698,-1.9217149334655703,-2.2703185725859445,2.02269018970652,1.9073494748580029,1.8736560726314118
6.249249849969994,0.13126368891350101,0.10440674304514438,0.15086541117115293,1.23356757566885,1.207271395117527,1.2248963259198606,-2.1389440744346344,-1.9227479688953903,-2.271979378219023,2.0241743188392687,1.9085908127951112,1.8750284259303795
6.257251450290058,0.13116843169622808,0.10429819679393866,0.1507769005623791,1.2340143861876587,1.2076960535897738,1.2253323513475887,-2.1403895069323347,-1.92377902749758,-2.273637636945684,2.025656199516222,1.90983009401673,1.8763986758364526
6.265253050610122,0.1310732878133549,0.10418983466239526,0.15068845989830182,1.234460343137897,1.2081199336148687,1.2257675097169336,-2.1418326467933415,-1.924808115121548,-2.27529335428362,2.027135836653643,1.911067323717279,1.8777668269011292
6.273254650930186,0.13097825719633419,0.1040816563480628,0.1506000892754979,1.2349054489953935,1.2085430374470691,1.226201803598151,-2.143273499448823,-1.9258352375952006,-2.276946535736181,2.028613235154667,1.9123025070746664,1.8791328836641008
6.28125625125025,0.13088333977564529,0.1039736615481855,0.15051178878897975,1.235349706226293,1.2089653673315108,1.2266352355514152,-2.1447120703136595,-1.9268604007249828,-2.278597186792437,2.030088399909361,1.9135356492502975,1.8804968506533024
6.289257851570314,0.1307885354808034,0.10386584995971772,0.15042355853220893,1.2357931172870915,1.209386925504247,1.227067808126867,-2.1461483647864656,-1.9278836102960306,-2.2802453129272062,2.03156133579474,1.9147667553891996,1.881858732384942
6.297259451890378,0.13069384424037378,0.10375822127933262,0.15033539859710895,1.236235684624698,1.2098077141923007,1.2274995238646644,-2.147582388249679,-1.9289048720722257,-2.2818909196010924,2.033032047674824,1.9159958306200446,1.883218533363526
6.305261052210442,0.13059926598198157,0.10365077520343126,0.15024730907407813,1.2366774106764762,1.210227735613708,1.227930385295021,-2.149014146069593,-1.9299241917962504,-2.283534012260508,2.034500540400662,1.9172228800551794,1.8845762580818797
6.313262652530506,0.13050480063232278,0.10354351142815624,0.15015929005200324,1.2371182978702797,1.2106469919775684,1.2283603949382627,-2.150443643596402,-1.930941575189736,-2.2851745963377224,2.035966818810353,1.9184479087907385,1.8859319110211865
6.32126425285057,0.13041044811717611,0.10343642964940022,0.150071341618272,1.237558348624509,1.2110654854840865,1.2287895553048702,-2.1518708861642604,-1.9319570279533176,-2.2868126772508908,2.0374308877290903,1.9196709219066732,1.887285496651011
6.329265853170634,0.1303162083614146,0.10332952956281462,0.14998346385878683,1.23799756534816,1.211483218324625,1.2292178688955335,-2.15329587909135,-1.9329705557666874,-2.288448260404101,2.0388927519692093,1.9208919244667768,1.888637019429341
6.337267453490698,0.13022208128901655,0.10322281086382275,0.14989565685797812,1.2384359504408697,1.2119001926817425,1.229645338201203,-2.1547186276799266,-1.9339821642887418,-2.2900813511874176,2.0403524163302147,1.9221109215187993,1.8899864838026164
6.345269053810762,0.1301280668230763,0.10311627324762825,0.1498079206988146,1.2388735062929617,1.2123164107292457,1.2300719657031156,-2.1561391372163743,-1.9349918591576345,-2.2917119549768814,2.0418098855988176,1.9233279180944765,1.8913338942057378
6.353270654130826,0.1300341648858139,0.10300991640922322,0.14972025546281884,1.2393102352854801,1.2127318746322298,1.230497753872871,-2.1575574129712347,-1.9359996459908289,-2.293340077134595,2.043265164548949,1.9245429192095505,1.8926792550621279
6.36127225445089,0.12994037539858702,0.1029037400434013,0.14963266123007682,1.239746139790245,1.2131465865471276,1.2309227051724476,-2.15897346019928,-1.9370055303852496,-2.294965723008707,2.0447182579418137,1.9257559298638947,1.894022570783726
6.369273854770954,0.12984669828190248,0.10279774384476478,0.14954513807925296,1.2401812221699064,1.2135605486217507,1.2313468220542738,-2.1603872841395857,-1.9380095179173162,-2.296588897933493,2.0461691705259413,1.926966955041516,1.8953638457710482
6.377275455091018,0.12975313345542452,0.10269192750773426,0.14945768608760002,1.24061548477797,1.2139737629953362,1.2317701069612559,-2.161798890015538,-1.9390116141430285,-2.2982096072293587,2.047617907037184,1.9281759997106194,1.8967030844131927
6.385277055411082,0.1296596808379876,0.1025862907265594,0.14937030533097317,1.2410489299588612,1.2143862317985896,1.2321925623268357,-2.1632082830349293,-1.9400118245980815,-2.299827856202894,2.049064472198789,1.929383068823686,1.8980402910878869
6.393278655731146,0.1295663403476043,0.10248083319532704,0.1492829958838416,1.241481560047949,1.2147979571537284,1.2326141905750363,-2.164615468389971,-1.9410101547979195,-2.301443650146916,2.0505088707213943,1.9305881673175074,1.8993754701615162
6.40128025605121,0.12947311190147678,0.10237555460796981,0.1491957578193003,1.2419133773715987,1.2152089411745266,1.2330349941205019,-2.1660204512573635,-1.9420066102378128,-2.303056994340488,2.0519511073030836,1.93179130011323,1.9007086259891466
6.409281856371274,0.12937999541600773,0.10227045465827697,0.14910859120908143,1.2423443842472268,1.2156191859663565,1.233454975368541,-2.167423236798363,-1.9430011963929719,-2.3046678940489578,2.053391186629434,1.9329924721164433,1.9020397629145498
6.417283456691338,0.12928699080680955,0.102165533039902,0.14902149612356633,1.242774582983334,1.2160286936262363,1.2338741367151733,-2.168823830158818,-1.9439939187186053,-2.3062763545239946,2.054829113373537,1.9341916882172114,1.9033688852702377
6.425285057011402,0.1291940979887135,0.10206078944637081,0.14893447263179754,1.2432039758795443,1.2164374662428659,1.2342924805471749,-2.1702222364692108,-1.944984782649987,-2.3078823810036275,2.056264892196021,1.9353889532901125,1.9046959973774922
6.433286657331466,0.12910131687578058,0.10195622357109266,0.14884752080149027,1.2436325652266522,1.2168455058966732,1.2347100092421237,-2.1716184608447198,-1.9459737936025807,-2.309485978712282,2.057698527745101,1.9365842721943354,1.9060211035463959
6.4412882576515305,0.12900864738131043,0.10185183510736694,0.1487606406990448,1.2440603533066652,1.217252814659858,1.235126725168448,-2.1730125083852645,-1.9469609569720847,-2.311087152860827,2.059130024656601,1.9377776497737005,1.9073442080758696
6.4492898579715945,0.1289160894178525,0.10174762374839143,0.14867383238955525,1.2444873423928542,1.21765939459643,1.2355426306854544,-2.174404384175577,-1.9479462781345092,-2.3126859086465754,2.0605593875540116,1.9389690908567072,1.9086653152536728
6.4572914582916585,0.1288236428972148,0.10164358918727269,0.14858709593682445,1.2449135347497895,1.2180652477622533,1.235957728143394,-2.1757940932852393,-1.9489297624462905,-2.3142822512533705,2.0619866210485123,1.9401586002566258,1.9099844293564763
6.4652930586117225,0.12873130773047178,0.1015397311170327,0.14850043140337144,1.2453389326333706,1.2184703762050881,1.236372019883478,-2.1771816407687083,-1.9499114152443422,-2.3158761858515633,2.0634117297389793,1.9413461827715166,1.9113015546498429
6.473294658931787,0.12863908382797618,0.10143604923061642,0.14841383885044548,1.24576353829089,1.218874781964628,1.2367855082379475,-2.1785670316654118,-1.95089124184612,-2.317467717598099,2.064834718212061,1.9425318431842753,1.9126166953882955
6.481296259251851,0.1285469710993662,0.1013325432209032,0.14832731833803517,1.2461873539610548,1.2192784670725465,1.2371981955300948,-2.179950270999755,-1.9518692475497645,-2.3190568516365158,2.0662555910421774,1.9437155862627449,1.91392985581532
6.489297859571915,0.12845496945357682,0.10122921278071083,0.14824086992488067,1.2466103818740464,1.2196814335525343,1.2376100840743205,-2.181331363781214,-1.952845437634102,-2.3206435930970084,2.0676743527915855,1.9448974167596929,1.9152410401634135
6.497299459891979,0.12836307879884784,0.10112605760280483,0.1481544936684841,1.2470326242515544,1.2200836834203383,1.238021176176172,-2.1827103150043663,-1.953819817358755,-2.3222279470964473,2.069091008010403,1.9460773394128954,1.916550252654107
6.505301060212043,0.1282712990427316,0.10102307737990893,0.14806818962512067,1.247454083306802,1.220485218683808,1.2384314741323865,-2.184087129648915,-1.9547923919642636,-2.3238099187384273,2.070505561236614,1.9472553589452324,1.9178574974979958
6.513302660532107,0.12817963009210415,0.10092027180470825,0.1479819578498478,1.2478747612446122,1.220886041342926,1.238840980230924,-2.185461812679781,-1.9557631666720798,-2.3253895131132793,2.0719180169961424,1.9484314800646603,1.9191627788947558
6.521304260852171,0.128088071853172,0.10081764056985953,0.14789579839651731,1.2482946602614247,1.2212861533898576,1.2392496967510171,-2.1868343690471166,-1.956732146684695,-2.3269667352981234,2.0733283798028554,1.9496057074643103,1.9204661010331856
6.529305861172235,0.12799662423148306,0.10071518336799985,0.14780971131778498,1.2487137825453574,1.2216855568089824,1.2396576259632077,-2.1882048036863897,-1.9576993371857374,-2.3285415903568976,2.0747366541586247,1.9507780458225599,1.9217674680912282
6.537307461492299,0.12790528713193422,0.10061289989175103,0.1477236966651214,1.2491321302762368,1.222084253576941,1.2400647701293932,-2.189573121518415,-1.9586647433399933,-2.330114083340396,2.076142844553349,1.951948499803036,1.923066884236005
6.545309061812363,0.12781406045877908,0.10051078983372828,0.14763775448882316,1.2495497056256275,1.2224822456626638,1.2404711315028716,-2.190939327449391,-1.959628370293505,-2.331684219286319,2.0775469554649706,1.9531170740546793,1.9243643536238544
6.553310662132427,0.12772294411563706,0.10040885288654956,0.1475518848380206,1.2499665107568831,1.222879535027421,1.240876712328363,-2.1923034263709567,-1.9605902231736891,-2.333252003219269,2.0789489913595207,1.9542837732118443,1.92565988040033
6.561312262452491,0.12763193800550254,0.10030708874283914,0.14746608776069112,1.2503825478251849,1.2232761236248522,1.2412815148420768,-2.1936654231602546,-1.9615503070893419,-2.334817440150838,2.080348956691162,1.9554486018942778,1.9269534687002712
6.569313862772555,0.12754104203075303,0.1002054970952364,0.14738036330366583,1.2507978189775817,1.2236720134010086,1.2416855412717216,-2.1950253226799727,-1.9625086271307481,-2.3363805350795825,2.0817468559022223,1.956611564707204,1.9282451226477857
6.577315463092619,0.12745025609315705,0.10010407763640491,0.1472947115126423,1.251212326353028,1.2240672062943951,1.2420887938365728,-2.1963831297783933,-1.9634651883697938,-2.3379412929911068,2.0831426934232185,1.9577726662414123,1.9295348463563127
6.585317063412683,0.1273595800938815,0.1000028300590349,0.14720913243219258,1.2516260720824117,1.2244617042359962,1.2424912747474903,-2.1977388492894216,-1.9644199958599606,-2.3394997188580704,2.084536473672881,1.9589319110732282,1.9308226439286331
6.593318663732747,0.12726901393350043,0.09990175405585378,0.14712362610577515,1.2520390582885998,1.2248555091493272,1.2428929862069804,-2.1990924860326455,-1.9653730546364643,-2.3410558176402527,2.0859282010581928,1.9600893037646285,1.9321085194569196
6.60132026405281,0.12717855751200466,0.09980084931963176,0.14703819257574227,1.2524512870864906,1.2252486229504627,1.2432939304092143,-2.2004440448134153,-1.9663243697163135,-2.3426095942845477,2.0873178799744507,1.961244848863274,1.933392477022737
6.609321864372874,0.12708821072880705,0.0997001155431882,0.14695283188335082,1.2528627605830276,1.2256410475480761,1.2436941095400773,-2.2017935304228424,-1.9672739460983732,-2.3441610537250273,2.0887055148052576,1.9623985509025546,1.9346745206970881
6.617323464692938,0.12699797348275155,0.09959955241939732,0.14686754406877162,1.2532734808772497,1.2260327848434776,1.2440935257772034,-2.2031409476378707,-1.9682217887634237,-2.345710200882963,2.0900911099225734,1.9635504144016165,1.9359546545404356
6.625325065013002,0.12690784567212224,0.09949915964119758,0.14678232917110015,1.2536834500603358,1.2264238367306493,1.2444921812900278,-2.2044863012213365,-1.969167902674287,-2.347257040666881,2.0914746696867623,1.9647004438654734,1.937232882602745
6.633326665333066,0.12681782719464843,0.09939893690159544,0.14669718722836309,1.2540926702156212,1.2268142050962838,1.2448900782397962,-2.2058295959219847,-1.970112292775852,-2.3488015779725524,2.092856198446592,1.9658486437850033,1.9385092089234806
6.64132826565313,0.12672791794751376,0.09929888389367195,0.1466121182775307,1.2545011434186473,1.227203891819817,1.2452872187796364,-2.2071708364745297,-1.9710549639951482,-2.350343817683082,2.094235700539285,1.9669950186370022,1.9397836375316722
6.649329865973194,0.1266381178273648,0.0991990003105909,0.14652712235452395,1.254908871737208,1.2275928987734668,1.2456836050545679,-2.208510027599727,-1.9719959212414582,-2.3518837646688957,2.0956131802905706,1.9681395728842712,1.941056172445909
6.657331466293258,0.1265484267303163,0.0990992858456031,0.14644219949422452,1.2553158572313659,1.2279812278222688,1.2460792392015596,-2.209847174004379,-1.97293516940635,-2.3534214237878026,2.0969886420146793,1.9692823109756274,1.9423268176743902
6.665333066613322,0.12645884455196094,0.09899974019205254,0.14635734973048484,1.2557221019535103,1.2283688808241098,1.2464741233495604,-2.21118228038142,-1.9738727133637486,-2.354956799885032,2.0983620900144135,1.970423237345953,1.9435955772149538
6.673334666933386,0.12636937118737426,0.09890036304338422,0.14627257309613587,1.2561276079483672,1.2287558596297659,1.246868259619538,-2.2125153514099263,-1.9748085579700474,-2.356489897793252,2.0997335285811425,1.9715623564162816,1.9448624550550944
6.68133626725345,0.12628000653112306,0.09880115409314834,0.1461878696229959,1.2565323772530532,1.229142166082936,1.2472616501245086,-2.213846391755177,-1.9757427080641414,-2.3580207223326077,2.1011029619948505,1.9726996725938155,1.9461274551719896
6.6893378675735145,0.12619075047727388,0.09870211303500616,0.14610323934187994,1.2569364118971158,1.2295278020202765,1.247654296969582,-2.215175406068725,-1.9766751684674966,-2.3595492783107517,2.1024703945241905,1.9738351902719637,1.9473905815325312
6.6973394678935785,0.1261016029193985,0.09860323956273748,0.1460186822826084,1.257339713902559,1.2299127692714367,1.2480462022519916,-2.2165023989884176,-1.9776059439842568,-2.3610755705228827,2.1038358304264957,1.9749689138304343,1.9486518380933535
6.7053410682136425,0.12601256375058129,0.09850453337024484,0.14593419847401604,1.2577422852838767,1.2302970696590936,1.2484373680611394,-2.2178273751384388,-1.9785350394012813,-2.3625996037517836,2.1051992739478047,1.9761008476352457,1.9499112288008646
