NNPDF30_nlo_as_0118	10.00 GeV^2
x  xuv  xdv  xu  xd  xs  xc  xb  xg  xub  xdb  xsb  xcb  xbb  Exuv  Exdv  Exu  Exd  Exs  Exc  Exb  Exg  Exub  Exdb  Exsb  Excb  Exbb
1.247384E-04  2.332247E-02  1.800535E-02  8.526376E-01  8.233232E-01  7.539184E-01  4.376192E-01  3.093735E-09  1.188166E+01  8.293151E-01  8.053179E-01  7.562777E-01  4.376192E-01  -3.273919E-09  5.007787E-03  5.715059E-03  5.186550E-02  8.528394E-02  2.194314E-01  2.725081E-02  3.254928E-08  1.243326E+00  5.129577E-02  8.519067E-02  2.194263E-01  2.725081E-02  3.094314E-08
1.258925E-04  2.341266E-02  1.806431E-02  8.512623E-01  8.219966E-01  7.524357E-01  4.366988E-01  3.350362E-09  1.186055E+01  8.278496E-01  8.039323E-01  7.548017E-01  4.366988E-01  -3.227765E-09  5.013354E-03  5.723900E-03  5.174733E-02  8.496344E-02  2.189770E-01  2.709254E-02  3.253357E-08  1.237361E+00  5.117571E-02  8.486836E-02  2.189714E-01  2.709255E-02  3.112812E-08
1.270574E-04  2.350322E-02  1.812347E-02  8.498893E-01  8.206722E-01  7.509553E-01  4.357799E-01  3.604615E-09  1.183951E+01  8.263860E-01  8.025488E-01  7.533280E-01  4.357799E-01  -3.181451E-09  5.018900E-03  5.732709E-03  5.162965E-02  8.464335E-02  2.185234E-01  2.693494E-02  3.259163E-08  1.231424E+00  5.105616E-02  8.454645E-02  2.185174E-01  2.693495E-02  3.139109E-08
1.282331E-04  2.359416E-02  1.818283E-02  8.485186E-01  8.193501E-01  7.494772E-01  4.348625E-01  3.855265E-09  1.181853E+01  8.249244E-01  8.011673E-01  7.518565E-01  4.348625E-01  -3.135150E-09  5.024422E-03  5.741485E-03  5.151246E-02  8.432373E-02  2.180706E-01  2.677800E-02  3.272015E-08  1.225512E+00  5.093709E-02  8.422501E-02  2.180642E-01  2.677801E-02  3.172534E-08
1.294196E-04  2.368548E-02  1.824239E-02  8.471501E-01  8.180302E-01  7.480012E-01  4.339466E-01  4.101084E-09  1.179761E+01  8.234646E-01  7.997878E-01  7.503873E-01  4.339466E-01  -3.089038E-09  5.029922E-03  5.750226E-03  5.139575E-02  8.400463E-02  2.176185E-01  2.662173E-02  3.291402E-08  1.219624E+00  5.081851E-02  8.390409E-02  2.176118E-01  2.662173E-02  3.212245E-08
1.306171E-04  2.377719E-02  1.830214E-02  8.457839E-01  8.167124E-01  7.465274E-01  4.330321E-01  4.340843E-09  1.177675E+01  8.220067E-01  7.984103E-01  7.489201E-01  4.330321E-01  -3.043289E-09  5.035399E-03  5.758931E-03  5.127950E-02  8.368609E-02  2.171673E-01  2.646612E-02  3.316653E-08  1.213759E+00  5.070040E-02  8.358372E-02  2.171601E-01  2.646613E-02  3.257262E-08
1.318257E-04  2.386929E-02  1.836209E-02  8.444197E-01  8.153967E-01  7.450556E-01  4.321190E-01  4.573313E-09  1.175594E+01  8.205504E-01  7.970346E-01  7.474551E-01  4.321190E-01  -2.998078E-09  5.040851E-03  5.767599E-03  5.116372E-02  8.336816E-02  2.167168E-01  2.631118E-02  3.346957E-08  1.207915E+00  5.058275E-02  8.326396E-02  2.167092E-01  2.631119E-02  3.306498E-08
1.330454E-04  2.396178E-02  1.842224E-02  8.430577E-01  8.140831E-01  7.435859E-01  4.312072E-01  4.797266E-09  1.173519E+01  8.190959E-01  7.956608E-01  7.459921E-01  4.312072E-01  -2.953580E-09  5.046280E-03  5.776230E-03  5.104840E-02  8.305091E-02  2.162670E-01  2.615691E-02  3.381395E-08  1.202091E+00  5.046554E-02  8.294487E-02  2.162591E-01  2.615691E-02  3.358794E-08
1.342765E-04  2.405466E-02  1.848260E-02  8.416976E-01  8.127714E-01  7.421181E-01  4.302968E-01  5.011474E-09  1.171448E+01  8.176430E-01  7.942888E-01  7.445310E-01  4.302968E-01  -2.909970E-09  5.051683E-03  5.784821E-03  5.093353E-02  8.273438E-02  2.158179E-01  2.600330E-02  3.418960E-08  1.196287E+00  5.034877E-02  8.262649E-02  2.158096E-01  2.600331E-02  3.412945E-08
1.355189E-04  2.414795E-02  1.854315E-02  8.403395E-01  8.114616E-01  7.406523E-01  4.293876E-01  5.214708E-09  1.169383E+01  8.161916E-01  7.929185E-01  7.430719E-01  4.293876E-01  -2.867421E-09  5.057061E-03  5.793372E-03  5.081910E-02  8.241862E-02  2.153694E-01  2.585036E-02  3.458589E-08  1.190502E+00  5.023242E-02  8.230887E-02  2.153608E-01  2.585036E-02  3.467726E-08
