0.005	0.00044260283339875474	0.0004217875208323505	0.00046444083780800704	2.3034907971541593e-10	2.003381885880016e-10	2.64853042914124e-10	6.239230996415695e-23	4.519639288229251e-23	8.612993137442952e-23
0.015	0.002076393775239509	0.00198307409661603	0.0021740385171989595	1.885247598679313e-8	1.6462256711863474e-8	2.158908131829703e-8	1.5541243046468198e-18	1.1344627120675809e-18	2.128962531421992e-18
0.025	0.004368204777043583	0.004180882077050983	0.004563681605308623	1.5666610565866951e-7	1.3734654274717703e-7	1.7869386439932279e-7	2.0152046899520145e-16	1.482236007276729e-16	2.739669961399292e-16
0.034999999999999996	0.007202838810923223	0.006908639021995432	0.007509004956610942	6.534957098581861e-7	5.751581599903807e-7	7.42447409450889e-7	5.379238876192385e-15	3.9863631030838014e-15	7.258256417106148e-15
0.045	0.010515288464396798	0.010107024071249675	0.010938973922873593	1.9367515334203393e-6	1.7112037411570536e-6	2.1918135161575306e-6	6.570211396787958e-14	4.9052208216465487e-14	8.799492554996747e-14
0.055	0.014253959530778204	0.013729071568261109	0.014797121325606143	4.6694748019986335e-6	4.1415349525965024e-6	5.264075410876471e-6	5.011099955088481e-13	3.7687875358124286e-13	6.662110581171887e-13
0.065	0.018371629086398996	0.01773158789063672	0.019032017631989997	9.795531833896543e-6	8.721065558310284e-6	0.000011000783372519395	2.784766101602816e-12	2.109664502512827e-12	3.675370922852265e-12
0.07500000000000001	0.022822251628747993	0.022072112475863246	0.02359390975332224	0.00001857957849839177	0.000016603847715562697	0.00002078690391594834	1.231375739519923e-11	9.395900811348624e-12	1.6135023340977935e-11
0.085	0.02755971173277128	0.026707726046229344	0.028433410983154023	0.00003263944817562957	0.000029277258360137847	0.00003638075805762374	4.57803471624426e-11	3.5181746095089305e-11	5.956035908167658e-11
0.095	0.032537390269945364	0.03159463379567271	0.03350104501135418	0.000053968747344469095	0.00004858790397276235	0.00005993255030554252	1.4847781937849306e-10	1.1491000448240019e-10	1.918101420838052e-10
0.10500000000000001	0.03770812181744949	0.0366881241954281	0.0387471973698136	0.00008494767453922774	0.0000767572062232947	0.0000939896060968486	4.311066087844412e-10	3.3597461283942803e-10	5.53042998608568e-10
0.115	0.04302435752188352	0.04194272787565468	0.04412227788603384	0.0001283404025081604	0.00011638487790761535	0.0001414868407655222	1.141987640082809e-9	8.961409443183897e-10	1.4548971635578812e-9
0.125	0.04843844091555369	0.04731248907329546	0.04957699646079193	0.00018727776844578014	0.0001704388306757908	0.0002057214620437905	2.799486420159763e-9	2.211841716756473e-9	3.5422432550034432e-9
0.135	0.053902945655178905	0.052751301207948575	0.055062698498021596	0.00026522448879921377	0.00024223046261486123	0.00029031144255379116	6.4211950946149634e-9	5.107635799092876e-9	8.070073284974453e-9
0.14500000000000002	0.05937104443869946	0.05821327720048423	0.060531727901890854	0.0003659306365399833	0.0003353747412007289	0.0003991378688654917	1.3901028553826508e-8	1.1131327313037289e-8	1.735412255212856e-8
0.155	0.0647968891100858	0.06365313520898903	0.06593779703820858	0.0004933676711884286	0.0004537350093739543	0.000536271858420448	2.860248408038211e-8	2.3055113829083045e-8	3.5472039169545295e-8
0.165	0.07013598810002143	0.069026586171058	0.07123634963405054	0.0006516498752561485	0.0006013529814872916	0.0007058873134343243	5.62549974915592e-8	4.564104876456698e-8	6.931110396670087e-8
0.17500000000000002	0.07534557111675119	0.07429071303194672	0.07638490663656089	0.0008449426045919651	0.0007823649423119063	0.0009121613306154761	1.0625910877347251e-7	8.676790093501812e-8	1.3007680686617776e-7
0.185	0.08038493348853792	0.07940433383648496	0.08134338772608565	0.0010773592840942355	0.001000905696330135	0.001159164587106317	1.935228993836856e-7	1.5903439810328856e-7	2.353915145478809e-7
0.195	0.08521575432627097	0.08432834249685071	0.08607440307299834	0.0013528495551181885	0.0012610023165598708	0.0014507444582406543	3.409641544915529e-7	2.819684550889197e-7	4.1212097791085435e-7
0.20500000000000002	0.08980238401976288	0.08902602229919453	0.09054351135824232	0.0016750813891213325	0.0015664601934879637	0.0017904039757648562	5.828167274004775e-7	4.84980358956287e-7	7.00065112225008e-7
0.215	0.09411209766764467	0.09346332823339233	0.09471944121901525	0.002047320308475169	0.0019207442683411762	0.0021811799933550867	9.688721587341836e-7	8.11196658906689e-7	1.1566348185079595e-6
0.225	0.09811531196001205	0.09760913510739623	0.09857427423135386	0.002472309087644246	0.0023268586361916096	0.002625524080252795	1.5697652744494166e-6	1.3222971713159785e-6	1.86260532857052e-6
0.23500000000000001	0.10178576383668024	0.10143544918839811	0.10208358835674562	0.002952151437114346	0.0027872279114022304	0.0031251897079893204	2.4833722008456694e-6	2.104446714482611e-6	2.928986034828438e-6
0.245	0.10510064996106794	0.10491758182345462	0.1052265614925912	0.003488203193141683	0.003303583852031487	0.003681129227629396	3.842328767359979e-6	3.275363155106851e-6	4.504975497570757e-6
0.255	0.10804072669630248	0.10803428414603443	0.10798603539494471	0.004080974446911791	0.003876860735923928	0.004293403957657421	5.822595669272586e-6	4.992492311474966e-6	6.786878326761335e-6
0.265	0.11059037085456723	0.11076784257862084	0.11034854079716928	0.0047300458490708	0.0045071028678806205	0.004961110421101289	8.652894775629742e-6	7.462167905059872e-6	0.000010027749834351039
0.275	0.11273760201716548	0.11310413539741739	0.11230428503613223	0.0054340020254280055	0.005193387376777187	0.005682325393611126	0.00001262472137222395	0.000010949522631448069	0.000014547408831347477
0.28500000000000003	0.11447406769312822	0.115032651133522	0.11384710392207935	0.006190384645844587	0.005933765139586146	0.0064540719638064865	0.00001810250496018541	0.000015788788254545216	0.000020742325055905247
